cutoff,inventory,encoder,atom,cycle_length,allocation,sigma,min_roof_share,max_roof_share,max_singular_value,min_singular_value,universal_max_sv_lower_bound,block_s1_norm,amgm_block_s1_lower_bound,max_sv_bound_pass,s1_bound_pass,total_roof,finite_row_is_infinite_proof,theorem_gate
127,matched_density_seeded_random,framed_binary,109,16,concentrated_positive,1,1/256,241/256,0.98184131471205971,0.012076858028865331,0.7458660573857212,14.739696578709761,11.933856918171539,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_seeded_random,framed_binary,109,16,concentrated_positive,2,1/256,241/256,0.96401236727550588,0.00014585049984936903,0.55631617556011992,14.460331359632438,8.9010588089619187,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_seeded_random,framed_binary,109,16,hashed_positive,1,14/2241,227/2241,0.97111746925096354,0.62175714909494828,0.7458660573857212,12.032825875165697,11.933856918171539,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_seeded_random,framed_binary,109,16,hashed_positive,2,14/2241,227/2241,0.94306913908439605,0.38658195245067778,0.55631617556011992,9.2054850393638272,8.9010588089619187,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,raw_binary,126,8,equal,1,1/8,1/8,0.5463282800670145,0.5463282800670145,0.5463282800670145,4.370626240536116,4.370626240536116,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,raw_binary,126,8,equal,2,1/8,1/8,0.29847458960098228,0.29847458960098228,0.29847458960098228,2.3877967168078582,2.3877967168078582,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,raw_binary,126,8,concentrated_positive,1,1/64,57/64,0.92721769314800662,0.013469686357142399,0.5463282800670145,6.5039935383931891,4.370626240536116,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,raw_binary,126,8,concentrated_positive,2,1/64,57/64,0.85973265048671099,0.00018143245055978805,0.29847458960098228,6.0183099858575364,2.3877967168078582,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,raw_binary,126,8,hashed_positive,1,1/273,197/819,0.98244067539363988,0.31245153671060222,0.5463282800670145,4.7658344060227478,4.370626240536116,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,raw_binary,126,8,hashed_positive,2,1/273,197/819,0.96518968066791122,0.097625962792816823,0.29847458960098228,3.3259488246391573,2.3877967168078582,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,elias_gamma,126,14,equal,1,1/14,1/14,0.70790264087019206,0.70790264087019206,0.70790264087019206,9.9106369721826884,9.9106369721826884,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,elias_gamma,126,14,equal,2,1/14,1/14,0.50112614895099217,0.50112614895099217,0.50112614895099217,7.0157660853138903,7.0157660853138903,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,elias_gamma,126,14,concentrated_positive,1,1/196,183/196,0.97562702932544021,0.010938046016885628,0.70790264087019206,12.694089427247608,9.9106369721826884,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,elias_gamma,126,14,concentrated_positive,2,1/196,183/196,0.95184810035038347,0.00011964085066750754,0.50112614895099217,12.374144945405652,7.0157660853138903,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,elias_gamma,126,14,hashed_positive,1,1/549,218/1647,0.99122943115336981,0.52721896816401748,0.70790264087019206,10.132640581700489,9.9106369721826884,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,elias_gamma,126,14,hashed_positive,2,1/549,218/1647,0.98253578518463303,0.27795984039193128,0.50112614895099217,7.6680314071145448,7.0157660853138903,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,elias_delta,126,12,equal,1,1/12,1/12,0.66829639935576179,0.66829639935576179,0.66829639935576179,8.0195567922691424,8.0195567922691424,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,elias_delta,126,12,equal,2,1/12,1/12,0.44662007739187587,0.44662007739187587,0.44662007739187581,5.3594409287025107,5.3594409287025098,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,elias_delta,126,12,concentrated_positive,1,1/144,133/144,0.96697243364849661,0.011483504028203351,0.66829639935576179,10.648180274161666,8.0195567922691424,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,elias_delta,126,12,concentrated_positive,2,1/144,133/144,0.93503568743609611,0.0001318708647657626,0.44662007739187581,10.285524432661823,5.3594409287025098,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,elias_delta,126,12,hashed_positive,1,1/415,197/1245,0.98841394990717391,0.46521339494899822,0.66829639935576179,8.2977604590552474,8.0195567922691424,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,elias_delta,126,12,hashed_positive,2,1/415,197/1245,0.9769621363711013,0.21642350283997258,0.44662007739187581,6.1306449014134925,5.3594409287025098,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,framed_binary,126,16,equal,1,1/16,1/16,0.73914023031290521,0.73914023031290521,0.73914023031290521,11.826243685006483,11.826243685006483,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,framed_binary,126,16,equal,2,1/16,1/16,0.5463282800670145,0.5463282800670145,0.5463282800670145,8.7412524810722321,8.7412524810722321,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,framed_binary,126,16,concentrated_positive,1,1/256,241/256,0.98128560401328646,0.010536540516723725,0.73914023031290521,14.729820600716021,11.826243685006483,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,framed_binary,126,16,concentrated_positive,2,1/256,241/256,0.96292143664372054,0.00011101868606056066,0.5463282800670145,14.443932568341868,8.7412524810722321,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,framed_binary,126,16,hashed_positive,1,1/595,218/1785,0.99190473965128922,0.55396733557856526,0.73914023031290521,12.047380194893316,11.826243685006483,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,matched_density_hash,framed_binary,126,16,hashed_positive,2,1/595,218/1785,0.98387501254269183,0.30687980888801469,0.5463282800670145,9.4116826045233708,8.7412524810722321,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,raw_binary,127,8,equal,1,1/8,1/8,0.54578869381583861,0.54578869381583861,0.54578869381583861,4.3663095505267089,4.3663095505267089,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,raw_binary,127,8,equal,2,1/8,1/8,0.29788529829719923,0.29788529829719923,0.29788529829719923,2.3830823863775938,2.3830823863775938,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,raw_binary,127,8,concentrated_positive,1,1/64,57/64,0.9271031717473649,0.013375185409853673,0.54578869381583861,6.5030973876414082,4.3663095505267089,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,raw_binary,127,8,concentrated_positive,2,1/64,57/64,0.85952029106402394,0.0001788955847479626,0.29788529829719923,6.0168209330329159,2.3830823863775938,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,raw_binary,127,8,hashed_positive,1,7/316,19/79,0.89824902198581502,0.31190467905383279,0.54578869381583861,4.6466417398317486,4.3663095505267089,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,raw_binary,127,8,hashed_positive,2,7/316,19/79,0.80685130549847317,0.097284528815674426,0.29788529829719923,3.0086324571880363,2.3830823863775938,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,elias_gamma,127,14,equal,1,1/14,1/14,0.70750303245498736,0.70750303245498736,0.70750303245498725,9.9050424543698234,9.9050424543698217,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,elias_gamma,127,14,equal,2,1/14,1/14,0.50056054093300284,0.50056054093300284,0.50056054093300284,7.0078475730620395,7.0078475730620395,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,elias_gamma,127,14,concentrated_positive,1,1/196,183/196,0.9755876805944792,0.010857611074727345,0.70750303245498725,12.693497458802957,9.9050424543698217,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,elias_gamma,127,14,concentrated_positive,2,1/196,183/196,0.95177132252771546,0.00011788771825004189,0.50056054093300284,12.373145080578551,7.0078475730620395,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,elias_gamma,127,14,hashed_positive,1,3/265,228/1855,0.94663673608260646,0.55133970953901568,0.70750303245498725,10.075019094823267,9.9050424543698217,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,elias_gamma,127,14,hashed_positive,2,3/265,228/1855,0.89612111010113027,0.30397547531456615,0.50056054093300284,7.4944845012189933,7.0078475730620395,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,elias_delta,127,12,equal,1,1/12,1/12,0.66785629408457126,0.66785629408457126,0.66785629408457126,8.0142755290148546,8.0142755290148546,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,elias_delta,127,12,equal,2,1/12,1/12,0.44603202954837734,0.44603202954837734,0.44603202954837734,5.3523843545805283,5.3523843545805283,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,elias_delta,127,12,concentrated_positive,1,1/144,133/144,0.96691935114258587,0.011399964731048874,0.66785629408457126,10.647512827299494,8.0142755290148546,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,elias_delta,127,12,concentrated_positive,2,1/144,133/144,0.93493303161399932,0.00012995919586915826,0.44603202954837734,10.284393306949863,5.3523843545805283,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,elias_delta,127,12,hashed_positive,1,21/1580,57/395,0.93764415739261586,0.49706494259182649,0.66785629408457126,8.1977969803722832,8.0142755290148546,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,elias_delta,127,12,hashed_positive,2,21/1580,57/395,0.87917656589250848,0.24707355715381574,0.44603202954837734,5.8510857579438413,5.3523843545805283,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,framed_binary,127,16,equal,1,1/16,1/16,0.73877513075078438,0.73877513075078438,0.73877513075078438,11.82040209201255,11.82040209201255,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,framed_binary,127,16,equal,2,1/16,1/16,0.54578869381583861,0.54578869381583861,0.54578869381583861,8.7326191010534178,8.7326191010534178,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,framed_binary,127,16,concentrated_positive,1,1/256,241/256,0.98125530276688622,0.010458418787018264,0.73877513075078438,14.729287960290312,11.82040209201255,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,framed_binary,127,16,concentrated_positive,2,1/256,241/256,0.96286196920813361,0.00010937852352465655,0.54578869381583861,14.443038916645529,8.7326191010534178,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,framed_binary,127,16,hashed_positive,1,21/1994,114/997,0.95026250124681666,0.57470464850122549,0.73877513075078438,11.99000734668202,11.82040209201255,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
127,arbitrary_decidable_modular,framed_binary,127,16,hashed_positive,2,21/1994,114/997,0.90299882127585629,0.33028543300891716,0.54578869381583861,9.2330439527309167,8.7326191010534178,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,raw_binary,509,10,equal,1,1/10,1/10,0.53620174347066063,0.53620174347066063,0.53620174347066063,5.3620174347066065,5.3620174347066065,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,raw_binary,509,10,equal,2,1/10,1/10,0.28751230970097608,0.28751230970097608,0.28751230970097608,2.8751230970097605,2.8751230970097605,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,raw_binary,509,10,concentrated_positive,1,1/100,91/100,0.93957796290997853,0.0034426020107058289,0.53620174347066063,8.4596442682005133,5.3620174347066065,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,raw_binary,509,10,concentrated_positive,2,1/100,91/100,0.88280674838606499,1.1851508604115816e-05,0.28751230970097608,7.9452725869831893,2.8751230970097605,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,raw_binary,509,10,hashed_positive,1,51/1165,208/1165,0.76121702323819063,0.32865520606458332,0.53620174347066063,5.5641797725395312,5.3620174347066065,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,raw_binary,509,10,hashed_positive,2,51/1165,208/1165,0.57945135646761192,0.10801424447335371,0.28751230970097608,3.3001609468541235,2.8751230970097605,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,elias_gamma,509,18,equal,1,1/18,1/18,0.70733767385926671,0.70733767385926671,0.70733767385926671,12.732078129466801,12.732078129466801,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,elias_gamma,509,18,equal,2,1/18,1/18,0.5003265848606383,0.5003265848606383,0.5003265848606383,9.0058785274914896,9.0058785274914896,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,elias_gamma,509,18,concentrated_positive,1,1/324,307/324,0.98094787962681096,0.0027245912688807382,0.70733767385926671,16.678838544924666,12.732078129466801,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,elias_gamma,509,18,concentrated_positive,2,1/324,307/324,0.96225874254433652,7.4233975824611508e-06,0.5003265848606383,16.358406046651304,9.0058785274914896,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,elias_gamma,509,18,hashed_positive,1,5/571,243/2284,0.9468876304509275,0.51525959204496996,0.70733767385926671,12.944023327067157,12.732078129466801,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,elias_gamma,509,18,hashed_positive,2,5/571,243/2284,0.89659618470097224,0.26549244719434889,0.5003265848606383,9.6075408563014673,9.0058785274914896,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,elias_delta,509,16,equal,1,1/16,1/16,0.677376520072831,0.677376520072831,0.677376520072831,10.838024321165296,10.838024321165296,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,elias_delta,509,16,equal,2,1/16,1/16,0.45883894994597846,0.45883894994597846,0.45883894994597846,7.3414231991356553,7.3414231991356553,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,elias_delta,509,16,concentrated_positive,1,1/256,241/256,0.97594846124511692,0.0028306030006747104,0.677376520072831,14.642057521677428,10.838024321165296,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,elias_delta,509,16,concentrated_positive,2,1/256,241/256,0.95247539900671141,8.0123133474286746e-06,0.45883894994597846,14.287138997414019,7.3414231991356553,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,elias_delta,509,16,hashed_positive,1,20/2041,243/2041,0.94075503817270123,0.476145974541897,0.677376520072831,11.048463947181224,10.838024321165296,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,elias_delta,509,16,hashed_positive,2,20/2041,243/2041,0.88502004184732053,0.22671498907245283,0.45883894994597846,7.912747601570616,7.3414231991356553,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,framed_binary,509,20,equal,1,1/20,1/20,0.73225797603758513,0.73225797603758513,0.73225797603758513,14.645159520751703,14.645159520751703,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,framed_binary,509,20,equal,2,1/20,1/20,0.53620174347066063,0.53620174347066063,0.53620174347066063,10.724034869413213,10.724034869413213,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,framed_binary,509,20,concentrated_positive,1,1/400,381/400,0.98453963761614294,0.0026415042411839992,0.73225797603758513,18.708894618947898,14.645159520751703,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,framed_binary,509,20,concentrated_positive,2,1/400,381/400,0.96931829803732605,6.9775446561930556e-06,0.53620174347066063,18.417054640253852,10.724034869413213,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,framed_binary,509,20,hashed_positive,1,20/2483,243/2483,0.95103829358506908,0.54338262899844891,0.73225797603758513,14.835685626878441,14.645159520751703,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,prime_evaluator,framed_binary,509,20,hashed_positive,2,20/2483,243/2483,0.90447383586520014,0.29526468149726603,0.53620174347066063,11.280205535102967,10.724034869413213,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,raw_binary,511,10,equal,1,1/10,1/10,0.5359915092328088,0.5359915092328088,0.5359915092328088,5.3599150923280883,5.3599150923280883,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,raw_binary,511,10,equal,2,1/10,1/10,0.28728689796966411,0.28728689796966411,0.28728689796966417,2.8728689796966411,2.8728689796966416,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,raw_binary,511,10,concentrated_positive,1,1/100,91/100,0.93954111739060076,0.0034303385258702924,0.5359915092328088,8.4593003950412768,5.3599150923280883,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,raw_binary,511,10,concentrated_positive,2,1/100,91/100,0.8827375112675786,1.1767222402069972e-05,0.28728689796966417,7.9446493686306097,2.8728689796966416,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,raw_binary,511,10,hashed_positive,1,34/1177,233/1177,0.83514491887553066,0.29096350079780148,0.5359915092328088,5.6595176377693894,5.3599150923280883,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,raw_binary,511,10,hashed_positive,2,34/1177,233/1177,0.69746703552361666,0.084659758796512205,0.28728689796966417,3.5207394793743965,2.8728689796966416,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,elias_gamma,511,18,equal,1,1/18,1/18,0.70718358637915346,0.70718358637915346,0.70718358637915346,12.729304554824763,12.729304554824763,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,elias_gamma,511,18,equal,2,1/18,1/18,0.50010862484408158,0.50010862484408158,0.50010862484408158,9.0019552471934681,9.0019552471934681,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,elias_gamma,511,18,concentrated_positive,1,1/324,307/324,0.98093600667594827,0.0027144859860440611,0.70718358637915346,16.678626599477166,12.729304554824763,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,elias_gamma,511,18,concentrated_positive,2,1/324,307/324,0.96223544919335602,7.3684341684295981e-06,0.50010862484408158,16.358010004721219,9.0019552471934681,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,elias_gamma,511,18,hashed_positive,1,5/2057,235/2057,0.98495542222843258,0.49043227329197886,0.70718358637915346,13.079545489937356,12.729304554824763,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,elias_gamma,511,18,hashed_positive,2,5/2057,235/2057,0.97013718377718983,0.24052381468633824,0.50010862484408158,9.9976824823167352,9.0019552471934681,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,elias_delta,511,16,equal,1,1/16,1/16,0.67721051654760733,0.67721051654760733,0.67721051654760733,10.835368264761717,10.835368264761717,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,elias_delta,511,16,equal,2,1/16,1/16,0.45861408372267709,0.45861408372267709,0.45861408372267709,7.3378253395628334,7.3378253395628334,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,elias_delta,511,16,concentrated_positive,1,1/256,241/256,0.97593351114957605,0.0028201722635636957,0.67721051654760733,14.641822839507205,10.835368264761717,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,elias_delta,511,16,concentrated_positive,2,1/256,241/256,0.95244621818473962,7.9533715961739787e-06,0.45861408372267709,14.286701226142691,7.3378253395628334,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,elias_delta,511,16,hashed_positive,1,5/1689,233/1689,0.98170765197276588,0.42302828641582113,0.67721051654760733,11.253549371482347,10.835368264761717,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,elias_delta,511,16,hashed_positive,2,5/1689,233/1689,0.96374991394188125,0.178952931107906,0.45861408372267709,8.4680117276181015,7.3378253395628334,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,framed_binary,511,20,equal,1,1/20,1/20,0.73211440993386323,0.73211440993386323,0.73211440993386323,14.642288198677264,14.642288198677264,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,framed_binary,511,20,equal,2,1/20,1/20,0.5359915092328088,0.5359915092328088,0.5359915092328088,10.719830184656177,10.719830184656177,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,framed_binary,511,20,concentrated_positive,1,1/400,381/400,0.98452998530169988,0.0026316558381006697,0.73211440993386323,18.708701376570399,14.642288198677264,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,framed_binary,511,20,concentrated_positive,2,1/400,381/400,0.96929929195816544,6.9256124502093386e-06,0.5359915092328088,18.416693472817595,10.719830184656177,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,framed_binary,511,20,hashed_positive,1,1/430,47/430,0.98560147949452004,0.50578191562230024,0.73211440993386323,14.99462565963392,14.642288198677264,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,composite_control,framed_binary,511,20,hashed_positive,2,1/430,47/430,0.97141027638178679,0.25581534617056367,0.5359915092328088,11.741238591566354,10.719830184656177,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,square_control,raw_binary,484,10,equal,1,1/10,1/10,0.53890903385636291,0.53890903385636291,0.53890903385636291,5.3890903385636291,5.3890903385636291,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,square_control,raw_binary,484,10,equal,2,1/10,1/10,0.29042294677199848,0.29042294677199848,0.29042294677199854,2.9042294677199849,2.9042294677199854,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,square_control,raw_binary,484,10,concentrated_positive,1,1/100,91/100,0.94005128277071004,0.0036040492818795143,0.53890903385636291,8.464065594218269,5.3890903385636291,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,square_control,raw_binary,484,10,concentrated_positive,2,1/100,91/100,0.88369641423885736,1.2989171226216242e-05,0.29042294677199854,7.9532807173209425,2.9042294677199854,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,square_control,raw_binary,484,10,hashed_positive,1,5/1142,249/1142,0.9732961047556502,0.25977674275023377,0.53890903385636291,5.947178848340406,5.3890903385636291,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,square_control,raw_binary,484,10,hashed_positive,2,5/1142,249/1142,0.94730530753252162,0.067483956073921131,0.29042294677199854,4.1365519607562993,2.9042294677199854,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,square_control,elias_gamma,484,18,equal,1,1/18,1/18,0.70931954098045136,0.70931954098045136,0.70931954098045136,12.767751737648124,12.767751737648124,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,square_control,elias_gamma,484,18,equal,2,1/18,1/18,0.50313421121671831,0.50313421121671831,0.5031342112167182,9.0564158019009291,9.0564158019009273,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,square_control,elias_gamma,484,18,concentrated_positive,1,1/324,307/324,0.9811003716814114,0.0028577626394408681,0.70931954098045136,16.681564081223435,12.767751737648124,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,square_control,elias_gamma,484,18,concentrated_positive,2,1/324,307/324,0.96255793931340361,8.1668073033840373e-06,0.5031342112167182,16.363493135135165,9.0564158019009273,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,square_control,elias_gamma,484,18,hashed_positive,1,5/2097,83/699,0.98536779914449391,0.47995289921996731,0.70931954098045136,13.054264633566527,12.767751737648124,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,square_control,elias_gamma,484,18,hashed_positive,2,5/2097,83/699,0.97094969959086375,0.23035478546965213,0.5031342112167182,9.8718421079007523,9.0564158019009273,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,square_control,elias_delta,484,16,equal,1,1/16,1/16,0.67951205356792799,0.67951205356792799,0.67951205356792799,10.872192857086848,10.872192857086848,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,square_control,elias_delta,484,16,equal,2,1/16,1/16,0.46173663094410261,0.46173663094410261,0.46173663094410261,7.3877860951056418,7.3877860951056418,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,square_control,elias_delta,484,16,concentrated_positive,1,1/256,241/256,0.97614047934942083,0.0029680403189609262,0.67951205356792799,14.645075230560273,10.872192857086848,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,square_control,elias_delta,484,16,concentrated_positive,2,1/256,241/256,0.95285023542451697,8.8092633349776758e-06,0.46173663094410261,14.292762340631089,7.3877860951056418,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
511,square_control,elias_delta,484,16,hashed_positive,1,5/2003,249/2003,0.98468639996682816,0.46370032083045004,0.67951205356792799,11.14144539836364,10.872192857086848,True,True,log(atom),False,STOP_WHOLE_OPERATOR_COMPACTNESS
