rule,inventory,control_id,N,mode,coefficient_exact_zero,coefficient_sign,coefficient_sha256,numerator_digits,denominator_digits,first_degree,active_edge_count,neutral_euler_safe
consecutive_run_5,shuffled_primes,14002,32,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_6,shuffled_primes,14002,32,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_7,shuffled_primes,14002,32,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_8,shuffled_primes,14002,32,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
constant,shuffled_primes,14003,32,2,False,-1,db9a3b34a566e2fa7ffb12cc241842f1cd969246f7a0725c90e6d594c41bb1fe,176,178,2,31,True
factor_depth_sum,shuffled_primes,14003,32,2,False,-1,db9a3b34a566e2fa7ffb12cc241842f1cd969246f7a0725c90e6d594c41bb1fe,176,178,2,31,True
indecomposable_pair,shuffled_primes,14003,32,2,False,-1,db9a3b34a566e2fa7ffb12cc241842f1cd969246f7a0725c90e6d594c41bb1fe,176,178,2,31,True
factor_depth_equal,shuffled_primes,14003,32,2,False,-1,db9a3b34a566e2fa7ffb12cc241842f1cd969246f7a0725c90e6d594c41bb1fe,176,178,2,31,True
distinct_depth_equal,shuffled_primes,14003,32,2,False,-1,db9a3b34a566e2fa7ffb12cc241842f1cd969246f7a0725c90e6d594c41bb1fe,176,178,2,31,True
tensor_coprime,shuffled_primes,14003,32,2,False,-1,db9a3b34a566e2fa7ffb12cc241842f1cd969246f7a0725c90e6d594c41bb1fe,176,178,2,31,True
v2_equal,shuffled_primes,14003,32,2,False,-1,daca74bee4257b33664d51e89c7944b7b65839b0d83f56fe27cf53b89756a16a,175,178,2,29,True
v2_parity_equal,shuffled_primes,14003,32,2,False,-1,daca74bee4257b33664d51e89c7944b7b65839b0d83f56fe27cf53b89756a16a,175,178,2,29,True
entropy_increasing,shuffled_primes,14003,32,2,False,-1,b7e913da14396f7d9bbec2c109a09b4a0fca8e49f2accb92e898dc7da473c30d,162,165,2,16,True
entropy_bin_equal,shuffled_primes,14003,32,2,False,-1,6d0fe14af554f0a560fa39319fb87183f61294a83231c988a053e5be8643b81b,119,127,2,5,True
ordered_consecutive_tensor_atoms,shuffled_primes,14003,32,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_2,shuffled_primes,14003,32,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_3,shuffled_primes,14003,32,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_4,shuffled_primes,14003,32,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_5,shuffled_primes,14003,32,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_6,shuffled_primes,14003,32,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_7,shuffled_primes,14003,32,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_8,shuffled_primes,14003,32,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
constant,shuffled_primes,14004,32,2,False,-1,d9514d9e5502e0c9e0229e4c97f6485e0735779f253b8192e7e18243eceb1fa3,175,178,2,31,True
factor_depth_sum,shuffled_primes,14004,32,2,False,-1,d9514d9e5502e0c9e0229e4c97f6485e0735779f253b8192e7e18243eceb1fa3,175,178,2,31,True
indecomposable_pair,shuffled_primes,14004,32,2,False,-1,d9514d9e5502e0c9e0229e4c97f6485e0735779f253b8192e7e18243eceb1fa3,175,178,2,31,True
factor_depth_equal,shuffled_primes,14004,32,2,False,-1,d9514d9e5502e0c9e0229e4c97f6485e0735779f253b8192e7e18243eceb1fa3,175,178,2,31,True
distinct_depth_equal,shuffled_primes,14004,32,2,False,-1,d9514d9e5502e0c9e0229e4c97f6485e0735779f253b8192e7e18243eceb1fa3,175,178,2,31,True
tensor_coprime,shuffled_primes,14004,32,2,False,-1,d9514d9e5502e0c9e0229e4c97f6485e0735779f253b8192e7e18243eceb1fa3,175,178,2,31,True
v2_equal,shuffled_primes,14004,32,2,False,-1,51cc43ecc9c4f7e12ca7c940670205de4344e6a81b80bdff304370ae4b332b09,175,178,2,29,True
v2_parity_equal,shuffled_primes,14004,32,2,False,-1,51cc43ecc9c4f7e12ca7c940670205de4344e6a81b80bdff304370ae4b332b09,175,178,2,29,True
entropy_increasing,shuffled_primes,14004,32,2,False,-1,fbdc40666e7d8b6d6c4c09764ea51f3ee7259798b87220f5353e1aef760e8862,149,151,2,13,True
entropy_bin_equal,shuffled_primes,14004,32,2,False,-1,3993b41d722f2d4795984ced9469fdae02b14928818bc0c2dff277bcd541c740,128,136,2,8,True
ordered_consecutive_tensor_atoms,shuffled_primes,14004,32,2,False,-1,ab47fa26eb40f1bcaa47859d0b4d6be1f6b6a067e04093f1bec17e6e8b8cb73e,86,96,2,1,True
consecutive_run_2,shuffled_primes,14004,32,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_3,shuffled_primes,14004,32,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_4,shuffled_primes,14004,32,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_5,shuffled_primes,14004,32,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_6,shuffled_primes,14004,32,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_7,shuffled_primes,14004,32,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
consecutive_run_8,shuffled_primes,14004,32,2,True,0,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,1,3,0,True
constant,shuffled_primes,14005,32,2,False,-1,f35fca23e75d40ab4e2f336411ebac7f8b94f66bd01827993e1c8daffb558ada,176,179,2,31,True
