role,index,window,target,predicted,residual,percent_error
CS03-S-winner,63,train,169.0945,170.4425374662711,1.3480374662710801,0.7972095285601128
CS03-S-winner,64,train,169.9119,170.58692951731965,0.6750295173196434,0.39728207225017403
CS03-S-winner,65,train,173.4115,171.14590672622674,-2.2655932737732485,1.3064838685861369
CS03-S-winner,66,train,174.7541,172.5785505357629,-2.1755494642370934,1.244920413447864
CS03-S-winner,67,train,176.4414,175.28465615795284,-1.156743842047149,0.6555966128398149
CS03-S-winner,68,train,178.3774,180.4567324559162,2.079332455916216,1.1656927704497408
CS03-S-winner,69,train,179.9164,184.04634997759294,4.129949977592929,2.295482778442059
CS03-S-winner,70,train,182.207,186.03082833552406,3.8238283355240696,2.0986176906068756
CS03-S-winner,71,train,184.8744,186.48511111924168,1.610711119241671,0.8712461645537029
CS03-S-winner,72,train,185.9589,186.57371319196602,0.6148131919660216,0.33061778272834563
CS03-S-winner,73,train,187.2289,186.91735068949313,-0.3115493105068765,0.1664002248087109
CS03-S-winner,74,train,189.4161,187.12878071861093,-2.287319281389074,1.2075632860084617
CS03-S-winner,75,train,192.0266,187.69285885833176,-4.333741141668241,2.256844177665095
CS03-S-winner,76,train,193.0797,188.39673145305832,-4.68296854694168,2.425406993558453
CS03-S-winner,77,train,195.2658,189.0354216290106,-6.230378370989399,3.1907166390578374
CS03-S-winner,78,train,196.8764,189.83649016187388,-7.039909838126107,3.5758017914417914
CS03-S-winner,79,train,198.0153,190.47553140918265,-7.539768590817346,3.8076697057335194
CS03-S-winner,80,train,201.2647,191.69258834539713,-9.572111654602878,4.7559813790510095
CS03-S-winner,81,train,202.4935,194.04077852335587,-8.452721476644143,4.174317435692574
CS03-S-winner,82,train,204.1896,194.65411467596607,-9.535485324033942,4.669917235762224
CS03-S-winner,83,train,205.3946,197.82491797141302,-7.569682028586982,3.6854338081853086
CS03-S-winner,84,train,207.9062,201.93791977197375,-5.968280228026259,2.8706600515166256
CS03-S-winner,85,train,209.5765,202.4566289739868,-7.1198710260132145,3.3972659272452845
CS03-S-winner,86,train,211.3289,205.22215544538443,-6.106744554615574,2.889687380483963
CS03-S-winner,87,train,213.3479,206.5180211208472,-6.829878879152801,3.2012871367155715
CS03-S-winner,88,train,214.547,213.4912708934432,-1.0557291065568108,0.4920735813396649
CS03-S-winner,89,train,216.1695,213.888783840026,-2.2807161599739914,1.0550591827126359
CS03-S-winner,90,train,219.0675,215.57248497986686,-3.4950150201331383,1.5954055348845166
CS03-S-winner,91,train,220.7149,217.44962396758254,-3.265276032417461,1.4794089716722618
CS03-S-winner,92,train,221.3952,219.88480364616484,-1.510396353835148,0.6822172991262448
CS03-S-winner,93,train,224.007,220.6125904997244,-3.3944095002756,1.5153140304881543
CS03-S-winner,94,train,224.9833,220.79487899697963,-4.18842100302038,1.8616586222267963
CS03-S-winner,95,train,227.4214,228.6731880279939,1.2517880279938822,0.5504266652099944
CS03-S-winner,96,train,229.3374,229.1367566952488,-0.20064330475119618,0.08748826172756653
CS03-S-winner,97,train,231.2882,229.3477086618943,-1.9404913381056872,0.8389927969112507
CS03-S-winner,98,train,231.9872,229.47812849799956,-2.509071502000438,1.0815560091248302
CS03-S-winner,99,train,233.6934,229.92244636057953,-3.770953639420469,1.613632922205107
CS03-S-winner,100,train,236.5242,232.6385962558455,-3.8856037441545084,1.6427933142378277
CS03-S-winner,101,development,237.7698204809252,235.1586348059643,-2.6111856749608933,1.0981989512711823
CS03-S-winner,102,development,239.55547757332764,235.1829234908672,-4.372554082460425,1.8252782723876526
CS03-S-winner,103,development,241.04915779621658,237.73597566875648,-3.313182127460095,1.3744840088846384
CS03-S-winner,104,development,242.8232719342226,238.4221910837151,-4.401080850507498,1.8124625434170447
CS03-S-winner,105,development,244.07089849707816,240.72706820049217,-3.343830296585992,1.3700241680496874
CS03-S-winner,106,development,247.1369900748975,241.01654610373174,-6.12044397116577,2.4765390115461483
CS03-S-winner,107,development,248.10199006014847,241.66622572971013,-6.435764330438332,2.593999479358501
CS03-S-winner,108,development,249.5736896447072,242.5888339517845,-6.984855692922707,2.798714761506447
CS03-S-winner,109,development,251.014947795016,244.53628162711982,-6.478666167896193,2.5809881940524138
CS03-S-winner,110,development,253.06998674799948,245.6965978055607,-7.3733889424387655,2.913577005787334
CS03-S-winner,111,development,255.30625645491403,248.67451087180442,-6.63174558310962,2.597564852187928
CS03-S-winner,112,development,256.38071369443446,250.91825614883095,-5.462457545603513,2.130603923707734
CS03-S-winner,113,development,258.6104394915314,252.15265718306733,-6.457782308464061,2.4971081295716724
CS03-S-winner,114,development,259.874406989678,252.56967055950588,-7.304736430172113,2.8108718033408544
CS03-S-winner,115,development,260.8050845045969,254.38702321845068,-6.418061286146212,2.4608650933080596
CS03-S-winner,116,development,263.57389390487015,255.31730605283732,-8.256587852032823,3.132551456333841
CS03-S-winner,117,development,265.55785183887633,256.6167668083237,-8.941085030552642,3.3669066716120017
CS03-S-winner,118,development,266.6149737815011,258.61569505183405,-7.999278729667026,3.000311128895061
CS03-S-winner,119,development,267.92191508282406,258.8118355359805,-9.110079546843565,3.4002741224163464
CS03-S-winner,120,development,269.9704490239976,260.6416198061766,-9.32882921782101,3.455500130309363
CS03-S-winner,121,development,271.494055641645,261.25710155392517,-10.236954087719823,3.7705997147988963
CS03-S-winner,122,development,273.4596091884033,262.08724326672376,-11.372365921679545,4.158700422132329
CS03-S-winner,123,development,275.58749264934386,263.09757794986194,-12.489914699481915,4.532105060142921
CS03-S-winner,124,development,276.4520495031329,265.70545461395585,-10.74659488917706,3.8873269011721594
CS03-S-winner,125,development,278.25074352984194,268.37314315176,-9.877600378081922,3.5498918179970884
CS03-S-winner,126,development,279.22925092774517,268.8126574744695,-10.416593453275652,3.7304807496586756
CS03-S-winner,127,development,282.4651147650521,269.032894213764,-13.432220551288083,4.755355563982013
CS03-S-winner,128,development,283.2111857332339,269.36542538059,-13.845760352643879,4.888846574614346
CS03-S-winner,129,development,284.83596398090475,269.97184225317477,-14.86412172772998,5.218484885120217
CS03-S-winner,130,development,286.6674453630029,270.6065670820646,-16.06087828093831,5.602616739616405
CS03-S-winner,131,development,287.9119205014222,271.2988041488485,-16.613116352573684,5.770207889843735
CS03-S-winner,132,development,289.5798549292188,275.4166347963434,-14.163220132875438,4.890954909946106
CS03-S-winner,133,development,291.8462913290674,277.7508313957537,-14.095459933313691,4.829754686661597
CS03-S-winner,134,development,293.5584341393563,283.7730529730041,-9.785381166352181,3.333367407766906
CS03-S-winner,135,development,294.9653696192655,283.95322203758985,-11.012147581675663,3.7333696480674625
CS03-S-winner,136,development,295.57325487895827,284.74147320737245,-10.831781671585816,3.664669077052183
CS03-S-winner,137,development,297.97927706194344,287.30205174284197,-10.677225319101467,3.5832106931657206
CS03-S-winner,138,development,299.8403260537213,287.7820770286181,-12.05824902510318,4.021556801183157
CS03-S-winner,139,development,301.64932546219416,288.29200269857796,-13.357322763616196,4.428096347687764
CS03-S-winner,140,development,302.6967495896069,288.8168550532927,-13.879894536314168,4.585412481347218
CS03-S-winner,141,development,304.8643713408573,288.82321256773133,-16.04115877312597,5.261736129602025
CS03-S-winner,142,development,305.7289126020368,290.3001468695297,-15.428765732507088,5.046551077290653
CS03-S-winner,143,development,307.2194961281701,290.5177263732382,-16.701769754931888,5.436428991460884
CS03-S-winner,144,development,310.1094631467019,291.4549627569363,-18.654500389765587,6.015456671485319
CS03-S-winner,145,development,311.165141530356,292.3673259962671,-18.797815534088897,6.041105839053332
CS03-S-winner,146,development,312.4278011806009,299.7947617878629,-12.633039392737999,4.043506802211685
CS03-S-winner,147,development,313.9852857311589,300.69820113754633,-13.287084593612576,4.231753906133445
CS03-S-winner,148,development,315.47561608947575,301.5645445435297,-13.911071545946072,4.40955523548311
CS03-S-winner,149,development,317.7348059423702,302.8793929180882,-14.85541302428203,4.675412559924726
CS03-S-winner,150,development,318.8531042563166,304.029501714437,-14.823602541879609,4.6490381758878385
CS03-S-winner,151,development,321.1601343091136,305.17674425428714,-15.98339005482643,4.9767665246529535
CS03-S-winner,152,development,322.14455867248296,305.538739242532,-16.60581942995094,5.15477259599896
CS03-S-winner,153,development,323.4669695575121,306.63804150817873,-16.828928049333342,5.202672802219819
CS03-S-winner,154,development,324.8628660517396,310.5296446585435,-14.33322139319614,4.4120836485242805
CS03-S-winner,155,development,327.44390126190547,311.7914499512132,-15.652451310692243,4.780193263753187
CS03-S-winner,156,development,329.03307168048093,312.54056395414193,-16.492507726339,5.012416424314521
CS03-S-winner,157,development,329.9532397282339,315.56457076688145,-14.388668961352437,4.360820634221889
CS03-S-winner,158,development,331.4744675826634,315.8516380175055,-15.622829565157929,4.71313210911543
CS03-S-winner,159,development,333.64537852486984,318.22882878226505,-15.416549742604786,4.620639377882359
CS03-S-winner,160,development,334.2113548332444,318.46426567689684,-15.747089156347556,4.7117157836257855
CS03-S-winner,161,development,336.84185042839067,319.15832481396257,-17.683525614428106,5.249800638471274
CS03-S-winner,162,development,338.3399928508066,322.73293405306737,-15.607058797739228,4.612832986794225
CS03-S-winner,163,development,339.85821672536355,323.3201668213763,-16.538049903987257,4.866161560940429
CS03-S-winner,164,development,341.04226111104657,326.2710811425516,-14.771179968494948,4.331187554402624
CS03-S-winner,165,development,342.0548775103636,326.2828964459044,-15.771981064459226,4.610950494042104
CS03-S-winner,166,development,344.6617029402523,327.2258411452299,-17.435861795022447,5.0588335304676955
CS03-S-winner,167,development,346.34787056600993,327.456634433947,-18.891236132062943,5.454410936954928
CS03-S-winner,168,development,347.2726775844205,328.21312310776835,-19.059554476652124,5.488354168611157
CS03-S-winner,169,development,349.31626087069617,329.06058140318993,-20.25567946750624,5.7986649167197335
CS03-S-winner,170,development,350.4084193491921,329.83052473901313,-20.577894610178987,5.872545713484276
CS03-S-winner,171,development,351.87864902535927,335.157022511351,-16.72162651400828,4.7521003505964865
CS03-S-winner,172,development,353.4889004887188,337.33389774401167,-16.155002744707133,4.5701584186580995
CS03-S-winner,173,development,356.0175749772649,337.56930466713527,-18.448270310129658,5.181842584964451
CS03-S-winner,174,development,357.1513022520396,337.89959878922065,-19.251703462818966,5.390349507736962
CS03-S-winner,175,development,357.95268510163226,341.4944518917462,-16.458233209886032,4.597879522879707
CS03-S-winner,176,development,359.74375495311443,343.81228750223653,-15.931467450877904,4.428559837808514
CS03-S-winner,177,development,361.28936169580464,344.3351629695504,-16.95419872625422,4.69269248523547
CS03-S-winner,178,development,363.33133057897385,345.5640647258311,-17.76726585314276,4.890100125642993
CS03-S-winner,179,development,364.736024114089,345.75713929518173,-18.97888481890726,5.20345772398141
CS03-S-winner,180,development,366.2127102883313,347.7254516111004,-18.487258677230898,5.048229664851138
CS03-S-winner,181,development,367.9935754817403,348.68203073396046,-19.311544747779863,5.247793992734553
CS03-S-winner,182,development,368.96843809573437,352.8184828947634,-16.149955200970965,4.3770560117070545
CS03-S-winner,183,development,370.050919212106,353.5880736209154,-16.462845591190614,4.448805484997169
CS03-S-winner,184,development,373.06192837211285,354.7250844117397,-18.33684396037313,4.915227892695321
CS03-S-winner,185,development,373.86487391090856,355.3556913597841,-18.509182551124468,4.950768002755771
CS03-S-winner,186,development,375.82591276673935,355.53405316446464,-20.291859602274712,5.3992710222908675
CS03-S-winner,187,development,376.32409223066804,356.35831879782864,-19.9657734328394,5.305473086905466
CS03-S-winner,188,development,378.4366802499655,356.41612717077385,-22.020553079191643,5.818821015089393
CS03-S-winner,189,development,379.87297534653237,356.45237735558356,-23.420597990948806,6.165376194393345
CS03-S-winner,190,development,381.4844686171865,357.0404596355907,-24.4440089815958,6.40760266602753
CS03-S-winner,191,development,383.44352944953647,357.05656334417796,-26.38696610535851,6.881578140916627
CS03-S-winner,192,development,384.95611681486366,360.4808172205132,-24.475299594350474,6.357945367087475
CS03-S-winner,193,development,385.86130084597426,360.53159988325797,-25.329700962716288,6.564457463648899
CS03-S-winner,194,development,387.222890222388,360.9260166255871,-26.29687359680088,6.7911464587483925
CS03-S-winner,195,development,388.84612835423223,361.285011073228,-27.561117281004215,7.087923801030239
CS03-S-winner,196,development,391.45608356363806,363.05317860094334,-28.40290496269472,7.255706618256535
CS03-S-winner,197,development,392.2450833395191,364.2885750204517,-27.95650831906744,7.127306244618717
CS03-S-winner,198,development,393.427743844434,366.9182434166315,-26.509500427802493,6.738086177848369
CS03-S-winner,199,development,395.5828700109937,368.18887575411577,-27.39399425687793,6.924969793590057
CS03-S-winner,200,development,396.3818542225922,369.9875669479354,-26.39428727465679,6.658803119638977
CS03-S-winner,201,postfreeze-evaluation,397.9187362096142,374.37038443148043,-23.548351778133792,5.917879615934716
CS03-S-winner,202,postfreeze-evaluation,399.9851198761949,374.5810965138965,-25.404023362298403,6.3512421087468365
CS03-S-winner,203,postfreeze-evaluation,401.8392286005332,374.6095393721495,-27.229689228383677,6.776264558145617
CS03-S-winner,204,postfreeze-evaluation,402.86191776388614,374.86658422548334,-27.995333538402804,6.949113903292945
CS03-S-winner,205,postfreeze-evaluation,404.236441800208,382.55851759621993,-21.677924203988084,5.362684301160137
CS03-S-winner,206,postfreeze-evaluation,405.13438745990993,382.68611098462566,-22.448276475284274,5.540945713354348
CS03-S-winner,207,postfreeze-evaluation,407.5814603868962,382.78691422109796,-24.794546165798238,6.0833351306661605
CS03-S-winner,208,postfreeze-evaluation,408.9472455023511,383.0556383033813,-25.891607198969837,6.331282942660383
CS03-S-winner,209,postfreeze-evaluation,410.51386919336665,383.079055961932,-27.434813231434646,6.683041741157806
CS03-S-winner,210,postfreeze-evaluation,411.9722678042788,383.63453982533673,-28.33772797894204,6.878552318576168
CS03-S-winner,211,postfreeze-evaluation,413.26273607018504,385.2163195803727,-28.046416489812316,6.786582491446592
CS03-S-winner,212,postfreeze-evaluation,415.01880975515513,386.78763205379016,-28.23117770136497,6.8023851058751434
CS03-S-winner,213,postfreeze-evaluation,415.4552149962946,387.3261522115627,-28.1290627847319,6.7706606559223905
CS03-S-winner,214,postfreeze-evaluation,418.3877057895348,388.2838561643043,-30.103849625230453,7.195204163186824
CS03-S-winner,215,postfreeze-evaluation,419.8613648181523,389.2003859132465,-30.66097890490579,7.302643556685783
CS03-S-winner,216,postfreeze-evaluation,420.6438276250418,392.76939102543025,-27.874436599611556,6.6266125327431595
CS03-S-winner,217,postfreeze-evaluation,422.07671005882673,394.5888788857259,-27.487831173100858,6.512520240519728
CS03-S-winner,218,postfreeze-evaluation,423.7165796274818,404.48518537503986,-19.23139425244193,4.53874008643928
CS03-S-winner,219,postfreeze-evaluation,425.06988249446135,405.5362830273426,-19.533599467118734,4.595385434622801
CS03-S-winner,220,postfreeze-evaluation,427.2088250840746,411.16752431278553,-16.04130077128906,3.754908566819081
CS03-S-winner,221,postfreeze-evaluation,428.12791407661666,411.61353648548834,-16.514377591128323,3.8573466125763884
CS03-S-winner,222,postfreeze-evaluation,430.3287454309386,412.20129503739815,-18.12745039354047,4.212465605890987
CS03-S-winner,223,postfreeze-evaluation,431.3013069307036,416.27491998617677,-15.026386944526848,3.4839650849797006
CS03-S-winner,224,postfreeze-evaluation,432.1386417345886,421.04477478936906,-11.093866945219531,2.5672008642155113
CS03-S-winner,225,postfreeze-evaluation,433.88921848092724,421.76023179986805,-12.128986681059189,2.7954109400375318
CS03-S-winner,226,postfreeze-evaluation,436.16100643264696,425.95740294692206,-10.203603485724898,2.3394121288328793
CS03-S-winner,227,postfreeze-evaluation,437.5816981676686,434.4924328589972,-3.089265308671429,0.7059859499625856
CS03-S-winner,228,postfreeze-evaluation,438.6217386562722,442.865107012827,4.243368356554811,0.9674322958899546
CS03-S-winner,229,postfreeze-evaluation,439.91844221437066,446.60285668375803,6.684414469387377,1.5194667529146428
CS03-S-winner,230,postfreeze-evaluation,441.68319920118904,446.67271612509376,4.989516923904716,1.129659659441102
CS03-S-winner,231,postfreeze-evaluation,442.90454630260945,448.69078996982466,5.786243667215217,1.3064313102042155
CS03-S-winner,232,postfreeze-evaluation,444.31933627755916,455.45590743813716,11.136571160578,2.5064340557128406
CS03-S-winner,233,postfreeze-evaluation,446.8606226964295,459.7524497153564,12.891827018926904,2.884977186205293
CS03-S-winner,234,postfreeze-evaluation,447.4417041944933,470.7775919600008,23.335887765507493,5.215402933331375
CS03-S-winner,235,postfreeze-evaluation,449.1485456850233,476.7580807324608,27.609535047437532,6.147083256237328
CS03-S-winner,236,postfreeze-evaluation,450.1269457803135,476.9717704853423,26.84482470502877,5.963834193150149
CS03-S-winner,237,postfreeze-evaluation,451.4033084453888,488.18555827246405,36.78224982707525,8.148422738360413
CS03-S-winner,238,postfreeze-evaluation,453.9867378066779,489.9258216137761,35.9390838070982,7.916329005716949
CS03-S-winner,239,postfreeze-evaluation,454.9746837686168,493.55700376394225,38.58231999532546,8.480102601697064
CS03-S-winner,240,postfreeze-evaluation,456.32842668924604,508.22189200337755,51.893465314131504,11.37195543363997
