control_type,control_id,N,s,z,E,degree,d0_residual,magnitude_min,magnitude_max,magnitude_range
positive_charge,15017,4,(1.5+0.75j),0.15,0.0018403302802152525,6,0.0,0.9285797186950808,0.932699451457956,0.004119732762875139
positive_charge,15018,4,(1.5+0.75j),0.15,0.0018131994757299207,9,0.0,0.9286726129583672,0.9326662095487566,0.003993596590389337
positive_charge,15019,4,(1.5+0.75j),0.15,0.0018403302802152525,10,0.0,0.9285675815859568,0.9326643721049955,0.004096790519038773
positive_charge,15020,4,(1.5+0.75j),0.15,0.0018345125289740655,7,0.0,0.9286291041147827,0.9327593851566802,0.004130281041897499
positive_charge,15021,4,(1.5+0.75j),0.15,0.0018403302802152525,8,0.0,0.9285667523039572,0.9324517959281782,0.0038850436242209296
positive_charge,15022,4,(1.5+0.75j),0.15,0.0018131994757299207,10,0.0,0.9287434383203824,0.9326930019647655,0.003949563644383036
positive_charge,15023,4,(1.5+0.75j),0.15,0.0018345125289740655,7,0.0,0.9285575999169574,0.9327523546402049,0.004194754723247485
positive_charge,15024,4,(1.5+0.75j),0.15,0.002133881071552656,7,0.0,0.9285609394048814,0.9327278951606697,0.004166955755788293
positive_charge,15025,4,(1.5+0.75j),0.15,0.0018345125289740655,9,0.0,0.9285395877539762,0.9327505986005726,0.004211010846596475
positive_charge,15026,4,(1.5+0.75j),0.15,0.0018131994757299207,9,0.0,0.9286785378158247,0.9325781657422886,0.003899627926463922
positive_charge,15027,4,(1.5+0.75j),0.15,0.0018131994757299207,10,0.0,0.9285158261435363,0.9327313950096028,0.004215568866066444
positive_charge,15028,4,(1.5+0.75j),0.15,0.0018403302802152525,10,0.0,0.9285965291029823,0.9327072272369085,0.004110698133926172
positive_charge,15029,4,(1.5+0.75j),0.15,0.0018345125289740655,7,0.0,0.9285249979058184,0.9326883013537204,0.004163303447901945
positive_charge,15030,4,(1.5+0.75j),0.15,0.0018131994757299207,7,0.0,0.9288706315589808,0.9327363609534577,0.0038657293944769355
positive_charge,15031,4,(1.5+0.75j),0.15,0.0018131994757299207,5,0.0,0.9285749679108405,0.9321379265802678,0.003562958669427352
positive_charge,15000,4,(1.5+0.75j),0.35,0.010879654488896726,9,0.0,0.83291377141575,0.8553760289775073,0.02246225756175735
positive_charge,15001,4,(1.5+0.75j),0.35,0.010879654488896726,11,0.0,0.8329685132970857,0.8554878474373463,0.02251933414026064
positive_charge,15002,4,(1.5+0.75j),0.35,0.010767162120220938,9,0.0,0.8332504896582604,0.8547790102794243,0.021528520621163838
positive_charge,15003,4,(1.5+0.75j),0.35,0.010879654488896726,8,0.0,0.832786211826222,0.8555133620827822,0.022727150256560136
positive_charge,15004,4,(1.5+0.75j),0.35,0.010879654488896726,9,0.0,0.8330297418202148,0.8521228889432003,0.019093147122985488
positive_charge,15005,4,(1.5+0.75j),0.35,0.010767162120220938,6,0.0,0.8333478546860386,0.8555514412889949,0.022203586602956293
positive_charge,15006,4,(1.5+0.75j),0.35,0.010879654488896726,9,0.0,0.8348392494025962,0.8554869417981726,0.0206476923955764
positive_charge,15007,4,(1.5+0.75j),0.35,0.010767162120220938,9,0.0,0.8329091897378377,0.8538070128644657,0.020897823126628023
positive_charge,15008,4,(1.5+0.75j),0.35,0.010879654488896726,8,0.0,0.832786211826222,0.8555133620827822,0.022727150256560136
positive_charge,15009,4,(1.5+0.75j),0.35,0.010941788146167305,10,0.0,0.8332168995952088,0.8552096514287117,0.02199275183350291
positive_charge,15010,4,(1.5+0.75j),0.35,0.010941788146167305,10,0.0,0.8330703139191606,0.8550096727544895,0.021939358835328826
positive_charge,15011,4,(1.5+0.75j),0.35,0.010941788146167305,12,0.0,0.8331134957055429,0.8551866825382047,0.022073186832661795
positive_charge,15012,4,(1.5+0.75j),0.35,0.010767162120220938,6,0.0,0.8345776882893899,0.8540925023458411,0.01951481405645117
positive_charge,15013,4,(1.5+0.75j),0.35,0.010767162120220938,10,0.0,0.8327623074086896,0.8554216671936429,0.02265935978495326
positive_charge,15014,4,(1.5+0.75j),0.35,0.012611826038956955,7,0.0,0.833093254811055,0.8552796979647342,0.022186443153679236
positive_charge,15015,4,(1.5+0.75j),0.35,0.010767162120220938,9,0.0,0.8339404891200647,0.8555710954114913,0.021630606291426657
positive_charge,15016,4,(1.5+0.75j),0.35,0.012611826038956955,9,0.0,0.8329980778699134,0.8552681372017936,0.0222700593318802
positive_charge,15017,4,(1.5+0.75j),0.35,0.010941788146167305,6,0.0,0.8331570005513965,0.8551356063202151,0.021978605768818604
positive_charge,15018,4,(1.5+0.75j),0.35,0.010767162120220938,9,0.0,0.8336058775400829,0.855012811334877,0.021406933794794192
positive_charge,15019,4,(1.5+0.75j),0.35,0.010941788146167305,10,0.0,0.8330703139191606,0.8550096727544895,0.021939358835328826
positive_charge,15020,4,(1.5+0.75j),0.35,0.010879654488896726,7,0.0,0.833581625645928,0.8554891809094676,0.021907555263539602
positive_charge,15021,4,(1.5+0.75j),0.35,0.010941788146167305,8,0.0,0.833070224381903,0.8539735399925362,0.02090331561063319
positive_charge,15022,4,(1.5+0.75j),0.35,0.010767162120220938,10,0.0,0.833945340294059,0.8551442513785374,0.021198911084478467
positive_charge,15023,4,(1.5+0.75j),0.35,0.010879654488896726,7,0.0,0.8330534341893001,0.8554247178326477,0.022371283643347617
positive_charge,15024,4,(1.5+0.75j),0.35,0.012611826038956955,7,0.0,0.8330398458959255,0.8553063434317993,0.02226649753587384
positive_charge,15025,4,(1.5+0.75j),0.35,0.010879654488896726,9,0.0,0.83291377141575,0.8553760289775073,0.02246225756175735
positive_charge,15026,4,(1.5+0.75j),0.35,0.010767162120220938,9,0.0,0.8336548111799938,0.8545430107554717,0.020888199575477828
positive_charge,15027,4,(1.5+0.75j),0.35,0.010767162120220938,10,0.0,0.8327999802355693,0.8552443385830295,0.02244435834746017
positive_charge,15028,4,(1.5+0.75j),0.35,0.010941788146167305,10,0.0,0.8332168995952088,0.8552096514287117,0.02199275183350291
positive_charge,15029,4,(1.5+0.75j),0.35,0.010879654488896726,7,0.0,0.8328460754424838,0.8550176400998785,0.02217156465739467
positive_charge,15030,4,(1.5+0.75j),0.35,0.010767162120220938,7,0.0,0.8346424606604607,0.8553493760123836,0.020706915351922928
positive_charge,15031,4,(1.5+0.75j),0.35,0.010767162120220938,5,0.0,0.8331885094051433,0.8524354502287783,0.019246940823634984
positive_charge,15000,4,(1.5+0.75j),0.6,0.03570109544877158,9,0.0,0.7131926061328185,0.7775428433453606,0.06435023721254207
positive_charge,15001,4,(1.5+0.75j),0.6,0.03570109544877158,11,0.0,0.7133240591234026,0.77793039550218,0.06460633637877744
positive_charge,15002,4,(1.5+0.75j),0.6,0.03538428995445067,9,0.0,0.7140692001694364,0.7762838892527534,0.062214689083316954
positive_charge,15003,4,(1.5+0.75j),0.6,0.03570109544877158,8,0.0,0.7129606461239737,0.7780701635573006,0.06510951743332694
positive_charge,15004,4,(1.5+0.75j),0.6,0.03570109544877158,9,0.0,0.7139950966206478,0.7695994003626666,0.05560430374201886
positive_charge,15005,4,(1.5+0.75j),0.6,0.03538428995445067,6,0.0,0.7145413423315737,0.7781670956312763,0.06362575329970255
positive_charge,15006,4,(1.5+0.75j),0.6,0.03570109544877158,9,0.0,0.71850199142907,0.7780014865831898,0.059499495154119786
positive_charge,15007,4,(1.5+0.75j),0.6,0.03538428995445067,9,0.0,0.713271137304499,0.7738625648741889,0.06059142756968994
positive_charge,15008,4,(1.5+0.75j),0.6,0.03570109544877158,8,0.0,0.7129606461239737,0.7780701635573006,0.06510951743332694
positive_charge,15009,4,(1.5+0.75j),0.6,0.03601381576861561,10,0.0,0.7140551568364022,0.777331652739438,0.06327649590303586
positive_charge,15010,4,(1.5+0.75j),0.6,0.03601381576861561,10,0.0,0.7136541545869087,0.7768370745305084,0.0631829199435997
positive_charge,15011,4,(1.5+0.75j),0.6,0.03601381576861561,12,0.0,0.7137729092344868,0.7772775286715037,0.06350461943701691
positive_charge,15012,4,(1.5+0.75j),0.6,0.03538428995445067,6,0.0,0.7188852295686186,0.7730516969405736,0.054166467371955074
positive_charge,15013,4,(1.5+0.75j),0.6,0.03538428995445067,10,0.0,0.7129622328772356,0.7778497530406325,0.06488752016339694
positive_charge,15014,4,(1.5+0.75j),0.6,0.04120644114788356,7,0.0,0.7136616429791514,0.7774593543963692,0.0637977114172178
positive_charge,15015,4,(1.5+0.75j),0.6,0.03538428995445067,9,0.0,0.7161342162590622,0.7782125783037673,0.06207836204470518
positive_charge,15016,4,(1.5+0.75j),0.6,0.04120644114788356,9,0.0,0.713468409443114,0.7774500730163513,0.06398166357323731
positive_charge,15017,4,(1.5+0.75j),0.6,0.03601381576861561,6,0.0,0.7140189376684657,0.7769534159893108,0.06293447832084509
positive_charge,15018,4,(1.5+0.75j),0.6,0.03538428995445067,9,0.0,0.7150869951070175,0.7768352505087436,0.061748255401726126
positive_charge,15019,4,(1.5+0.75j),0.6,0.03601381576861561,10,0.0,0.7136541545869087,0.7768370745305084,0.0631829199435997
positive_charge,15020,4,(1.5+0.75j),0.6,0.03570109544877158,7,0.0,0.7159282554048152,0.778069506006077,0.062141250601261855
positive_charge,15021,4,(1.5+0.75j),0.6,0.03601381576861561,8,0.0,0.7136921381668291,0.7742789235458082,0.0605867853789791
positive_charge,15022,4,(1.5+0.75j),0.6,0.03538428995445067,10,0.0,0.7159393416230732,0.7771683546648187,0.06122901304174555
positive_charge,15023,4,(1.5+0.75j),0.6,0.03570109544877158,7,0.0,0.7137572244255201,0.7778576884205661,0.06410046399504599
positive_charge,15024,4,(1.5+0.75j),0.6,0.04120644114788356,7,0.0,0.7135802567509244,0.7775767157340414,0.06399645898311701
positive_charge,15025,4,(1.5+0.75j),0.6,0.03570109544877158,9,0.0,0.7131926061328185,0.7775428433453606,0.06435023721254207
positive_charge,15026,4,(1.5+0.75j),0.6,0.03538428995445067,9,0.0,0.7153606325709315,0.7755009828133727,0.06014035024244113
positive_charge,15027,4,(1.5+0.75j),0.6,0.03538428995445067,10,0.0,0.7129174276442558,0.7770614657982065,0.06414403815395064
positive_charge,15028,4,(1.5+0.75j),0.6,0.03601381576861561,10,0.0,0.7140551568364022,0.777331652739438,0.06327649590303586
positive_charge,15029,4,(1.5+0.75j),0.6,0.03570109544877158,7,0.0,0.7130428572620384,0.7764149128838619,0.06337205562182346
positive_charge,15030,4,(1.5+0.75j),0.6,0.03538428995445067,7,0.0,0.7179686088820527,0.7776673047162154,0.05969869583416265
positive_charge,15031,4,(1.5+0.75j),0.6,0.03538428995445067,5,0.0,0.7143540588638378,0.7703982615683731,0.05604420270453525
positive_charge,15000,8,(1.25+0j),0.15,0.003145102968497311,18,0.0,0.8492706702053597,0.8562422744410241,0.0069716042356643415
positive_charge,15001,8,(1.25+0j),0.15,0.003744395533618178,21,0.0,0.8492706702053596,0.8561756126390079,0.0069049424336482534
positive_charge,15002,8,(1.25+0j),0.15,0.0033799580436021485,20,0.0,0.8492706702053597,0.8563163091338879,0.007045638928528164
positive_charge,15003,8,(1.25+0j),0.15,0.0030954099654817904,15,0.0,0.8492706702053597,0.8557491101751518,0.006478439969792027
positive_charge,15004,8,(1.25+0j),0.15,0.0030731764555241956,16,0.0,0.8492706702053597,0.8561363223645025,0.00686565215914281
positive_charge,15005,8,(1.25+0j),0.15,0.002997008011154865,15,0.0,0.8492706702053597,0.8560146092581721,0.006743939052812342
positive_charge,15006,8,(1.25+0j),0.15,0.002987425823138427,14,0.0,0.8492706702053597,0.8559020169738508,0.0066313467684910865
positive_charge,15007,8,(1.25+0j),0.15,0.0032711906314646278,18,0.0,0.8492706702053597,0.8562010148450985,0.006930344639738739
positive_charge,15008,8,(1.25+0j),0.15,0.0029919681081401295,15,0.0,0.8492706702053598,0.8558918521288089,0.006621181923449071
positive_charge,15009,8,(1.25+0j),0.15,0.0033540369138619396,17,0.0,0.8492706702053598,0.85632789101308,0.007057220807720199
positive_charge,15010,8,(1.25+0j),0.15,0.0030171783663174834,17,0.0,0.8492706702053598,0.8558747259706223,0.006604055765262462
positive_charge,15011,8,(1.25+0j),0.15,0.0030445773078076792,20,0.0,0.8492706702053598,0.8558587849062872,0.00658811470092735
positive_charge,15012,8,(1.25+0j),0.15,0.0030014738051231376,18,0.0,0.8492706702053597,0.8547595362524466,0.005488866047086871
positive_charge,15013,8,(1.25+0j),0.15,0.0034010678684068905,14,0.0,0.8492706702053597,0.8562735841532306,0.007002913947870892
positive_charge,15014,8,(1.25+0j),0.15,0.0030487578515326764,12,0.0,0.8492706702053598,0.8548179552899545,0.0055472850845946775
positive_charge,15015,8,(1.25+0j),0.15,0.003012183732186127,19,0.0,0.8492706702053597,0.8560199453940426,0.006749275188682846
positive_charge,15016,8,(1.25+0j),0.15,0.0030283772856807434,15,0.0,0.8492706702053597,0.8559934440454353,0.00672277384007558
positive_charge,15017,8,(1.25+0j),0.15,0.003013720131355792,14,0.0,0.8492706702053598,0.8560952093887394,0.006824539183379552
positive_charge,15018,8,(1.25+0j),0.15,0.0037508382437794726,17,0.0,0.8492706702053598,0.856228470263225,0.006957800057865171
positive_charge,15019,8,(1.25+0j),0.15,0.0037868682457992547,18,0.0,0.8492706702053597,0.8563344622131737,0.007063792007813929
positive_charge,15020,8,(1.25+0j),0.15,0.0031008485395079294,14,0.0,0.8492706702053598,0.8556815892165804,0.006410919011220595
positive_charge,15021,8,(1.25+0j),0.15,0.003812863930144151,16,0.0,0.8492706702053597,0.8562857431952101,0.007015072989850379
positive_charge,15022,8,(1.25+0j),0.15,0.0030924868409212066,16,0.0,0.8492706702053597,0.8558109292181121,0.0065402590127523474
positive_charge,15023,8,(1.25+0j),0.15,0.004014241176410176,13,0.0,0.8492706702053597,0.856229903461102,0.006959233255742214
positive_charge,15024,8,(1.25+0j),0.15,0.0030218781840629224,20,0.0,0.8492706702053597,0.856141218140031,0.006870547934671234
positive_charge,15025,8,(1.25+0j),0.15,0.0029875213863925698,16,0.0,0.8492706702053597,0.8558828435529925,0.006612173347632755
positive_charge,15026,8,(1.25+0j),0.15,0.0033460896688944737,15,0.0,0.8492706702053596,0.8556295182409225,0.0063588480355628585
positive_charge,15027,8,(1.25+0j),0.15,0.003119907476710725,17,0.0,0.8492706702053597,0.8559192321980592,0.0066485619926994755
positive_charge,15028,8,(1.25+0j),0.15,0.003015052206303754,16,0.0,0.8492706702053597,0.856127694151256,0.006857023945896268
positive_charge,15029,8,(1.25+0j),0.15,0.0030772486469648657,19,0.0,0.8492706702053597,0.8561556634324506,0.0068849932270909076
positive_charge,15030,8,(1.25+0j),0.15,0.00307887384428429,15,0.0,0.8492706702053597,0.8561413314339367,0.006870661228576935
positive_charge,15031,8,(1.25+0j),0.15,0.0030819700536107606,14,0.0,0.8492706702053597,0.8546803576424881,0.00540968743712833
positive_charge,15000,8,(1.25+0j),0.35,0.019597910081060127,18,0.0,0.6647671916191883,0.6991199586561132,0.034352767036924914
positive_charge,15001,8,(1.25+0j),0.35,0.02325801929284364,21,0.0,0.6647671916191883,0.6988270076404265,0.0340598160212382
positive_charge,15002,8,(1.25+0j),0.35,0.020975409644690874,20,0.0,0.6647671916191882,0.6994656239182775,0.03469843229908931
positive_charge,15003,8,(1.25+0j),0.35,0.019340028577723732,15,0.0,0.6647671916191883,0.6968564980482174,0.032089306429029074
positive_charge,15004,8,(1.25+0j),0.35,0.019191232478169097,16,0.0,0.6647671916191883,0.6986747836011955,0.03390759198200721
positive_charge,15005,8,(1.25+0j),0.35,0.018784639967654088,15,0.0,0.6647671916191883,0.6980729999203705,0.03330580830118224
positive_charge,15006,8,(1.25+0j),0.35,0.018735588654929806,14,0.0,0.6647671916191883,0.6975572372602056,0.032790045641017285
positive_charge,15007,8,(1.25+0j),0.35,0.020361285821717735,18,0.0,0.6647671916191883,0.6989160469536893,0.03414885533450096
positive_charge,15008,8,(1.25+0j),0.35,0.018758675071201162,15,0.0,0.6647671916191882,0.6975055613919209,0.0327383697727327
positive_charge,15009,8,(1.25+0j),0.35,0.020831430711134913,17,0.0,0.6647671916191883,0.6995489202039963,0.03478172858480799
positive_charge,15010,8,(1.25+0j),0.35,0.01889627353056154,17,0.0,0.6647671916191883,0.6973845197812338,0.032617328162045545
positive_charge,15011,8,(1.25+0j),0.35,0.019045905467390503,20,0.0,0.6647671916191883,0.6973516482260677,0.032584456606879364
positive_charge,15012,8,(1.25+0j),0.35,0.018808213452993956,18,0.0,0.6647671916191883,0.6919179856314187,0.027150794012230417
positive_charge,15013,8,(1.25+0j),0.35,0.021092853045581172,14,0.0,0.6647671916191883,0.6992584592639318,0.03449126764474353
positive_charge,15014,8,(1.25+0j),0.35,0.019074570837388928,12,0.0,0.6647671916191882,0.6922914188052157,0.02752422718602754
positive_charge,15015,8,(1.25+0j),0.35,0.018869816657060105,19,0.0,0.6647671916191883,0.6981007234793801,0.033333531860191834
positive_charge,15016,8,(1.25+0j),0.35,0.018951192927063338,15,0.0,0.6647671916191882,0.6979611610695807,0.033193969450392546
positive_charge,15017,8,(1.25+0j),0.35,0.018870076158031032,14,0.0,0.6647671916191882,0.6984396796651631,0.03367248804597489
positive_charge,15018,8,(1.25+0j),0.35,0.023291230790314945,17,0.0,0.6647671916191884,0.6990781277153779,0.034310936096189515
positive_charge,15019,8,(1.25+0j),0.35,0.023495667414067296,18,0.0,0.6647671916191883,0.6995696664370851,0.03480247481789678
positive_charge,15020,8,(1.25+0j),0.35,0.01936418642907325,14,0.0,0.6647671916191883,0.6964687194331435,0.03170152781395519
positive_charge,15021,8,(1.25+0j),0.35,0.023639920676921923,16,0.0,0.6647671916191882,0.699346578760581,0.03457938714139286
positive_charge,15022,8,(1.25+0j),0.35,0.01932600706336214,16,0.0,0.6647671916191883,0.6971610150702373,0.03239382345104902
positive_charge,15023,8,(1.25+0j),0.35,0.024803469863284258,13,0.0,0.6647671916191882,0.6990974985209216,0.03433030690173344
positive_charge,15024,8,(1.25+0j),0.35,0.0189172637419707,20,0.0,0.6647671916191883,0.6986541469345012,0.03388695531531294
positive_charge,15025,8,(1.25+0j),0.35,0.018733251439766955,16,0.0,0.6647671916191882,0.6974431861672391,0.032675994548050924
positive_charge,15026,8,(1.25+0j),0.35,0.020772278194510035,15,0.0,0.6647671916191883,0.6962273282473048,0.03146013662811653
positive_charge,15027,8,(1.25+0j),0.35,0.019474898964141136,17,0.0,0.6647671916191883,0.6976492969744034,0.032882105355215074
positive_charge,15028,8,(1.25+0j),0.35,0.018888415094135597,16,0.0,0.6647671916191883,0.6985951584388593,0.03382796681967104
positive_charge,15029,8,(1.25+0j),0.35,0.01921787802939782,19,0.0,0.6647671916191883,0.6987258982249538,0.0339587066057655
positive_charge,15030,8,(1.25+0j),0.35,0.019225244612607013,15,0.0,0.6647671916191882,0.6986969273002721,0.03392973568108393
positive_charge,15031,8,(1.25+0j),0.35,0.01924226103692165,14,0.0,0.6647671916191883,0.691463401921707,0.026696210302518675
positive_charge,15000,8,(1.25+0j),0.6,0.06947145747392548,18,0.0,0.4607394611587162,0.5495182623846641,0.08877880122594783
positive_charge,15001,8,(1.25+0j),0.6,0.08195955889897602,21,0.0,0.4607394611587163,0.548843674333426,0.08810421317470968
positive_charge,15002,8,(1.25+0j),0.6,0.07392839360958196,20,0.0,0.4607394611587163,0.5503652306380667,0.08962576947935047
positive_charge,15003,8,(1.25+0j),0.6,0.06876998992302832,15,0.0,0.4607394611587162,0.5441086797631072,0.08336921860439095
positive_charge,15004,8,(1.25+0j),0.6,0.06819622509596578,16,0.0,0.4607394611587163,0.5485320978937478,0.08779263673503152
positive_charge,15005,8,(1.25+0j),0.6,0.06706846934763176,15,0.0,0.4607394611587163,0.5470190225051649,0.0862795613464486
positive_charge,15006,8,(1.25+0j),0.6,0.06693701746404741,14,0.0,0.4607394611587162,0.5457797588346026,0.08504029767588639
positive_charge,15007,8,(1.25+0j),0.6,0.07203760936576115,18,0.0,0.4607394611587163,0.5489899751031564,0.08825051394444011
positive_charge,15008,8,(1.25+0j),0.6,0.06699527361611789,15,0.0,0.4607394611587162,0.5456636931229405,0.08492423196422427
positive_charge,15009,8,(1.25+0j),0.6,0.07349422547430283,17,0.0,0.4607394611587163,0.5506168204643616,0.08987735930564528
positive_charge,15010,8,(1.25+0j),0.6,0.0674029633920284,17,0.0,0.4607394611587162,0.5453145603534594,0.08457509919474315
positive_charge,15011,8,(1.25+0j),0.6,0.0678455314431523,20,0.0,0.4607394611587163,0.545304645346805,0.08456518418808873
positive_charge,15012,8,(1.25+0j),0.6,0.06713060131781493,18,0.0,0.46073946115871633,0.5314365272593384,0.0706970661006221
positive_charge,15013,8,(1.25+0j),0.6,0.07428284663503941,14,0.0,0.4607394611587162,0.5498308086949174,0.08909134753620118
positive_charge,15014,8,(1.25+0j),0.6,0.06794268274126249,12,0.0,0.46073946115871617,0.5326312970044503,0.07189183584573416
positive_charge,15015,8,(1.25+0j),0.6,0.06732890348490561,19,0.0,0.46073946115871617,0.5471113587462119,0.0863718975874957
positive_charge,15016,8,(1.25+0j),0.6,0.0675371075944368,15,0.0,0.46073946115871617,0.546687127289001,0.08594766613028487
positive_charge,15017,8,(1.25+0j),0.6,0.06729856793552197,14,0.0,0.4607394611587162,0.5478839503748831,0.08714448921616691
positive_charge,15018,8,(1.25+0j),0.6,0.08204977294428852,17,0.0,0.4607394611587162,0.5494665769017528,0.0887271157430366
positive_charge,15019,8,(1.25+0j),0.6,0.08268211729141546,18,0.0,0.4607394611587162,0.5506450414521545,0.08990558029343831
positive_charge,15020,8,(1.25+0j),0.6,0.06879161896571459,14,0.0,0.4607394611587163,0.542963374238191,0.08222391307947469
positive_charge,15021,8,(1.25+0j),0.6,0.08311628073494944,16,0.0,0.4607394611587162,0.5501097014996638,0.08937024034094754
positive_charge,15022,8,(1.25+0j),0.6,0.06873882457464199,16,0.0,0.4607394611587163,0.5448610070853912,0.08412154592667492
positive_charge,15023,8,(1.25+0j),0.6,0.08680274102051423,13,0.0,0.4607394611587162,0.5495288652025512,0.08878940404383495
positive_charge,15024,8,(1.25+0j),0.6,0.06744440011271774,20,0.0,0.4607394611587163,0.5484038144119457,0.08766435325322947
positive_charge,15025,8,(1.25+0j),0.6,0.06690592881813573,16,0.0,0.4607394611587163,0.5454692540372751,0.08472979287855881
positive_charge,15026,8,(1.25+0j),0.6,0.07324220076089578,15,0.0,0.4607394611587163,0.5425020624286455,0.08176260126992924
positive_charge,15027,8,(1.25+0j),0.6,0.06917411207041908,17,0.0,0.4607394611587163,0.5460059772589684,0.0852665161002521
positive_charge,15028,8,(1.25+0j),0.6,0.06739580093224648,16,0.0,0.4607394611587163,0.5482594495804661,0.08751998842174985
positive_charge,15029,8,(1.25+0j),0.6,0.06831408968007152,19,0.0,0.4607394611587163,0.5485912207034042,0.08785175954468788
positive_charge,15030,8,(1.25+0j),0.6,0.06832694949032787,15,0.0,0.46073946115871617,0.5485827569731958,0.08784329581447964
positive_charge,15031,8,(1.25+0j),0.6,0.06838015375973247,14,0.0,0.4607394611587162,0.5300857575351117,0.06934629637639544
positive_charge,15000,8,(1.5+0j),0.15,0.0019361647143372387,18,0.0,0.8876510695831142,0.8919429345066404,0.0042918649235261785
positive_charge,15001,8,(1.5+0j),0.15,0.0022943093246242286,21,0.0,0.8876510695831142,0.8919286972732124,0.004277627690098207
positive_charge,15002,8,(1.5+0j),0.15,0.002041627966667702,20,0.0,0.8876510695831143,0.8919743198849427,0.004323250301828341
positive_charge,15003,8,(1.5+0j),0.15,0.0019238051985007102,15,0.0,0.8876510695831142,0.89174560908315,0.004094539500035799
positive_charge,15004,8,(1.5+0j),0.15,0.001915728704473048,16,0.0,0.8876510695831142,0.891943192225905,0.004292122642790774
positive_charge,15005,8,(1.5+0j),0.15,0.0018883191844110856,15,0.0,0.8876510695831142,0.8918553324765857,0.004204262893471422
positive_charge,15006,8,(1.5+0j),0.15,0.001886457769401947,14,0.0,0.8876510695831143,0.8918099028428429,0.004158833259728545
positive_charge,15007,8,(1.5+0j),0.15,0.002003144930701988,18,0.0,0.8876510695831142,0.8919222493581674,0.004271179775053202
positive_charge,15008,8,(1.5+0j),0.15,0.0018873801520006167,15,0.0,0.8876510695831142,0.8917927664473211,0.004141696864206845
positive_charge,15009,8,(1.5+0j),0.15,0.0020347140365907196,17,0.0,0.8876510695831143,0.8920110998036965,0.004360030220582178
positive_charge,15010,8,(1.5+0j),0.15,0.0018936114157282384,17,0.0,0.8876510695831143,0.8917569505319165,0.004105880948802154
positive_charge,15011,8,(1.5+0j),0.15,0.0019005220005258586,20,0.0,0.8876510695831142,0.8917752441004714,0.004124174517357138
positive_charge,15012,8,(1.5+0j),0.15,0.0018898293106426945,18,0.0,0.8876510695831142,0.8911065706891531,0.003455501106038872
positive_charge,15013,8,(1.5+0j),0.15,0.0020484631834793193,14,0.0,0.8876510695831142,0.8919511972933044,0.004300127710190171
positive_charge,15014,8,(1.5+0j),0.15,0.00190355362217896,12,0.0,0.8876510695831142,0.8911462732494225,0.0034952036663082886
positive_charge,15015,8,(1.5+0j),0.15,0.0018921852930842585,19,0.0,0.8876510695831142,0.891848857048705,0.004197787465590741
positive_charge,15016,8,(1.5+0j),0.15,0.0018976070215142662,15,0.0,0.8876510695831143,0.8918314690811414,0.004180399498027065
positive_charge,15017,8,(1.5+0j),0.15,0.0018919600830731283,14,0.0,0.8876510695831143,0.8918824859597438,0.004231416376629493
positive_charge,15018,8,(1.5+0j),0.15,0.0022958756712511425,17,0.0,0.8876510695831143,0.8919603345846621,0.004309265001547713
positive_charge,15019,8,(1.5+0j),0.15,0.0023070257748598047,18,0.0,0.8876510695831142,0.8920014438506249,0.004350374267510615
positive_charge,15020,8,(1.5+0j),0.15,0.0019251446147975956,14,0.0,0.8876510695831143,0.8916692282128813,0.004018158629766955
positive_charge,15021,8,(1.5+0j),0.15,0.0023139710969652515,16,0.0,0.8876510695831142,0.8919823477788188,0.004331278195704558
positive_charge,15022,8,(1.5+0j),0.15,0.0019233175817178205,16,0.0,0.8876510695831142,0.8917932591518866,0.004142189568772325
positive_charge,15023,8,(1.5+0j),0.15,0.0024086505584012597,13,0.0,0.8876510695831143,0.8919697294852323,0.004318659902117994
positive_charge,15024,8,(1.5+0j),0.15,0.0018961489953088044,20,0.0,0.8876510695831142,0.8919004220095189,0.004249352426404673
positive_charge,15025,8,(1.5+0j),0.15,0.0018864752235846825,16,0.0,0.8876510695831142,0.8917779804342081,0.004126910851093846
positive_charge,15026,8,(1.5+0j),0.15,0.00202611015178177,15,0.0,0.8876510695831143,0.8916126981575236,0.003961628574409293
positive_charge,15027,8,(1.5+0j),0.15,0.0019299777482332185,17,0.0,0.8876510695831142,0.8918242613141439,0.004173191731029702
positive_charge,15028,8,(1.5+0j),0.15,0.0018936548560180952,16,0.0,0.8876510695831142,0.8918964657158197,0.00424539613270547
positive_charge,15029,8,(1.5+0j),0.15,0.0019165850279536023,19,0.0,0.8876510695831142,0.8919139390267994,0.004262869443685147
positive_charge,15030,8,(1.5+0j),0.15,0.0019168464855687088,15,0.0,0.8876510695831143,0.8919437890214692,0.004292719438354853
positive_charge,15031,8,(1.5+0j),0.15,0.0019176531420865767,14,0.0,0.8876510695831143,0.8910217169866244,0.0033706474035100076
positive_charge,15000,8,(1.5+0j),0.35,0.011781670457236137,18,0.0,0.7452305444660504,0.7672157494705074,0.021985205004456998
positive_charge,15001,8,(1.5+0j),0.35,0.013887581780907368,21,0.0,0.7452305444660505,0.7671563272159049,0.02192578274985435
positive_charge,15002,8,(1.5+0j),0.35,0.012384396823529856,20,0.0,0.7452305444660505,0.7673689353326248,0.02213839086657432
positive_charge,15003,8,(1.5+0j),0.35,0.011720490135995281,15,0.0,0.7452305444660504,0.7662721988002722,0.021041654334221782
