census_id,census_schema,metric_control_id,group_source_lock,marked_word_cutoff,alphabet_order,canonical_marked_word,marked_length,inverse_marked_word,marked_cyclic_inverse_orbit_size,canonical_rule,marked_root_word,marked_root_length,marked_repetition_exponent,marked_class_status,exact_number_field,exact_psl_matrix_key_sha256,exact_inverse_paired_psl_key_sha256,exact_trace,exact_trace_squared,exact_trace_squared_key_sha256,absolute_trace_decimal,geodesic_length_decimal,bolza_systole_ratio_decimal,gamma_primitivity_status,gamma_primitivity_exact_margin_to_2sys,canonical_homology_vector,inverse_paired_homology_axis_key,homology_axis_multiplicity_within_proved_set,owner_distinctness_status,primitive_axis_owner_id,owner_credit_status,owner_counting_convention,marked_census_completeness,full_gamma_conjugacy_completeness,exact_matrix_collision_group_size,exact_inverse_pair_collision_group_size,trace_squared_isospectral_group_size,arithmetic_label,target_data_used,formal_route_a_tuple,route_b_invocation_allowed
B28R5-C0191,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f2*f0^-1*f2,4,f2^-1*f0*f2^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f2*f0^-1*f2,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",8ea15c7bd347b2e405ec4f45750c1106a64d2f79ceca86b77c92b79b1da3a252,2594100ca32c046aa0179f2cfc3dbd9d18df13580769fe667c61716185075e7d,58+(40)*s,6564+(4640)*s,8df2cccca288b539a9b816c2eb8738c07a1aba0e286bf4fc86d9ad74ab63c902,114.5685424949238019520675490,9.482194149271678881281348820369144779211205778686516487409039392921215,3.101653324822902701380162741,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-48+(-32)*s,"(0,0,2,0)","(0,0,-2,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,4,NONE,false,UNASSIGNED,false
B28R5-C0192,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f2*f0^-1*f2^-1,4,f2*f0*f2^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f2*f0^-1*f2^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",0c56cd03b2510d814a3bc771b6d27d151a332c6baf23e45fd0f888fb1a20e89b,0c56cd03b2510d814a3bc771b6d27d151a332c6baf23e45fd0f888fb1a20e89b,-46+(-32)*s,4164+(2944)*s,e8c8dc93b90988fab2957c3d2a305a8bea193034ab5e47a50e2285032791ec6a,91.25483399593904156165403917,9.027071719730408706238619397922191563633674707146241724766208939389246,2.952781452494008819901066706,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-36+(-24)*s,"(0,0,0,0)","(0,0,0,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,2,NONE,false,UNASSIGNED,false
B28R5-C0193,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f2*f0^-1*f3,4,f3^-1*f0*f2^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f2*f0^-1*f3,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",3e40888db0ce990c16d01180b6b28518eef24295c529f01eeb024527d5b5b8b8,dd7a80edd591a3fc58b111e3bb0b87702c4ac89ab8dfb2f7972fd92355e1cdb2,42+(30)*s,3564+(2520)*s,c44b692a3e6544ef7f97be8eec239751b9cea9e53c02affad4f2a79d29570fe2,84.42640687119285146405066173,8.871479810735269266340162200360172334830135868039142837677545428858339,2.901886885872275564889811071,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-32+(-22)*s,"(0,0,1,1)","(0,0,-1,-1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,32,NONE,false,UNASSIGNED,false
B28R5-C0194,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f2*f0^-1*f3^-1,4,f3*f0*f2^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f2*f0^-1*f3^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",5534bdadff58ba00672df99a89dcee3b5e1673bc7b96a698e22beb07f87658a8,5534bdadff58ba00672df99a89dcee3b5e1673bc7b96a698e22beb07f87658a8,-30+(-22)*s,1868+(1320)*s,5511f0e85764dc4e816839b8d36242375801228350f26bbf9ebad5a471791319,61.11269837220809107363715193,8.224903623255259494645857897115585714419242633442943597320914874120617,2.690389931678110864988808937,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-20+(-14)*s,"(0,0,1,-1)","(0,0,-1,1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,24,NONE,false,UNASSIGNED,false
B28R5-C0195,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f2*f1*f1,4,f1^-1*f1^-1*f2^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f2*f1*f1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",0b74e062ac9ad31e73953bb6ce5aa8366bc0ab59af291034881b9a7eeadb62b1,87474de03196226f8c9602f6df65db5d8a7e1d47a5587b613cc10d929e47139e,142+(100)*s,40164+(28400)*s,e23ee584b8b8b2df65b27c49b6f62d5506d72f05402c00e619187df864e0e18a,283.4213562373095048801688724,11.29384446479566897033688408324454512507857929903586991611941526215435,3.694249419788227246110827406,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-132+(-92)*s,"(1,2,1,0)","(-1,-2,-1,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,8,NONE,false,UNASSIGNED,false
B28R5-C0196,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f2*f1*f2,4,f2^-1*f1^-1*f2^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f2*f1*f2,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",1b9346b4f51aa7dfde4b787900028aa7caf8988d19681df8c49c992656075db2,379409da9444f76a136158f00b552469d1e07a0abef5beac324149022c77fcd9,106+(74)*s,22188+(15688)*s,510695344794b0fc14bcc9fb8d389aa88acfef3b796392e47e41d7625e0e19cc,210.6518036156090336113249656,10.70036802828787071776233004539979517422909906850282925784761995405196,3.500121548799649334214785079,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-96+(-66)*s,"(1,1,2,0)","(-1,-1,-2,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,8,NONE,false,UNASSIGNED,false
B28R5-C0197,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f2*f1*f2^-1,4,f2*f1^-1*f2^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f2*f1*f2^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",1d29288cdd93d7757a55716aaaa092d9cdeb3d5f56022f1f3b904aa0d43019ec,1d29288cdd93d7757a55716aaaa092d9cdeb3d5f56022f1f3b904aa0d43019ec,42+(30)*s,3564+(2520)*s,c44b692a3e6544ef7f97be8eec239751b9cea9e53c02affad4f2a79d29570fe2,84.42640687119285146405066173,8.871479810735269266340162200360172334830135868039142837677545428858339,2.901886885872275564889811071,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-32+(-22)*s,"(1,1,0,0)","(-1,-1,0,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,32,NONE,false,UNASSIGNED,false
B28R5-C0198,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f2*f1*f3,4,f3^-1*f1^-1*f2^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f2*f1*f3,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",b9143a61fb3388a3e2e0f088b3329e4196f24fdddac577f64d471f7336bbec5b,3b0aad7dfa02bfbba10c58478f44c935b824a663d3091373e3dfea4236a519c2,50+(36)*s,5092+(3600)*s,7169a29f55e268feba3599fd1023661d6638591649f084f001aa7a0ef6e7f150,100.9116882454314217568607941,9.228295089636857282028950082013459892451328215231175033514080406617351,3.018602202889669479451583297,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-40+(-28)*s,"(1,1,1,1)","(-1,-1,-1,-1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,8,NONE,false,UNASSIGNED,false
B28R5-C0199,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f2*f1*f3^-1,4,f3*f1^-1*f2^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f2*f1*f3^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",1e8dc426b8383e85b9d8c8ff27c9acfa95dcd1925017d5ecfc161a39ad3bf163,1e8dc426b8383e85b9d8c8ff27c9acfa95dcd1925017d5ecfc161a39ad3bf163,98+(68)*s,18852+(13328)*s,6a95c0b3e897de190fc1fb68fff1304ed18109ac38f7900e707a69ae4b8d0e7a,194.1665222413704633185148332,10.53737925428997950928429482988804115305952080916609705087592454622014,3.446807446090816091740820453,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-88+(-60)*s,"(1,1,1,-1)","(-1,-1,-1,1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,8,NONE,false,UNASSIGNED,false
B28R5-C0200,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f2*f1^-1*f1^-1,4,f1*f1*f2^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f2*f1^-1*f1^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",8c1949d8819ff38b5f542da48bf2f3739513a11a459876684098c06069aa06c0,8c1949d8819ff38b5f542da48bf2f3739513a11a459876684098c06069aa06c0,-18+(-12)*s,612+(432)*s,396a97094fb3a83ead9193d77f064d120b29834a52fbb6379cf6f804f7820f72,34.97056274847714058562026469,7.107375874112204971256376819917671233917975533218221139749478266782192,2.324843349932825137741615046,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-8+(-4)*s,"(1,-2,1,0)","(-1,2,-1,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,24,NONE,false,UNASSIGNED,false
B28R5-C0201,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f2*f1^-1*f2,4,f2^-1*f1*f2^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f2*f1^-1*f2,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",f2b20aec8efc306c5a74ad5de255d7c08345381059a5f5f9ffacd6643d4f3b8d,63b58665c3b51692f7c3d83538c832336b596914ceeb008f81d3d714b6d3ac50,18+(14)*s,716+(504)*s,8f0bb7593b622d90664817500cf28fa1d7070471790e3286f551fa58088abc77,37.79898987322333068322364214,7.263163475118674334635446759440772006930267261293431741913891622059275,2.375801927981452595207385540,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-8+(-6)*s,"(1,-1,2,0)","(-1,1,-2,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,8,NONE,false,UNASSIGNED,false
B28R5-C0202,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f2*f1^-1*f2^-1,4,f2*f1*f2^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f2*f1^-1*f2^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",70be04c4d62033204f6a740cf85999b9f204ddeb3e70c0c1a2b1c17ed107c8a5,70be04c4d62033204f6a740cf85999b9f204ddeb3e70c0c1a2b1c17ed107c8a5,-30+(-22)*s,1868+(1320)*s,5511f0e85764dc4e816839b8d36242375801228350f26bbf9ebad5a471791319,61.11269837220809107363715193,8.224903623255259494645857897115585714419242633442943597320914874120617,2.690389931678110864988808937,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-20+(-14)*s,"(1,-1,0,0)","(-1,1,0,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,24,NONE,false,UNASSIGNED,false
B28R5-C0203,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f2*f1^-1*f3,4,f3^-1*f1*f2^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f2*f1^-1*f3,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",7314ca39746bf4f9f66db7735d3379153155879bd2e4412e4597a9daa4e50088,7f888a1fbba291b7e429b5309bb4abc8dbf1c0e70eb00f029fb74772fc6d3256,18+(12)*s,612+(432)*s,396a97094fb3a83ead9193d77f064d120b29834a52fbb6379cf6f804f7820f72,34.97056274847714058562026469,7.107375874112204971256376819917671233917975533218221139749478266782192,2.324843349932825137741615046,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-8+(-4)*s,"(1,-1,1,1)","(-1,1,-1,-1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,24,NONE,false,UNASSIGNED,false
B28R5-C0204,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f2*f1^-1*f3^-1,4,f3*f1*f2^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f2*f1^-1*f3^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",e0c980dac2851995ef802c6ccbe582c5586ca210579d76d104b18bea1e0cf138,e0c980dac2851995ef802c6ccbe582c5586ca210579d76d104b18bea1e0cf138,-30+(-20)*s,1700+(1200)*s,855cdde11fe03dd2d580e58d9e920f37be8256f8de5f537d75afd29120723875,58.28427124746190097603377448,8.130075528900082242722720979770595764183529365134606469718641784128146,2.659371385810649701785837983,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-20+(-12)*s,"(1,-1,1,-1)","(-1,1,-1,1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0205,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f2*f2*f1,4,f1^-1*f2^-1*f2^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f2*f2*f1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",cf3dcbc5f09a3a00ccc5431c5cb053d6a17a563668a813ddd1c753d7baa8636b,e3eb646327c7e26b8a07d5217df42e1a9c3dcbbc307e03b93b67f7a966afbe6e,138+(98)*s,38252+(27048)*s,933117a54a8cfd82b9a0821a6a5f817535c57f3982f658df3ae78cb219f00fd1,276.5929291125633147825654950,11.24506756758241828684121671730005315558823220028130857217745494472786,3.678294354638285724328068980,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-128+(-90)*s,"(1,1,2,0)","(-1,-1,-2,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0206,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f2*f2*f1^-1,4,f1*f2^-1*f2^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f2*f2*f1^-1,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",3e800fcb29e7fc7627b79644a95cfe9cb16ba08a917e3c60da0d4914d4a129d9,3e800fcb29e7fc7627b79644a95cfe9cb16ba08a917e3c60da0d4914d4a129d9,-14+(-10)*s,396+(280)*s,a4eb6872a925bca6cdfee9ca55b206daea1260296f965b7c3390aaeecc185903,28.14213562373095048801688724,6.672005769911159451311056046714654720514969143689977538992416943527813,2.182432520754919383672508707,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-4+(-2)*s,"(1,-1,2,0)","(-1,1,-2,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,32,NONE,false,UNASSIGNED,false
B28R5-C0207,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f2*f2*f2,4,f2^-1*f2^-1*f2^-1*f0^-1,8,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f2*f2*f2,4,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",17a38d704d4f69e5c9653e59d4098f241a7b55cbc93a20b1ac438d976e08ef87,c4bdbc30b0bb464d0ece90ddb1345048679d1482bfb021947d286f0e086bd825,118+(84)*s,28036+(19824)*s,840a613ae26c7182ab2b0f56340000096c3b61fd4830084f6bd70a8cad4db9d9,236.7939392393399840993418528,10.93434494672616867800654879785457034194528241813949534277358860776607,3.576656080320679802796298687,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-108+(-76)*s,"(1,0,3,0)","(-1,0,-3,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,8,NONE,false,UNASSIGNED,false
