schema_version,row_id,row_family,case_kind,action_case,comparison_case,subset_u,subset_v,arrow_open,subject_value,oracle_value,record_equal,detected,negative_reason,oracle,status
paper17-open-groupoid-controls/1,AO-0831,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,0|2|3,1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0832,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,0|2|3,0|1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0833,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,1|2|3,EMPTY,,EMPTY,EMPTY,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0834,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,1|2|3,0,,1|2|3,1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0835,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,1|2|3,1,,0|2|3,0|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0836,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,1|2|3,0|1,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0837,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,1|2|3,2,,0|1|3,0|1|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0838,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,1|2|3,0|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0839,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,1|2|3,1|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0840,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,1|2|3,0|1|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0841,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,1|2|3,3,,0|1|2,0|1|2,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0842,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,1|2|3,0|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0843,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,1|2|3,1|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0844,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,1|2|3,0|1|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0845,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,1|2|3,2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0846,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,1|2|3,0|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0847,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,1|2|3,1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0848,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,1|2|3,0|1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0849,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,0|1|2|3,EMPTY,,EMPTY,EMPTY,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0850,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,0|1|2|3,0,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0851,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,0|1|2|3,1,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0852,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,0|1|2|3,0|1,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0853,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,0|1|2|3,2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0854,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,0|1|2|3,0|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0855,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,0|1|2|3,1|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0856,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,0|1|2|3,0|1|2,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0857,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,0|1|2|3,3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0858,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,0|1|2|3,0|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0859,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,0|1|2|3,1|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0860,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,0|1|2|3,0|1|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0861,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,0|1|2|3,2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0862,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,0|1|2|3,0|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0863,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,0|1|2|3,1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0864,PRODUCT,DIAGNOSTIC,NONTRANSITIVE,,0|1|2|3,0|1|2|3,,0|1|2|3,0|1|2|3,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0865,BASE,DIAGNOSTIC,TRIVIAL,,EMPTY,,,true,true,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0866,BASE,DIAGNOSTIC,TRIVIAL,,0,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0867,BASE,DIAGNOSTIC,TRIVIAL,,1,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0868,BASE,DIAGNOSTIC,TRIVIAL,,0|1,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0869,BASE,DIAGNOSTIC,TRIVIAL,,2,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0870,BASE,DIAGNOSTIC,TRIVIAL,,0|2,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0871,BASE,DIAGNOSTIC,TRIVIAL,,1|2,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0872,BASE,DIAGNOSTIC,TRIVIAL,,0|1|2,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0873,BASE,DIAGNOSTIC,TRIVIAL,,3,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0874,BASE,DIAGNOSTIC,TRIVIAL,,0|3,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0875,BASE,DIAGNOSTIC,TRIVIAL,,1|3,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0876,BASE,DIAGNOSTIC,TRIVIAL,,0|1|3,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0877,BASE,DIAGNOSTIC,TRIVIAL,,2|3,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0878,BASE,DIAGNOSTIC,TRIVIAL,,0|2|3,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0879,BASE,DIAGNOSTIC,TRIVIAL,,1|2|3,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0880,BASE,DIAGNOSTIC,TRIVIAL,,0|1|2|3,,,true,true,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0881,BASE,DIAGNOSTIC,TRANSITIVE,,EMPTY,,,true,true,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0882,BASE,DIAGNOSTIC,TRANSITIVE,,0,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0883,BASE,DIAGNOSTIC,TRANSITIVE,,1,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0884,BASE,DIAGNOSTIC,TRANSITIVE,,0|1,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0885,BASE,DIAGNOSTIC,TRANSITIVE,,2,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0886,BASE,DIAGNOSTIC,TRANSITIVE,,0|2,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0887,BASE,DIAGNOSTIC,TRANSITIVE,,1|2,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0888,BASE,DIAGNOSTIC,TRANSITIVE,,0|1|2,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0889,BASE,DIAGNOSTIC,TRANSITIVE,,3,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0890,BASE,DIAGNOSTIC,TRANSITIVE,,0|3,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0891,BASE,DIAGNOSTIC,TRANSITIVE,,1|3,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0892,BASE,DIAGNOSTIC,TRANSITIVE,,0|1|3,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0893,BASE,DIAGNOSTIC,TRANSITIVE,,2|3,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0894,BASE,DIAGNOSTIC,TRANSITIVE,,0|2|3,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0895,BASE,DIAGNOSTIC,TRANSITIVE,,1|2|3,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0896,BASE,DIAGNOSTIC,TRANSITIVE,,0|1|2|3,,,true,true,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0897,BASE,DIAGNOSTIC,NONTRANSITIVE,,EMPTY,,,true,true,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0898,BASE,DIAGNOSTIC,NONTRANSITIVE,,0,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0899,BASE,DIAGNOSTIC,NONTRANSITIVE,,1,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0900,BASE,DIAGNOSTIC,NONTRANSITIVE,,0|1,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0901,BASE,DIAGNOSTIC,NONTRANSITIVE,,2,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0902,BASE,DIAGNOSTIC,NONTRANSITIVE,,0|2,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0903,BASE,DIAGNOSTIC,NONTRANSITIVE,,1|2,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0904,BASE,DIAGNOSTIC,NONTRANSITIVE,,0|1|2,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0905,BASE,DIAGNOSTIC,NONTRANSITIVE,,3,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0906,BASE,DIAGNOSTIC,NONTRANSITIVE,,0|3,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0907,BASE,DIAGNOSTIC,NONTRANSITIVE,,1|3,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0908,BASE,DIAGNOSTIC,NONTRANSITIVE,,0|1|3,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0909,BASE,DIAGNOSTIC,NONTRANSITIVE,,2|3,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0910,BASE,DIAGNOSTIC,NONTRANSITIVE,,0|2|3,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0911,BASE,DIAGNOSTIC,NONTRANSITIVE,,1|2|3,,,false,false,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0912,BASE,DIAGNOSTIC,NONTRANSITIVE,,0|1|2|3,,,true,true,,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0913,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,TRANSITIVE,EMPTY,,X4x[EMPTY],X4x[EMPTY],X4x[EMPTY],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0914,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,TRANSITIVE,0,,X4x[0],X4x[0],X4x[0],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0915,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,TRANSITIVE,1,,X4x[1],X4x[1],X4x[1],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0916,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,TRANSITIVE,0|1,,X4x[0|1],X4x[0|1],X4x[0|1],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0917,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,TRANSITIVE,2,,X4x[2],X4x[2],X4x[2],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0918,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,TRANSITIVE,0|2,,X4x[0|2],X4x[0|2],X4x[0|2],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0919,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,TRANSITIVE,1|2,,X4x[1|2],X4x[1|2],X4x[1|2],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0920,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,TRANSITIVE,0|1|2,,X4x[0|1|2],X4x[0|1|2],X4x[0|1|2],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0921,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,TRANSITIVE,3,,X4x[3],X4x[3],X4x[3],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0922,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,TRANSITIVE,0|3,,X4x[0|3],X4x[0|3],X4x[0|3],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0923,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,TRANSITIVE,1|3,,X4x[1|3],X4x[1|3],X4x[1|3],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0924,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,TRANSITIVE,0|1|3,,X4x[0|1|3],X4x[0|1|3],X4x[0|1|3],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0925,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,TRANSITIVE,2|3,,X4x[2|3],X4x[2|3],X4x[2|3],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0926,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,TRANSITIVE,0|2|3,,X4x[0|2|3],X4x[0|2|3],X4x[0|2|3],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0927,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,TRANSITIVE,1|2|3,,X4x[1|2|3],X4x[1|2|3],X4x[1|2|3],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0928,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,TRANSITIVE,0|1|2|3,,X4x[0|1|2|3],X4x[0|1|2|3],X4x[0|1|2|3],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0929,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,EMPTY,,X4x[EMPTY],X4x[EMPTY],X4x[EMPTY],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0930,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,0,,X4x[0],X4x[0],X4x[0],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0931,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,1,,X4x[1],X4x[1],X4x[1],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0932,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,0|1,,X4x[0|1],X4x[0|1],X4x[0|1],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0933,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,2,,X4x[2],X4x[2],X4x[2],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0934,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,0|2,,X4x[0|2],X4x[0|2],X4x[0|2],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0935,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,1|2,,X4x[1|2],X4x[1|2],X4x[1|2],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0936,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,0|1|2,,X4x[0|1|2],X4x[0|1|2],X4x[0|1|2],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0937,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,3,,X4x[3],X4x[3],X4x[3],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0938,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,0|3,,X4x[0|3],X4x[0|3],X4x[0|3],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0939,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,1|3,,X4x[1|3],X4x[1|3],X4x[1|3],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0940,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,0|1|3,,X4x[0|1|3],X4x[0|1|3],X4x[0|1|3],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0941,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,2|3,,X4x[2|3],X4x[2|3],X4x[2|3],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0942,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,0|2|3,,X4x[0|2|3],X4x[0|2|3],X4x[0|2|3],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0943,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,1|2|3,,X4x[1|2|3],X4x[1|2|3],X4x[1|2|3],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0944,CROSS_OPEN,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,0|1|2|3,,X4x[0|1|2|3],X4x[0|1|2|3],X4x[0|1|2|3],true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0945,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,TRANSITIVE,EMPTY,,,EMPTY,EMPTY,true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0946,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,TRANSITIVE,0,,,0,0,true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0947,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,TRANSITIVE,1,,,3,3,true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0948,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,TRANSITIVE,0|1,,,0|3,0|3,true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0949,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,TRANSITIVE,2,,,2,2,true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0950,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,TRANSITIVE,0|2,,,0|2,0|2,true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0951,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,TRANSITIVE,1|2,,,2|3,2|3,true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0952,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,TRANSITIVE,0|1|2,,,0|2|3,0|2|3,true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0953,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,TRANSITIVE,3,,,1,1,true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0954,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,TRANSITIVE,0|3,,,0|1,0|1,true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0955,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,TRANSITIVE,1|3,,,1|3,1|3,true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0956,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,TRANSITIVE,0|1|3,,,0|1|3,0|1|3,true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0957,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,TRANSITIVE,2|3,,,1|2,1|2,true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0958,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,TRANSITIVE,0|2|3,,,0|1|2,0|1|2,true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0959,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,TRANSITIVE,1|2|3,,,1|2|3,1|2|3,true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0960,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,TRANSITIVE,0|1|2|3,,,0|1|2|3,0|1|2|3,true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0961,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,EMPTY,,,EMPTY,EMPTY,true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0962,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,0,,,0,0,true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0963,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,1,,,3,3,true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0964,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,0|1,,,0|3,0|3,true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0965,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,2,,,2,2,true,,,C4_BITSET_OPEN_QUANTALE,PASS
paper17-open-groupoid-controls/1,AO-0966,CROSS_INVOLUTION,DIAGNOSTIC,TRIVIAL,NONTRANSITIVE,0|2,,,0|2,0|2,true,,,C4_BITSET_OPEN_QUANTALE,PASS
