schema_version,row_id,row_family,case_kind,group_token,object_x,h,object_y,k,sheet_a,subject_composable,subject_value,oracle_value,detected,negative_reason,oracle,status
paper17-open-groupoid-controls/1,GH-0864,PAIR,DIAGNOSTIC,D3,x01,d01,x11,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0865,PAIR,DIAGNOSTIC,D3,x01,d01,x21,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0866,PAIR,DIAGNOSTIC,D3,x01,d01,x21,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0867,PAIR,DIAGNOSTIC,D3,x01,d01,x21,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0868,PAIR,DIAGNOSTIC,D3,x01,d01,x21,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0869,PAIR,DIAGNOSTIC,D3,x01,d01,x21,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0870,PAIR,DIAGNOSTIC,D3,x01,d01,x21,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0871,PAIR,DIAGNOSTIC,D3,x01,d11,x00,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0872,PAIR,DIAGNOSTIC,D3,x01,d11,x00,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0873,PAIR,DIAGNOSTIC,D3,x01,d11,x00,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0874,PAIR,DIAGNOSTIC,D3,x01,d11,x00,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0875,PAIR,DIAGNOSTIC,D3,x01,d11,x00,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0876,PAIR,DIAGNOSTIC,D3,x01,d11,x00,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0877,PAIR,DIAGNOSTIC,D3,x01,d11,x10,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0878,PAIR,DIAGNOSTIC,D3,x01,d11,x10,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0879,PAIR,DIAGNOSTIC,D3,x01,d11,x10,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0880,PAIR,DIAGNOSTIC,D3,x01,d11,x10,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0881,PAIR,DIAGNOSTIC,D3,x01,d11,x10,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0882,PAIR,DIAGNOSTIC,D3,x01,d11,x10,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0883,PAIR,DIAGNOSTIC,D3,x01,d11,x20,d00,,true,a(x01;d11),a(x01;d11),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0884,PAIR,DIAGNOSTIC,D3,x01,d11,x20,d10,,true,a(x01;d01),a(x01;d01),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0885,PAIR,DIAGNOSTIC,D3,x01,d11,x20,d20,,true,a(x01;d21),a(x01;d21),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0886,PAIR,DIAGNOSTIC,D3,x01,d11,x20,d01,,true,a(x01;d10),a(x01;d10),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0887,PAIR,DIAGNOSTIC,D3,x01,d11,x20,d11,,true,a(x01;d00),a(x01;d00),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0888,PAIR,DIAGNOSTIC,D3,x01,d11,x20,d21,,true,a(x01;d20),a(x01;d20),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0889,PAIR,DIAGNOSTIC,D3,x01,d11,x01,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0890,PAIR,DIAGNOSTIC,D3,x01,d11,x01,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0891,PAIR,DIAGNOSTIC,D3,x01,d11,x01,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0892,PAIR,DIAGNOSTIC,D3,x01,d11,x01,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0893,PAIR,DIAGNOSTIC,D3,x01,d11,x01,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0894,PAIR,DIAGNOSTIC,D3,x01,d11,x01,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0895,PAIR,DIAGNOSTIC,D3,x01,d11,x11,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0896,PAIR,DIAGNOSTIC,D3,x01,d11,x11,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0897,PAIR,DIAGNOSTIC,D3,x01,d11,x11,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0898,PAIR,DIAGNOSTIC,D3,x01,d11,x11,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0899,PAIR,DIAGNOSTIC,D3,x01,d11,x11,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0900,PAIR,DIAGNOSTIC,D3,x01,d11,x11,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0901,PAIR,DIAGNOSTIC,D3,x01,d11,x21,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0902,PAIR,DIAGNOSTIC,D3,x01,d11,x21,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0903,PAIR,DIAGNOSTIC,D3,x01,d11,x21,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0904,PAIR,DIAGNOSTIC,D3,x01,d11,x21,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0905,PAIR,DIAGNOSTIC,D3,x01,d11,x21,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0906,PAIR,DIAGNOSTIC,D3,x01,d11,x21,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0907,PAIR,DIAGNOSTIC,D3,x01,d21,x00,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0908,PAIR,DIAGNOSTIC,D3,x01,d21,x00,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0909,PAIR,DIAGNOSTIC,D3,x01,d21,x00,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0910,PAIR,DIAGNOSTIC,D3,x01,d21,x00,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0911,PAIR,DIAGNOSTIC,D3,x01,d21,x00,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0912,PAIR,DIAGNOSTIC,D3,x01,d21,x00,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0913,PAIR,DIAGNOSTIC,D3,x01,d21,x10,d00,,true,a(x01;d21),a(x01;d21),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0914,PAIR,DIAGNOSTIC,D3,x01,d21,x10,d10,,true,a(x01;d11),a(x01;d11),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0915,PAIR,DIAGNOSTIC,D3,x01,d21,x10,d20,,true,a(x01;d01),a(x01;d01),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0916,PAIR,DIAGNOSTIC,D3,x01,d21,x10,d01,,true,a(x01;d20),a(x01;d20),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0917,PAIR,DIAGNOSTIC,D3,x01,d21,x10,d11,,true,a(x01;d10),a(x01;d10),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0918,PAIR,DIAGNOSTIC,D3,x01,d21,x10,d21,,true,a(x01;d00),a(x01;d00),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0919,PAIR,DIAGNOSTIC,D3,x01,d21,x20,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0920,PAIR,DIAGNOSTIC,D3,x01,d21,x20,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0921,PAIR,DIAGNOSTIC,D3,x01,d21,x20,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0922,PAIR,DIAGNOSTIC,D3,x01,d21,x20,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0923,PAIR,DIAGNOSTIC,D3,x01,d21,x20,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0924,PAIR,DIAGNOSTIC,D3,x01,d21,x20,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0925,PAIR,DIAGNOSTIC,D3,x01,d21,x01,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0926,PAIR,DIAGNOSTIC,D3,x01,d21,x01,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0927,PAIR,DIAGNOSTIC,D3,x01,d21,x01,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0928,PAIR,DIAGNOSTIC,D3,x01,d21,x01,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0929,PAIR,DIAGNOSTIC,D3,x01,d21,x01,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0930,PAIR,DIAGNOSTIC,D3,x01,d21,x01,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0931,PAIR,DIAGNOSTIC,D3,x01,d21,x11,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0932,PAIR,DIAGNOSTIC,D3,x01,d21,x11,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0933,PAIR,DIAGNOSTIC,D3,x01,d21,x11,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0934,PAIR,DIAGNOSTIC,D3,x01,d21,x11,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0935,PAIR,DIAGNOSTIC,D3,x01,d21,x11,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0936,PAIR,DIAGNOSTIC,D3,x01,d21,x11,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0937,PAIR,DIAGNOSTIC,D3,x01,d21,x21,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0938,PAIR,DIAGNOSTIC,D3,x01,d21,x21,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0939,PAIR,DIAGNOSTIC,D3,x01,d21,x21,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0940,PAIR,DIAGNOSTIC,D3,x01,d21,x21,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0941,PAIR,DIAGNOSTIC,D3,x01,d21,x21,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0942,PAIR,DIAGNOSTIC,D3,x01,d21,x21,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0943,PAIR,DIAGNOSTIC,D3,x11,d00,x00,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0944,PAIR,DIAGNOSTIC,D3,x11,d00,x00,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0945,PAIR,DIAGNOSTIC,D3,x11,d00,x00,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0946,PAIR,DIAGNOSTIC,D3,x11,d00,x00,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0947,PAIR,DIAGNOSTIC,D3,x11,d00,x00,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0948,PAIR,DIAGNOSTIC,D3,x11,d00,x00,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0949,PAIR,DIAGNOSTIC,D3,x11,d00,x10,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0950,PAIR,DIAGNOSTIC,D3,x11,d00,x10,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0951,PAIR,DIAGNOSTIC,D3,x11,d00,x10,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0952,PAIR,DIAGNOSTIC,D3,x11,d00,x10,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0953,PAIR,DIAGNOSTIC,D3,x11,d00,x10,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0954,PAIR,DIAGNOSTIC,D3,x11,d00,x10,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0955,PAIR,DIAGNOSTIC,D3,x11,d00,x20,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0956,PAIR,DIAGNOSTIC,D3,x11,d00,x20,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0957,PAIR,DIAGNOSTIC,D3,x11,d00,x20,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0958,PAIR,DIAGNOSTIC,D3,x11,d00,x20,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0959,PAIR,DIAGNOSTIC,D3,x11,d00,x20,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0960,PAIR,DIAGNOSTIC,D3,x11,d00,x20,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0961,PAIR,DIAGNOSTIC,D3,x11,d00,x01,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0962,PAIR,DIAGNOSTIC,D3,x11,d00,x01,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0963,PAIR,DIAGNOSTIC,D3,x11,d00,x01,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0964,PAIR,DIAGNOSTIC,D3,x11,d00,x01,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0965,PAIR,DIAGNOSTIC,D3,x11,d00,x01,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0966,PAIR,DIAGNOSTIC,D3,x11,d00,x01,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0967,PAIR,DIAGNOSTIC,D3,x11,d00,x11,d00,,true,a(x11;d00),a(x11;d00),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0968,PAIR,DIAGNOSTIC,D3,x11,d00,x11,d10,,true,a(x11;d10),a(x11;d10),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0969,PAIR,DIAGNOSTIC,D3,x11,d00,x11,d20,,true,a(x11;d20),a(x11;d20),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0970,PAIR,DIAGNOSTIC,D3,x11,d00,x11,d01,,true,a(x11;d01),a(x11;d01),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0971,PAIR,DIAGNOSTIC,D3,x11,d00,x11,d11,,true,a(x11;d11),a(x11;d11),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0972,PAIR,DIAGNOSTIC,D3,x11,d00,x11,d21,,true,a(x11;d21),a(x11;d21),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0973,PAIR,DIAGNOSTIC,D3,x11,d00,x21,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0974,PAIR,DIAGNOSTIC,D3,x11,d00,x21,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0975,PAIR,DIAGNOSTIC,D3,x11,d00,x21,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0976,PAIR,DIAGNOSTIC,D3,x11,d00,x21,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0977,PAIR,DIAGNOSTIC,D3,x11,d00,x21,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0978,PAIR,DIAGNOSTIC,D3,x11,d00,x21,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0979,PAIR,DIAGNOSTIC,D3,x11,d10,x00,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0980,PAIR,DIAGNOSTIC,D3,x11,d10,x00,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0981,PAIR,DIAGNOSTIC,D3,x11,d10,x00,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0982,PAIR,DIAGNOSTIC,D3,x11,d10,x00,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0983,PAIR,DIAGNOSTIC,D3,x11,d10,x00,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0984,PAIR,DIAGNOSTIC,D3,x11,d10,x00,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0985,PAIR,DIAGNOSTIC,D3,x11,d10,x10,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0986,PAIR,DIAGNOSTIC,D3,x11,d10,x10,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0987,PAIR,DIAGNOSTIC,D3,x11,d10,x10,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0988,PAIR,DIAGNOSTIC,D3,x11,d10,x10,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0989,PAIR,DIAGNOSTIC,D3,x11,d10,x10,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0990,PAIR,DIAGNOSTIC,D3,x11,d10,x10,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0991,PAIR,DIAGNOSTIC,D3,x11,d10,x20,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0992,PAIR,DIAGNOSTIC,D3,x11,d10,x20,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0993,PAIR,DIAGNOSTIC,D3,x11,d10,x20,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0994,PAIR,DIAGNOSTIC,D3,x11,d10,x20,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
