word,hecke_prime,a_p,cycle_id,cycle_branches,cycle_degree,cycle_owner_matrix,cycle_owner_determinant,cycle_owner_c_mod_11,expected_trace_from_base_power,cycle_owner_trace,trace_identity_exact,root_search_max_exponent,primitive_in_gamma0_11_exact,primitive_root_exponent,period_real,period_imag,comparison_period_real,comparison_period_imag,closed_control_period,nonmodular_control_period_real,nonmodular_control_period_imag,analytic_evidence_token,finite_owner_evidence_token,period_evidence_token
LLLRRLRRR,2,-2,2,b_1|infinity,2,"[[1919,-700],[880,-321]]",1,0,1598,1598,true,7,true,1,1.9038139564193302,-1.4588166169384957,1.9038139564193282,-1.4588166169384964,-0.12382459849599226,2.568658050359696,-4.728242454237124,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRLRRR,3,-1,1,b_0|b_1|infinity,3,"[[59123,5330],[52767,4757]]",1,0,63880,63880,true,11,true,1,-1.9038139564193326,-1.458816616938494,-1.9038139564193328,-1.4588166169384948,-11.546708337011975,-5.617305231185956,-0.9426032474545867,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRLRRR,3,-1,2,b_2,1,"[[59,-34],[33,-19]]",1,0,40,40,true,3,true,1,2.5384186085591063,-2.9235872981795788e-15,2.538418608559107,-1.9301689876035275e-15,7.615255825677307,4.811732461716305,3.288712000771923,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRLRRR,5,1,1,b_0,1,"[[37,2],[55,3]]",1,0,40,40,true,3,true,1,-0.6346046521397767,-1.4588166169384948,-0.6346046521397771,-1.4588166169384955,-7.739080424173309,1.836796268763055,-3.741385894845111,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRLRRR,5,1,2,b_1,1,"[[48,-7],[55,-8]]",1,0,40,40,true,3,true,1,-0.634604652139775,1.4588166169384964,-0.6346046521397746,1.4588166169384955,3.9314525113346606,-0.6737782144955135,4.2924222977004645,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRLRRR,5,1,3,b_2|b_4,2,"[[2359,-816],[2200,-761]]",1,0,1598,1598,true,7,true,1,-1.2692093042795531,1.1102230246251565e-15,-1.269209304279554,6.661338147750939e-16,-3.807627912838655,-8.31533658316235,-1.3483604070181188,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRLRRR,5,1,4,b_3|infinity,2,"[[2799,-1528],[2200,-1201]]",1,0,1598,1598,true,7,true,1,1.9038139564193293,1.4588166169384955,1.90381395641933,1.4588166169384948,11.546708337011971,6.11668766467389,4.356019130178696,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRLRRR,7,-2,1,b_0|b_5|b_4|b_2|b_3|infinity|b_6,7,"[[150976611043,5833156570],[314407139123,12147484677]]",1,0,163124095720,163124095720,true,26,true,1,1.9038139564193275,-1.4588166169384944,1.9038139564193244,-1.4588166169384995,-0.12382459849599492,1.7732254347704433,-1.4365488837672054,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRLRRR,7,-2,2,b_1,1,"[[48,-5],[77,-8]]",1,0,40,40,true,3,true,1,-0.6346046521397781,-1.4588166169384964,-0.6346046521397777,-1.4588166169384966,-7.73908042417332,0.23680241746075412,-2.306551746304045,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRLRRR,13,4,1,b_0|b_8|b_1,3,"[[59123,1230],[228657,4757]]",1,0,63880,63880,true,11,true,1,1.2692093042795585,5.83526646775398,1.2692093042795576,5.835266467753982,27.148693783854597,6.166491180034819,11.742586628770269,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRLRRR,13,4,2,b_2|b_6|b_11,3,"[[94301,-12546],[228657,-30421]]",1,0,63880,63880,true,11,true,1,-1.903813956419322,1.458816616938497,-1.903813956419325,1.4588166169384964,0.12382459849602245,2.599797910564325,-3.79253615907768,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRLRRR,13,4,3,b_3|b_9|b_4,3,"[[111890,-23493],[228657,-48010]]",1,0,63880,63880,true,11,true,1,-5.076837217118211,1.7763568394002505e-15,-5.076837217118209,5.10702591327572e-15,-15.230511651354625,-17.308480588566393,1.3799860009076879,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRLRRR,13,4,4,b_5|b_12|infinity,3,"[[147068,-53505],[228657,-83188]]",1,0,63880,63880,true,11,true,1,1.269209304279554,-2.9176332338769884,1.2692093042795534,-2.9176332338769884,-7.862905022669292,3.1967522257346332,-13.584154576306018,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRLRRR,13,4,5,b_7,1,"[[114,-59],[143,-74]]",1,0,40,40,true,3,true,1,2.5384186085591085,1.2721305490496586e-15,2.5384186085591094,1.0917193075480707e-15,7.61525582567733,9.02977416094754,3.493399540557318,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRLRRR,13,4,6,b_10,1,"[[147,-110],[143,-107]]",1,0,40,40,true,3,true,1,-0.6346046521397763,1.4588166169384948,-0.6346046521397762,1.4588166169384953,3.9314525113346503,-4.453719964801224,1.257386588232923,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRRLRR,2,-2,1,b_0|infinity,2,"[[1439,260],[880,159]]",1,0,1598,1598,true,7,true,1,-1.903813956419331,-1.458816616938495,-1.9038139564193306,-1.4588166169384955,-11.546708337011975,-2.5686580503597005,-4.7282424542371215,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRRLRR,2,-2,2,b_1,1,"[[47,-15],[22,-7]]",1,0,40,40,true,3,true,1,0.6346046521397762,-1.4588166169384955,0.6346046521397767,-1.4588166169384953,-3.9314525113346535,-0.9774229064938557,-3.7378686935982657,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRRLRR,3,-1,1,b_0|infinity|b_2,3,"[[57524,6929],[52767,6356]]",1,0,63880,63880,true,11,true,1,1.9038139564193295,-1.4588166169384948,1.9038139564193293,-1.458816616938496,-0.12382459849599048,5.61730523118596,-0.9426032474545918,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRRLRR,3,-1,2,b_1,1,"[[47,-10],[33,-7]]",1,0,40,40,true,3,true,1,-2.5384186085591067,5.906010634252704e-16,-2.5384186085591067,1.0177044392397268e-16,-7.615255825677317,-4.811732461716296,3.2887120007719273,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRRLRR,5,1,1,b_0|b_3,2,"[[1439,104],[2200,159]]",1,0,1598,1598,true,7,true,1,1.2692093042795518,0.0,1.2692093042795536,-2.220446049250313e-16,3.8076279128386554,8.315336583162345,-1.348360407018125,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRRLRR,5,1,2,b_1,1,"[[47,-6],[55,-7]]",1,0,40,40,true,3,true,1,0.6346046521397763,1.4588166169384953,0.6346046521397765,1.4588166169384962,7.73908042417331,0.673778214495515,4.292422297700467,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRRLRR,5,1,3,b_2,1,"[[58,-19],[55,-18]]",1,0,40,40,true,3,true,1,0.6346046521397769,-1.4588166169384966,0.6346046521397767,-1.4588166169384953,-3.9314525113346557,-1.8367962687630575,-3.7413858948451097,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRRLRR,5,1,4,b_4|infinity,2,"[[3199,-2328],[2200,-1601]]",1,0,1598,1598,true,7,true,1,-1.9038139564193295,1.4588166169384953,-1.9038139564193306,1.4588166169384957,0.12382459849599226,-6.1166876646738855,4.356019130178707,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRRLRR,7,-2,1,b_0|b_6|b_4|b_5|infinity|b_1|b_2,7,"[[146893401444,7583103541],[314407139123,16230694276]]",1,0,163124095720,163124095720,true,26,true,1,-1.9038139564193293,-1.4588166169384924,-1.9038139564193308,-1.4588166169384933,-11.546708337011957,-1.773225434770448,-1.4365488837671883,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRRLRR,7,-2,2,b_3,1,"[[69,-26],[77,-29]]",1,0,40,40,true,3,true,1,0.6346046521397753,-1.4588166169384948,0.634604652139776,-1.4588166169384935,-3.9314525113346535,-0.23680241746075548,-2.3065517463040455,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRRLRR,13,4,1,b_0,1,"[[36,1],[143,4]]",1,0,40,40,true,3,true,1,0.6346046521397771,1.4588166169384966,0.6346046521397768,1.4588166169384957,7.739080424173318,4.453719964801222,1.257386588232922,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRRLRR,13,4,2,b_1|b_7|b_6,3,"[[75113,-3690],[228657,-11233]]",1,0,63880,63880,true,11,true,1,5.076837217118216,-2.220446049250313e-15,5.076837217118216,-2.6645352591003757e-15,15.23051165135464,17.308480588566404,1.3799860009076799,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRRLRR,13,4,3,b_2|b_10|b_9,3,"[[92702,-11685],[228657,-28822]]",1,0,63880,63880,true,11,true,1,-1.2692093042795491,5.835266467753976,-1.2692093042795496,5.835266467753983,19.533437958177256,-6.166491180034808,11.742586628770262,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRRLRR,13,4,4,b_3,1,"[[69,-14],[143,-29]]",1,0,40,40,true,3,true,1,-2.5384186085591067,2.578955567618853e-16,-2.538418608559106,2.544261098099317e-17,-7.615255825677319,-9.029774160947538,3.4933995405573253,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRRLRR,13,4,5,b_4|b_8|b_12,3,"[[127880,-35793],[228657,-64000]]",1,0,63880,63880,true,11,true,1,1.9038139564193324,1.4588166169384955,1.9038139564193377,1.4588166169384942,11.546708337011978,-2.599797910564316,-3.792536159077674,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLLRRRLRR,13,4,6,b_5|infinity|b_11,3,"[[145469,-51906],[228657,-81589]]",1,0,63880,63880,true,11,true,1,-1.269209304279555,-2.917633233876989,-1.2692093042795531,-2.917633233876992,-15.47816084834662,-3.1967522257346577,-13.584154576306013,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLRRRRR,2,-2,1,b_0|infinity,2,"[[839,75],[660,59]]",1,0,898,898,true,7,true,1,0.6346046521397768,1.4588166169384955,0.6346046521397768,1.4588166169384955,7.739080424173313,2.7342117567037643,1.0951165348388654,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLRRRRR,2,-2,2,b_1,1,"[[39,-16],[22,-9]]",1,0,30,30,true,3,true,1,1.9038139564193308,-1.4588166169384955,1.9038139564193306,-1.4588166169384955,-0.12382459849598959,3.828778160654608,-2.259789569534234,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLRRRRR,3,-1,1,b_0|b_2,2,"[[839,50],[990,59]]",1,0,898,898,true,7,true,1,0.634604652139777,1.4588166169384955,0.6346046521397763,1.458816616938496,7.739080424173313,-1.42078411338877,3.7995229622812454,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLRRRRR,3,-1,2,b_1|infinity,2,"[[1169,-320],[990,-271]]",1,0,898,898,true,7,true,1,0.6346046521397776,-1.4588166169384973,0.6346046521397767,-1.4588166169384948,-3.9314525113346566,-0.7682566663418752,-4.14256591879157,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLRRRRR,5,1,1,b_0,1,"[[28,1],[55,2]]",1,0,30,30,true,3,true,1,-1.2692093042795536,-7.336434700485246e-17,-1.2692093042795525,-7.878535786727998e-17,-3.807627912838661,-3.3508469339632083,-0.6244166477744181,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLRRRRR,5,1,2,b_1|b_3,2,"[[1169,-192],[1650,-271]]",1,0,898,898,true,7,true,1,0.6346046521397758,-1.458816616938495,0.6346046521397758,-1.4588166169384948,-3.931452511334653,3.1481317652057634,1.6767259154163097,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLRRRRR,5,1,3,b_2|infinity,2,"[[1499,-546],[1650,-601]]",1,0,898,898,true,7,true,1,0.6346046521397755,-1.458816616938494,0.6346046521397765,-1.458816616938495,-3.9314525113346495,-0.3707349092898149,-2.7051256658822753,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLRRRRR,5,1,4,b_4,1,"[[72,-55],[55,-42]]",1,0,30,30,true,3,true,1,-1.2692093042795507,2.917633233876991,-1.2692093042795543,2.917633233876991,7.862905022669312,-1.796376999220678,3.576150117416658,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLRRRRR,7,-2,1,b_0|infinity|b_4|b_3|b_5|b_6|b_1,7,"[[20274559082,517825285],[55821565723,1425718708]]",1,0,21700277790,21700277790,true,24,true,1,3.8076279128386616,2.9176332338769893,3.807627912838664,2.9176332338769897,23.093416674023942,6.383151465025884,6.068613174671622,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLRRRRR,7,-2,2,b_2,1,"[[50,-13],[77,-20]]",1,0,30,30,true,3,true,1,-1.2692093042795538,-2.917633233876989,-1.2692093042795534,-2.9176332338769906,-15.478160848346617,-3.1358665727765147,-5.560099796105276,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLRRRRR,13,4,1,b_0|b_9|b_1|infinity|b_12|b_4,6,"[[676571219,9304650],[3459468870,47576879]]",1,0,724148098,724148098,true,21,true,1,-1.2692093042795576,6.217248937900877e-15,-1.2692093042795578,5.773159728050814e-15,-3.807627912838648,-3.4656579170606285,-2.6005749280082147,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLRRRRR,13,4,2,b_2,1,"[[50,-7],[143,-20]]",1,0,30,30,true,3,true,1,-1.2692093042795534,2.9176332338769897,-1.2692093042795531,2.9176332338769915,7.862905022669299,0.8166933103064727,7.219400881112899,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLRRRRR,13,4,3,b_3|b_7|b_6|b_10|b_8|b_5,6,"[[1474910189,-320079960],[3459468870,-750762091]]",1,0,724148098,724148098,true,21,true,1,-1.2692093042795551,-2.917633233876993,-1.269209304279557,-2.917633233876984,-15.478160848346636,2.9191197429408,-2.5844122481616454,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLRRRRR,13,4,4,b_11,1,"[[149,-124],[143,-119]]",1,0,30,30,true,3,true,1,-1.2692093042795507,1.5774418808215767e-15,-1.269209304279553,1.466419578359061e-15,-3.8076279128386457,-1.0818852614525207,-3.2798807858651795,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRRRRLR,2,-2,1,b_0|infinity,2,"[[719,195],[660,179]]",1,0,898,898,true,7,true,1,-0.6346046521397776,1.4588166169384955,-0.6346046521397769,1.4588166169384953,3.9314525113346495,-2.7342117567037634,1.0951165348388645,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRRRRLR,2,-2,2,b_1,1,"[[35,-8],[22,-5]]",1,0,30,30,true,3,true,1,-1.9038139564193297,-1.4588166169384946,-1.9038139564193308,-1.4588166169384946,-11.546708337011967,-3.8287781606546094,-2.259789569534234,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRRRRLR,3,-1,1,b_0|infinity,2,"[[719,130],[990,179]]",1,0,898,898,true,7,true,1,-0.6346046521397768,-1.4588166169384957,-0.6346046521397762,-1.458816616938496,-7.739080424173313,0.7682566663418764,-4.14256591879157,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRRRRLR,3,-1,2,b_1|b_2,2,"[[1049,-160],[990,-151]]",1,0,898,898,true,7,true,1,-0.6346046521397761,1.4588166169384966,-0.6346046521397768,1.4588166169384955,3.9314525113346583,1.4207841133887702,3.7995229622812436,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRRRRLR,5,1,1,b_0|b_2,2,"[[719,78],[1650,179]]",1,0,898,898,true,7,true,1,-0.6346046521397777,-1.4588166169384962,-0.6346046521397769,-1.458816616938495,-7.739080424173318,-3.148131765205762,1.6767259154163126,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRRRRLR,5,1,2,b_1|infinity,2,"[[1049,-96],[1650,-151]]",1,0,898,898,true,7,true,1,-0.634604652139777,-1.4588166169384955,-0.6346046521397761,-1.4588166169384962,-7.739080424173313,0.3707349092898138,-2.7051256658822758,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRRRRLR,5,1,3,b_3,1,"[[57,-28],[55,-27]]",1,0,30,30,true,3,true,1,1.2692093042795534,1.3588667228484988e-17,1.2692093042795543,-5.2258544713801314e-17,3.80762791283866,3.350846933963211,-0.6244166477744184,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRRRRLR,5,1,4,b_4,1,"[[68,-47],[55,-38]]",1,0,30,30,true,3,true,1,1.2692093042795545,2.917633233876993,1.2692093042795547,2.9176332338769897,15.478160848346635,1.7963769992206766,3.576150117416651,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRRRRLR,7,-2,1,b_0|b_2|b_1|infinity|b_5|b_4|b_6,7,"[[17374737486,1346345741],[55821565723,4325540304]]",1,0,21700277790,21700277790,true,24,true,1,-3.80762791283866,2.9176332338769915,-3.8076279128386603,2.9176332338769932,0.2476491969919863,-6.383151465025874,6.068613174671645,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRRRRLR,7,-2,2,b_3,1,"[[57,-20],[77,-27]]",1,0,30,30,true,3,true,1,1.2692093042795534,-2.9176332338769915,1.269209304279553,-2.917633233876991,-7.862905022669306,3.1358665727765125,-5.560099796105277,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRRRRLR,13,4,1,b_0,1,"[[24,1],[143,6]]",1,0,30,30,true,3,true,1,1.2692093042795538,1.8503717077085943e-16,1.2692093042795534,1.7578531223231644e-16,3.8076279128386625,1.0818852614525223,-3.2798807858651777,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRRRRLR,13,4,2,b_1|b_5|b_4|b_8|b_6|b_3,6,"[[845915849,-29774880],[3459468870,-121767751]]",1,0,724148098,724148098,true,21,true,1,1.2692093042795514,-2.917633233876998,1.269209304279555,-2.9176332338769972,-7.862905022669338,-2.919119742940805,-2.584412248161657,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRRRRLR,13,4,3,b_2|b_11|b_7|b_12|infinity|b_10,6,"[[1112028839,-124682310],[3459468870,-387880741]]",1,0,724148098,724148098,true,21,true,1,1.2692093042795507,-6.8833827526759706e-15,1.2692093042795494,-7.105427357601002e-15,3.8076279128386243,3.4656579170606165,-2.6005749280082253,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRRRRLR,13,4,4,b_9,1,"[[123,-80],[143,-93]]",1,0,30,30,true,3,true,1,1.2692093042795556,2.9176332338769915,1.2692093042795551,2.9176332338769906,15.478160848346633,-0.8166933103064693,7.219400881112908,PROVED,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
