order,repetition,unnormalized_moment,normalized_moment,haar_target,leaks
33,31,1.0,0.5,1.0,False
33,32,1.0,0.5,1.0,False
33,33,2.0,1.0,1.0,True
33,34,1.0,0.5,1.0,False
33,35,1.0,0.5,1.0,False
33,36,1.0,0.5,1.0,False
33,37,1.0,0.5,1.0,False
33,38,1.0,0.5,1.0,False
33,39,1.0,0.5,1.0,False
33,40,1.0,0.5,1.0,False
33,41,1.0,0.5,1.0,False
33,42,1.0,0.5,1.0,False
33,43,1.0,0.5,1.0,False
33,44,1.0,0.5,1.0,False
33,45,1.0,0.5,1.0,False
33,46,1.0,0.5,1.0,False
33,47,1.0,0.5,1.0,False
33,48,1.0,0.5,1.0,False
33,49,1.0,0.5,1.0,False
33,50,1.0,0.5,1.0,False
33,51,1.0,0.5,1.0,False
33,52,1.0,0.5,1.0,False
33,53,1.0,0.5,1.0,False
33,54,1.0,0.5,1.0,False
33,55,1.0,0.5,1.0,False
33,56,1.0,0.5,1.0,False
33,57,1.0,0.5,1.0,False
33,58,1.0,0.5,1.0,False
33,59,1.0,0.5,1.0,False
33,60,1.0,0.5,1.0,False
33,61,1.0,0.5,1.0,False
33,62,1.0,0.5,1.0,False
33,63,1.0,0.5,1.0,False
33,64,1.0,0.5,1.0,False
33,65,1.0,0.5,1.0,False
33,66,2.0,1.0,1.0,True
33,67,1.0,0.5,1.0,False
33,68,1.0,0.5,1.0,False
33,69,1.0,0.5,1.0,False
33,70,1.0,0.5,1.0,False
33,71,1.0,0.5,1.0,False
33,72,1.0,0.5,1.0,False
33,73,1.0,0.5,1.0,False
33,74,1.0,0.5,1.0,False
33,75,1.0,0.5,1.0,False
33,76,1.0,0.5,1.0,False
33,77,1.0,0.5,1.0,False
33,78,1.0,0.5,1.0,False
33,79,1.0,0.5,1.0,False
33,80,1.0,0.5,1.0,False
33,81,1.0,0.5,1.0,False
33,82,1.0,0.5,1.0,False
33,83,1.0,0.5,1.0,False
33,84,1.0,0.5,1.0,False
33,85,1.0,0.5,1.0,False
33,86,1.0,0.5,1.0,False
33,87,1.0,0.5,1.0,False
33,88,1.0,0.5,1.0,False
33,89,1.0,0.5,1.0,False
33,90,1.0,0.5,1.0,False
33,91,1.0,0.5,1.0,False
33,92,1.0,0.5,1.0,False
33,93,1.0,0.5,1.0,False
33,94,1.0,0.5,1.0,False
33,95,1.0,0.5,1.0,False
33,96,1.0,0.5,1.0,False
33,97,1.0,0.5,1.0,False
33,98,1.0,0.5,1.0,False
33,99,2.0,1.0,1.0,True
33,100,1.0,0.5,1.0,False
33,101,1.0,0.5,1.0,False
33,102,1.0,0.5,1.0,False
33,103,1.0,0.5,1.0,False
33,104,1.0,0.5,1.0,False
33,105,1.0,0.5,1.0,False
33,106,1.0,0.5,1.0,False
33,107,1.0,0.5,1.0,False
33,108,1.0,0.5,1.0,False
33,109,1.0,0.5,1.0,False
33,110,1.0,0.5,1.0,False
33,111,1.0,0.5,1.0,False
33,112,1.0,0.5,1.0,False
33,113,1.0,0.5,1.0,False
33,114,1.0,0.5,1.0,False
33,115,1.0,0.5,1.0,False
33,116,1.0,0.5,1.0,False
33,117,1.0,0.5,1.0,False
33,118,1.0,0.5,1.0,False
33,119,1.0,0.5,1.0,False
33,120,1.0,0.5,1.0,False
33,121,1.0,0.5,1.0,False
33,122,1.0,0.5,1.0,False
33,123,1.0,0.5,1.0,False
33,124,1.0,0.5,1.0,False
33,125,1.0,0.5,1.0,False
33,126,1.0,0.5,1.0,False
33,127,1.0,0.5,1.0,False
33,128,1.0,0.5,1.0,False
34,1,1.0,0.5,1.0,False
34,2,1.0,0.5,1.0,False
34,3,1.0,0.5,1.0,False
34,4,1.0,0.5,1.0,False
34,5,1.0,0.5,1.0,False
34,6,1.0,0.5,1.0,False
34,7,1.0,0.5,1.0,False
34,8,1.0,0.5,1.0,False
34,9,1.0,0.5,1.0,False
34,10,1.0,0.5,1.0,False
34,11,1.0,0.5,1.0,False
34,12,1.0,0.5,1.0,False
34,13,1.0,0.5,1.0,False
34,14,1.0,0.5,1.0,False
34,15,1.0,0.5,1.0,False
34,16,1.0,0.5,1.0,False
34,17,1.0,0.5,1.0,False
34,18,1.0,0.5,1.0,False
34,19,1.0,0.5,1.0,False
34,20,1.0,0.5,1.0,False
34,21,1.0,0.5,1.0,False
34,22,1.0,0.5,1.0,False
34,23,1.0,0.5,1.0,False
34,24,1.0,0.5,1.0,False
34,25,1.0,0.5,1.0,False
34,26,1.0,0.5,1.0,False
34,27,1.0,0.5,1.0,False
34,28,1.0,0.5,1.0,False
34,29,1.0,0.5,1.0,False
34,30,1.0,0.5,1.0,False
34,31,1.0,0.5,1.0,False
34,32,1.0,0.5,1.0,False
34,33,1.0,0.5,1.0,False
34,34,2.0,1.0,1.0,True
34,35,1.0,0.5,1.0,False
34,36,1.0,0.5,1.0,False
34,37,1.0,0.5,1.0,False
34,38,1.0,0.5,1.0,False
34,39,1.0,0.5,1.0,False
34,40,1.0,0.5,1.0,False
34,41,1.0,0.5,1.0,False
34,42,1.0,0.5,1.0,False
34,43,1.0,0.5,1.0,False
34,44,1.0,0.5,1.0,False
34,45,1.0,0.5,1.0,False
34,46,1.0,0.5,1.0,False
34,47,1.0,0.5,1.0,False
34,48,1.0,0.5,1.0,False
34,49,1.0,0.5,1.0,False
34,50,1.0,0.5,1.0,False
34,51,1.0,0.5,1.0,False
34,52,1.0,0.5,1.0,False
34,53,1.0,0.5,1.0,False
34,54,1.0,0.5,1.0,False
34,55,1.0,0.5,1.0,False
34,56,1.0,0.5,1.0,False
34,57,1.0,0.5,1.0,False
34,58,1.0,0.5,1.0,False
34,59,1.0,0.5,1.0,False
34,60,1.0,0.5,1.0,False
34,61,1.0,0.5,1.0,False
34,62,1.0,0.5,1.0,False
34,63,1.0,0.5,1.0,False
34,64,1.0,0.5,1.0,False
34,65,1.0,0.5,1.0,False
34,66,1.0,0.5,1.0,False
34,67,1.0,0.5,1.0,False
34,68,2.0,1.0,1.0,True
34,69,1.0,0.5,1.0,False
34,70,1.0,0.5,1.0,False
34,71,1.0,0.5,1.0,False
34,72,1.0,0.5,1.0,False
34,73,1.0,0.5,1.0,False
34,74,1.0,0.5,1.0,False
34,75,1.0,0.5,1.0,False
34,76,1.0,0.5,1.0,False
34,77,1.0,0.5,1.0,False
34,78,1.0,0.5,1.0,False
34,79,1.0,0.5,1.0,False
34,80,1.0,0.5,1.0,False
34,81,1.0,0.5,1.0,False
34,82,1.0,0.5,1.0,False
34,83,1.0,0.5,1.0,False
34,84,1.0,0.5,1.0,False
34,85,1.0,0.5,1.0,False
34,86,1.0,0.5,1.0,False
34,87,1.0,0.5,1.0,False
34,88,1.0,0.5,1.0,False
34,89,1.0,0.5,1.0,False
34,90,1.0,0.5,1.0,False
34,91,1.0,0.5,1.0,False
34,92,1.0,0.5,1.0,False
34,93,1.0,0.5,1.0,False
34,94,1.0,0.5,1.0,False
34,95,1.0,0.5,1.0,False
34,96,1.0,0.5,1.0,False
34,97,1.0,0.5,1.0,False
34,98,1.0,0.5,1.0,False
34,99,1.0,0.5,1.0,False
34,100,1.0,0.5,1.0,False
34,101,1.0,0.5,1.0,False
34,102,2.0,1.0,1.0,True
34,103,1.0,0.5,1.0,False
34,104,1.0,0.5,1.0,False
34,105,1.0,0.5,1.0,False
34,106,1.0,0.5,1.0,False
34,107,1.0,0.5,1.0,False
34,108,1.0,0.5,1.0,False
34,109,1.0,0.5,1.0,False
34,110,1.0,0.5,1.0,False
34,111,1.0,0.5,1.0,False
34,112,1.0,0.5,1.0,False
34,113,1.0,0.5,1.0,False
34,114,1.0,0.5,1.0,False
34,115,1.0,0.5,1.0,False
34,116,1.0,0.5,1.0,False
34,117,1.0,0.5,1.0,False
34,118,1.0,0.5,1.0,False
34,119,1.0,0.5,1.0,False
34,120,1.0,0.5,1.0,False
34,121,1.0,0.5,1.0,False
34,122,1.0,0.5,1.0,False
34,123,1.0,0.5,1.0,False
34,124,1.0,0.5,1.0,False
34,125,1.0,0.5,1.0,False
34,126,1.0,0.5,1.0,False
34,127,1.0,0.5,1.0,False
34,128,1.0,0.5,1.0,False
35,1,1.0,0.5,1.0,False
35,2,1.0,0.5,1.0,False
35,3,1.0,0.5,1.0,False
35,4,1.0,0.5,1.0,False
35,5,1.0,0.5,1.0,False
35,6,1.0,0.5,1.0,False
35,7,1.0,0.5,1.0,False
35,8,1.0,0.5,1.0,False
35,9,1.0,0.5,1.0,False
35,10,1.0,0.5,1.0,False
35,11,1.0,0.5,1.0,False
35,12,1.0,0.5,1.0,False
35,13,1.0,0.5,1.0,False
35,14,1.0,0.5,1.0,False
35,15,1.0,0.5,1.0,False
35,16,1.0,0.5,1.0,False
35,17,1.0,0.5,1.0,False
35,18,1.0,0.5,1.0,False
35,19,1.0,0.5,1.0,False
35,20,1.0,0.5,1.0,False
35,21,1.0,0.5,1.0,False
35,22,1.0,0.5,1.0,False
35,23,1.0,0.5,1.0,False
35,24,1.0,0.5,1.0,False
35,25,1.0,0.5,1.0,False
35,26,1.0,0.5,1.0,False
35,27,1.0,0.5,1.0,False
35,28,1.0,0.5,1.0,False
35,29,1.0,0.5,1.0,False
35,30,1.0,0.5,1.0,False
35,31,1.0,0.5,1.0,False
35,32,1.0,0.5,1.0,False
35,33,1.0,0.5,1.0,False
35,34,1.0,0.5,1.0,False
35,35,2.0,1.0,1.0,True
35,36,1.0,0.5,1.0,False
35,37,1.0,0.5,1.0,False
35,38,1.0,0.5,1.0,False
35,39,1.0,0.5,1.0,False
35,40,1.0,0.5,1.0,False
35,41,1.0,0.5,1.0,False
35,42,1.0,0.5,1.0,False
35,43,1.0,0.5,1.0,False
35,44,1.0,0.5,1.0,False
35,45,1.0,0.5,1.0,False
35,46,1.0,0.5,1.0,False
35,47,1.0,0.5,1.0,False
35,48,1.0,0.5,1.0,False
35,49,1.0,0.5,1.0,False
35,50,1.0,0.5,1.0,False
35,51,1.0,0.5,1.0,False
35,52,1.0,0.5,1.0,False
35,53,1.0,0.5,1.0,False
35,54,1.0,0.5,1.0,False
35,55,1.0,0.5,1.0,False
35,56,1.0,0.5,1.0,False
35,57,1.0,0.5,1.0,False
35,58,1.0,0.5,1.0,False
35,59,1.0,0.5,1.0,False
35,60,1.0,0.5,1.0,False
35,61,1.0,0.5,1.0,False
35,62,1.0,0.5,1.0,False
35,63,1.0,0.5,1.0,False
35,64,1.0,0.5,1.0,False
35,65,1.0,0.5,1.0,False
35,66,1.0,0.5,1.0,False
35,67,1.0,0.5,1.0,False
35,68,1.0,0.5,1.0,False
35,69,1.0,0.5,1.0,False
35,70,2.0,1.0,1.0,True
35,71,1.0,0.5,1.0,False
35,72,1.0,0.5,1.0,False
35,73,1.0,0.5,1.0,False
35,74,1.0,0.5,1.0,False
35,75,1.0,0.5,1.0,False
35,76,1.0,0.5,1.0,False
35,77,1.0,0.5,1.0,False
35,78,1.0,0.5,1.0,False
35,79,1.0,0.5,1.0,False
35,80,1.0,0.5,1.0,False
35,81,1.0,0.5,1.0,False
35,82,1.0,0.5,1.0,False
35,83,1.0,0.5,1.0,False
35,84,1.0,0.5,1.0,False
35,85,1.0,0.5,1.0,False
35,86,1.0,0.5,1.0,False
35,87,1.0,0.5,1.0,False
35,88,1.0,0.5,1.0,False
35,89,1.0,0.5,1.0,False
35,90,1.0,0.5,1.0,False
35,91,1.0,0.5,1.0,False
35,92,1.0,0.5,1.0,False
35,93,1.0,0.5,1.0,False
35,94,1.0,0.5,1.0,False
35,95,1.0,0.5,1.0,False
35,96,1.0,0.5,1.0,False
35,97,1.0,0.5,1.0,False
35,98,1.0,0.5,1.0,False
35,99,1.0,0.5,1.0,False
35,100,1.0,0.5,1.0,False
35,101,1.0,0.5,1.0,False
35,102,1.0,0.5,1.0,False
35,103,1.0,0.5,1.0,False
35,104,1.0,0.5,1.0,False
35,105,2.0,1.0,1.0,True
35,106,1.0,0.5,1.0,False
35,107,1.0,0.5,1.0,False
35,108,1.0,0.5,1.0,False
35,109,1.0,0.5,1.0,False
35,110,1.0,0.5,1.0,False
35,111,1.0,0.5,1.0,False
35,112,1.0,0.5,1.0,False
35,113,1.0,0.5,1.0,False
35,114,1.0,0.5,1.0,False
35,115,1.0,0.5,1.0,False
35,116,1.0,0.5,1.0,False
35,117,1.0,0.5,1.0,False
35,118,1.0,0.5,1.0,False
35,119,1.0,0.5,1.0,False
35,120,1.0,0.5,1.0,False
35,121,1.0,0.5,1.0,False
35,122,1.0,0.5,1.0,False
35,123,1.0,0.5,1.0,False
35,124,1.0,0.5,1.0,False
35,125,1.0,0.5,1.0,False
35,126,1.0,0.5,1.0,False
35,127,1.0,0.5,1.0,False
35,128,1.0,0.5,1.0,False
36,1,1.0,0.5,1.0,False
36,2,1.0,0.5,1.0,False
36,3,1.0,0.5,1.0,False
36,4,1.0,0.5,1.0,False
36,5,1.0,0.5,1.0,False
36,6,1.0,0.5,1.0,False
36,7,1.0,0.5,1.0,False
36,8,1.0,0.5,1.0,False
36,9,1.0,0.5,1.0,False
36,10,1.0,0.5,1.0,False
36,11,1.0,0.5,1.0,False
36,12,1.0,0.5,1.0,False
36,13,1.0,0.5,1.0,False
36,14,1.0,0.5,1.0,False
36,15,1.0,0.5,1.0,False
36,16,1.0,0.5,1.0,False
36,17,1.0,0.5,1.0,False
36,18,1.0,0.5,1.0,False
36,19,1.0,0.5,1.0,False
36,20,1.0,0.5,1.0,False
36,21,1.0,0.5,1.0,False
36,22,1.0,0.5,1.0,False
36,23,1.0,0.5,1.0,False
36,24,1.0,0.5,1.0,False
36,25,1.0,0.5,1.0,False
36,26,1.0,0.5,1.0,False
36,27,1.0,0.5,1.0,False
36,28,1.0,0.5,1.0,False
36,29,1.0,0.5,1.0,False
36,30,1.0,0.5,1.0,False
36,31,1.0,0.5,1.0,False
36,32,1.0,0.5,1.0,False
36,33,1.0,0.5,1.0,False
36,34,1.0,0.5,1.0,False
36,35,1.0,0.5,1.0,False
36,36,2.0,1.0,1.0,True
36,37,1.0,0.5,1.0,False
36,38,1.0,0.5,1.0,False
36,39,1.0,0.5,1.0,False
36,40,1.0,0.5,1.0,False
36,41,1.0,0.5,1.0,False
36,42,1.0,0.5,1.0,False
36,43,1.0,0.5,1.0,False
36,44,1.0,0.5,1.0,False
36,45,1.0,0.5,1.0,False
36,46,1.0,0.5,1.0,False
36,47,1.0,0.5,1.0,False
36,48,1.0,0.5,1.0,False
36,49,1.0,0.5,1.0,False
36,50,1.0,0.5,1.0,False
36,51,1.0,0.5,1.0,False
36,52,1.0,0.5,1.0,False
36,53,1.0,0.5,1.0,False
36,54,1.0,0.5,1.0,False
36,55,1.0,0.5,1.0,False
36,56,1.0,0.5,1.0,False
36,57,1.0,0.5,1.0,False
36,58,1.0,0.5,1.0,False
36,59,1.0,0.5,1.0,False
36,60,1.0,0.5,1.0,False
36,61,1.0,0.5,1.0,False
36,62,1.0,0.5,1.0,False
36,63,1.0,0.5,1.0,False
36,64,1.0,0.5,1.0,False
36,65,1.0,0.5,1.0,False
36,66,1.0,0.5,1.0,False
36,67,1.0,0.5,1.0,False
36,68,1.0,0.5,1.0,False
36,69,1.0,0.5,1.0,False
36,70,1.0,0.5,1.0,False
36,71,1.0,0.5,1.0,False
36,72,2.0,1.0,1.0,True
36,73,1.0,0.5,1.0,False
36,74,1.0,0.5,1.0,False
36,75,1.0,0.5,1.0,False
36,76,1.0,0.5,1.0,False
36,77,1.0,0.5,1.0,False
36,78,1.0,0.5,1.0,False
36,79,1.0,0.5,1.0,False
36,80,1.0,0.5,1.0,False
36,81,1.0,0.5,1.0,False
36,82,1.0,0.5,1.0,False
36,83,1.0,0.5,1.0,False
36,84,1.0,0.5,1.0,False
36,85,1.0,0.5,1.0,False
36,86,1.0,0.5,1.0,False
36,87,1.0,0.5,1.0,False
36,88,1.0,0.5,1.0,False
36,89,1.0,0.5,1.0,False
36,90,1.0,0.5,1.0,False
36,91,1.0,0.5,1.0,False
36,92,1.0,0.5,1.0,False
36,93,1.0,0.5,1.0,False
36,94,1.0,0.5,1.0,False
36,95,1.0,0.5,1.0,False
36,96,1.0,0.5,1.0,False
36,97,1.0,0.5,1.0,False
36,98,1.0,0.5,1.0,False
36,99,1.0,0.5,1.0,False
36,100,1.0,0.5,1.0,False
36,101,1.0,0.5,1.0,False
36,102,1.0,0.5,1.0,False
36,103,1.0,0.5,1.0,False
36,104,1.0,0.5,1.0,False
36,105,1.0,0.5,1.0,False
36,106,1.0,0.5,1.0,False
36,107,1.0,0.5,1.0,False
36,108,2.0,1.0,1.0,True
36,109,1.0,0.5,1.0,False
36,110,1.0,0.5,1.0,False
36,111,1.0,0.5,1.0,False
36,112,1.0,0.5,1.0,False
36,113,1.0,0.5,1.0,False
36,114,1.0,0.5,1.0,False
36,115,1.0,0.5,1.0,False
36,116,1.0,0.5,1.0,False
36,117,1.0,0.5,1.0,False
36,118,1.0,0.5,1.0,False
36,119,1.0,0.5,1.0,False
36,120,1.0,0.5,1.0,False
36,121,1.0,0.5,1.0,False
36,122,1.0,0.5,1.0,False
36,123,1.0,0.5,1.0,False
36,124,1.0,0.5,1.0,False
36,125,1.0,0.5,1.0,False
36,126,1.0,0.5,1.0,False
36,127,1.0,0.5,1.0,False
36,128,1.0,0.5,1.0,False
37,1,1.0,0.5,1.0,False
37,2,1.0,0.5,1.0,False
37,3,1.0,0.5,1.0,False
37,4,1.0,0.5,1.0,False
37,5,1.0,0.5,1.0,False
37,6,1.0,0.5,1.0,False
37,7,1.0,0.5,1.0,False
37,8,1.0,0.5,1.0,False
37,9,1.0,0.5,1.0,False
37,10,1.0,0.5,1.0,False
37,11,1.0,0.5,1.0,False
37,12,1.0,0.5,1.0,False
37,13,1.0,0.5,1.0,False
37,14,1.0,0.5,1.0,False
37,15,1.0,0.5,1.0,False
37,16,1.0,0.5,1.0,False
37,17,1.0,0.5,1.0,False
37,18,1.0,0.5,1.0,False
37,19,1.0,0.5,1.0,False
37,20,1.0,0.5,1.0,False
37,21,1.0,0.5,1.0,False
37,22,1.0,0.5,1.0,False
37,23,1.0,0.5,1.0,False
37,24,1.0,0.5,1.0,False
37,25,1.0,0.5,1.0,False
37,26,1.0,0.5,1.0,False
37,27,1.0,0.5,1.0,False
37,28,1.0,0.5,1.0,False
37,29,1.0,0.5,1.0,False
37,30,1.0,0.5,1.0,False
37,31,1.0,0.5,1.0,False
37,32,1.0,0.5,1.0,False
37,33,1.0,0.5,1.0,False
37,34,1.0,0.5,1.0,False
37,35,1.0,0.5,1.0,False
37,36,1.0,0.5,1.0,False
37,37,2.0,1.0,1.0,True
37,38,1.0,0.5,1.0,False
37,39,1.0,0.5,1.0,False
37,40,1.0,0.5,1.0,False
37,41,1.0,0.5,1.0,False
37,42,1.0,0.5,1.0,False
37,43,1.0,0.5,1.0,False
37,44,1.0,0.5,1.0,False
37,45,1.0,0.5,1.0,False
37,46,1.0,0.5,1.0,False
37,47,1.0,0.5,1.0,False
37,48,1.0,0.5,1.0,False
37,49,1.0,0.5,1.0,False
37,50,1.0,0.5,1.0,False
37,51,1.0,0.5,1.0,False
37,52,1.0,0.5,1.0,False
37,53,1.0,0.5,1.0,False
37,54,1.0,0.5,1.0,False
37,55,1.0,0.5,1.0,False
37,56,1.0,0.5,1.0,False
37,57,1.0,0.5,1.0,False
37,58,1.0,0.5,1.0,False
37,59,1.0,0.5,1.0,False
37,60,1.0,0.5,1.0,False
37,61,1.0,0.5,1.0,False
37,62,1.0,0.5,1.0,False
37,63,1.0,0.5,1.0,False
37,64,1.0,0.5,1.0,False
37,65,1.0,0.5,1.0,False
37,66,1.0,0.5,1.0,False
37,67,1.0,0.5,1.0,False
37,68,1.0,0.5,1.0,False
37,69,1.0,0.5,1.0,False
37,70,1.0,0.5,1.0,False
37,71,1.0,0.5,1.0,False
37,72,1.0,0.5,1.0,False
37,73,1.0,0.5,1.0,False
37,74,2.0,1.0,1.0,True
37,75,1.0,0.5,1.0,False
37,76,1.0,0.5,1.0,False
37,77,1.0,0.5,1.0,False
37,78,1.0,0.5,1.0,False
37,79,1.0,0.5,1.0,False
37,80,1.0,0.5,1.0,False
37,81,1.0,0.5,1.0,False
37,82,1.0,0.5,1.0,False
37,83,1.0,0.5,1.0,False
37,84,1.0,0.5,1.0,False
37,85,1.0,0.5,1.0,False
37,86,1.0,0.5,1.0,False
37,87,1.0,0.5,1.0,False
37,88,1.0,0.5,1.0,False
37,89,1.0,0.5,1.0,False
37,90,1.0,0.5,1.0,False
37,91,1.0,0.5,1.0,False
37,92,1.0,0.5,1.0,False
37,93,1.0,0.5,1.0,False
37,94,1.0,0.5,1.0,False
37,95,1.0,0.5,1.0,False
37,96,1.0,0.5,1.0,False
37,97,1.0,0.5,1.0,False
37,98,1.0,0.5,1.0,False
37,99,1.0,0.5,1.0,False
37,100,1.0,0.5,1.0,False
37,101,1.0,0.5,1.0,False
37,102,1.0,0.5,1.0,False
37,103,1.0,0.5,1.0,False
37,104,1.0,0.5,1.0,False
37,105,1.0,0.5,1.0,False
37,106,1.0,0.5,1.0,False
37,107,1.0,0.5,1.0,False
37,108,1.0,0.5,1.0,False
37,109,1.0,0.5,1.0,False
37,110,1.0,0.5,1.0,False
37,111,2.0,1.0,1.0,True
37,112,1.0,0.5,1.0,False
37,113,1.0,0.5,1.0,False
37,114,1.0,0.5,1.0,False
37,115,1.0,0.5,1.0,False
37,116,1.0,0.5,1.0,False
37,117,1.0,0.5,1.0,False
37,118,1.0,0.5,1.0,False
37,119,1.0,0.5,1.0,False
37,120,1.0,0.5,1.0,False
37,121,1.0,0.5,1.0,False
37,122,1.0,0.5,1.0,False
37,123,1.0,0.5,1.0,False
37,124,1.0,0.5,1.0,False
37,125,1.0,0.5,1.0,False
37,126,1.0,0.5,1.0,False
37,127,1.0,0.5,1.0,False
37,128,1.0,0.5,1.0,False
38,1,1.0,0.5,1.0,False
38,2,1.0,0.5,1.0,False
38,3,1.0,0.5,1.0,False
38,4,1.0,0.5,1.0,False
38,5,1.0,0.5,1.0,False
38,6,1.0,0.5,1.0,False
38,7,1.0,0.5,1.0,False
38,8,1.0,0.5,1.0,False
38,9,1.0,0.5,1.0,False
38,10,1.0,0.5,1.0,False
38,11,1.0,0.5,1.0,False
38,12,1.0,0.5,1.0,False
38,13,1.0,0.5,1.0,False
38,14,1.0,0.5,1.0,False
38,15,1.0,0.5,1.0,False
38,16,1.0,0.5,1.0,False
38,17,1.0,0.5,1.0,False
38,18,1.0,0.5,1.0,False
38,19,1.0,0.5,1.0,False
38,20,1.0,0.5,1.0,False
38,21,1.0,0.5,1.0,False
38,22,1.0,0.5,1.0,False
38,23,1.0,0.5,1.0,False
38,24,1.0,0.5,1.0,False
38,25,1.0,0.5,1.0,False
38,26,1.0,0.5,1.0,False
38,27,1.0,0.5,1.0,False
38,28,1.0,0.5,1.0,False
38,29,1.0,0.5,1.0,False
38,30,1.0,0.5,1.0,False
38,31,1.0,0.5,1.0,False
38,32,1.0,0.5,1.0,False
38,33,1.0,0.5,1.0,False
38,34,1.0,0.5,1.0,False
38,35,1.0,0.5,1.0,False
38,36,1.0,0.5,1.0,False
38,37,1.0,0.5,1.0,False
38,38,2.0,1.0,1.0,True
38,39,1.0,0.5,1.0,False
38,40,1.0,0.5,1.0,False
38,41,1.0,0.5,1.0,False
38,42,1.0,0.5,1.0,False
38,43,1.0,0.5,1.0,False
38,44,1.0,0.5,1.0,False
38,45,1.0,0.5,1.0,False
38,46,1.0,0.5,1.0,False
38,47,1.0,0.5,1.0,False
38,48,1.0,0.5,1.0,False
38,49,1.0,0.5,1.0,False
38,50,1.0,0.5,1.0,False
38,51,1.0,0.5,1.0,False
38,52,1.0,0.5,1.0,False
38,53,1.0,0.5,1.0,False
38,54,1.0,0.5,1.0,False
38,55,1.0,0.5,1.0,False
38,56,1.0,0.5,1.0,False
38,57,1.0,0.5,1.0,False
38,58,1.0,0.5,1.0,False
38,59,1.0,0.5,1.0,False
38,60,1.0,0.5,1.0,False
38,61,1.0,0.5,1.0,False
38,62,1.0,0.5,1.0,False
38,63,1.0,0.5,1.0,False
38,64,1.0,0.5,1.0,False
38,65,1.0,0.5,1.0,False
38,66,1.0,0.5,1.0,False
38,67,1.0,0.5,1.0,False
38,68,1.0,0.5,1.0,False
38,69,1.0,0.5,1.0,False
38,70,1.0,0.5,1.0,False
38,71,1.0,0.5,1.0,False
38,72,1.0,0.5,1.0,False
38,73,1.0,0.5,1.0,False
38,74,1.0,0.5,1.0,False
38,75,1.0,0.5,1.0,False
38,76,2.0,1.0,1.0,True
38,77,1.0,0.5,1.0,False
38,78,1.0,0.5,1.0,False
38,79,1.0,0.5,1.0,False
38,80,1.0,0.5,1.0,False
38,81,1.0,0.5,1.0,False
38,82,1.0,0.5,1.0,False
38,83,1.0,0.5,1.0,False
38,84,1.0,0.5,1.0,False
38,85,1.0,0.5,1.0,False
38,86,1.0,0.5,1.0,False
38,87,1.0,0.5,1.0,False
38,88,1.0,0.5,1.0,False
38,89,1.0,0.5,1.0,False
38,90,1.0,0.5,1.0,False
38,91,1.0,0.5,1.0,False
38,92,1.0,0.5,1.0,False
38,93,1.0,0.5,1.0,False
38,94,1.0,0.5,1.0,False
38,95,1.0,0.5,1.0,False
38,96,1.0,0.5,1.0,False
38,97,1.0,0.5,1.0,False
38,98,1.0,0.5,1.0,False
38,99,1.0,0.5,1.0,False
38,100,1.0,0.5,1.0,False
38,101,1.0,0.5,1.0,False
38,102,1.0,0.5,1.0,False
38,103,1.0,0.5,1.0,False
38,104,1.0,0.5,1.0,False
38,105,1.0,0.5,1.0,False
38,106,1.0,0.5,1.0,False
38,107,1.0,0.5,1.0,False
38,108,1.0,0.5,1.0,False
38,109,1.0,0.5,1.0,False
38,110,1.0,0.5,1.0,False
38,111,1.0,0.5,1.0,False
38,112,1.0,0.5,1.0,False
38,113,1.0,0.5,1.0,False
38,114,2.0,1.0,1.0,True
38,115,1.0,0.5,1.0,False
38,116,1.0,0.5,1.0,False
38,117,1.0,0.5,1.0,False
38,118,1.0,0.5,1.0,False
38,119,1.0,0.5,1.0,False
38,120,1.0,0.5,1.0,False
38,121,1.0,0.5,1.0,False
38,122,1.0,0.5,1.0,False
38,123,1.0,0.5,1.0,False
38,124,1.0,0.5,1.0,False
38,125,1.0,0.5,1.0,False
38,126,1.0,0.5,1.0,False
38,127,1.0,0.5,1.0,False
38,128,1.0,0.5,1.0,False
39,1,1.0,0.5,1.0,False
39,2,1.0,0.5,1.0,False
39,3,1.0,0.5,1.0,False
39,4,1.0,0.5,1.0,False
39,5,1.0,0.5,1.0,False
39,6,1.0,0.5,1.0,False
39,7,1.0,0.5,1.0,False
39,8,1.0,0.5,1.0,False
39,9,1.0,0.5,1.0,False
39,10,1.0,0.5,1.0,False
39,11,1.0,0.5,1.0,False
39,12,1.0,0.5,1.0,False
39,13,1.0,0.5,1.0,False
39,14,1.0,0.5,1.0,False
39,15,1.0,0.5,1.0,False
39,16,1.0,0.5,1.0,False
39,17,1.0,0.5,1.0,False
39,18,1.0,0.5,1.0,False
39,19,1.0,0.5,1.0,False
39,20,1.0,0.5,1.0,False
39,21,1.0,0.5,1.0,False
39,22,1.0,0.5,1.0,False
39,23,1.0,0.5,1.0,False
39,24,1.0,0.5,1.0,False
39,25,1.0,0.5,1.0,False
39,26,1.0,0.5,1.0,False
39,27,1.0,0.5,1.0,False
39,28,1.0,0.5,1.0,False
39,29,1.0,0.5,1.0,False
39,30,1.0,0.5,1.0,False
39,31,1.0,0.5,1.0,False
39,32,1.0,0.5,1.0,False
39,33,1.0,0.5,1.0,False
39,34,1.0,0.5,1.0,False
39,35,1.0,0.5,1.0,False
39,36,1.0,0.5,1.0,False
39,37,1.0,0.5,1.0,False
39,38,1.0,0.5,1.0,False
