N,anchor,index,gap,target,diagnostic_prediction,relative_error_percent,shape_ratio_to_N250,log_raw_gap_ratio,log_first_gap_ratio,log_original_prediction_ratio
280,1,71,1.6856961242920399,184.8744,86.7540893242248,-53.074038739693115,0.4645270383077324,0.6497198768657454,1.4164553897988978,-0.7667355129331525
280,1,72,1.6896441105767703,185.9589,86.95727182542451,-53.23844579343903,0.4653941910787078,0.6515848800400342,1.4164553897988978,-0.7648705097588636
280,1,73,1.6936181389544185,187.2289,87.16179457889307,-53.44639925839812,0.46578507841732597,0.6524244334415817,1.4164553897988978,-0.764030956357316
280,1,74,1.7071175156788119,189.4161,87.85653790617053,-53.61717514711234,0.46934386082707785,0.660035789354586,1.4164553897988978,-0.7564196004443117
280,1,75,1.71466076723053,192.0266,88.24475017615347,-54.04555922140294,0.4701550705548684,0.6617626884542902,1.4164553897988978,-0.7546927013446076
280,1,76,1.7170108151593215,193.0797,88.36569502795244,-54.2335651920153,0.46972058559872326,0.6608381300103077,1.4164553897988978,-0.7556172597885901
280,1,77,1.727079376889817,195.2658,88.88387199421955,-54.480573662044485,0.4701969100880668,0.6618516754168051,1.4164553897988978,-0.7546037143820927
280,1,78,1.7331627548008566,196.8764,89.1969520939374,-54.69393381129613,0.4698619910583031,0.6611391263551963,1.4164553897988978,-0.7553162634437014
280,1,79,1.7396482226123489,198.0153,89.53072568795564,-54.785955586282654,0.4700379314654059,0.6615135075099163,1.4164553897988978,-0.7549418822889815
280,1,80,1.7425013677187646,201.2647,89.67756235789277,-55.44297516758142,0.4684863115243211,0.6582069944041907,1.4164553897988978,-0.758248395394707
280,1,81,1.7644447976572053,202.4935,90.80687757285114,-55.15565804687502,0.46797831568479337,0.6571220716541023,1.4164553897988978,-0.7593333181447954
280,1,82,1.7663044257739422,204.1896,90.90258304516276,-55.4812864880666,0.4669954308719109,0.6550195844376038,1.4164553897988978,-0.761435805361294
280,1,83,1.7727880225782808,205.3946,91.23626034808832,-55.58001021054677,0.46119700386172435,0.642525402793608,1.4164553897988978,-0.7739299870052898
280,1,84,1.7752067466304435,207.9062,91.36073960591428,-56.0567507818842,0.4524199259845307,0.6233108991474153,1.4164553897988978,-0.7931444906514825
280,1,85,1.778854364084964,209.5765,91.54846367190095,-56.317400246735225,0.45218802311546163,0.6227981844970965,1.4164553897988978,-0.7936572053018013
280,1,86,1.7815740575402135,211.3289,91.68843227332982,-56.61339633465663,0.4467764762326653,0.6107585271912759,1.4164553897988978,-0.8056968626076219
280,1,87,1.7879590430930623,213.3479,92.01703456350735,-56.86996002139822,0.4455641845445096,0.608041420401748,1.4164553897988978,-0.8084139693971498
280,1,88,1.7949703709929654,214.547,92.37787146533334,-56.94282769494174,0.4327009258192327,0.5787468976783884,1.4164553897988978,-0.8377084921205094
280,1,89,1.7977318668087978,216.1695,92.51999141875959,-57.20025654925436,0.4325612071011125,0.5784239464847125,1.4164553897988978,-0.8380314433141852
280,1,90,1.809886837059409,219.0675,93.14554507558945,-57.48089284097849,0.43208456869926865,0.5773214407801472,1.4164553897988978,-0.8391339490187506
280,1,91,1.8153221589812034,220.7149,93.42527307443463,-57.67151511998754,0.4296409921326707,0.5716500687625206,1.4164553897988978,-0.8448053210363771
280,1,92,1.8284905151019455,221.3952,94.10298047773773,-57.495473940836234,0.427964907068281,0.5677413102058425,1.4164553897988978,-0.8487140795930552
280,1,93,1.8333803981497585,224.007,94.35463754961546,-57.87871024136948,0.42769379772217964,0.5671076244765775,1.4164553897988978,-0.8493477653223204
280,1,94,1.8406145967622312,224.9833,94.72694445806209,-57.8960107447699,0.42902690493699436,0.5702197432490941,1.4164553897988978,-0.8462356465498037
280,1,95,1.8461577730471674,227.4214,95.01222316496144,-58.22195133573119,0.4154934954776943,0.5381670703030714,1.4164553897988978,-0.8782883194958263
280,1,96,1.8483941753928743,229.3374,95.12731926447098,-58.52079980654224,0.41515521021147805,0.5373525616362872,1.4164553897988978,-0.8791028281626104
280,1,97,1.8485148580239237,231.2882,95.13353017734138,-58.86797070609681,0.41456469045489164,0.535929141863379,1.4164553897988978,-0.8805262479355188
280,1,98,1.857001571463945,231.9872,95.57029756692882,-58.803633318162035,0.4162098016151411,0.5398895747516135,1.4164553897988978,-0.8765658150472844
280,1,99,1.8591069844791086,233.6934,95.67865232087868,-59.0580425802018,0.4161344527717723,0.539708522637233,1.4164553897988978,-0.8767468671616647
280,1,100,1.8688011413444805,236.5242,96.17756059889037,-59.337116202532194,0.41342047815424493,0.5331652927694588,1.4164553897988978,-0.8832900970294391
280,10,1,0.27464767590358896,14.1347,15.838945154139012,12.057172448930723,1.0625256902311107,1.4164553897988978,1.4164553897988978,0.0
280,10,2,0.354380930283698,21.022,20.437165907082434,-2.7820097655673304,1.154742250277067,1.4996837483703245,1.4164553897988978,0.08322835857142676
280,10,3,0.45023741099775094,25.0108,25.96521392607107,3.8160071891785523,0.9812422800331163,1.3368707118350838,1.4164553897988978,-0.07958467796381398
280,10,4,0.5383813085645262,30.4248,31.04847689066387,2.0498964353549387,0.9944311450543297,1.3502221704064585,1.4164553897988978,-0.06623321939243924
280,10,5,0.6429153063695612,32.935,37.076957752661215,12.576158350269358,0.9864642110023178,1.3421783562952139,1.4164553897988978,-0.07427703350368398
280,10,6,0.6566584162056337,37.5861,37.869523581680916,0.7540648848401778,0.9778956975006252,1.333454325826655,1.4164553897988978,-0.08300106397224276
280,10,7,0.6888862237319415,40.9187,39.72810284752741,-2.909665146919602,0.919333726140908,1.2717005072110095,1.4164553897988978,-0.1447548825878885
280,10,8,0.7937376416777067,43.327,45.77488934485666,5.649801151375961,1.0353874334495945,1.3905822777417336,1.4164553897988978,-0.02587311205716417
280,10,9,0.8461673979913051,48.0051,48.798516003862034,1.6527744007658245,1.0717015993540029,1.425054254321767,1.4164553897988978,0.008598864522869286
280,10,10,0.8630788450781246,49.7738,49.7738,0.0,1.0,1.355806589233726,1.4164553897988978,-0.06064880056517185
280,10,11,0.9387543950118431,52.9703,54.13801273533818,2.2044669094533687,0.9528698587588547,1.3075296450411864,1.4164553897988978,-0.1089257447577115
280,10,12,0.9443656185092415,56.4462,54.461612274021725,-3.5158925241704004,0.949483769427982,1.3039697465484363,1.4164553897988978,-0.1124856432504614
280,10,13,0.9599634518242315,59.347,55.36114009848529,-6.7161944184452596,0.8944522427260417,1.244262821865671,1.4164553897988978,-0.1721925679332267
280,10,14,0.9855873096968715,60.8317,56.838869258751934,-6.563733614625375,0.8744231024257799,1.2216156676543934,1.4164553897988978,-0.19483972214450426
280,10,15,1.013844608888105,65.1125,58.46846911107749,-10.203925342941076,0.8966646426213928,1.2467332368772543,1.4164553897988978,-0.1697221529216433
280,10,16,1.0369730516210591,67.0798,59.802287555900236,-10.849037182728289,0.8558691640063824,1.2001688289242871,1.4164553897988978,-0.21628656087461076
280,10,17,1.043388394678768,69.5464,60.17226070969349,-13.47897129154998,0.8523530519393724,1.1960521314596668,1.4164553897988978,-0.22040325833923094
280,10,18,1.0599267783620192,72.0671,61.12603012075916,-15.18178181061932,0.8366688576582748,1.1774796724209495,1.4164553897988978,-0.2389757173779481
280,10,19,1.0742020525016223,75.7046,61.94928589167944,-18.16972034502601,0.823173616375667,1.1612184441796642,1.4164553897988978,-0.2552369456192335
280,10,20,1.1418548991153692,77.1448,65.85082892681027,-14.639964162444826,0.7991202324375987,1.131562723342393,1.4164553897988978,-0.2848926664565047
280,10,21,1.1474707844514729,79.3373,66.17469731396423,-16.590686456478565,0.7766147816597561,1.1029957611817625,1.4164553897988978,-0.3134596286171355
280,10,22,1.154003238824476,82.9103,66.55142428314578,-19.730812356069425,0.7441588915733139,1.0603058862257748,1.4164553897988978,-0.356149503573123
280,10,23,1.1587054120348839,84.7354,66.82259884648361,-21.139690322481968,0.7301106744294424,1.0412474417100275,1.4164553897988978,-0.3752079480888702
280,10,24,1.1622311871556992,87.4252,67.02593047337868,-23.33339760918056,0.7094078212103871,1.0124818776366034,1.4164553897988978,-0.4039735121622944
280,10,25,1.1795317955339844,88.8091,68.02365742058608,-23.40463148417665,0.6962712786110932,0.9937906627655338,1.4164553897988978,-0.42266472703336394
280,10,26,1.2056336804025207,92.4918,69.52895442152456,-24.826898793704352,0.6637627752615625,0.9459761297209136,1.4164553897988978,-0.47047926007798424
280,10,27,1.2062984744872622,94.6513,69.56729312951609,-26.501492182869033,0.6590368311947359,0.9388307327139372,1.4164553897988978,-0.47762465708496044
280,10,28,1.233505957551106,95.8706,71.13635003346623,-25.79961945219261,0.6671719845872176,0.9510991708869897,1.4164553897988978,-0.46535621891190804
280,10,29,1.247246050364053,98.8311,71.92874187061194,-27.220539009874482,0.6736050895457526,0.9606953288901054,1.4164553897988978,-0.45576006090879234
280,10,30,1.2641291852796943,101.3178,72.90239310242737,-28.045819093557732,0.6598358832848019,0.940042452660922,1.4164553897988978,-0.4764129371379756
280,10,31,1.3192583312320671,103.7255,76.08169369640247,-26.65092605347531,0.6876671914692238,0.9813562978186046,1.4164553897988978,-0.43509909198029323
280,10,32,1.3388137262330435,105.4466,77.20945430048897,-26.778621311176494,0.6747045589321953,0.9623262148388638,1.4164553897988978,-0.4541291749600341
280,10,33,1.3411248289358646,107.1686,77.34273570851522,-27.830786528409234,0.6739550572762419,0.9612147383415985,1.4164553897988978,-0.4552406514572993
280,10,34,1.3553407099708359,111.0295,78.16256627613201,-29.601983008000566,0.6482559346949873,0.9223368895763736,1.4164553897988978,-0.4941185002225241
280,10,35,1.3656106096335439,111.8746,78.75483190139528,-29.604367835598715,0.6436823782228949,0.9152567131748253,1.4164553897988978,-0.5011986766240725
280,10,36,1.384498676344128,114.3202,79.84410764972414,-30.157480786664003,0.6519767604945504,0.9280602281297342,1.4164553897988978,-0.4883951616691634
280,10,37,1.3857028162680365,116.2266,79.91355045913421,-31.24332084124098,0.6479428261306077,0.9218537714313291,1.4164553897988978,-0.4946016183675687
280,10,38,1.4026686942780682,118.7907,80.89197348932593,-31.903782459968724,0.6404164140770895,0.9101699220217732,1.4164553897988978,-0.5062854677771247
280,10,39,1.4119522838591507,121.3701,81.42735856303733,-32.90986942991945,0.6343402025859697,0.9006367179108049,1.4164553897988978,-0.5158186718880928
280,10,40,1.4165437256610005,122.9468,81.69214724052625,-33.55488126529014,0.628106380027708,0.890760857322663,1.4164553897988978,-0.5256945324762349
280,10,41,1.4236954370990027,124.2568,82.10458679550182,-33.92346592258789,0.6273074036523084,0.8894880076954603,1.4164553897988978,-0.5269673821034372
280,10,42,1.4368292217527472,127.5166,82.862012810896,-35.01864634808644,0.6237266307239223,0.883763490842187,1.4164553897988978,-0.5326918989567108
280,10,43,1.4512838819814426,129.5787,83.69561378651245,-35.40943551176817,0.6088597596240117,0.8596392716795025,1.4164553897988978,-0.5568161181193951
280,10,44,1.451973004491638,131.0876,83.7353555160121,-36.1225962516576,0.6012962903671187,0.8471391189235475,1.4164553897988978,-0.5693162708753502
280,10,45,1.4568050238464139,133.4977,84.01401831296546,-37.06706683863059,0.6029375224708637,0.8498648904513376,1.4164553897988978,-0.5665904993475603
280,10,46,1.4755644402342174,134.7565,85.09587479076933,-36.85211860595271,0.5925626460276358,0.8325079093638861,1.4164553897988978,-0.5839474804350117
280,10,47,1.4796194821018904,138.116,85.32972925732727,-38.21879488449762,0.5874362800071924,0.8238190908255137,1.4164553897988978,-0.5926362989733842
280,10,48,1.4848707906949912,139.7362,85.63257248554662,-38.71840476158174,0.5749877585108156,0.8024000612759064,1.4164553897988978,-0.6140553285229914
280,10,49,1.5020468609296067,141.1237,86.62311731180327,-38.61901487007267,0.5805706558456563,0.8120628194791982,1.4164553897988978,-0.6043925703196993
280,10,50,1.5042817835150668,143.1118,86.7520054086655,-39.381654476664046,0.5734079820623835,0.7996487841871274,1.4164553897988978,-0.6168066056117703
280,10,51,1.50435584905345,146.0009,86.75627677195449,-40.578258920352894,0.5578334291264466,0.7721117139583833,1.4164553897988978,-0.6443436758405144
280,10,52,1.5109782704773558,147.4427,87.13819214544435,-40.9003008318185,0.5578070649960493,0.7720644511877306,1.4164553897988978,-0.644390938611167
280,10,53,1.5150507525222991,150.0515,87.37305238789445,-41.77129026507936,0.5575570519362165,0.7716161436615612,1.4164553897988978,-0.6448392461373366
280,10,54,1.5292470812043817,150.9252,88.19175537034592,-41.56591783854127,0.5502199508983177,0.7583694192593384,1.4164553897988978,-0.6580859705395593
280,10,55,1.5701467057138228,153.0246,90.55043875369748,-40.8262209123909,0.5586823871550043,0.7736324415285386,1.4164553897988978,-0.6428229482703591
280,10,56,1.572713556190692,156.1129,90.69846914859613,-41.90200223774196,0.5423213414501818,0.7439100169111827,1.4164553897988978,-0.6725453728877151
280,10,57,1.5749835079206722,157.5975,90.82937737796823,-42.36623209253432,0.5369261410290812,0.7339118553178737,1.4164553897988978,-0.6825435344810241
280,10,58,1.5986763582600716,158.8499,92.19574523757723,-41.96046378526066,0.5425022451770662,0.7442435342328771,1.4164553897988978,-0.6722118555660206
280,10,59,1.610001308330487,161.1889,92.84885567242262,-42.397487871421276,0.5431515559788533,0.7454396998586332,1.4164553897988978,-0.6710156899402643
280,10,60,1.615423220968605,163.0306,93.16153764441874,-42.85640999639408,0.5332798833490446,0.727097706068579,1.4164553897988978,-0.6893576837303186
280,10,61,1.6290654272437095,165.5373,93.94828436004971,-43.246456019247795,0.5234971906932582,0.7085829741547692,1.4164553897988978,-0.7078724156441285
280,10,62,1.6406281686819284,167.1844,94.6151082349247,-43.40673637317555,0.5270258347550553,0.7153008798970052,1.4164553897988978,-0.7011545099018925
280,10,63,1.6410863390029213,169.0945,94.64153094016547,-44.030390734077415,0.526506262537624,0.7143145364132333,1.4164553897988978,-0.7021408533856645
280,10,64,1.6469045035977086,169.9119,94.97706478224661,-44.10217013508376,0.5279256546356177,0.717006778429449,1.4164553897988978,-0.6994486113694486
280,10,65,1.6578299525776554,173.4115,95.60713596929888,-44.8668998484536,0.5296921873297535,0.7203473694574174,1.4164553897988978,-0.6961080203414804
280,10,66,1.663554526814277,174.7541,95.93727245076133,-45.101561307711044,0.5279433358222141,0.7170402696802723,1.4164553897988978,-0.6994151201186254
280,10,67,1.6644612316290015,176.4414,95.98956216260456,-45.59691650451393,0.5184472372443832,0.6988895723659581,1.4164553897988978,-0.7175658174329398
280,10,68,1.6650055837082345,178.3774,96.02095497413718,-46.16977544569145,0.5037751342063702,0.6701813164740013,1.4164553897988978,-0.7462740733248965
280,10,69,1.6697977737630083,179.9164,96.29732081337485,-46.47662980507899,0.495385825966403,0.6533882156064655,1.4164553897988978,-0.7630671741924322
280,10,70,1.6727964002026923,182.207,96.470251749563,-47.054585307061195,0.4909891880308674,0.6444734174999268,1.4164553897988978,-0.7719819722989709
280,10,71,1.6856961242920399,184.8744,97.21417948054598,-47.41609466721949,0.4935719120089369,0.6497198768657454,1.4164553897988978,-0.7667355129331525
280,10,72,1.6896441105767703,185.9589,97.44186004630139,-47.60032456295376,0.49449328410545323,0.6515848800400342,1.4164553897988978,-0.7648705097588636
280,10,73,1.6936181389544185,187.2289,97.67104246085296,-47.83335133579647,0.4949086119447212,0.6524244334415817,1.4164553897988978,-0.764030956357316
280,10,74,1.7071175156788119,189.4161,98.4495521891777,-48.024717967914185,0.49868990968102517,0.660035789354586,1.4164553897988978,-0.7564196004443117
280,10,75,1.71466076723053,192.0266,98.8845718820204,-48.504753048785744,0.4995518408569679,0.6617626884542902,1.4164553897988978,-0.7546927013446076
280,10,76,1.7170108151593215,193.0797,99.02009926316886,-48.71542722348913,0.4990901894290448,0.6608381300103077,1.4164553897988978,-0.7556172597885901
280,10,77,1.727079376889817,195.2658,99.60075371984944,-48.9922179307132,0.4995962964358585,0.6618516754168051,1.4164553897988978,-0.7546037143820927
280,10,78,1.7331627548008566,196.8764,99.95158242709356,-49.2313032810974,0.49924043636258747,0.6611391263551963,1.4164553897988978,-0.7553162634437014
280,10,79,1.7396482226123489,198.0153,100.32559967893158,-49.33442028018462,0.4994273775650837,0.6615135075099163,1.4164553897988978,-0.7549418822889815
280,10,80,1.7425013677187646,201.2647,100.4901406993813,-50.07065784542382,0.49777874151620627,0.6582069944041907,1.4164553897988978,-0.758248395394707
280,10,81,1.7644447976572053,202.4935,101.7556193972992,-49.748698403998546,0.49723898288617757,0.6571220716541023,1.4164553897988978,-0.7593333181447954
280,10,82,1.7663044257739422,204.1896,101.8628642434505,-50.11358842788737,0.49619464252195206,0.6550195844376038,1.4164553897988978,-0.761435805361294
280,10,83,1.7727880225782808,205.3946,102.23677359421274,-50.22421543983496,0.4900336648606988,0.642525402793608,1.4164553897988978,-0.7739299870052898
280,10,84,1.7752067466304435,207.9062,102.37626153081793,-50.75843744399257,0.4807077941310214,0.6233108991474153,1.4164553897988978,-0.7931444906514825
280,10,85,1.778854364084964,209.5765,102.58661981116875,-51.05051386430791,0.48046139137499727,0.6227981844970965,1.4164553897988978,-0.7936572053018013
280,10,86,1.7815740575402135,211.3289,102.74346466824626,-51.38219871099208,0.474711483788136,0.6107585271912759,1.4164553897988978,-0.8056968626076219
280,10,87,1.7879590430930623,213.3479,103.11168710322161,-51.669696723885444,0.47342339272541684,0.608041420401748,1.4164553897988978,-0.8084139693971498
280,10,88,1.7949703709929654,214.547,103.51603073256015,-51.75135017848763,0.45975584986972073,0.5787468976783884,1.4164553897988978,-0.8377084921205094
280,10,89,1.7977318668087978,216.1695,103.67528633385534,-52.03981767369803,0.4596073951423118,0.5784239464847125,1.4164553897988978,-0.8380314433141852
280,10,90,1.809886837059409,219.0675,104.37626407384977,-52.354290767069614,0.4591009545954021,0.5773214407801472,1.4164553897988978,-0.8391339490187506
280,10,91,1.8153221589812034,220.7149,104.68971935990365,-52.56789670298487,0.456504591717345,0.5716500687625206,1.4164553897988978,-0.8448053210363771
280,10,92,1.8284905151019455,221.3952,105.44913911352218,-52.37062993528216,0.45472370827741837,0.5677413102058425,1.4164553897988978,-0.8487140795930552
280,10,93,1.8333803981497585,224.007,105.73113891253615,-52.800073697457606,0.4544356476323239,0.5671076244765775,1.4164553897988978,-0.8493477653223204
280,10,94,1.8406145967622312,224.9833,106.14833550697345,-52.819460152387556,0.45585210829589695,0.5702197432490941,1.4164553897988978,-0.8462356465498037
280,10,95,1.8461577730471674,227.4214,106.46801075952375,-53.1846999624821,0.44147251306897406,0.5381670703030714,1.4164553897988978,-0.8782883194958263
280,10,96,1.8483941753928743,229.3374,106.59698419423314,-53.51958110877984,0.44111307628299257,0.5373525616362872,1.4164553897988978,-0.8791028281626104
280,10,97,1.8485148580239237,231.2882,106.60394396757899,-53.9086110023862,0.4404856338710304,0.535929141863379,1.4164553897988978,-0.8805262479355188
280,10,98,1.857001571463945,231.9872,107.09337315452967,-53.83651634463898,0.4422336067420813,0.5398895747516135,1.4164553897988978,-0.8765658150472844
280,10,99,1.8591069844791086,233.6934,107.21479242801988,-54.12160017012895,0.44215354666027284,0.539708522637233,1.4164553897988978,-0.8767468671616647
280,10,100,1.8688011413444805,236.5242,107.77385493747343,-54.43432218036318,0.4392698789065148,0.5331652927694588,1.4164553897988978,-0.8832900970294391
280,50,1,0.27464767590358896,14.1347,26.128963133844636,84.85686384461386,1.8530012198461403,1.4164553897988978,1.4164553897988978,0.0
280,50,2,0.354380930283698,21.022,33.71448978133993,60.377175251355396,2.0138231179199693,1.4996837483703245,1.4164553897988978,0.08322835857142676
280,50,3,0.45023741099775094,25.0108,42.833920493714835,71.26169692178912,1.7112462866384768,1.3368707118350838,1.4164553897988978,-0.07958467796381398
280,50,4,0.5383813085645262,30.4248,51.21960459760698,68.3482047461511,1.7342471262392387,1.3502221704064585,1.4164553897988978,-0.06623321939243924
280,50,5,0.6429153063695612,32.935,61.1645821616624,85.71301703859845,1.720353120049515,1.3421783562952139,1.4164553897988978,-0.07427703350368398
280,50,6,0.6566584162056337,37.5861,62.47205075417716,66.21051599973703,1.705409983975835,1.333454325826655,1.4164553897988978,-0.08300106397224276
280,50,7,0.6888862237319415,40.9187,65.53808505419119,60.16658655869122,1.603280308087671,1.2717005072110095,1.4164553897988978,-0.1447548825878885
280,50,8,0.7937376416777067,43.327,75.51326079533946,74.28684375871734,1.8056732132078177,1.3905822777417336,1.4164553897988978,-0.02587311205716417
280,50,9,0.8461673979913051,48.0051,80.50123371492596,67.69308618235554,1.8690036289683318,1.425054254321767,1.4164553897988978,0.008598864522869286
280,50,10,0.8630788450781246,49.7738,82.11012618422392,64.96656109082271,1.7439589808347065,1.355806589233726,1.4164553897988978,-0.06064880056517185
280,50,11,0.9387543950118431,52.9703,89.30961785239904,68.60319434173309,1.6617659477492028,1.3075296450411864,1.4164553897988978,-0.1089257447577115
280,50,12,0.9443656185092415,56.4462,89.84344888307105,59.16651410204948,1.655860746850719,1.3039697465484363,1.4164553897988978,-0.1124856432504614
280,50,13,0.9599634518242315,59.347,91.32736900114367,53.88708612253974,1.559888021629825,1.244262821865671,1.4164553897988978,-0.1721925679332267
280,50,14,0.9855873096968715,60.8317,93.76512797907186,54.13859546761289,1.5249580225247852,1.2216156676543934,1.4164553897988978,-0.19483972214450426
280,50,15,1.013844608888105,65.1125,96.45342281499445,48.13349635629788,1.5637463562965204,1.2467332368772543,1.4164553897988978,-0.1697221529216433
280,50,16,1.0369730516210591,67.0798,98.65377723461361,47.06927753901115,1.492600714988423,1.2001688289242871,1.4164553897988978,-0.21628656087461076
280,50,17,1.043388394678768,69.5464,99.26410922338563,42.73076568073348,1.4864687597715396,1.1960521314596668,1.4164553897988978,-0.22040325833923094
280,50,18,1.0599267783620192,72.0671,100.83750982155685,39.92169772553198,1.459116168297863,1.1774796724209495,1.4164553897988978,-0.2389757173779481
280,50,19,1.0742020525016223,75.7046,102.19560655582578,34.99259827781374,1.435581021064528,1.1612184441796642,1.4164553897988978,-0.2552369456192335
280,50,20,1.1418548991153692,77.1448,108.63184793035963,40.815515667108635,1.3936329061262684,1.131562723342393,1.4164553897988978,-0.2848926664565047
280,50,21,1.1474707844514729,79.3373,109.16612247110783,37.597476182209164,1.354384323124516,1.1029957611817625,1.4164553897988978,-0.3134596286171355
280,50,22,1.154003238824476,82.9103,109.7875959968683,32.41731847173185,1.2977825821272817,1.0603058862257748,1.4164553897988978,-0.356149503573123
280,50,23,1.1587054120348839,84.7354,110.23494334855981,30.093140940574788,1.2732830676745108,1.0412474417100275,1.4164553897988978,-0.3752079480888702
280,50,24,1.1622311871556992,87.4252,110.57037254105859,26.47425746930929,1.2371781408742364,1.0124818776366034,1.4164553897988978,-0.4039735121622944
280,50,25,1.1795317955339844,88.8091,112.21628837494308,26.3567453953965,1.2142685494310799,0.9937906627655338,1.4164553897988978,-0.42266472703336394
280,50,26,1.2056336804025207,92.4918,114.6995250715946,24.010479925349717,1.1575750530611706,0.9459761297209136,1.4164553897988978,-0.47047926007798424
280,50,27,1.2062984744872622,94.6513,114.76277111973488,21.247960798990473,1.149333200462906,0.9388307327139372,1.4164553897988978,-0.47762465708496044
280,50,28,1.233505957551106,95.8706,117.35119033573956,22.405816106021618,1.1635205742821926,0.9510991708869897,1.4164553897988978,-0.46535621891190804
280,50,29,1.247246050364053,98.8311,118.65837189984325,20.061773975846915,1.174739645449282,0.9606953288901054,1.4164553897988978,-0.45576006090879234
280,50,30,1.2641291852796943,101.3178,120.26457085398756,18.700337802427175,1.1507267145315314,0.940042452660922,1.4164553897988978,-0.4764129371379756
280,50,31,1.3192583312320671,103.7255,125.50935371060838,21.001444881546373,1.1992633743881327,0.9813562978186046,1.4164553897988978,-0.43509909198029323
280,50,32,1.3388137262330435,105.4466,127.36978159650698,20.790790406240674,1.1766570749599214,0.9623262148388638,1.4164553897988978,-0.4541291749600341
280,50,33,1.3411248289358646,107.1686,127.5896513519013,19.055069630378018,1.175349974815871,0.9612147383415985,1.4164553897988978,-0.4552406514572993
280,50,34,1.3553407099708359,111.0295,128.94209764607012,16.13318770783452,1.13053175919072,0.9223368895763736,1.4164553897988978,-0.4941185002225241
280,50,35,1.3656106096335439,111.8746,129.91913788059,16.129253539757904,1.1225556643068595,0.9152567131748253,1.4164553897988978,-0.5011986766240725
280,50,36,1.384498676344128,114.3202,131.71607862340443,15.216802125437525,1.1370207267599899,0.9280602281297342,1.4164553897988978,-0.4883951616691634
280,50,37,1.3857028162680365,116.2266,131.8306360380131,13.425529128455182,1.129985710697894,0.9218537714313291,1.4164553897988978,-0.4946016183675687
280,50,38,1.4026686942780682,118.7907,133.444706863841,12.335988308715237,1.1168599568036983,0.9101699220217732,1.4164553897988978,-0.5062854677771247
280,50,39,1.4119522838591507,121.3701,134.32791320853624,10.676281232804664,1.1062632932043088,0.9006367179108049,1.4164553897988978,-0.5158186718880928
280,50,40,1.4165437256610005,122.9468,134.76472598394759,9.612227389364822,1.0953917623688985,0.890760857322663,1.4164553897988978,-0.5256945324762349
280,50,41,1.4236954370990027,124.2568,135.44511333436907,9.00418595551235,1.0939983803435456,0.8894880076954603,1.4164553897988978,-0.5269673821034372
280,50,42,1.4368292217527472,127.5166,136.6946129847721,7.197504469827544,1.087753659236757,0.883763490842187,1.4164553897988978,-0.5326918989567108
280,50,43,1.4512838819814426,129.5787,138.0697758474661,6.552833025386199,1.0618264458651558,0.8596392716795025,1.4164553897988978,-0.5568161181193951
280,50,44,1.451973004491638,131.0876,138.13533641193968,5.3763562777407365,1.0486360657283302,0.8471391189235475,1.4164553897988978,-0.5693162708753502
280,50,45,1.4568050238464139,133.4977,138.59503684511313,3.818295629897084,1.0514983071952904,0.8498648904513376,1.4164553897988978,-0.5665904993475603
280,50,46,1.4755644402342174,134.7565,140.37973827248447,4.172888337471281,1.0334049482470726,0.8325079093638861,1.4164553897988978,-0.5839474804350117
280,50,47,1.4796194821018904,138.116,140.7655199439224,1.9183294795117143,1.0244647761866745,0.8238190908255137,1.4164553897988978,-0.5926362989733842
280,50,48,1.4848707906949912,139.7362,141.2651100030123,1.0941402464159606,1.0027550653249544,0.8024000612759064,1.4164553897988978,-0.6140553285229914
280,50,49,1.5020468609296067,141.1237,142.89917773895095,1.258100332510372,1.0124914092711277,0.8120628194791982,1.4164553897988978,-0.6043925703196993
280,50,50,1.5042817835150668,143.1118,143.1118,0.0,1.0,0.7996487841871274,1.4164553897988978,-0.6168066056117703
280,50,51,1.50435584905345,146.0009,143.11884632112955,-1.9739972006134543,0.9728386185348873,0.7721117139583833,1.4164553897988978,-0.6443436758405144
280,50,52,1.5109782704773558,147.4427,143.74887897905293,-2.5052586672294184,0.9727926405729088,0.7720644511877306,1.4164553897988978,-0.644390938611167
280,50,53,1.5150507525222991,150.0515,144.13631984439243,-3.942099982744306,0.9723566280518876,0.7716161436615612,1.4164553897988978,-0.6448392461373366
280,50,54,1.5292470812043817,150.9252,145.48690600009064,-3.6033041532556185,0.9595610248035523,0.7583694192593384,1.4164553897988978,-0.6580859705395593
280,50,55,1.5701467057138228,153.0246,149.37794486462633,-2.3830515716908676,0.974319166513142,0.7736324415285386,1.4164553897988978,-0.6428229482703591
280,50,56,1.572713556190692,156.1129,149.62214551645982,-4.157731028979779,0.94578617392037,0.7439100169111827,1.4164553897988978,-0.6725453728877151
280,50,57,1.5749835079206722,157.5975,149.83810032063985,-4.923555055987654,0.9363771656925881,0.7339118553178737,1.4164553897988978,-0.6825435344810241
280,50,58,1.5986763582600716,158.8499,152.0921503904871,-4.254173033481859,0.9461016625995364,0.7442435342328771,1.4164553897988978,-0.6722118555660206
280,50,59,1.610001308330487,161.1889,153.16956421497687,-4.97511663955962,0.947234034003666,0.7454396998586332,1.4164553897988978,-0.6710156899402643
280,50,60,1.615423220968605,163.0306,153.68538491132983,-5.732184687212191,0.930018241865051,0.727097706068579,1.4164553897988978,-0.6893576837303186
