control,n,sigma,t,empirical_re,empirical_im,completed_gamma_target_re,completed_gamma_target_im,native_dimension,native_radial_target_re,native_radial_target_im,relative_error,native_radial_relative_error
biased_F2_p_0.3_centered_variance_normalized,511,2.0,12.0,-0.0013509374384187913,0.0014825452646388619,3.5106855416458105e-05,-0.0001537630992552455,1,3.5106855416458105e-05,-0.0001537630992552455,13.596505990266941,13.596505990266941
biased_F2_p_0.3_centered_variance_normalized,511,3.0,0.0,0.15915494309189496,0.0,0.15915494309189507,0.0,1,0.15915494309189512,0.0,6.975736996017275e-16,1.046360549402591e-15
biased_F2_p_0.3_centered_variance_normalized,511,3.0,2.0,0.05708178826258803,-0.08761072227685625,0.05712625805579406,-0.08753513972545902,1,0.05712625805579406,-0.08753513972545902,0.0008389660423638077,0.0008389660423638077
biased_F2_p_0.3_centered_variance_normalized,511,3.0,6.0,-0.001895468885208501,-0.012171483808145894,-0.0018127258698713616,-0.012164726908894578,1,-0.0018127258698713616,-0.012164726908894578,0.0067499901198536175,0.0067499901198536175
biased_F2_p_0.3_centered_variance_normalized,511,3.0,12.0,5.738399859564348e-05,-3.886678336318188e-05,0.00017760307763586375,-0.000127655518873486,1,0.00017760307763586375,-0.000127655518873486,0.6833029223077756,0.6833029223077756
fair_F2,2047,0.25,0.0,4.819110198945614,0.0,6.529478786631148,0.0,1,6.529478786631151,0.0,0.2619456534857647,0.2619456534857651
fair_F2,2047,0.25,2.0,-1.230051167681724,-0.1373919022961132,-0.42350573011318954,-0.16788114598323828,1,-0.42350573011318954,-0.16788114598323828,1.7716861071204262,1.7716861071204262
fair_F2,2047,0.25,6.0,-1.572261560420445,0.13594834227364688,-0.010709747565107109,0.00725523954933623,1,-0.010709747565107109,0.00725523954933623,121.12395304588645,121.12395304588645
fair_F2,2047,0.25,12.0,1.9653678547654803,-0.11579468542922583,-8.140533749949723e-05,-3.732818018299887e-05,1,-8.140533749949723e-05,-3.732818018299887e-05,21984.701257231533,21984.701257231533
fair_F2,2047,0.5,0.0,2.5625066798889766,0.0,2.7232882163306718,0.0,1,2.7232882163306718,0.0,0.059039485970504575,0.059039485970504575
fair_F2,2047,0.5,2.0,-0.5472465287740582,-0.20680136985516906,-0.3225735154575873,-0.22819168658441463,1,-0.3225735154575873,-0.22819168658441463,0.5711812368751146,0.5711812368751146
fair_F2,2047,0.5,6.0,-0.5182113807739533,0.04760611281698719,-0.011916643170136196,0.004842505907298266,1,-0.011916643170136196,0.004842505907298266,39.50076325264798,39.50076325264798
fair_F2,2047,0.5,12.0,0.6892936518615185,-0.026455839756901495,-7.830052174713392e-05,-5.742749343687102e-05,1,-7.830052174713392e-05,-5.742749343687102e-05,7104.631278374046,7104.631278374046
fair_F2,2047,1.0,0.0,1.0,0.0,0.9999999999999986,0.0,1,0.9999999999999987,0.0,1.4432899320127057e-15,1.3322676295501896e-15
fair_F2,2047,1.0,2.0,-0.16512135788502125,-0.2487696181451088,-0.1482128284599034,-0.25357384686510887,1,-0.1482128284599034,-0.25357384686510887,0.05984705431243104,0.05984705431243104
fair_F2,2047,1.0,6.0,-0.0675116621548562,0.005260432172127402,-0.012702407914335976,-0.00021878589380265343,1,-0.012702407914335988,-0.00021878589380265365,4.3357354452496075,4.335735445249602
fair_F2,2047,1.0,12.0,0.09149919044645549,-0.0013159483995882721,-5.868335392333621e-05,-9.788303348623909e-05,1,-5.868335392333621e-05,-9.788303348623909e-05,802.3210598664913,802.3210598664913
fair_F2,2047,1.5,0.0,0.5196047144561109,0.0,0.5193036689589141,0.0,1,0.5193036689589142,0.0,0.0005797099369629168,0.0005797099369627029
fair_F2,2047,1.5,2.0,-0.03853523167587128,-0.21482630169376388,-0.03734735441642855,-0.2155221141113438,1,-0.037347354416428565,-0.21552211411134387,0.006293784477144769,0.006293784477144841
fair_F2,2047,1.5,6.0,-0.017748217672285425,-0.004029749954472781,-0.011559917380324742,-0.004879510315897615,1,-0.011559917380324742,-0.004879510315897615,0.4978155300580156,0.4978155300580156
fair_F2,2047,1.5,12.0,0.013380132492115192,-0.00042142688906691983,-2.0388338117314626e-05,-0.00013257629053293161,1,-2.0388338117314626e-05,-0.00013257629053293161,99.9265582000591,99.9265582000591
fair_F2,2047,2.0,0.0,0.31834876372552545,0.0,0.3183098861837907,0.0,1,0.31830988618379075,0.0,0.00012213739950355535,0.00012213739950338095
fair_F2,2047,2.0,2.0,0.020535020860737947,-0.16467688733191327,0.020603838677028995,-0.16473550821746696,1,0.020603838677029,-0.16473550821746702,0.0005445206802704394,0.0005445206802706878
fair_F2,2047,2.0,6.0,-0.009726201441802838,-0.008419595293893824,-0.008992170836832014,-0.008559532122861287,1,-0.008992170836832014,-0.008559532122861287,0.060190788092229434,0.060190788092229434
fair_F2,2047,2.0,12.0,0.0021539534290814528,-0.0002969571358495415,3.5106855416458105e-05,-0.0001537630992552455,1,3.5106855416458105e-05,-0.0001537630992552455,13.464876801237297,13.464876801237297
fair_F2,2047,3.0,0.0,0.15915494309188866,0.0,0.15915494309189507,0.0,1,0.15915494309189512,0.0,4.028488115199977e-14,4.063366800180062e-14
fair_F2,2047,3.0,2.0,0.05712149821315166,-0.0875577604562135,0.05712625805579406,-0.08753513972545902,1,0.05712625805579406,-0.08753513972545902,0.00022115029929562855,0.00022115029929562855
fair_F2,2047,3.0,6.0,-0.0018316465076434695,-0.012176474102990418,-0.0018127258698713616,-0.012164726908894578,1,-0.0018127258698713616,-0.012164726908894578,0.0018107718420959996,0.0018107718420959996
fair_F2,2047,3.0,12.0,0.00023870230573309827,-0.0001439913128040067,0.00017760307763586375,-0.000127655518873486,1,0.00017760307763586375,-0.000127655518873486,0.289160193243334,0.289160193243334
biased_F2_p_0.3_centered_variance_normalized,2047,0.25,0.0,6.066209385162692,0.0,6.529478786631148,0.0,1,6.529478786631151,0.0,0.07095044131500697,0.07095044131500748
biased_F2_p_0.3_centered_variance_normalized,2047,0.25,2.0,1.8813167075903503,-0.4318030745241782,-0.42350573011318954,-0.16788114598323828,1,-0.42350573011318954,-0.16788114598323828,5.092301453948923,5.092301453948923
biased_F2_p_0.3_centered_variance_normalized,2047,0.25,6.0,2.3784838700325683,0.8505090637773708,-0.010709747565107109,0.00725523954933623,1,-0.010709747565107109,0.00725523954933623,195.86118539062832,195.86118539062832
biased_F2_p_0.3_centered_variance_normalized,2047,0.25,12.0,1.5921699375778864,0.5091366689512501,-8.140533749949723e-05,-3.732818018299887e-05,1,-8.140533749949723e-05,-3.732818018299887e-05,18666.401807696653,18666.401807696653
biased_F2_p_0.3_centered_variance_normalized,2047,0.5,0.0,2.758046443515177,0.0,2.7232882163306718,0.0,1,2.7232882163306718,0.0,0.012763330365134067,0.012763330365134067
biased_F2_p_0.3_centered_variance_normalized,2047,0.5,2.0,0.18985747216782542,-0.3247714378164356,-0.3225735154575873,-0.22819168658441463,1,-0.3225735154575873,-0.22819168658441463,1.3197106670141268,1.3197106670141268
biased_F2_p_0.3_centered_variance_normalized,2047,0.5,6.0,0.5470318333980414,0.2515397873780281,-0.011916643170136196,0.004842505907298266,1,-0.011916643170136196,0.004842505907298266,47.49823698276765,47.49823698276765
biased_F2_p_0.3_centered_variance_normalized,2047,0.5,12.0,0.2570108507352556,0.03904530548999699,-7.830052174713392e-05,-5.742749343687102e-05,1,-7.830052174713392e-05,-5.742749343687102e-05,2678.056337428593,2678.056337428593
biased_F2_p_0.3_centered_variance_normalized,2047,1.0,0.0,0.9999999999999998,0.0,0.9999999999999986,0.0,1,0.9999999999999987,0.0,1.221245327087674e-15,1.1102230246251581e-15
biased_F2_p_0.3_centered_variance_normalized,2047,1.0,2.0,-0.12118454532633656,-0.2644247641913653,-0.1482128284599034,-0.25357384686510887,1,-0.1482128284599034,-0.25357384686510887,0.09916204896169695,0.09916204896169695
biased_F2_p_0.3_centered_variance_normalized,2047,1.0,6.0,0.025576105236981984,0.02449173600830424,-0.012702407914335976,-0.00021878589380265343,1,-0.012702407914335988,-0.00021878589380265365,3.5863113053679885,3.586311305367986
biased_F2_p_0.3_centered_variance_normalized,2047,1.0,12.0,-0.009771841688437038,-0.01949446509019481,-5.868335392333621e-05,-9.788303348623909e-05,1,-5.868335392333621e-05,-9.788303348623909e-05,190.07609127344497,190.07609127344497
biased_F2_p_0.3_centered_variance_normalized,2047,1.5,0.0,0.5190373508555672,0.0,0.5193036689589141,0.0,1,0.5193036689589142,0.0,0.0005128369377416138,0.0005128369377418275
biased_F2_p_0.3_centered_variance_normalized,2047,1.5,2.0,-0.035825084344472756,-0.21668714098929148,-0.03734735441642855,-0.2155221141113438,1,-0.037347354416428565,-0.21552211411134387,0.008763713576001286,0.00876371357600118
biased_F2_p_0.3_centered_variance_normalized,2047,1.5,6.0,-0.007779518192618513,-0.00213990566788993,-0.011559917380324742,-0.004879510315897615,1,-0.011559917380324742,-0.004879510315897615,0.37208103602759757,0.37208103602759757
biased_F2_p_0.3_centered_variance_normalized,2047,1.5,12.0,-0.004492520482768188,-0.005264126785067478,-2.0388338117314626e-05,-0.00013257629053293161,1,-2.0388338117314626e-05,-0.00013257629053293161,50.74608526238633,50.74608526238633
biased_F2_p_0.3_centered_variance_normalized,2047,2.0,0.0,0.31829445577219695,0.0,0.3183098861837907,0.0,1,0.31830988618379075,0.0,4.847606770476674e-05,4.847606770494112e-05
biased_F2_p_0.3_centered_variance_normalized,2047,2.0,2.0,0.020682574669876604,-0.16488385099631314,0.020603838677028995,-0.16473550821746696,1,0.020603838677029,-0.16473550821746702,0.0010115906120158184,0.001011590612015503
biased_F2_p_0.3_centered_variance_normalized,2047,2.0,6.0,-0.008521548832009437,-0.008260505995688436,-0.008992170836832014,-0.008559532122861287,1,-0.008992170836832014,-0.008559532122861287,0.044913343457848705,0.044913343457848705
biased_F2_p_0.3_centered_variance_normalized,2047,2.0,12.0,-0.0009732287338549986,-0.0012073147512122351,3.5106855416458105e-05,-0.0001537630992552455,1,3.5106855416458105e-05,-0.0001537630992552455,9.246293810993238,9.246293810993238
biased_F2_p_0.3_centered_variance_normalized,2047,3.0,0.0,0.1591549430918982,0.0,0.15915494309189507,0.0,1,0.15915494309189512,0.0,1.9706457013748804e-14,1.9357670163947932e-14
biased_F2_p_0.3_centered_variance_normalized,2047,3.0,2.0,0.05711577737125653,-0.08755552474806977,0.05712625805579406,-0.08753513972545902,1,0.05712625805579406,-0.08753513972545902,0.00021928841487028935,0.00021928841487028935
biased_F2_p_0.3_centered_variance_normalized,2047,3.0,6.0,-0.0018226054868256687,-0.012170823941570088,-0.0018127258698713616,-0.012164726908894578,1,-0.0018127258698713616,-0.012164726908894578,0.0009439354478426644,0.0009439354478426644
biased_F2_p_0.3_centered_variance_normalized,2047,3.0,12.0,0.00013261226583298632,-0.0001659471928393482,0.00017760307763586375,-0.000127655518873486,1,0.00017760307763586375,-0.000127655518873486,0.2701152560399678,0.2701152560399678
fair_F2,8191,0.25,0.0,5.091506809256257,0.0,6.529478786631148,0.0,1,6.529478786631151,0.0,0.22022768192755013,0.22022768192755057
fair_F2,8191,0.25,2.0,-0.5223191646567262,0.5036405962195196,-0.42350573011318954,-0.16788114598323828,1,-0.42350573011318954,-0.16788114598323828,1.4899084257636341,1.4899084257636341
fair_F2,8191,0.25,6.0,0.5863642311168868,-1.1678538583512257,-0.010709747565107109,0.00725523954933623,1,-0.010709747565107109,0.00725523954933623,101.89456251917217,101.89456251917217
fair_F2,8191,0.25,12.0,-0.830581718850948,-1.4343374468578651,-8.140533749949723e-05,-3.732818018299887e-05,1,-8.140533749949723e-05,-3.732818018299887e-05,18506.828161085312,18506.828161085312
fair_F2,8191,0.5,0.0,2.6096641229585473,0.0,2.7232882163306718,0.0,1,2.7232882163306718,0.0,0.041723124526723894,0.041723124526723894
fair_F2,8191,0.5,2.0,-0.3367017550072123,-0.06923169118602515,-0.3225735154575873,-0.22819168658441463,1,-0.3225735154575873,-0.22819168658441463,0.4038871805528781,0.4038871805528781
fair_F2,8191,0.5,6.0,0.15022210695701116,-0.3159167360182689,-0.011916643170136196,0.004842505907298266,1,-0.011916643170136196,0.004842505907298266,27.941417333431005,27.941417333431005
fair_F2,8191,0.5,12.0,-0.2361117006788588,-0.4276438619442823,-7.830052174713392e-05,-5.742749343687102e-05,1,-7.830052174713392e-05,-5.742749343687102e-05,5029.816079354136,5029.816079354136
fair_F2,8191,1.0,0.0,1.0,0.0,0.9999999999999986,0.0,1,0.9999999999999987,0.0,1.4432899320127057e-15,1.3322676295501896e-15
fair_F2,8191,1.0,2.0,-0.14736333952622244,-0.2448254282486495,-0.1482128284599034,-0.25357384686510887,1,-0.1482128284599034,-0.25357384686510887,0.029925796088099615,0.029925796088099615
fair_F2,8191,1.0,6.0,-0.000666522575492805,-0.02499169048150922,-0.012702407914335976,-0.00021878589380265343,1,-0.012702407914335988,-0.00021878589380265365,2.167925300163547,2.167925300163545
fair_F2,8191,1.0,12.0,-0.021217335185639778,-0.040774122000762164,-5.868335392333621e-05,-9.788303348623909e-05,1,-5.868335392333621e-05,-9.788303348623909e-05,401.74985072853775,401.74985072853775
fair_F2,8191,1.5,0.0,0.5194084339962248,0.0,0.5193036689589141,0.0,1,0.5193036689589142,0.0,0.00020174137710358725,0.00020174137710337342
fair_F2,8191,1.5,2.0,-0.03716491095375957,-0.21506900626927655,-0.03734735441642855,-0.2155221141113438,1,-0.037347354416428565,-0.21552211411134387,0.0022331183933334683,0.002233118393333727
fair_F2,8191,1.5,6.0,-0.010677958321294543,-0.006900087481692062,-0.011559917380324742,-0.004879510315897615,1,-0.011559917380324742,-0.004879510315897615,0.17570530413859733,0.17570530413859733
fair_F2,8191,1.5,12.0,-0.0022466170416112277,-0.004325086813194647,-2.0388338117314626e-05,-0.00013257629053293161,1,-2.0388338117314626e-05,-0.00013257629053293161,35.389154849163035,35.389154849163035
fair_F2,8191,2.0,0.0,0.3183196015650541,0.0,0.3183098861837907,0.0,1,0.31830988618379075,0.0,3.0521770404018644e-05,3.052177040384425e-05
fair_F2,8191,2.0,2.0,0.020624192406332446,-0.16472173605952345,0.020603838677028995,-0.16473550821746696,1,0.020603838677029,-0.16473550821746702,0.00014802719435307108,0.0001480271943532238
fair_F2,8191,2.0,6.0,-0.0089336252365535,-0.008736201451782786,-0.008992170836832014,-0.008559532122861287,1,-0.008992170836832014,-0.008559532122861287,0.014991687463282772,0.014991687463282772
fair_F2,8191,2.0,12.0,-0.00023552202412964834,-0.0006117276675738943,3.5106855416458105e-05,-0.0001537630992552455,1,3.5106855416458105e-05,-0.0001537630992552455,3.3727546612246058,3.3727546612246058
fair_F2,8191,3.0,0.0,0.15915494309210215,0.0,0.15915494309189507,0.0,1,0.15915494309189512,0.0,1.3011493431821223e-12,1.300800556332321e-12
fair_F2,8191,3.0,2.0,0.057125140352066034,-0.08754102924654714,0.05712625805579406,-0.08753513972545902,1,0.05712625805579406,-0.08753513972545902,5.735038716910473e-05,5.735038716910473e-05
fair_F2,8191,3.0,6.0,-0.0018147542253882112,-0.012170401030076348,-0.0018127258698713616,-0.012164726908894578,1,-0.0018127258698713616,-0.012164726908894578,0.0004899377814344222,0.0004899377814344222
fair_F2,8191,3.0,12.0,0.00017271359952453224,-0.0001337432956790288,0.00017760307763586375,-0.000127655518873486,1,0.00017760307763586375,-0.000127655518873486,0.03569940566189386,0.03569940566189386
biased_F2_p_0.3_centered_variance_normalized,8191,0.25,0.0,5.196383751543536,0.0,6.529478786631148,0.0,1,6.529478786631151,0.0,0.20416561239421926,0.2041656123942197
biased_F2_p_0.3_centered_variance_normalized,8191,0.25,2.0,-0.17171372550140132,0.3231869733163561,-0.42350573011318954,-0.16788114598323828,1,-0.42350573011318954,-0.16788114598323828,1.2113652156399382,1.2113652156399382
biased_F2_p_0.3_centered_variance_normalized,8191,0.25,6.0,-0.4706700819124928,0.6670655950232579,-0.010709747565107109,0.00725523954933623,1,-0.010709747565107109,0.00725523954933623,62.1765714377256,62.1765714377256
biased_F2_p_0.3_centered_variance_normalized,8191,0.25,12.0,-0.03978870313266197,-0.7065419788566305,-8.140533749949723e-05,-3.732818018299887e-05,1,-8.140533749949723e-05,-3.732818018299887e-05,7901.447437201488,7901.447437201488
biased_F2_p_0.3_centered_variance_normalized,8191,0.5,0.0,2.6252353124759575,0.0,2.7232882163306718,0.0,1,2.7232882163306718,0.0,0.03600533475183527,0.03600533475183527
biased_F2_p_0.3_centered_variance_normalized,8191,0.5,2.0,-0.2657472374441116,-0.12321694658276056,-0.3225735154575873,-0.22819168658441463,1,-0.3225735154575873,-0.22819168658441463,0.30210270394960004,0.30210270394960004
biased_F2_p_0.3_centered_variance_normalized,8191,0.5,6.0,-0.1019497578240367,0.16710069847426012,-0.011916643170136196,0.004842505907298266,1,-0.011916643170136196,0.004842505907298266,14.426140295207963,14.426140295207963
biased_F2_p_0.3_centered_variance_normalized,8191,0.5,12.0,-0.03016510284652224,-0.17605007651389676,-7.830052174713392e-05,-5.742749343687102e-05,1,-7.830052174713392e-05,-5.742749343687102e-05,1838.736754803027,1838.736754803027
biased_F2_p_0.3_centered_variance_normalized,8191,1.0,0.0,1.0,0.0,0.9999999999999986,0.0,1,0.9999999999999987,0.0,1.4432899320127057e-15,1.3322676295501896e-15
biased_F2_p_0.3_centered_variance_normalized,8191,1.0,2.0,-0.1450094635209639,-0.24891787038593988,-0.1482128284599034,-0.25357384686510887,1,-0.1482128284599034,-0.25357384686510887,0.01924170189045631,0.01924170189045631
biased_F2_p_0.3_centered_variance_normalized,8191,1.0,6.0,-0.01475341869023205,0.009432909063068408,-0.012702407914335976,-0.00021878589380265343,1,-0.012702407914335988,-0.00021878589380265365,0.7766832997148376,0.7766832997148366
biased_F2_p_0.3_centered_variance_normalized,8191,1.0,12.0,-0.004439770161161007,-0.012652911214669915,-5.868335392333621e-05,-9.788303348623909e-05,1,-5.868335392333621e-05,-9.788303348623909e-05,116.51531573876174,116.51531573876174
biased_F2_p_0.3_centered_variance_normalized,8191,1.5,0.0,0.5193762056693283,0.0,0.5193036689589141,0.0,1,0.5193036689589142,0.0,0.00013968072006809328,0.00013968072006787945
biased_F2_p_0.3_centered_variance_normalized,8191,1.5,2.0,-0.03714766745791887,-0.21533402224722514,-0.03734735441642855,-0.2155221141113438,1,-0.037347354416428565,-0.21552211411134387,0.0012541418439831848,0.001254141843983405
biased_F2_p_0.3_centered_variance_normalized,8191,1.5,6.0,-0.011411816446068142,-0.004346072459838772,-0.011559917380324742,-0.004879510315897615,1,-0.011559917380324742,-0.004879510315897615,0.044121339393629055,0.044121339393629055
biased_F2_p_0.3_centered_variance_normalized,8191,1.5,12.0,-0.0004303255837477516,-0.0012800552527610738,-2.0388338117314626e-05,-0.00013257629053293161,1,-2.0388338117314626e-05,-0.00013257629053293161,9.084185665671416,9.084185665671416
biased_F2_p_0.3_centered_variance_normalized,8191,2.0,0.0,0.31831713383716687,0.0,0.3183098861837907,0.0,1,0.31830988618379075,0.0,2.2769174602355074e-05,2.2769174602180677e-05
biased_F2_p_0.3_centered_variance_normalized,8191,2.0,2.0,0.02061584611208714,-0.16473638045313135,0.020603838677028995,-0.16473550821746696,1,0.020603838677029,-0.16473550821746702,7.251624267492965e-05,7.251624267486372e-05
biased_F2_p_0.3_centered_variance_normalized,8191,2.0,6.0,-0.008965561093433529,-0.008537216322004213,-0.008992170836832014,-0.008559532122861287,1,-0.008992170836832014,-0.008559532122861287,0.002797375147473483,0.002797375147473483
biased_F2_p_0.3_centered_variance_normalized,8191,2.0,12.0,4.270342302244504e-06,-0.0002858637714133563,3.5106855416458105e-05,-0.0001537630992552455,1,3.5106855416458105e-05,-0.0001537630992552455,0.8600817444887954,0.8600817444887954
biased_F2_p_0.3_centered_variance_normalized,8191,3.0,0.0,0.15915494309192565,0.0,0.15915494309189507,0.0,1,0.15915494309189512,0.0,1.9218155424027593e-13,1.91832767390475e-13
biased_F2_p_0.3_centered_variance_normalized,8191,3.0,2.0,0.05712373814303978,-0.08753997395880929,0.05712625805579406,-0.08753513972545902,1,0.05712625805579406,-0.08753513972545902,5.2154996015089486e-05,5.2154996015089486e-05
biased_F2_p_0.3_centered_variance_normalized,8191,3.0,6.0,-0.0018174595127479851,-0.012166965499280053,-0.0018127258698713616,-0.012164726908894578,1,-0.0018127258698713616,-0.012164726908894578,0.0004257470701825867,0.0004257470701825867
biased_F2_p_0.3_centered_variance_normalized,8191,3.0,12.0,0.0001773182910086127,-0.00013062750433547607,0.00017760307763586375,-0.000127655518873486,1,0.00017760307763586375,-0.000127655518873486,0.01365027492086918,0.01365027492086918
fair_F2,32767,0.25,0.0,5.320363101711317,0.0,6.529478786631148,0.0,1,6.529478786631151,0.0,0.1851779788909718,0.18517797889097223
fair_F2,32767,0.25,2.0,0.11640870213185509,0.017337848329972955,-0.42350573011318954,-0.16788114598323828,1,-0.42350573011318954,-0.16788114598323828,1.2529464424776384,1.2529464424776384
fair_F2,32767,0.25,6.0,0.5662977919180026,0.9537434006029877,-0.010709747565107109,0.00725523954933623,1,-0.010709747565107109,0.00725523954933623,85.6920221416404,85.6920221416404
fair_F2,32767,0.25,12.0,-0.7659240557607151,1.1648314399018125,-8.140533749949723e-05,-3.732818018299887e-05,1,-8.140533749949723e-05,-3.732818018299887e-05,15566.526909982933,15566.526909982933
fair_F2,32767,0.5,0.0,2.642960081380255,0.0,2.7232882163306718,0.0,1,2.7232882163306718,0.0,0.029496743851317373,0.029496743851317373
fair_F2,32767,0.5,2.0,-0.21388901431987714,-0.1977623278451481,-0.3225735154575873,-0.22819168658441463,1,-0.3225735154575873,-0.22819168658441463,0.28563983745249655,0.28563983745249655
fair_F2,32767,0.5,6.0,0.12083534692690208,0.22158688457766343,-0.011916643170136196,0.004842505907298266,1,-0.011916643170136196,0.004842505907298266,19.759627926518554,19.759627926518554
fair_F2,32767,0.5,12.0,-0.19572186055456794,0.2846646461058562,-7.830052174713392e-05,-5.742749343687102e-05,1,-7.830052174713392e-05,-5.742749343687102e-05,3557.691883259686,3557.691883259686
fair_F2,32767,1.0,0.0,1.0000000000000002,0.0,0.9999999999999986,0.0,1,0.9999999999999987,0.0,1.6653345369377372e-15,1.5543122344752213e-15
fair_F2,32767,1.0,2.0,-0.1438262633139613,-0.2531899326297658,-0.1482128284599034,-0.25357384686510887,1,-0.1482128284599034,-0.25357384686510887,0.01499201016408739,0.01499201016408739
fair_F2,32767,1.0,6.0,-0.005327558478468925,0.011411672318326613,-0.012702407914335976,-0.00021878589380265343,1,-0.012702407914335988,-0.00021878589380265365,1.0840087422057676,1.0840087422057672
fair_F2,32767,1.0,12.0,-0.013508812033338096,0.018477226305485553,-5.868335392333621e-05,-9.788303348623909e-05,1,-5.868335392333621e-05,-9.788303348623909e-05,200.94741900918984,200.94741900918984
fair_F2,32767,1.5,0.0,0.5193402961753115,0.0,0.5193036689589141,0.0,1,0.5193036689589142,0.0,7.053140308220918e-05,7.053140308199537e-05
fair_F2,32767,1.5,2.0,-0.037173693338466804,-0.2155573260689005,-0.03734735441642855,-0.2155221141113438,1,-0.037347354416428565,-0.21552211411134387,0.0008100929601662528,0.0008100929601662643
fair_F2,32767,1.5,6.0,-0.01111837557436826,-0.004238713205500091,-0.011559917380324742,-0.004879510315897615,1,-0.011559917380324742,-0.004879510315897615,0.06201924148835632,0.06201924148835632
fair_F2,32767,1.5,12.0,-0.0009933512353916458,0.0012356263286220908,-2.0388338117314626e-05,-0.00013257629053293161,1,-2.0388338117314626e-05,-0.00013257629053293161,12.516353439344252,12.516353439344252
fair_F2,32767,2.0,0.0,0.31831231477912736,0.0,0.3183098861837907,0.0,1,0.31830988618379075,0.0,7.629657268217413e-06,7.629657268043019e-06
fair_F2,32767,2.0,2.0,0.02061042916956407,-0.16474133202935476,0.020603838677028995,-0.16473550821746696,1,0.020603838677029,-0.16473550821746702,5.2975644655125295e-05,5.2975644654872554e-05
fair_F2,32767,2.0,6.0,-0.008964253446132822,-0.008524381348481817,-0.008992170836832014,-0.008559532122861287,1,-0.008992170836832014,-0.008559532122861287,0.003615736730675508,0.003615736730675508
fair_F2,32767,2.0,12.0,-3.6897458112659274e-05,-4.2000975561091394e-05,3.5106855416458105e-05,-0.0001537630992552455,1,3.5106855416458105e-05,-0.0001537630992552455,0.8429424397911933,0.8429424397911933
fair_F2,32767,3.0,0.0,0.15915494309213313,0.0,0.15915494309189507,0.0,1,0.15915494309189512,0.0,1.4957724053710042e-12,1.495423618521203e-12
fair_F2,32767,3.0,2.0,0.05712595117530027,-0.0875366261374613,0.05712625805579406,-0.08753513972545902,1,0.05712625805579406,-0.08753513972545902,1.4520325808909159e-05,1.4520325808909159e-05
fair_F2,32767,3.0,6.0,-0.00181311799545877,-0.012165677998742139,-0.0018127258698713616,-0.012164726908894578,1,-0.0018127258698713616,-0.012164726908894578,8.36450012012485e-05,8.36450012012485e-05
fair_F2,32767,3.0,12.0,0.00017729242886084734,-0.00012681262575644185,0.00017760307763586375,-0.000127655518873486,1,0.00017760307763586375,-0.000127655518873486,0.004107135403267965,0.004107135403267965
biased_F2_p_0.3_centered_variance_normalized,32767,0.25,0.0,6.202241693739326,0.0,6.529478786631148,0.0,1,6.529478786631151,0.0,0.05011687817438456,0.05011687817438508
biased_F2_p_0.3_centered_variance_normalized,32767,0.25,2.0,-2.0111472342152164,-0.5809836288840753,-0.42350573011318954,-0.16788114598323828,1,-0.42350573011318954,-0.16788114598323828,3.601020723787882,3.601020723787882
biased_F2_p_0.3_centered_variance_normalized,32767,0.25,6.0,-0.23572089420884712,-1.7707264112289092,-0.010709747565107109,0.00725523954933623,1,-0.010709747565107109,0.00725523954933623,138.54195221205416,138.54195221205416
biased_F2_p_0.3_centered_variance_normalized,32767,0.25,12.0,-0.9604103125686044,0.6871717966276407,-8.140533749949723e-05,-3.732818018299887e-05,1,-8.140533749949723e-05,-3.732818018299887e-05,13186.034090628535,13186.034090628535
biased_F2_p_0.3_centered_variance_normalized,32767,0.5,0.0,2.740732579308781,0.0,2.7232882163306718,0.0,1,2.7232882163306718,0.0,0.006405624962316138,0.006405624962316138
biased_F2_p_0.3_centered_variance_normalized,32767,0.5,2.0,-0.578963830793591,-0.2754965549166557,-0.3225735154575873,-0.22819168658441463,1,-0.3225735154575873,-0.22819168658441463,0.6598332646512483,0.6598332646512483
biased_F2_p_0.3_centered_variance_normalized,32767,0.5,6.0,-0.027082751612953093,-0.30040252189283084,-0.011916643170136196,0.004842505907298266,1,-0.011916643170136196,0.004842505907298266,23.759779298129732,23.759779298129732
biased_F2_p_0.3_centered_variance_normalized,32767,0.5,12.0,-0.09218357396925236,0.09118623601383201,-7.830052174713392e-05,-5.742749343687102e-05,1,-7.830052174713392e-05,-5.742749343687102e-05,1335.1742220276717,1335.1742220276717
biased_F2_p_0.3_centered_variance_normalized,32767,1.0,0.0,0.9999999999999999,0.0,0.9999999999999986,0.0,1,0.9999999999999987,0.0,1.3322676295501898e-15,1.2212453270876738e-15
biased_F2_p_0.3_centered_variance_normalized,32767,1.0,2.0,-0.15548465819822055,-0.2534993860231238,-0.1482128284599034,-0.25357384686510887,1,-0.1482128284599034,-0.25357384686510887,0.024759665862304447,0.024759665862304447
biased_F2_p_0.3_centered_variance_normalized,32767,1.0,6.0,-0.011483967245891036,-0.011554375617674676,-0.012702407914335976,-0.00021878589380265343,1,-0.012702407914335988,-0.00021878589380265365,0.8974042490383527,0.8974042490383519
biased_F2_p_0.3_centered_variance_normalized,32767,1.0,12.0,0.005317751981417894,0.0008364600106106367,-5.868335392333621e-05,-9.788303348623909e-05,1,-5.868335392333621e-05,-9.788303348623909e-05,47.8155891436139,47.8155891436139
biased_F2_p_0.3_centered_variance_normalized,32767,1.5,0.0,0.5192693407238378,0.0,0.5193036689589141,0.0,1,0.5193036689589142,0.0,6.61043569076644e-05,6.610435690787817e-05
