variant,seed,s,theta,cutoff,degree,coefficient_real,coefficient_imag,coefficient_abs
random_phase,20260806,0.5,1.0,16,4,0.0007321364657484548,-0.0022946724472538873,0.0024086397498722764
random_phase,20260806,0.5,1.0,16,5,0.00015125437020712347,-0.00015190368771383268,0.00021436561022658267
random_phase,20260806,0.5,1.0,16,6,7.554967307172123e-06,3.505173581674989e-05,3.5856682986295134e-05
random_phase,20260806,0.5,1.0,16,7,-1.2902382524517866e-05,2.5425101097954137e-05,2.8511528206151502e-05
random_phase,20260806,0.5,1.0,16,8,5.7777512066729526e-08,2.3862170033239525e-06,2.3869163847636062e-06
random_phase,20260806,0.5,1.0,16,9,8.014260838356545e-08,6.134991609988957e-07,6.187116115161171e-07
random_phase,20260806,0.5,1.0,16,10,1.9161043794416852e-07,1.9329325666433772e-08,1.925829243725287e-07
random_phase,20260806,0.5,1.0,16,11,5.686837611737226e-08,2.871967433641619e-08,6.370896244812592e-08
random_phase,20260806,0.5,1.0,16,12,8.258223806461786e-09,9.412529785417235e-10,8.311691621278179e-09
random_phase,20260806,0.5,1.0,16,13,-2.2122336924537713e-09,-5.789722376217264e-10,2.2867415162113003e-09
random_phase,20260806,0.5,1.0,16,14,-3.9412764008331704e-10,-5.449533534797091e-10,6.725405223080803e-10
random_phase,20260806,0.5,1.0,16,15,-1.0165275106455783e-10,-3.55773271828611e-11,1.0769878369076092e-10
random_phase,20260806,0.5,1.0,16,16,6.650109550388653e-12,-5.959227692092289e-12,8.929521359981729e-12
random_phase,20260806,0.5,1.0,20,0,1.0,0.0,1.0
random_phase,20260806,0.5,1.0,20,1,0.14223509688985023,0.0787024008140753,0.16255734582344916
random_phase,20260806,0.5,1.0,20,2,0.0017219472652619762,0.002746489100818263,0.003241651549018912
random_phase,20260806,0.5,1.0,20,3,-0.004845784068846311,-0.005746549656673769,0.007516944605256987
random_phase,20260806,0.5,1.0,20,4,0.0007321364657484548,-0.0022946724472538873,0.0024086397498722764
random_phase,20260806,0.5,1.0,20,5,0.00015125437020712347,-0.00015190368771383268,0.00021436561022658267
random_phase,20260806,0.5,1.0,20,6,7.554967307172123e-06,3.505173581674989e-05,3.5856682986295134e-05
random_phase,20260806,0.5,1.0,20,7,-1.2902382524517866e-05,2.5425101097954137e-05,2.8511528206151502e-05
random_phase,20260806,0.5,1.0,20,8,5.7777512066729526e-08,2.3862170033239525e-06,2.3869163847636062e-06
random_phase,20260806,0.5,1.0,20,9,8.014260838356545e-08,6.134991609988957e-07,6.187116115161171e-07
random_phase,20260806,0.5,1.0,20,10,1.9161043794416852e-07,1.9329325666433772e-08,1.925829243725287e-07
random_phase,20260806,0.5,1.0,20,11,5.686837611737226e-08,2.871967433641619e-08,6.370896244812592e-08
random_phase,20260806,0.5,1.0,20,12,8.258223806461786e-09,9.412529785417235e-10,8.311691621278179e-09
random_phase,20260806,0.5,1.0,20,13,-2.2122336924537713e-09,-5.789722376217264e-10,2.2867415162113003e-09
random_phase,20260806,0.5,1.0,20,14,-3.9412764008331704e-10,-5.449533534797091e-10,6.725405223080803e-10
random_phase,20260806,0.5,1.0,20,15,-1.0165275106455783e-10,-3.55773271828611e-11,1.0769878369076092e-10
random_phase,20260806,0.5,1.0,20,16,6.650109550388653e-12,-5.959227692092289e-12,8.929521359981729e-12
random_phase,20260806,0.5,1.0,20,17,-5.624381940509006e-12,4.369831658886759e-12,7.122436446872155e-12
random_phase,20260806,0.5,1.0,20,18,3.9889706302713616e-13,6.590764488490032e-13,7.70389922259558e-13
random_phase,20260806,0.5,1.0,20,19,2.1720571835663722e-14,1.6457646436077603e-13,1.6600360195598772e-13
random_phase,20260806,0.5,1.0,20,20,-1.9726368337477736e-14,-6.633626421750199e-14,6.920714961707409e-14
random_phase,20260807,0.0,0.0,8,0,1.0,0.0,1.0
random_phase,20260807,0.0,0.0,8,1,0.04624515961159796,-0.432254117062072,0.4347208719449914
random_phase,20260807,0.0,0.0,8,2,-0.022658533541321454,-0.004904430080555232,0.023183239132145542
random_phase,20260807,0.0,0.0,8,3,-0.006901479250462414,-0.08598118579445475,0.08625772270623142
random_phase,20260807,0.0,0.0,8,4,-0.025316888769692396,-0.06729016643386058,0.07189514139129037
random_phase,20260807,0.0,0.0,8,5,-0.0236182531994152,0.01571531046641804,0.028368871448254594
random_phase,20260807,0.0,0.0,8,6,0.012986545722204205,0.001037743810478071,0.013027942355225782
random_phase,20260807,0.0,0.0,8,7,-0.0010726093286002295,0.0029909150530025817,0.00317743034952423
random_phase,20260807,0.0,0.0,8,8,0.002687569995027425,4.074763093744589e-05,0.0026878788751725268
random_phase,20260807,0.0,0.0,12,0,1.0,0.0,1.0
random_phase,20260807,0.0,0.0,12,1,0.04624515961159796,-0.432254117062072,0.4347208719449914
random_phase,20260807,0.0,0.0,12,2,-0.022658533541321454,-0.004904430080555232,0.023183239132145542
random_phase,20260807,0.0,0.0,12,3,-0.006901479250462414,-0.08598118579445475,0.08625772270623142
random_phase,20260807,0.0,0.0,12,4,-0.025316888769692396,-0.06729016643386058,0.07189514139129037
random_phase,20260807,0.0,0.0,12,5,-0.0236182531994152,0.01571531046641804,0.028368871448254594
random_phase,20260807,0.0,0.0,12,6,0.012986545722204205,0.001037743810478071,0.013027942355225782
random_phase,20260807,0.0,0.0,12,7,-0.0010726093286002295,0.0029909150530025817,0.00317743034952423
random_phase,20260807,0.0,0.0,12,8,0.002687569995027425,4.074763093744589e-05,0.0026878788751725268
random_phase,20260807,0.0,0.0,12,9,0.0014802953443612927,0.0016271370848621812,0.0021997384843366074
random_phase,20260807,0.0,0.0,12,10,0.0016939672576068876,-0.0012948108596862093,0.002132149204958588
random_phase,20260807,0.0,0.0,12,11,0.00015432088832355965,-0.0006332659776463929,0.0006517980784088079
random_phase,20260807,0.0,0.0,12,12,0.00011685857693013005,-0.00015751277066268921,0.00019612801922206844
random_phase,20260807,0.0,0.0,16,0,1.0,0.0,1.0
random_phase,20260807,0.0,0.0,16,1,0.04624515961159796,-0.432254117062072,0.4347208719449914
random_phase,20260807,0.0,0.0,16,2,-0.022658533541321454,-0.004904430080555232,0.023183239132145542
random_phase,20260807,0.0,0.0,16,3,-0.006901479250462414,-0.08598118579445475,0.08625772270623142
random_phase,20260807,0.0,0.0,16,4,-0.025316888769692396,-0.06729016643386058,0.07189514139129037
random_phase,20260807,0.0,0.0,16,5,-0.0236182531994152,0.01571531046641804,0.028368871448254594
random_phase,20260807,0.0,0.0,16,6,0.012986545722204205,0.001037743810478071,0.013027942355225782
random_phase,20260807,0.0,0.0,16,7,-0.0010726093286002295,0.0029909150530025817,0.00317743034952423
random_phase,20260807,0.0,0.0,16,8,0.002687569995027425,4.074763093744589e-05,0.0026878788751725268
random_phase,20260807,0.0,0.0,16,9,0.0014802953443612927,0.0016271370848621812,0.0021997384843366074
random_phase,20260807,0.0,0.0,16,10,0.0016939672576068876,-0.0012948108596862093,0.002132149204958588
random_phase,20260807,0.0,0.0,16,11,0.00015432088832355965,-0.0006332659776463929,0.0006517980784088079
random_phase,20260807,0.0,0.0,16,12,0.00011685857693013005,-0.00015751277066268921,0.00019612801922206844
random_phase,20260807,0.0,0.0,16,13,0.00019686458570369634,-0.00016699455953054346,0.000258152761010004
random_phase,20260807,0.0,0.0,16,14,-0.00011516361773384283,-0.00010283687661226181,0.00015439586147598724
random_phase,20260807,0.0,0.0,16,15,1.1349298886254235e-05,4.901845274001757e-05,5.031515968607143e-05
random_phase,20260807,0.0,0.0,16,16,1.96661557502337e-05,-2.651583387273425e-05,3.30128327769504e-05
random_phase,20260807,0.0,0.0,20,0,1.0,0.0,1.0
random_phase,20260807,0.0,0.0,20,1,0.04624515961159796,-0.432254117062072,0.4347208719449914
random_phase,20260807,0.0,0.0,20,2,-0.022658533541321454,-0.004904430080555232,0.023183239132145542
random_phase,20260807,0.0,0.0,20,3,-0.006901479250462414,-0.08598118579445475,0.08625772270623142
random_phase,20260807,0.0,0.0,20,4,-0.025316888769692396,-0.06729016643386058,0.07189514139129037
random_phase,20260807,0.0,0.0,20,5,-0.0236182531994152,0.01571531046641804,0.028368871448254594
random_phase,20260807,0.0,0.0,20,6,0.012986545722204205,0.001037743810478071,0.013027942355225782
random_phase,20260807,0.0,0.0,20,7,-0.0010726093286002295,0.0029909150530025817,0.00317743034952423
random_phase,20260807,0.0,0.0,20,8,0.002687569995027425,4.074763093744589e-05,0.0026878788751725268
random_phase,20260807,0.0,0.0,20,9,0.0014802953443612927,0.0016271370848621812,0.0021997384843366074
random_phase,20260807,0.0,0.0,20,10,0.0016939672576068876,-0.0012948108596862093,0.002132149204958588
random_phase,20260807,0.0,0.0,20,11,0.00015432088832355965,-0.0006332659776463929,0.0006517980784088079
random_phase,20260807,0.0,0.0,20,12,0.00011685857693013005,-0.00015751277066268921,0.00019612801922206844
random_phase,20260807,0.0,0.0,20,13,0.00019686458570369634,-0.00016699455953054346,0.000258152761010004
random_phase,20260807,0.0,0.0,20,14,-0.00011516361773384283,-0.00010283687661226181,0.00015439586147598724
random_phase,20260807,0.0,0.0,20,15,1.1349298886254235e-05,4.901845274001757e-05,5.031515968607143e-05
random_phase,20260807,0.0,0.0,20,16,1.96661557502337e-05,-2.651583387273425e-05,3.30128327769504e-05
random_phase,20260807,0.0,0.0,20,17,-9.970470660195199e-06,-5.260264363461362e-06,1.1273006092401213e-05
random_phase,20260807,0.0,0.0,20,18,3.3199139876997633e-06,3.0018583841234256e-06,4.475822007637999e-06
random_phase,20260807,0.0,0.0,20,19,3.0337451065968594e-06,-2.5731700454338218e-06,3.978041409351879e-06
random_phase,20260807,0.0,0.0,20,20,7.489393234651999e-07,-1.8696565007859335e-06,2.0140818109410585e-06
random_phase,20260807,0.0,1.0,8,0,1.0,0.0,1.0
random_phase,20260807,0.0,1.0,8,1,0.25777339788015163,-0.3500501561918444,0.43472087194499137
random_phase,20260807,0.0,1.0,8,2,-0.006880547313009414,-0.022138668553724775,0.023183239132145518
random_phase,20260807,0.0,1.0,8,3,-0.0027262145946881596,-0.08643182763930532,0.08647481179561407
random_phase,20260807,0.0,1.0,8,4,-0.008328378942585448,-0.07461593374943723,0.07507928785698294
random_phase,20260807,0.0,1.0,8,5,-0.027605657061355784,0.0010393810946198623,0.027625217009989905
random_phase,20260807,0.0,1.0,8,6,0.004151003365461352,0.011234097090552623,0.01197646719112253
random_phase,20260807,0.0,1.0,8,7,-0.0027686098619720285,0.005081148030781136,0.005786472662902659
random_phase,20260807,0.0,1.0,8,8,0.0013896148508769368,0.003064958186850619,0.003365263454905183
random_phase,20260807,0.0,1.0,12,0,1.0,0.0,1.0
random_phase,20260807,0.0,1.0,12,1,0.25777339788015163,-0.3500501561918444,0.43472087194499137
random_phase,20260807,0.0,1.0,12,2,-0.006880547313009414,-0.022138668553724775,0.023183239132145518
random_phase,20260807,0.0,1.0,12,3,-0.0027262145946881596,-0.08643182763930532,0.08647481179561407
random_phase,20260807,0.0,1.0,12,4,-0.008328378942585448,-0.07461593374943723,0.07507928785698294
random_phase,20260807,0.0,1.0,12,5,-0.027605657061355784,0.0010393810946198623,0.027625217009989905
random_phase,20260807,0.0,1.0,12,6,0.004151003365461352,0.011234097090552623,0.01197646719112253
random_phase,20260807,0.0,1.0,12,7,-0.0027686098619720285,0.005081148030781136,0.005786472662902659
random_phase,20260807,0.0,1.0,12,8,0.0013896148508769368,0.003064958186850619,0.003365263454905183
random_phase,20260807,0.0,1.0,12,9,0.00027141444340937333,0.0013474380014662547,0.0013745017162181336
random_phase,20260807,0.0,1.0,12,10,0.0007501009056728957,0.00012424990570511352,0.0007603219106135427
random_phase,20260807,0.0,1.0,12,11,0.000751959280183017,0.00010878441929518048,0.0007597873445476378
random_phase,20260807,0.0,1.0,12,12,0.0003806003356363159,-0.00022893708059457446,0.0004441495270262516
random_phase,20260807,0.0,1.0,16,0,1.0,0.0,1.0
random_phase,20260807,0.0,1.0,16,1,0.25777339788015163,-0.3500501561918444,0.43472087194499137
random_phase,20260807,0.0,1.0,16,2,-0.006880547313009414,-0.022138668553724775,0.023183239132145518
random_phase,20260807,0.0,1.0,16,3,-0.0027262145946881596,-0.08643182763930532,0.08647481179561407
random_phase,20260807,0.0,1.0,16,4,-0.008328378942585448,-0.07461593374943723,0.07507928785698294
random_phase,20260807,0.0,1.0,16,5,-0.027605657061355784,0.0010393810946198623,0.027625217009989905
random_phase,20260807,0.0,1.0,16,6,0.004151003365461352,0.011234097090552623,0.01197646719112253
random_phase,20260807,0.0,1.0,16,7,-0.0027686098619720285,0.005081148030781136,0.005786472662902659
random_phase,20260807,0.0,1.0,16,8,0.0013896148508769368,0.003064958186850619,0.003365263454905183
random_phase,20260807,0.0,1.0,16,9,0.00027141444340937333,0.0013474380014662547,0.0013745017162181336
random_phase,20260807,0.0,1.0,16,10,0.0007501009056728957,0.00012424990570511352,0.0007603219106135427
random_phase,20260807,0.0,1.0,16,11,0.000751959280183017,0.00010878441929518048,0.0007597873445476378
random_phase,20260807,0.0,1.0,16,12,0.0003806003356363159,-0.00022893708059457446,0.0004441495270262516
random_phase,20260807,0.0,1.0,16,13,0.0001646612961776216,2.305214871149405e-05,0.00016626708639749257
random_phase,20260807,0.0,1.0,16,14,8.488934178368903e-05,-8.960826078452913e-05,0.00012343354790856557
random_phase,20260807,0.0,1.0,16,15,-1.1283242066088308e-05,-5.5615338263382455e-05,5.6748369154297265e-05
random_phase,20260807,0.0,1.0,16,16,-2.0044000140951046e-05,-9.459782224173358e-06,2.2164147206225457e-05
random_phase,20260807,0.0,1.0,20,0,1.0,0.0,1.0
random_phase,20260807,0.0,1.0,20,1,0.25777339788015163,-0.3500501561918444,0.43472087194499137
random_phase,20260807,0.0,1.0,20,2,-0.006880547313009414,-0.022138668553724775,0.023183239132145518
random_phase,20260807,0.0,1.0,20,3,-0.0027262145946881596,-0.08643182763930532,0.08647481179561407
random_phase,20260807,0.0,1.0,20,4,-0.008328378942585448,-0.07461593374943723,0.07507928785698294
random_phase,20260807,0.0,1.0,20,5,-0.027605657061355784,0.0010393810946198623,0.027625217009989905
random_phase,20260807,0.0,1.0,20,6,0.004151003365461352,0.011234097090552623,0.01197646719112253
random_phase,20260807,0.0,1.0,20,7,-0.0027686098619720285,0.005081148030781136,0.005786472662902659
random_phase,20260807,0.0,1.0,20,8,0.0013896148508769368,0.003064958186850619,0.003365263454905183
random_phase,20260807,0.0,1.0,20,9,0.00027141444340937333,0.0013474380014662547,0.0013745017162181336
random_phase,20260807,0.0,1.0,20,10,0.0007501009056728957,0.00012424990570511352,0.0007603219106135427
random_phase,20260807,0.0,1.0,20,11,0.000751959280183017,0.00010878441929518048,0.0007597873445476378
random_phase,20260807,0.0,1.0,20,12,0.0003806003356363159,-0.00022893708059457446,0.0004441495270262516
random_phase,20260807,0.0,1.0,20,13,0.0001646612961776216,2.305214871149405e-05,0.00016626708639749257
random_phase,20260807,0.0,1.0,20,14,8.488934178368903e-05,-8.960826078452913e-05,0.00012343354790856557
random_phase,20260807,0.0,1.0,20,15,-1.1283242066088308e-05,-5.5615338263382455e-05,5.6748369154297265e-05
random_phase,20260807,0.0,1.0,20,16,-2.0044000140951046e-05,-9.459782224173358e-06,2.2164147206225457e-05
random_phase,20260807,0.0,1.0,20,17,-4.897422716629355e-06,-4.0684103045818504e-07,4.914292308097019e-06
random_phase,20260807,0.0,1.0,20,18,-6.564884944325452e-06,6.185881223148117e-06,9.020135300488981e-06
random_phase,20260807,0.0,1.0,20,19,3.692788044453706e-07,6.073303309591917e-06,6.084519695564534e-06
random_phase,20260807,0.0,1.0,20,20,1.6070282627941316e-06,4.229462751992406e-06,4.524477318752996e-06
random_phase,20260807,0.5,0.0,8,0,1.0,0.0,1.0
random_phase,20260807,0.5,0.0,8,1,0.017292683394770105,-0.16163493985575236,0.16255734582344916
random_phase,20260807,0.5,0.0,8,2,-0.0031682833418594843,-0.000685773600361231,0.0032416515490189114
random_phase,20260807,0.5,0.0,8,3,-0.0005990495913956897,-0.007491943625427955,0.007515855220767755
random_phase,20260807,0.5,0.0,8,4,-0.0009070665899164915,-0.002523171115251408,0.0026812613217256104
random_phase,20260807,0.5,0.0,8,5,-0.00035969830006694166,0.0002345111153162499,0.0004293929788409669
random_phase,20260807,0.5,0.0,8,6,6.920959615416467e-05,4.316407934045947e-06,6.934406663353153e-05
random_phase,20260807,0.5,0.0,8,7,-6.7346797801983014e-06,1.2983211269659332e-05,1.46259935257206e-05
random_phase,20260807,0.5,0.0,8,8,2.957487883225711e-06,5.245835126374848e-07,3.003651517929132e-06
random_phase,20260807,0.5,0.0,12,0,1.0,0.0,1.0
random_phase,20260807,0.5,0.0,12,1,0.017292683394770105,-0.16163493985575236,0.16255734582344916
random_phase,20260807,0.5,0.0,12,2,-0.0031682833418594843,-0.000685773600361231,0.0032416515490189114
random_phase,20260807,0.5,0.0,12,3,-0.0005990495913956897,-0.007491943625427955,0.007515855220767755
random_phase,20260807,0.5,0.0,12,4,-0.0009070665899164915,-0.002523171115251408,0.0026812613217256104
random_phase,20260807,0.5,0.0,12,5,-0.00035969830006694166,0.0002345111153162499,0.0004293929788409669
random_phase,20260807,0.5,0.0,12,6,6.920959615416467e-05,4.316407934045947e-06,6.934406663353153e-05
random_phase,20260807,0.5,0.0,12,7,-6.7346797801983014e-06,1.2983211269659332e-05,1.46259935257206e-05
random_phase,20260807,0.5,0.0,12,8,2.957487883225711e-06,5.245835126374848e-07,3.003651517929132e-06
random_phase,20260807,0.5,0.0,12,9,8.489354169697555e-07,7.872168125300768e-07,1.1577571645710626e-06
random_phase,20260807,0.5,0.0,12,10,2.9200139771377053e-07,-3.339741369311322e-07,4.4362545058381203e-07
random_phase,20260807,0.5,0.0,12,11,3.4716058671423684e-08,-4.182096505658971e-08,5.4352533040716964e-08
random_phase,20260807,0.5,0.0,12,12,7.235112154406069e-09,-1.0807899378803379e-08,1.3006057698979075e-08
random_phase,20260807,0.5,0.0,16,0,1.0,0.0,1.0
random_phase,20260807,0.5,0.0,16,1,0.017292683394770105,-0.16163493985575236,0.16255734582344916
random_phase,20260807,0.5,0.0,16,2,-0.0031682833418594843,-0.000685773600361231,0.0032416515490189114
random_phase,20260807,0.5,0.0,16,3,-0.0005990495913956897,-0.007491943625427955,0.007515855220767755
random_phase,20260807,0.5,0.0,16,4,-0.0009070665899164915,-0.002523171115251408,0.0026812613217256104
random_phase,20260807,0.5,0.0,16,5,-0.00035969830006694166,0.0002345111153162499,0.0004293929788409669
random_phase,20260807,0.5,0.0,16,6,6.920959615416467e-05,4.316407934045947e-06,6.934406663353153e-05
random_phase,20260807,0.5,0.0,16,7,-6.7346797801983014e-06,1.2983211269659332e-05,1.46259935257206e-05
random_phase,20260807,0.5,0.0,16,8,2.957487883225711e-06,5.245835126374848e-07,3.003651517929132e-06
random_phase,20260807,0.5,0.0,16,9,8.489354169697555e-07,7.872168125300768e-07,1.1577571645710626e-06
random_phase,20260807,0.5,0.0,16,10,2.9200139771377053e-07,-3.339741369311322e-07,4.4362545058381203e-07
random_phase,20260807,0.5,0.0,16,11,3.4716058671423684e-08,-4.182096505658971e-08,5.4352533040716964e-08
random_phase,20260807,0.5,0.0,16,12,7.235112154406069e-09,-1.0807899378803379e-08,1.3006057698979075e-08
random_phase,20260807,0.5,0.0,16,13,3.2945256506941047e-09,-3.0918243752985195e-09,4.518105491328361e-09
random_phase,20260807,0.5,0.0,16,14,-8.577728870242582e-10,-7.694262475762707e-10,1.1522981715568376e-09
random_phase,20260807,0.5,0.0,16,15,6.338775425409663e-11,2.96141138235257e-11,6.996429894546561e-11
random_phase,20260807,0.5,0.0,16,16,4.013148070255457e-12,-4.1222735159486273e-11,4.141762006034317e-11
random_phase,20260807,0.5,0.0,20,0,1.0,0.0,1.0
random_phase,20260807,0.5,0.0,20,1,0.017292683394770105,-0.16163493985575236,0.16255734582344916
random_phase,20260807,0.5,0.0,20,2,-0.0031682833418594843,-0.000685773600361231,0.0032416515490189114
random_phase,20260807,0.5,0.0,20,3,-0.0005990495913956897,-0.007491943625427955,0.007515855220767755
random_phase,20260807,0.5,0.0,20,4,-0.0009070665899164915,-0.002523171115251408,0.0026812613217256104
random_phase,20260807,0.5,0.0,20,5,-0.00035969830006694166,0.0002345111153162499,0.0004293929788409669
random_phase,20260807,0.5,0.0,20,6,6.920959615416467e-05,4.316407934045947e-06,6.934406663353153e-05
random_phase,20260807,0.5,0.0,20,7,-6.7346797801983014e-06,1.2983211269659332e-05,1.46259935257206e-05
random_phase,20260807,0.5,0.0,20,8,2.957487883225711e-06,5.245835126374848e-07,3.003651517929132e-06
random_phase,20260807,0.5,0.0,20,9,8.489354169697555e-07,7.872168125300768e-07,1.1577571645710626e-06
random_phase,20260807,0.5,0.0,20,10,2.9200139771377053e-07,-3.339741369311322e-07,4.4362545058381203e-07
random_phase,20260807,0.5,0.0,20,11,3.4716058671423684e-08,-4.182096505658971e-08,5.4352533040716964e-08
random_phase,20260807,0.5,0.0,20,12,7.235112154406069e-09,-1.0807899378803379e-08,1.3006057698979075e-08
random_phase,20260807,0.5,0.0,20,13,3.2945256506941047e-09,-3.0918243752985195e-09,4.518105491328361e-09
random_phase,20260807,0.5,0.0,20,14,-8.577728870242582e-10,-7.694262475762707e-10,1.1522981715568376e-09
random_phase,20260807,0.5,0.0,20,15,6.338775425409663e-11,2.96141138235257e-11,6.996429894546561e-11
random_phase,20260807,0.5,0.0,20,16,4.013148070255457e-12,-4.1222735159486273e-11,4.141762006034317e-11
random_phase,20260807,0.5,0.0,20,17,-5.846571888076373e-12,-2.535346555397286e-12,6.372627793807654e-12
random_phase,20260807,0.5,0.0,20,18,7.082127741109523e-13,1.321012158053367e-12,1.4988790662153983e-12
random_phase,20260807,0.5,0.0,20,19,2.2438135709055745e-13,-3.7175116460982353e-13,4.3421874878747507e-13
random_phase,20260807,0.5,0.0,20,20,5.750936214270672e-14,-2.003038795635792e-14,6.089780928525423e-14
random_phase,20260807,0.5,1.0,8,0,1.0,0.0,1.0
random_phase,20260807,0.5,1.0,8,1,0.09639049350405166,-0.13089600239583266,0.1625573458234492
random_phase,20260807,0.5,1.0,8,2,-0.0009620888922457849,-0.0030955919835588836,0.003241651549018917
random_phase,20260807,0.5,1.0,8,3,-0.00023178375820780313,-0.007523634014995087,0.007527203498123325
random_phase,20260807,0.5,1.0,8,4,-0.0003706199871422337,-0.0027826911023666277,0.002807263604661968
random_phase,20260807,0.5,1.0,8,5,-0.00041946671392136393,1.4258395203747225e-05,0.00041970897765210313
random_phase,20260807,0.5,1.0,8,6,2.4921988825735995e-05,5.9502930019364635e-05,6.451127194467269e-05
random_phase,20260807,0.5,1.0,8,7,-8.873350906528765e-06,1.5333252016102357e-05,1.771567028649218e-05
random_phase,20260807,0.5,1.0,8,8,1.4089957336976693e-06,3.406739283130896e-06,3.686616541058406e-06
random_phase,20260807,0.5,1.0,12,0,1.0,0.0,1.0
random_phase,20260807,0.5,1.0,12,1,0.09639049350405166,-0.13089600239583266,0.1625573458234492
random_phase,20260807,0.5,1.0,12,2,-0.0009620888922457849,-0.0030955919835588836,0.003241651549018917
random_phase,20260807,0.5,1.0,12,3,-0.00023178375820780313,-0.007523634014995087,0.007527203498123325
random_phase,20260807,0.5,1.0,12,4,-0.0003706199871422337,-0.0027826911023666277,0.002807263604661968
random_phase,20260807,0.5,1.0,12,5,-0.00041946671392136393,1.4258395203747225e-05,0.00041970897765210313
random_phase,20260807,0.5,1.0,12,6,2.4921988825735995e-05,5.9502930019364635e-05,6.451127194467269e-05
random_phase,20260807,0.5,1.0,12,7,-8.873350906528765e-06,1.5333252016102357e-05,1.771567028649218e-05
random_phase,20260807,0.5,1.0,12,8,1.4089957336976693e-06,3.406739283130896e-06,3.686616541058406e-06
random_phase,20260807,0.5,1.0,12,9,2.429635747103953e-07,8.846673956117977e-07,9.174244925303742e-07
random_phase,20260807,0.5,1.0,12,10,2.218613118825516e-07,-4.838469680145447e-08,2.270760238220132e-07
random_phase,20260807,0.5,1.0,12,11,7.36932605330552e-08,2.529807705821806e-09,7.373667049047704e-08
random_phase,20260807,0.5,1.0,12,12,1.7404323539796087e-08,-6.481614895660089e-09,1.8572070685132094e-08
random_phase,20260807,0.5,1.0,16,0,1.0,0.0,1.0
random_phase,20260807,0.5,1.0,16,1,0.09639049350405166,-0.13089600239583266,0.1625573458234492
random_phase,20260807,0.5,1.0,16,2,-0.0009620888922457849,-0.0030955919835588836,0.003241651549018917
random_phase,20260807,0.5,1.0,16,3,-0.00023178375820780313,-0.007523634014995087,0.007527203498123325
random_phase,20260807,0.5,1.0,16,4,-0.0003706199871422337,-0.0027826911023666277,0.002807263604661968
random_phase,20260807,0.5,1.0,16,5,-0.00041946671392136393,1.4258395203747225e-05,0.00041970897765210313
random_phase,20260807,0.5,1.0,16,6,2.4921988825735995e-05,5.9502930019364635e-05,6.451127194467269e-05
random_phase,20260807,0.5,1.0,16,7,-8.873350906528765e-06,1.5333252016102357e-05,1.771567028649218e-05
random_phase,20260807,0.5,1.0,16,8,1.4089957336976693e-06,3.406739283130896e-06,3.686616541058406e-06
random_phase,20260807,0.5,1.0,16,9,2.429635747103953e-07,8.846673956117977e-07,9.174244925303742e-07
random_phase,20260807,0.5,1.0,16,10,2.218613118825516e-07,-4.838469680145447e-08,2.270760238220132e-07
random_phase,20260807,0.5,1.0,16,11,7.36932605330552e-08,2.529807705821806e-09,7.373667049047704e-08
random_phase,20260807,0.5,1.0,16,12,1.7404323539796087e-08,-6.481614895660089e-09,1.8572070685132094e-08
random_phase,20260807,0.5,1.0,16,13,3.752608735003172e-09,8.170026183530404e-10,3.840516318988611e-09
random_phase,20260807,0.5,1.0,16,14,4.93416290972872e-10,-6.642070473189739e-10,8.274240979725062e-10
random_phase,20260807,0.5,1.0,16,15,2.531568215533816e-12,-1.7437581012289008e-10,1.7439418566467207e-10
random_phase,20260807,0.5,1.0,16,16,-1.0955599050645097e-11,-2.8248424791726308e-11,3.029849259901082e-11
random_phase,20260807,0.5,1.0,20,0,1.0,0.0,1.0
random_phase,20260807,0.5,1.0,20,1,0.09639049350405166,-0.13089600239583266,0.1625573458234492
random_phase,20260807,0.5,1.0,20,2,-0.0009620888922457849,-0.0030955919835588836,0.003241651549018917
random_phase,20260807,0.5,1.0,20,3,-0.00023178375820780313,-0.007523634014995087,0.007527203498123325
random_phase,20260807,0.5,1.0,20,4,-0.0003706199871422337,-0.0027826911023666277,0.002807263604661968
random_phase,20260807,0.5,1.0,20,5,-0.00041946671392136393,1.4258395203747225e-05,0.00041970897765210313
random_phase,20260807,0.5,1.0,20,6,2.4921988825735995e-05,5.9502930019364635e-05,6.451127194467269e-05
random_phase,20260807,0.5,1.0,20,7,-8.873350906528765e-06,1.5333252016102357e-05,1.771567028649218e-05
random_phase,20260807,0.5,1.0,20,8,1.4089957336976693e-06,3.406739283130896e-06,3.686616541058406e-06
random_phase,20260807,0.5,1.0,20,9,2.429635747103953e-07,8.846673956117977e-07,9.174244925303742e-07
random_phase,20260807,0.5,1.0,20,10,2.218613118825516e-07,-4.838469680145447e-08,2.270760238220132e-07
random_phase,20260807,0.5,1.0,20,11,7.36932605330552e-08,2.529807705821806e-09,7.373667049047704e-08
random_phase,20260807,0.5,1.0,20,12,1.7404323539796087e-08,-6.481614895660089e-09,1.8572070685132094e-08
random_phase,20260807,0.5,1.0,20,13,3.752608735003172e-09,8.170026183530404e-10,3.840516318988611e-09
random_phase,20260807,0.5,1.0,20,14,4.93416290972872e-10,-6.642070473189739e-10,8.274240979725062e-10
random_phase,20260807,0.5,1.0,20,15,2.531568215533816e-12,-1.7437581012289008e-10,1.7439418566467207e-10
random_phase,20260807,0.5,1.0,20,16,-1.0955599050645097e-11,-2.8248424791726308e-11,3.029849259901082e-11
