cutoff_k,state_count,max_h,grid_id,sigma,tau,observable,seed,value_re,value_im,abs_value,target_re,target_im,target_abs_error,target_status,successive_k_drift,precision_mode
10,1024,144,R400,4.0,0.0,mobius,none,0.9047322906198781,0.0,0.9047322906198781,,,,CONTROL_NO_ANALYTIC_TARGET,1.9568909439104942e-05,numpy_complex128
10,1024,144,C160_3,1.6,3.0,mobius,none,1.370500924913296,0.11516974297156321,1.3753315436229678,,,,CONTROL_NO_ANALYTIC_TARGET,0.017633542183981218,numpy_complex128
10,1024,144,C160_9,1.6,9.0,mobius,none,1.0473137188238175,-0.00601821243701998,1.0473310100047222,,,,CONTROL_NO_ANALYTIC_TARGET,0.0509103419991596,numpy_complex128
10,1024,144,C175_5,1.75,5.0,mobius,none,1.1456201524954672,-0.09712915545771099,1.149730232116937,,,,CONTROL_NO_ANALYTIC_TARGET,0.07253430314876211,numpy_complex128
10,1024,144,C190_11,1.9,11.0,mobius,none,0.7864574120154036,0.1286244897868633,0.7969062179998957,,,,CONTROL_NO_ANALYTIC_TARGET,0.002308284333977611,numpy_complex128
10,1024,144,C225_1,2.25,1.0,mobius,none,0.8656467116101954,0.4481472977681202,0.9747718860422745,,,,CONTROL_NO_ANALYTIC_TARGET,0.016944481602349355,numpy_complex128
10,1024,144,C225_7,2.25,7.0,mobius,none,0.9048000875504344,-0.10307124359217089,0.9106518981954138,,,,CONTROL_NO_ANALYTIC_TARGET,0.012318257390287567,numpy_complex128
10,1024,144,C275_3,2.75,3.0,mobius,none,1.148861291872702,0.08027079382392689,1.1516621328777537,,,,CONTROL_NO_ANALYTIC_TARGET,0.002717573436848677,numpy_complex128
10,1024,144,C325_11,3.25,11.0,mobius,none,0.9307268126100916,0.06321279650110154,0.932870975726456,,,,CONTROL_NO_ANALYTIC_TARGET,0.0005574291557613946,numpy_complex128
10,1024,144,R160,1.6,0.0,symbolic_parity,none,0.5466382609593005,0.0,0.5466382609593005,,,,CONTROL_NO_ANALYTIC_TARGET,0.011562067942678333,numpy_complex128
10,1024,144,R175,1.75,0.0,symbolic_parity,none,0.59643800272526,0.0,0.59643800272526,,,,CONTROL_NO_ANALYTIC_TARGET,0.009551762259526253,numpy_complex128
10,1024,144,R190,1.9,0.0,symbolic_parity,none,0.641544018977582,0.0,0.641544018977582,,,,CONTROL_NO_ANALYTIC_TARGET,0.0077438647845511355,numpy_complex128
10,1024,144,R200,2.0,0.0,symbolic_parity,none,0.669049918778524,0.0,0.669049918778524,,,,CONTROL_NO_ANALYTIC_TARGET,0.006672316537029266,numpy_complex128
10,1024,144,R2125,2.125,0.0,symbolic_parity,none,0.700660056733582,0.0,0.700660056733582,,,,CONTROL_NO_ANALYTIC_TARGET,0.005489575951210912,numpy_complex128
10,1024,144,R250,2.5,0.0,symbolic_parity,none,0.7787725375638168,0.0,0.7787725375638168,,,,CONTROL_NO_ANALYTIC_TARGET,0.002910174946526789,numpy_complex128
10,1024,144,R300,3.0,0.0,symbolic_parity,none,0.8516176218584924,0.0,0.8516176218584924,,,,CONTROL_NO_ANALYTIC_TARGET,0.001146264583392953,numpy_complex128
10,1024,144,R400,4.0,0.0,symbolic_parity,none,0.9313636196560651,0.0,0.9313636196560651,,,,CONTROL_NO_ANALYTIC_TARGET,0.0001489102321629021,numpy_complex128
10,1024,144,C160_3,1.6,3.0,symbolic_parity,none,1.2121401399277698,0.04315785531545133,1.212908207285095,,,,CONTROL_NO_ANALYTIC_TARGET,0.0828073995529346,numpy_complex128
10,1024,144,C160_9,1.6,9.0,symbolic_parity,none,0.6011065602802294,-0.2403929434881058,0.6473931294745139,,,,CONTROL_NO_ANALYTIC_TARGET,0.1260029590308466,numpy_complex128
10,1024,144,C175_5,1.75,5.0,symbolic_parity,none,1.2213389824481038,-0.12148812457388279,1.2273663978046037,,,,CONTROL_NO_ANALYTIC_TARGET,0.09001335443428025,numpy_complex128
10,1024,144,C190_11,1.9,11.0,symbolic_parity,none,1.1458535110553245,0.4650200459615326,1.2366179328894922,,,,CONTROL_NO_ANALYTIC_TARGET,0.02578415650797738,numpy_complex128
10,1024,144,C225_1,2.25,1.0,symbolic_parity,none,0.8171635695803512,0.19772326903302176,0.84074418854156,,,,CONTROL_NO_ANALYTIC_TARGET,0.005632235740201205,numpy_complex128
10,1024,144,C225_7,2.25,7.0,symbolic_parity,none,1.033937110394217,-0.17677349080608173,1.0489398530431147,,,,CONTROL_NO_ANALYTIC_TARGET,0.007997687960230485,numpy_complex128
10,1024,144,C275_3,2.75,3.0,symbolic_parity,none,1.0879080994831154,0.09934439409718178,1.092434593721519,,,,CONTROL_NO_ANALYTIC_TARGET,0.0043255397896384325,numpy_complex128
10,1024,144,C325_11,3.25,11.0,symbolic_parity,none,0.9990686907637795,0.12648376294105296,1.0070433908984164,,,,CONTROL_NO_ANALYTIC_TARGET,0.000920078328047357,numpy_complex128
10,1024,144,R160,1.6,0.0,random_state_sign,2026081201,-2.165727716117829,0.0,2.165727716117829,,,,CONTROL_NO_ANALYTIC_TARGET,0.7510321980162646,numpy_complex128
10,1024,144,R175,1.75,0.0,random_state_sign,2026081201,-1.941560859388677,0.0,1.941560859388677,,,,CONTROL_NO_ANALYTIC_TARGET,0.5724482954099144,numpy_complex128
10,1024,144,R190,1.9,0.0,random_state_sign,2026081201,-1.7716675228865564,0.0,1.7716675228865564,,,,CONTROL_NO_ANALYTIC_TARGET,0.44279187711361456,numpy_complex128
10,1024,144,R200,2.0,0.0,random_state_sign,2026081201,-1.6804079413107662,0.0,1.6804079413107662,,,,CONTROL_NO_ANALYTIC_TARGET,0.3758943936343244,numpy_complex128
10,1024,144,R2125,2.125,0.0,random_state_sign,2026081201,-1.585134286416537,0.0,1.585134286416537,,,,CONTROL_NO_ANALYTIC_TARGET,0.30862415285492717,numpy_complex128
10,1024,144,R250,2.5,0.0,random_state_sign,2026081201,-1.3848337092611511,0.0,1.3848337092611511,,,,CONTROL_NO_ANALYTIC_TARGET,0.17816573195172802,numpy_complex128
10,1024,144,R300,3.0,0.0,random_state_sign,2026081201,-1.2321003513699622,0.0,1.2321003513699622,,,,CONTROL_NO_ANALYTIC_TARGET,0.09187435004302325,numpy_complex128
10,1024,144,R400,4.0,0.0,random_state_sign,2026081201,-1.0934853232005441,0.0,1.0934853232005441,,,,CONTROL_NO_ANALYTIC_TARGET,0.02754470868185721,numpy_complex128
10,1024,144,C160_3,1.6,3.0,random_state_sign,2026081201,-0.37083013854937924,0.06034383584407891,0.37570782555188936,,,,CONTROL_NO_ANALYTIC_TARGET,0.4755198922706768,numpy_complex128
10,1024,144,C160_9,1.6,9.0,random_state_sign,2026081201,-1.0028303917094024,-0.022962510800606923,1.0030932516163695,,,,CONTROL_NO_ANALYTIC_TARGET,0.15866590900705999,numpy_complex128
10,1024,144,C175_5,1.75,5.0,random_state_sign,2026081201,-0.8750011943685717,0.09496159371939623,0.8801390767533019,,,,CONTROL_NO_ANALYTIC_TARGET,0.28449298733092904,numpy_complex128
10,1024,144,C190_11,1.9,11.0,random_state_sign,2026081201,-1.358110771677585,-0.060875346642072205,1.3594744116663167,,,,CONTROL_NO_ANALYTIC_TARGET,0.4549388732021736,numpy_complex128
10,1024,144,C225_1,2.25,1.0,random_state_sign,2026081201,-1.2103447191519978,0.38622062116767264,1.2704726315014705,,,,CONTROL_NO_ANALYTIC_TARGET,0.20784568949920834,numpy_complex128
10,1024,144,C225_7,2.25,7.0,random_state_sign,2026081201,-1.1219705206955994,-0.1385374910266354,1.130491258581821,,,,CONTROL_NO_ANALYTIC_TARGET,0.130089532796957,numpy_complex128
10,1024,144,C275_3,2.75,3.0,random_state_sign,2026081201,-0.8273113584146962,0.07175672418265062,0.8304174319144528,,,,CONTROL_NO_ANALYTIC_TARGET,0.10506678512556664,numpy_complex128
10,1024,144,C325_11,3.25,11.0,random_state_sign,2026081201,-1.0815896511325067,0.056639291782190807,1.0830716425105615,,,,CONTROL_NO_ANALYTIC_TARGET,0.07222262832157704,numpy_complex128
10,1024,144,R160,1.6,0.0,random_state_sign,2026081202,0.08028824979720929,0.0,0.08028824979720929,,,,CONTROL_NO_ANALYTIC_TARGET,1.010308011075403,numpy_complex128
10,1024,144,R175,1.75,0.0,random_state_sign,2026081202,0.25950528498781167,0.0,0.25950528498781167,,,,CONTROL_NO_ANALYTIC_TARGET,0.7957159561568736,numpy_complex128
10,1024,144,R190,1.9,0.0,random_state_sign,2026081202,0.3957588732367599,0.0,0.3957588732367599,,,,CONTROL_NO_ANALYTIC_TARGET,0.6304005771787784,numpy_complex128
10,1024,144,R200,2.0,0.0,random_state_sign,2026081202,0.4689764554458982,0.0,0.4689764554458982,,,,CONTROL_NO_ANALYTIC_TARGET,0.5413166425273155,numpy_complex128
10,1024,144,R2125,2.125,0.0,random_state_sign,2026081202,0.5452811053952441,0.0,0.5452811053952441,,,,CONTROL_NO_ANALYTIC_TARGET,0.4487964480162643,numpy_complex128
10,1024,144,R250,2.5,0.0,random_state_sign,2026081202,0.7041968854544194,0.0,0.7041968854544194,,,,CONTROL_NO_ANALYTIC_TARGET,0.26043017225973486,numpy_complex128
10,1024,144,R300,3.0,0.0,random_state_sign,2026081202,0.822292675521215,0.0,0.822292675521215,,,,CONTROL_NO_ANALYTIC_TARGET,0.13072144490169413,numpy_complex128
10,1024,144,R400,4.0,0.0,random_state_sign,2026081202,0.9262803112009628,0.0,0.9262803112009628,,,,CONTROL_NO_ANALYTIC_TARGET,0.03610997760922141,numpy_complex128
10,1024,144,C160_3,1.6,3.0,random_state_sign,2026081202,1.0281896621238964,0.1541094461874078,1.0396748062267556,,,,CONTROL_NO_ANALYTIC_TARGET,0.08923421128614543,numpy_complex128
10,1024,144,C160_9,1.6,9.0,random_state_sign,2026081202,0.36212986495626165,0.1886694303540235,0.40833098467217993,,,,CONTROL_NO_ANALYTIC_TARGET,0.3038779615130751,numpy_complex128
10,1024,144,C175_5,1.75,5.0,random_state_sign,2026081202,1.0798157601595832,0.005475036858014485,1.0798296402292424,,,,CONTROL_NO_ANALYTIC_TARGET,0.41710519205616764,numpy_complex128
10,1024,144,C190_11,1.9,11.0,random_state_sign,2026081202,1.07633754980509,0.16505505632499995,1.0889195070063138,,,,CONTROL_NO_ANALYTIC_TARGET,0.30725810410158244,numpy_complex128
10,1024,144,C225_1,2.25,1.0,random_state_sign,2026081202,0.8569808975780474,0.298706742011532,0.9075472310226173,,,,CONTROL_NO_ANALYTIC_TARGET,0.3401993376112174,numpy_complex128
10,1024,144,C225_7,2.25,7.0,random_state_sign,2026081202,1.0935252106670783,-0.25461284590455285,1.1227756176832902,,,,CONTROL_NO_ANALYTIC_TARGET,0.2318174283378119,numpy_complex128
10,1024,144,C275_3,2.75,3.0,random_state_sign,2026081202,1.0802675516595022,0.08424638229197676,1.083547615980812,,,,CONTROL_NO_ANALYTIC_TARGET,0.10554448397836218,numpy_complex128
10,1024,144,C325_11,3.25,11.0,random_state_sign,2026081202,0.9960829442185319,0.0974119137020444,1.000834807894966,,,,CONTROL_NO_ANALYTIC_TARGET,0.04424172911817275,numpy_complex128
10,1024,144,R160,1.6,0.0,random_state_sign,2026081203,0.6475805798780416,0.0,0.6475805798780416,,,,CONTROL_NO_ANALYTIC_TARGET,0.8445071648364144,numpy_complex128
10,1024,144,R175,1.75,0.0,random_state_sign,2026081203,0.7523920517871854,0.0,0.7523920517871854,,,,CONTROL_NO_ANALYTIC_TARGET,0.6915835558154864,numpy_complex128
10,1024,144,R190,1.9,0.0,random_state_sign,2026081203,0.8177205468741398,0.0,0.8177205468741398,,,,CONTROL_NO_ANALYTIC_TARGET,0.5782032574825862,numpy_complex128
10,1024,144,R200,2.0,0.0,random_state_sign,2026081203,0.8472272029760721,0.0,0.8472272029760721,,,,CONTROL_NO_ANALYTIC_TARGET,0.5181013764500668,numpy_complex128
10,1024,144,R2125,2.125,0.0,random_state_sign,2026081203,0.8736653359284675,0.0,0.8736653359284675,,,,CONTROL_NO_ANALYTIC_TARGET,0.45577925794705465,numpy_complex128
10,1024,144,R250,2.5,0.0,random_state_sign,2026081203,0.9151272866207683,0.0,0.9151272866207683,,,,CONTROL_NO_ANALYTIC_TARGET,0.3245099994759879,numpy_complex128
10,1024,144,R300,3.0,0.0,random_state_sign,2026081203,0.9373303261341424,0.0,0.9373303261341424,,,,CONTROL_NO_ANALYTIC_TARGET,0.2197710018634762,numpy_complex128
10,1024,144,R400,4.0,0.0,random_state_sign,2026081203,0.9607220369532312,0.0,0.9607220369532312,,,,CONTROL_NO_ANALYTIC_TARGET,0.10975945731783354,numpy_complex128
10,1024,144,C160_3,1.6,3.0,random_state_sign,2026081203,0.8358205390173192,0.2031625192704863,0.8601575336410957,,,,CONTROL_NO_ANALYTIC_TARGET,0.29204632131000596,numpy_complex128
10,1024,144,C160_9,1.6,9.0,random_state_sign,2026081203,0.19211469186770289,-0.10692794063904063,0.21986732208477144,,,,CONTROL_NO_ANALYTIC_TARGET,1.3463264783508273,numpy_complex128
10,1024,144,C175_5,1.75,5.0,random_state_sign,2026081203,1.6196618932119307,0.06687573933459864,1.6210419528298472,,,,CONTROL_NO_ANALYTIC_TARGET,0.7637684672562006,numpy_complex128
10,1024,144,C190_11,1.9,11.0,random_state_sign,2026081203,1.164125309853134,0.34926022789378197,1.2153890092596162,,,,CONTROL_NO_ANALYTIC_TARGET,0.6952441124737863,numpy_complex128
10,1024,144,C225_1,2.25,1.0,random_state_sign,2026081203,0.9541645487208842,0.018031303540451675,0.9543349065936426,,,,CONTROL_NO_ANALYTIC_TARGET,0.3384993448639304,numpy_complex128
10,1024,144,C225_7,2.25,7.0,random_state_sign,2026081203,0.961834234212898,-0.33862709467406393,1.0197026053469265,,,,CONTROL_NO_ANALYTIC_TARGET,0.5777899435036468,numpy_complex128
10,1024,144,C275_3,2.75,3.0,random_state_sign,2026081203,0.9664767756325472,0.13650650905853096,0.9760693545299083,,,,CONTROL_NO_ANALYTIC_TARGET,0.23562663305135434,numpy_complex128
10,1024,144,C325_11,3.25,11.0,random_state_sign,2026081203,1.0290220635694252,0.13072193142183897,1.0372919698268825,,,,CONTROL_NO_ANALYTIC_TARGET,0.2429244678908455,numpy_complex128
12,4096,377,R160,1.6,0.0,unsigned,none,7.547449633241551,0.0,7.547449633241551,-0.8542701806849421,0.0,8.401719813926492,MEROMORPHIC_BENCHMARK_ONLY_OUTSIDE_PROVED_DOMAIN,1.6847618464168113,numpy_complex128
12,4096,377,R175,1.75,0.0,unsigned,none,5.21540498176168,0.0,5.21540498176168,-1.753681974672427,0.0,6.969086956434108,MEROMORPHIC_BENCHMARK_ONLY_OUTSIDE_PROVED_DOMAIN,0.8787644087645443,numpy_complex128
12,4096,377,R190,1.9,0.0,unsigned,none,3.812969786218758,0.0,3.812969786218758,-5.389417477926302,0.0,9.20238726414506,MEROMORPHIC_BENCHMARK_ONLY_OUTSIDE_PROVED_DOMAIN,0.46404883160658583,numpy_complex128
12,4096,377,R200,2.0,0.0,unsigned,none,3.1903115531051385,0.0,3.1903115531051385,,,,PROVED_DIVERGENT_BOUNDARY_NO_FINITE_TARGET,0.30538798008785806,numpy_complex128
12,4096,377,R2125,2.125,0.0,unsigned,none,2.6359773218818363,0.0,2.6359773218818363,5.56989105851767,0.0,2.9339137366358337,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.18258019281054017,numpy_complex128
12,4096,377,R250,2.5,0.0,unsigned,none,1.7716286120111342,0.0,1.7716286120111342,1.9473724663169567,0.0,0.1757438543058225,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.04148310171350933,numpy_complex128
12,4096,377,R300,3.0,0.0,unsigned,none,1.3525908126763464,0.0,1.3525908126763464,1.3684327776202059,0.0,0.015841964943859477,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.006687368389387771,numpy_complex128
12,4096,377,R400,4.0,0.0,unsigned,none,1.1102237808298225,0.0,1.1102237808298225,1.1106265353261482,0.0,0.0004027544963256524,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.00027632991958914666,numpy_complex128
12,4096,377,C160_3,1.6,3.0,unsigned,none,0.8702161637927944,-0.14192990650594414,0.8817143925824471,0.7486185905344954,0.0039045763883858242,0.18987802985960228,MEROMORPHIC_BENCHMARK_ONLY_OUTSIDE_PROVED_DOMAIN,0.360862606696009,numpy_complex128
12,4096,377,C160_9,1.6,9.0,unsigned,none,1.1315530660683155,0.03610706117065042,1.1321289949449165,1.1523732409928538,0.0755511054279701,0.04460170749267078,MEROMORPHIC_BENCHMARK_ONLY_OUTSIDE_PROVED_DOMAIN,0.01188747466549592,numpy_complex128
12,4096,377,C175_5,1.75,5.0,unsigned,none,0.9053863847049104,0.17139840751026608,0.9214672645873445,0.8975932589488682,0.1202477299745946,0.05174093757758682,MEROMORPHIC_BENCHMARK_ONLY_OUTSIDE_PROVED_DOMAIN,0.07270623388614707,numpy_complex128
12,4096,377,C190_11,1.9,11.0,unsigned,none,1.1634990839587305,-0.14852655766005987,1.1729408581438163,1.1745396812853477,-0.12160548563244583,0.02909706013404946,MEROMORPHIC_BENCHMARK_ONLY_OUTSIDE_PROVED_DOMAIN,0.05632820079051794,numpy_complex128
12,4096,377,C225_1,2.25,1.0,unsigned,none,0.8096165768783844,-0.6199935641498922,1.0197406636706998,0.8693218510303373,-0.5056907193813052,0.12895681480151233,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.07801403763130664,numpy_complex128
12,4096,377,C225_7,2.25,7.0,unsigned,none,1.0140550614630042,0.11655061453450506,1.020730970151836,1.0219620306225508,0.10923921750792362,0.010769247316796321,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.014722939045794296,numpy_complex128
12,4096,377,C275_3,2.75,3.0,unsigned,none,0.8692594020968645,-0.04354292120395499,0.8703492943185351,0.8655320884182494,-0.04500006655251698,0.004002016969682564,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.002792423734578778,numpy_complex128
12,4096,377,C325_11,3.25,11.0,unsigned,none,1.0584551857905702,-0.07397875743654196,1.0610373400021345,1.0585578233592894,-0.07334211171773833,0.0006448660649961221,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.0012727915207634524,numpy_complex128
12,4096,377,R160,1.6,0.0,liouville,none,-0.924239725799162,0.0,0.924239725799162,-5.609872316590871,0.0,4.685632590791709,ANALYTIC_CONTINUATION_BENCHMARK_CONDITIONAL_REGION,0.2953058592472201,numpy_complex128
12,4096,377,R175,1.75,0.0,liouville,none,-0.37729969624449283,0.0,0.37729969624449283,-1.3220972148887582,0.0,0.9447975186442654,ANALYTIC_CONTINUATION_BENCHMARK_CONDITIONAL_REGION,0.16749827672301493,numpy_complex128
12,4096,377,R190,1.9,0.0,liouville,none,-0.01938461049611699,0.0,0.01938461049611699,-0.31821603673688553,0.0,0.2988314262407685,ANALYTIC_CONTINUATION_BENCHMARK_CONDITIONAL_REGION,0.0967859579840425,numpy_complex128
12,4096,377,R200,2.0,0.0,liouville,none,0.15165203229419116,0.0,0.15165203229419116,0.0,0.0,0.15165203229419116,BOUNDARY_VALUE_BENCHMARK_NO_CONVERGENCE_CLAIM,0.06783108501395851,numpy_complex128
12,4096,377,R2125,2.125,0.0,liouville,none,0.3140434040922966,0.0,0.3140434040922966,0.24571032077518914,0.0,0.06833308331710744,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.04398255378967325,numpy_complex128
12,4096,377,R250,2.5,0.0,liouville,none,0.6021724682092839,0.0,0.6021724682092839,0.595288513077927,0.0,0.006883955131356978,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.012844207898239923,numpy_complex128
12,4096,377,R300,3.0,0.0,liouville,none,0.7774489397057179,0.0,0.7774489397057179,0.7774385747283037,0.0,1.036497741424558e-05,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.0028409182218074314,numpy_complex128
12,4096,377,R400,4.0,0.0,liouville,none,0.9122312019859103,0.0,0.9122312019859103,0.9122885184134706,0.0,5.7316427560238914e-05,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.00018252543911678742,numpy_complex128
12,4096,377,C160_3,1.6,3.0,liouville,none,1.2275015912866745,0.24430534606125445,1.2515771085815797,1.253187450727632,0.22713045832151119,0.03089886962484886,ANALYTIC_CONTINUATION_BENCHMARK_CONDITIONAL_REGION,0.050629543943334535,numpy_complex128
12,4096,377,C160_9,1.6,9.0,liouville,none,1.3056183802295298,-0.21885640101892143,1.3238343850573364,1.2972871362768856,-0.1489893400747726,0.07036203401531167,ANALYTIC_CONTINUATION_BENCHMARK_CONDITIONAL_REGION,0.1321115274351604,numpy_complex128
12,4096,377,C175_5,1.75,5.0,liouville,none,1.2759862913411433,-0.2093604443539412,1.2930478766660594,1.3018741815736319,-0.22726082508657916,0.03147390174514078,ANALYTIC_CONTINUATION_BENCHMARK_CONDITIONAL_REGION,0.05049248340496967,numpy_complex128
12,4096,377,C190_11,1.9,11.0,liouville,none,0.7639877998066964,0.12859450823932203,0.7747347325393318,0.7358088392231449,0.15006350731843446,0.03542558032027535,ANALYTIC_CONTINUATION_BENCHMARK_CONDITIONAL_REGION,0.03728379130410073,numpy_complex128
12,4096,377,C225_1,2.25,1.0,liouville,none,0.9027036982444315,0.3554454774574545,0.9701625916665368,0.8910861210873188,0.3344518483849842,0.023993760868899584,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.01974569053118763,numpy_complex128
12,4096,377,C225_7,2.25,7.0,liouville,none,0.7935002493079187,-0.08080141747719134,0.7976036075131886,0.8014341670953269,-0.07430516704345921,0.010254185543236299,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.017357146437204353,numpy_complex128
12,4096,377,C275_3,2.75,3.0,liouville,none,1.124186233438122,0.11554879219635675,1.1301089375939952,1.1243378104343127,0.11352204428068285,0.0020324081035713866,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.0028341945787013012,numpy_complex128
12,4096,377,C325_11,3.25,11.0,liouville,none,0.9173158742007593,0.055379089994822474,0.9189859937286085,0.916562185840334,0.056044041325188323,0.0010050902528608745,PROVED_DIRICHLET_LIMIT_RE_GT_2,0.0008950019762108265,numpy_complex128
12,4096,377,R160,1.6,0.0,mobius,none,-0.9743220140932571,0.0,0.9743220140932571,,,,CONTROL_NO_ANALYTIC_TARGET,0.19642345821549978,numpy_complex128
12,4096,377,R175,1.75,0.0,mobius,none,-0.4589526516329623,0.0,0.4589526516329623,,,,CONTROL_NO_ANALYTIC_TARGET,0.10966332752685354,numpy_complex128
12,4096,377,R190,1.9,0.0,mobius,none,-0.10782963859964341,0.0,0.10782963859964341,,,,CONTROL_NO_ANALYTIC_TARGET,0.0620350996613151,numpy_complex128
12,4096,377,R200,2.0,0.0,mobius,none,0.06545913167201511,0.0,0.06545913167201511,,,,CONTROL_NO_ANALYTIC_TARGET,0.042750044726274986,numpy_complex128
12,4096,377,R2125,2.125,0.0,mobius,none,0.23430626704992943,0.0,0.23430626704992943,,,,CONTROL_NO_ANALYTIC_TARGET,0.027072305020911264,numpy_complex128
12,4096,377,R250,2.5,0.0,mobius,none,0.5475072360527722,0.0,0.5475072360527722,,,,CONTROL_NO_ANALYTIC_TARGET,0.0072819067295591955,numpy_complex128
12,4096,377,R300,3.0,0.0,mobius,none,0.7482475719936766,0.0,0.7482475719936766,,,,CONTROL_NO_ANALYTIC_TARGET,0.0014376421018577057,numpy_complex128
12,4096,377,R400,4.0,0.0,mobius,none,0.9046538604325345,0.0,0.9046538604325345,,,,CONTROL_NO_ANALYTIC_TARGET,7.843018734365881e-05,numpy_complex128
12,4096,377,C160_3,1.6,3.0,mobius,none,1.3212704024599733,0.11511919267961851,1.3262759535405695,,,,CONTROL_NO_ANALYTIC_TARGET,0.049230548406036745,numpy_complex128
12,4096,377,C160_9,1.6,9.0,mobius,none,1.0966740221809226,-0.09425502128739364,1.100717002668883,,,,CONTROL_NO_ANALYTIC_TARGET,0.10110476736337816,numpy_complex128
12,4096,377,C175_5,1.75,5.0,mobius,none,1.110836088398817,-0.1053864535477185,1.1158239645573804,,,,CONTROL_NO_ANALYTIC_TARGET,0.03575072148680508,numpy_complex128
12,4096,377,C190_11,1.9,11.0,mobius,none,0.8088178165328751,0.12211970166147305,0.8179850132336746,,,,CONTROL_NO_ANALYTIC_TARGET,0.0232873347281559,numpy_complex128
12,4096,377,C225_1,2.25,1.0,mobius,none,0.8771771425874995,0.44330173672172396,0.9828306920616933,,,,CONTROL_NO_ANALYTIC_TARGET,0.012507209935742126,numpy_complex128
12,4096,377,C225_7,2.25,7.0,mobius,none,0.9018063996992559,-0.10834409991625113,0.9082913775464329,,,,CONTROL_NO_ANALYTIC_TARGET,0.006063429785582302,numpy_complex128
12,4096,377,C275_3,2.75,3.0,mobius,none,1.1481628683479652,0.08101689616801784,1.1510176843635924,,,,CONTROL_NO_ANALYTIC_TARGET,0.0010219902777246206,numpy_complex128
12,4096,377,C325_11,3.25,11.0,mobius,none,0.9312782142208766,0.06297644912337087,0.9334051346690855,,,,CONTROL_NO_ANALYTIC_TARGET,0.0005999198440929409,numpy_complex128
12,4096,377,R160,1.6,0.0,symbolic_parity,none,0.5382282379860496,0.0,0.5382282379860496,,,,CONTROL_NO_ANALYTIC_TARGET,0.008410022973250886,numpy_complex128
12,4096,377,R175,1.75,0.0,symbolic_parity,none,0.58958708966426,0.0,0.58958708966426,,,,CONTROL_NO_ANALYTIC_TARGET,0.006850913061000052,numpy_complex128
12,4096,377,R190,1.9,0.0,symbolic_parity,none,0.6360807337899358,0.0,0.6360807337899358,,,,CONTROL_NO_ANALYTIC_TARGET,0.005463285187646161,numpy_complex128
12,4096,377,R200,2.0,0.0,symbolic_parity,none,0.6643996383783571,0.0,0.6643996383783571,,,,CONTROL_NO_ANALYTIC_TARGET,0.004650280400166906,numpy_complex128
12,4096,377,R2125,2.125,0.0,symbolic_parity,none,0.6968963073817073,0.0,0.6968963073817073,,,,CONTROL_NO_ANALYTIC_TARGET,0.0037637493518747345,numpy_complex128
12,4096,377,R250,2.5,0.0,symbolic_parity,none,0.7768847801390306,0.0,0.7768847801390306,,,,CONTROL_NO_ANALYTIC_TARGET,0.0018877574247861961,numpy_complex128
12,4096,377,R300,3.0,0.0,symbolic_parity,none,0.8509338289332385,0.0,0.8509338289332385,,,,CONTROL_NO_ANALYTIC_TARGET,0.0006837929252538899,numpy_complex128
12,4096,377,R400,4.0,0.0,symbolic_parity,none,0.9312896938532725,0.0,0.9312896938532725,,,,CONTROL_NO_ANALYTIC_TARGET,7.392580279252936e-05,numpy_complex128
12,4096,377,C160_3,1.6,3.0,symbolic_parity,none,1.1377720809223686,0.06166981115148109,1.1394421765644258,,,,CONTROL_NO_ANALYTIC_TARGET,0.07663746283056319,numpy_complex128
12,4096,377,C160_9,1.6,9.0,symbolic_parity,none,0.624036731167274,-0.2870346966952621,0.6868848221884639,,,,CONTROL_NO_ANALYTIC_TARGET,0.051973511322079675,numpy_complex128
12,4096,377,C175_5,1.75,5.0,symbolic_parity,none,1.175902588483472,-0.09453875844320996,1.1796967722470522,,,,CONTROL_NO_ANALYTIC_TARGET,0.052827400384216225,numpy_complex128
12,4096,377,C190_11,1.9,11.0,symbolic_parity,none,1.1499258541589277,0.45798125223456987,1.2377706966403286,,,,CONTROL_NO_ANALYTIC_TARGET,0.008131949058140641,numpy_complex128
12,4096,377,C225_1,2.25,1.0,symbolic_parity,none,0.818397691325515,0.20142669930418045,0.8428211532463513,,,,CONTROL_NO_ANALYTIC_TARGET,0.0039036460207376176,numpy_complex128
12,4096,377,C225_7,2.25,7.0,symbolic_parity,none,1.0350418153763126,-0.1872014731918856,1.0518345645312788,,,,CONTROL_NO_ANALYTIC_TARGET,0.010486333474389532,numpy_complex128
