row_id,d_over_a_exact,cyclic_word,topological_word_length,actual_flight_length_over_a,mean_flight_length_over_a,period_two_scalar_clock_over_a,difference_from_period_two_scalar_clock,agrees_with_period_two_scalar_clock_at_frozen_tolerance,exact_symmetric_witness_family,symbolic_owner_status,physical_owner_status,route_credit_transfer_allowed
D8e74273590ee4b42,29/5,0120212121,10,39.2257843357705,3.92257843357705,3.8,0.12257843357705,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D8eab7a797de300d9,29/5,010102121212,12,46.7756070632722,3.897967255272683333333333333,3.8,0.097967255272683333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D8f28c1ffc9bdee3d,29/5,012021210202,12,47.3623182341186,3.946859852843216666666666667,3.8,0.146859852843216666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D8f4df59e89ef228d,29/5,0210212,7,28.0372229451535,4.005317563593357142857142857,3.8,0.205317563593357142857142857,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D8fc847882597735d,29/5,012021021021,12,48.3729833646095,4.031081947050791666666666667,3.8,0.231081947050791666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9017990052f48f37,29/5,010202012,9,35.6430041301564,3.9603337922396,3.8,0.1603337922396,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9039cb82bb605cb8,29/5,01020202021,11,42.7120490498303,3.882913549984572727272727273,3.8,0.082913549984572727272727273,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D90e77412d1e9178f,29/5,0120212102,10,39.7569855242042,3.97569855242042,3.8,0.17569855242042,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9100858f1b72a047,29/5,010120120121,12,47.846854507334,3.987237875611166666666666667,3.8,0.187237875611166666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D915051914bd0120c,29/5,010202021021,12,47.3162883354792,3.9430240279566,3.8,0.1430240279566,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D91b7e97e7a551423,29/5,01202121202,11,43.2992945798215,3.9362995072565,3.8,0.1362995072565,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D923a44f45a97f092,29/5,0202020212,10,38.6432639331368,3.86432639331368,3.8,0.06432639331368,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9288a45daf16b182,29/5,012121020202,12,46.7756070632722,3.897967255272683333333333333,3.8,0.097967255272683333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D929b1b0f390676e5,29/5,012021201212,12,47.892868936343,3.991072411361916666666666667,3.8,0.191072411361916666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D92e0010f05eb8d7c,29/5,010102102102,12,47.846854507334,3.987237875611166666666666667,3.8,0.187237875611166666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D92f6f8e0b6eff0d4,29/5,010201020212,12,47.4621042774931,3.955175356457758333333333333,3.8,0.155175356457758333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9331e857add663b9,29/5,012102101212,12,47.8932420760943,3.991103506341191666666666667,3.8,0.191103506341191666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9376d10051ac4c3e,29/5,01202121021,11,43.8249394019252,3.984085400175018181818181818,3.8,0.184085400175018181818181818,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D93b573b9b2d02e4a,29/5,01020202012,11,43.2430680866367,3.931188007876063636363636364,3.8,0.131188007876063636363636364,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D93e58837414db9cb,29/5,0102012021,10,39.7569855242042,3.97569855242042,3.8,0.17569855242042,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D93fa327f00c67814,29/5,010101021,9,35.0562211023865,3.895135678042944444444444444,3.8,0.095135678042944444444444444,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D940696e31a3072f2,29/5,010202102021,12,47.3670844239454,3.947257035328783333333333333,3.8,0.147257035328783333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D94650b6f0a7cbc25,29/5,010212020202,12,46.825791587662,3.902149298971833333333333333,3.8,0.102149298971833333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D95718022c8e45ca5,29/5,010121212012,12,47.3162883354792,3.9430240279566,3.8,0.1430240279566,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D95928a39b2d483dc,29/5,01012102021,11,43.2940217858442,3.935820162349472727272727273,3.8,0.135820162349472727272727273,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D95c29e2a4ebc49ba,29/5,012102020202,12,46.7703190890837,3.897526590756975,3.8,0.097526590756975,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D964dc9cd9ff42c44,29/5,010201020202,12,46.880241366964,3.906686780580333333333333333,3.8,0.106686780580333333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9725d75b4eb3848b,29/5,0102120202,10,39.2257843357705,3.92257843357705,3.8,0.12257843357705,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D979eee76129d45aa,29/5,010212020212,12,47.4082035691433,3.950683630761941666666666667,3.8,0.150683630761941666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D97eb261118f54cd4,29/5,012121021212,12,47.3123220175425,3.942693501461875,3.8,0.142693501461875,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D97efa308088deb8e,29/5,010210212012,12,48.3733085306733,4.031109044222775,3.8,0.231109044222775,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9889d823f71039c7,29/5,010101202102,12,47.3575888640453,3.946465738670441666666666667,3.8,0.146465738670441666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D992405dc13510060,29/5,010201202102,12,47.9385774127477,3.994881451062308333333333333,3.8,0.194881451062308333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9975a779c617075a,29/5,010101202012,12,47.3113924712769,3.942616039273075,3.8,0.142616039273075,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D99ca1e0d9c3bbcbc,29/5,012021021202,12,47.8932420760943,3.991103506341191666666666667,3.8,0.191103506341191666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D99d1d3398b002d7f,29/5,012020202021,12,46.7703190890837,3.897526590756975,3.8,0.097526590756975,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9a12634033217ad8,29/5,010120202,9,35.1120423159042,3.901338035100466666666666667,3.8,0.101338035100466666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9a59a89e02e19b53,29/5,010121020212,12,47.4124097131246,3.951034142760383333333333333,3.8,0.151034142760383333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9ae337f8eeff061e,29/5,020202020212,12,46.2432639415966,3.853605328466383333333333333,3.8,0.053605328466383333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9ae6c02a6bd17a0b,29/5,010202120121,12,47.4175850790326,3.951465423252716666666666667,3.8,0.151465423252716666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9af6cb06ef43f9af,29/5,01210202,8,31.570259827391,3.946282478423875,3.8,0.146282478423875,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9afa968b9846432b,29/5,02021212121,11,42.7120490498303,3.882913549984572727272727273,3.8,0.082913549984572727272727273,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9b600bc112971145,29/5,010102102121,12,47.3162883354792,3.9430240279566,3.8,0.1430240279566,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9c01bb5c5d7d7177,29/5,010102120102,12,47.4077165551461,3.950643046262175,3.8,0.150643046262175,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9c32f4b024b431f1,29/5,012121212121,12,46.2432639415966,3.853605328466383333333333333,3.8,0.053605328466383333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9c8b6bf761326b7d,29/5,0101212102,10,39.2309139283427,3.92309139283427,3.8,0.12309139283427,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9cededd1c9360c1b,29/5,0120120212,10,40.2410730195811,4.02410730195811,3.8,0.22410730195811,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9d1ecf92372e7c94,29/5,01021202102,11,43.8703124607478,3.988210223704345454545454545,3.8,0.188210223704345454545454545,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9ddaac3ed6f581dd,29/5,0101010121,10,38.6432639331368,3.86432639331368,3.8,0.06432639331368,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9df5c7466dfe187e,29/5,010202101021,12,47.3670844239454,3.947257035328783333333333333,3.8,0.147257035328783333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9e14c942ea6e826b,29/5,010121212,9,35.1120423159042,3.901338035100466666666666667,3.8,0.101338035100466666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9e19555882c44661,29/5,010120121202,12,47.3718828058765,3.947656900489708333333333333,3.8,0.147656900489708333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9eddb2c8c824b61f,29/5,01201212102,11,43.7744692666241,3.979497206056736363636363636,3.8,0.179497206056736363636363636,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9ef96fc4c030dda7,29/5,01212102102,11,43.7744692666241,3.979497206056736363636363636,3.8,0.179497206056736363636363636,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9fc99cb633fb71c5,29/5,010212101212,12,47.4123636664771,3.951030305539758333333333333,3.8,0.151030305539758333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
D9fe6efdebf8eb2b7,29/5,012012121202,12,47.3162883354792,3.9430240279566,3.8,0.1430240279566,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da07324cef18a2198,29/5,012102102,9,36.1691360124499,4.018792890272211111111111111,3.8,0.218792890272211111111111111,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da08f1c4e5493e699,29/5,0102121012,10,39.7569855242042,3.97569855242042,3.8,0.17569855242042,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da0fede3c1d739c0a,29/5,010101010202,12,46.2495896785145,3.854132473209541666666666667,3.8,0.054132473209541666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da109057922e78e98,29/5,010201202121,12,47.4175850790326,3.951465423252716666666666667,3.8,0.151465423252716666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da15a71057f039d81,29/5,010202021212,12,46.8315731091223,3.902631092426858333333333333,3.8,0.102631092426858333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da1823f937b6fb160,29/5,0120120121,10,40.2410730195811,4.02410730195811,3.8,0.22410730195811,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da1b5f1a61c6d3fcc,29/5,0102102102,10,40.2410730195811,4.02410730195811,3.8,0.22410730195811,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da1cba9c75e4e353c,29/5,012021020212,12,47.8932420760943,3.991103506341191666666666667,3.8,0.191103506341191666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da1dbd6fa4c9ddecd,29/5,0102012012,10,40.2410730195811,4.02410730195811,3.8,0.22410730195811,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da1e2784a5e6f3a7c,29/5,012102120212,12,47.9385774127478,3.994881451062316666666666667,3.8,0.194881451062316666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da1f2c0bbd9d7aa0f,29/5,010212021,9,35.688283362054,3.965364818006,3.8,0.165364818006,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da368dae2a7e9beeb,29/5,012021202121,12,47.4621042774931,3.955175356457758333333333333,3.8,0.155175356457758333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da376a8de7161f662,29/5,020212021212,12,46.8864432274873,3.907203602290608333333333333,3.8,0.107203602290608333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da398d1649a2e5e36,29/5,0101212,7,27.5114350409553,3.930205005850757142857142857,3.8,0.130205005850757142857142857,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da4007def92e84b66,29/5,0102102121,10,39.7156764819898,3.97156764819898,3.8,0.17156764819898,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da44037bc7a54254c,29/5,012102021202,12,47.4123636664771,3.951030305539758333333333333,3.8,0.151030305539758333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da469ae89e9fd29e0,29/5,01212102121,11,43.2988061676431,3.936255106149372727272727273,3.8,0.136255106149372727272727273,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da508cad9d2532cf3,29/5,020212121,9,35.1120423159042,3.901338035100466666666666667,3.8,0.101338035100466666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da50f2a1ffc38b897,29/5,012102121021,12,47.892868936343,3.991072411361916666666666667,3.8,0.191072411361916666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da63b04ef2ba96d1f,29/5,01010210202,11,43.2488314246222,3.931711947692927272727272727,3.8,0.131711947692927272727272727,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da65eb46f5dd82534,29/5,021,3,12.2038475772934,4.067949192431133333333333333,3.8,0.267949192431133333333333333,false,THREE_DISK_EQUILATERAL_TRIANGLE,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da67f5a4010c9afc7,29/5,0102120121,10,39.7569855242042,3.97569855242042,3.8,0.17569855242042,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da6ef049bcd91052b,29/5,012120212102,12,47.4123636664771,3.951030305539758333333333333,3.8,0.151030305539758333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da76a82477473a1cc,29/5,012012021,9,36.1691360124499,4.018792890272211111111111111,3.8,0.218792890272211111111111111,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da78c649624ccf781,29/5,010121202021,12,46.8366926347983,3.903057719566525,3.8,0.103057719566525,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da79f6aa862efb49e,29/5,012102021212,12,47.3628123312763,3.946901027606358333333333333,3.8,0.146901027606358333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da7ca794736707f5c,29/5,01201212121,11,43.2430680866367,3.931188007876063636363636364,3.8,0.131188007876063636363636364,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da7eee28efc7082f5,29/5,020210212,9,35.6430041301564,3.9603337922396,3.8,0.1603337922396,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da82d2c6034dcc3d7,29/5,01020210212,11,43.8249394019252,3.984085400175018181818181818,3.8,0.184085400175018181818181818,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da83b95e71ba41f9f,29/5,012121210202,12,46.7756070632722,3.897967255272683333333333333,3.8,0.097967255272683333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da8b9f9e9bea5b6ce,29/5,02120212121,11,43.2936322601812,3.935784750925563636363636364,3.8,0.135784750925563636363636364,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da8c412c7ef22dee7,29/5,01012101212,11,43.348368161107,3.940760741918818181818181818,3.8,0.140760741918818181818181818,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da8e3b3bc95d81fee,29/5,010102121202,12,46.8366926347983,3.903057719566525,3.8,0.103057719566525,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da8e5d372aa8fd6bf,29/5,010210210202,12,47.846854507334,3.987237875611166666666666667,3.8,0.187237875611166666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da918da2f7b382a8b,29/5,010102121021,12,47.3113924712769,3.942616039273075,3.8,0.142616039273075,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da9504a08e33391b4,29/5,012020212,9,35.6430041301564,3.9603337922396,3.8,0.1603337922396,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da951f446f4b46a8a,29/5,012020210212,12,47.8427738538281,3.986897821152341666666666667,3.8,0.186897821152341666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da95e6791dfa18045,29/5,010120101202,12,47.3670844239454,3.947257035328783333333333333,3.8,0.147257035328783333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Da9e37a0bff50909c,29/5,01010101212,11,42.7120490498303,3.882913549984572727272727273,3.8,0.082913549984572727272727273,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Daa0e4c246ce8b330,29/5,01202021212,11,43.2488314246222,3.931711947692927272727272727,3.8,0.131711947692927272727272727,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Daa103e5fd3210946,29/5,010121210121,12,46.8864432274873,3.907203602290608333333333333,3.8,0.107203602290608333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Daa1eef2546fd35c6,29/5,012121020212,12,47.3623182341186,3.946859852843216666666666667,3.8,0.146859852843216666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Daa7ce31f88e70fd4,29/5,0212121212,10,38.6432639331368,3.86432639331368,3.8,0.06432639331368,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Dab3cc33404b2e910,29/5,010210202,9,35.6430041301564,3.9603337922396,3.8,0.1603337922396,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Dab6e39bc869a4694,29/5,012020201212,12,47.3113924712769,3.942616039273075,3.8,0.142616039273075,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Dabdc6bb560d9bb89,29/5,010101202121,12,46.8309779113372,3.902581492611433333333333333,3.8,0.102581492611433333333333333,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Dabe216191540b901,29/5,010210102102,12,47.892868936343,3.991072411361916666666666667,3.8,0.191072411361916666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Dabfa9e6e8b0688b7,29/5,01020212021,11,43.3488491439244,3.940804467629490909090909091,3.8,0.140804467629490909090909091,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Dac3406e9fd098b05,29/5,010120102,9,35.6930248028361,3.965891644759566666666666667,3.8,0.165891644759566666666666667,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Dac9bb11743867baa,29/5,012020121212,12,47.3113924712769,3.942616039273075,3.8,0.142616039273075,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Dad037cfe435fefa1,29/5,010102102021,12,47.3113924712769,3.942616039273075,3.8,0.142616039273075,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
Dad04664a89251908,29/5,01021021202,11,43.8292966176338,3.984481510693981818181818182,3.8,0.184481510693981818181818182,false,,PROVED_PRIMITIVE_ORIENTED_CYCLIC_WORD,NUMERICALLY_CERTIFIED_AT_FROZEN_CUTOFF,false
