control_id,row_id_d6,cyclic_word,topological_word_length,half_density_d5_8,half_density_d6_0,half_density_d6_2,neighbor_relative_span,period_d6_fixed,shuffled_period,shuffled_from_row_id,random_phase,random_stability_half_density,rank_integer_label,guaranteed_composite_label,deterministic_random_integer_label,prime_or_zero_tables_used,evidence_status
C5021fcb624166dd6,D5021fcb624166dd6,0120210121,10,6.7851700556129e-06,5.55891030807518e-06,4.58974662926263e-06,0.394937731440113,41.7947063774075,42.2374007663851,D3d8c64b083ee556e,-0.237675637610579,0.00379694522559793,196,38612,8405,false,NUMERICAL_OBSERVATION
C5fb6683a29b24318,D5fb6683a29b24318,0120210202,10,7.20425249344671e-06,5.88846698145577e-06,4.85132547893331e-06,0.399582271909369,41.7030966728601,41.219659859364,Dd5e880c3b63c614b,-0.876874728371572,0.000750804618068634,197,39006,3626,false,NUMERICAL_OBSERVATION
C4303eff9f77fc8d3,D4303eff9f77fc8d3,0120210212,10,6.08033551806952e-06,4.97451222247191e-06,4.10194621942552e-06,0.397705183979005,42.2339886447476,41.7512358364545,D536c1aa466a89c32,0.472402153309436,1.60175219083741e-05,198,39402,4926,false,NUMERICAL_OBSERVATION
Ca0b418c2c34c20a8,Da0b418c2c34c20a8,0120212021,10,6.7851700556129e-06,5.55891030807518e-06,4.58974662926263e-06,0.394937731440113,41.7947063774075,41.6578881790036,D471fed3243ad5a6b,2.24161303106557,0.00140992242707428,199,39800,4787,false,NUMERICAL_OBSERVATION
Cb824c65cbc87c7a6,Db824c65cbc87c7a6,0120212102,10,6.9755077685077e-06,5.70920174556837e-06,4.70948695254274e-06,0.396906768573015,41.7512358364545,41.276476772038,D75af8cb5a43be416,-1.00466739934701,0.000436412760640186,200,40200,11544,false,NUMERICAL_OBSERVATION
C16da02f0ba8333e6,D16da02f0ba8333e6,0120212121,10,8.26439617311141e-06,6.75778468717811e-06,5.56959971288593e-06,0.398769209877085,41.219659859364,41.6578881790036,Dd972a72396f67c8f,-0.235699897332933,0.00042125558622412,201,40602,222,false,NUMERICAL_OBSERVATION
Cbdd09edf5e42b56a,Dbdd09edf5e42b56a,0121012102,10,6.7851700556129e-06,5.55891030807518e-06,4.58974662926263e-06,0.394937731440113,41.7947063774075,41.7067314180249,D675ab5d07d4c5fb0,-2.74455816308667,4.83833349405813e-05,202,41006,3297,false,NUMERICAL_OBSERVATION
C42ad8a67b311797c,D42ad8a67b311797c,0121012121,10,7.96505613416548e-06,6.5241817305021e-06,5.38549592324663e-06,0.395384481529506,41.2718195860775,41.2718195860775,De5aaf0edf8a2cba2,0.709429552961325,4.04039157647514e-06,203,41412,3458,false,NUMERICAL_OBSERVATION
C5626a6d0c2499973,D5626a6d0c2499973,0121020202,10,8.58812416080675e-06,7.00914027308575e-06,5.76679834654423e-06,0.402520951834288,41.1665504815806,42.2374007663851,D21e5d4a44ff62244,-0.491200317627074,0.00071647591969464,204,41820,10622,false,NUMERICAL_OBSERVATION
C8cb854846a426dba,D8cb854846a426dba,0121020212,10,6.97550776850771e-06,5.70920174556837e-06,4.70948695254274e-06,0.396906768573017,41.7512358364545,42.2374007663851,Db32dc3f3448626e0,1.44748960845155,1.43110184034604e-06,205,42230,14012,false,NUMERICAL_OBSERVATION
Cb32dc3f3448626e0,Db32dc3f3448626e0,0121021021,10,6.05742420731263e-06,4.95713212298793e-06,4.0886202171496e-06,0.397165930081429,42.2374007663851,41.7512358364545,D32bb41103e70b1d2,2.18995541698959,6.53995086456387e-05,206,42642,12519,false,NUMERICAL_OBSERVATION
C736ba81dba359dab,D736ba81dba359dab,0121021202,10,6.97550776850771e-06,5.70920174556837e-06,4.70948695254274e-06,0.396906768573017,41.7512358364545,41.7512358364545,D3732d83af4a8b6fe,-0.486545447050418,3.89610767729899e-05,207,43056,9805,false,NUMERICAL_OBSERVATION
C253761b074843aa2,D253761b074843aa2,0121021212,10,7.20425249344671e-06,5.88846698145577e-06,4.85132547893331e-06,0.399582271909369,41.7030966728601,41.2244006419181,D09d084d70382a2de,1.71485720357865,6.5113645592441e-06,208,43472,8294,false,NUMERICAL_OBSERVATION
C9adebfa1345e4cc7,D9adebfa1345e4cc7,0121202021,10,8.22634659666009e-06,6.72911035790108e-06,5.54775131954366e-06,0.398060833401449,41.2244006419181,41.6578881790036,Dd65a026e9901be65,3.0263343976616,7.68686736283774e-07,209,43890,13707,false,NUMERICAL_OBSERVATION
C718234bce024a7bd,D718234bce024a7bd,0121202102,10,6.97550776850771e-06,5.70920174556837e-06,4.70948695254274e-06,0.396906768573017,41.7512358364545,41.2718195860775,Df68de642f66143f6,-1.28291478828588,8.35112086470138e-05,210,44310,1705,false,NUMERICAL_OBSERVATION
Cbecead2c314f66a9,Dbecead2c314f66a9,0121202121,10,7.92857627889563e-06,6.49663708192791e-06,5.36447101712333e-06,0.394681929964201,41.276476772038,41.2244006419181,D9adebfa1345e4cc7,-2.77596024111237,2.0844594670939e-05,211,44732,14702,false,NUMERICAL_OBSERVATION
Cfc196720ed0cd93d,Dfc196720ed0cd93d,0121210202,10,8.54836011662368e-06,6.97923909419263e-06,5.7440601754307e-06,0.401805971015725,41.1713793435175,41.1713793435175,D328e2e42159bab10,1.94948622119467,0.00439194451805551,212,45156,538,false,NUMERICAL_OBSERVATION
Cdea600db6d70748e,Ddea600db6d70748e,0121210212,10,7.20425249344671e-06,5.88846698145577e-06,4.85132547893331e-06,0.399582271909369,41.7030966728601,40.6446119053742,Dbc5d811765c36ecb,2.5551179620514,0.00711844650191187,213,45582,1996,false,NUMERICAL_OBSERVATION
C3699413fa1eb6bae,D3699413fa1eb6bae,0121212021,10,8.26439617311141e-06,6.75778468717811e-06,5.56959971288594e-06,0.398769209877084,41.219659859364,42.2374007663851,Da1f8dc507375aa27,-1.2844987416643,0.0411847158991098,214,46010,9271,false,NUMERICAL_OBSERVATION
Cf8c288f5c9f76f0d,Df8c288f5c9f76f0d,0121212102,10,8.58812416080675e-06,7.00914027308575e-06,5.76679834654423e-06,0.402520951834288,41.1665504815806,41.2244006419181,Dd169b82c685c3655,0.724925144541849,2.41505749291631e-06,215,46440,9263,false,NUMERICAL_OBSERVATION
C85c5325b4e016caf,D85c5325b4e016caf,0121212121,10,1.01285378236818e-05,8.26155649335641e-06,6.79345944903255e-06,0.40368644544538,40.6388188675052,41.7030966728601,D5fb6683a29b24318,-1.08319804800051,0.000247737025134196,216,46872,6368,false,NUMERICAL_OBSERVATION
C3d75b48ffc3833ad,D3d75b48ffc3833ad,0202020212,10,1.01285378236818e-05,8.26155649335641e-06,6.79345944903255e-06,0.40368644544538,40.6388188675052,41.7512358364545,Df73a50469068eda8,-2.03058794643242,1.79051122327916e-06,217,47306,6755,false,NUMERICAL_OBSERVATION
Cd65a026e9901be65,Dd65a026e9901be65,0202021021,10,7.41794295055539e-06,6.05606524017564e-06,4.98404738728508e-06,0.401893881050681,41.6578881790036,41.2244006419181,D7bd80009fdf0ad41,-3.04367213878731,0.000929788173527906,218,47742,8470,false,NUMERICAL_OBSERVATION
Cfee35522afbf6fc3,Dfee35522afbf6fc3,0202021212,10,1.00660877499281e-05,8.21520476671806e-06,6.75863107414511e-06,0.402601854695377,40.6446119053742,41.7067314180249,D9dbe5bc4b90068ad,-0.300079723128705,0.000110021449012766,219,48180,903,false,NUMERICAL_OBSERVATION
C9dbe5bc4b90068ad,D9dbe5bc4b90068ad,0202102121,10,7.18271013001398e-06,5.87191302428188e-06,4.83848709010722e-06,0.399226458262033,41.7067314180249,42.2339886447476,D2971d542a0e50c1b,-0.589675269107738,6.27200576002888e-05,220,48620,2504,false,NUMERICAL_OBSERVATION
C0660d2a1e70a6fdb,D0660d2a1e70a6fdb,0202120212,10,7.96505613416548e-06,6.5241817305021e-06,5.38549592324663e-06,0.395384481529506,41.2718195860775,41.1665504815806,Df8c288f5c9f76f0d,-1.4120765870037,8.25536844084577e-05,221,49062,224,false,NUMERICAL_OBSERVATION
Cb4d072f8a4d6f93a,Db4d072f8a4d6f93a,0202121021,10,7.14407945710038e-06,5.84301202937002e-06,4.81661121185798e-06,0.39833363914764,41.7111903487302,41.7512358364545,Db824c65cbc87c7a6,1.65078826795325,0.000726893668767996,222,49506,5772,false,NUMERICAL_OBSERVATION
Cb71632ec4a257f30,Db71632ec4a257f30,0202121212,10,1.00660877499281e-05,8.21520476671806e-06,6.75863107414512e-06,0.402601854695375,40.6446119053742,41.2244006419181,Df42194a958089552,2.98742440095516,5.54055739572216e-06,223,49952,12785,false,NUMERICAL_OBSERVATION
C79abaec52cd1fd5a,D79abaec52cd1fd5a,0210210212,10,6.05742420731263e-06,4.95713212298793e-06,4.0886202171496e-06,0.397165930081429,42.2374007663851,40.6446119053742,Dfee35522afbf6fc3,1.03684675557797,1.80681756660127e-05,224,50400,8159,false,NUMERICAL_OBSERVATION
Cd972a72396f67c8f,Dd972a72396f67c8f,0210212121,10,7.41794295055539e-06,6.05606524017564e-06,4.98404738728508e-06,0.401893881050681,41.6578881790036,40.6446119053742,D0897b7d64a6aa505,-1.46680108059017,0.00157266350750133,225,50850,13062,false,NUMERICAL_OBSERVATION
Cf68de642f66143f6,Df68de642f66143f6,0212021212,10,7.96505613416548e-06,6.5241817305021e-06,5.38549592324663e-06,0.395384481529506,41.2718195860775,41.2244006419181,Da3639f67ea6ced1d,-2.44889505884235,0.00172542206791982,226,51302,1864,false,NUMERICAL_OBSERVATION
Cc18c60777eff0d51,Dc18c60777eff0d51,0212121212,10,1.01285378236818e-05,8.2615564933564e-06,6.79345944903255e-06,0.403686445445381,40.6388188675052,41.7067314180249,D802236d8bd0e6c30,0.358195459431986,0.0242225347996592,227,51756,5826,false,NUMERICAL_OBSERVATION
C71db0ef16edf01fc,D71db0ef16edf01fc,01010101012,11,3.12792841763794e-06,2.49589403249683e-06,2.00966948197577e-06,0.448039428398125,44.8540760553449,45.4922990924244,Dd8ef7f67e92efec8,2.20593768759432,5.33207747305567e-06,228,52212,5845,false,NUMERICAL_OBSERVATION
C41397a0920bd7887,D41397a0920bd7887,01010101021,11,3.12792841763794e-06,2.49589403249683e-06,2.00966948197577e-06,0.448039428398125,44.8540760553449,45.4878931266221,Da88c3476a9d86877,-1.94693116339293,0.00195436570899482,229,52670,11779,false,NUMERICAL_OBSERVATION
Cae7491dabd118d18,Dae7491dabd118d18,01010101202,11,3.0122476593202e-06,2.40794906781279e-06,1.94205791964892e-06,0.444440355477853,44.9075344285952,45.9706701200741,Dc8427bbcbb226eca,0.584585020703662,0.00627281363417039,230,53130,10426,false,NUMERICAL_OBSERVATION
C58684e89f006f117,D58684e89f006f117,01010101212,11,3.0122476593202e-06,2.40794906781279e-06,1.94205791964892e-06,0.444440355477853,44.9075344285952,45.4927313374148,Ddf4baf6cf22eae04,-1.51806422849399,0.00118392016260567,231,53592,5670,false,NUMERICAL_OBSERVATION
Ce4e7ce81211d12dc,De4e7ce81211d12dc,01010102012,11,2.54042975669585e-06,2.0328862696606e-06,1.64112875986637e-06,0.442376442918089,45.4389191620944,45.5404402644169,Da5e5e08bed1fdf34,-0.785192015332435,2.98846487702565e-06,232,54056,4997,false,NUMERICAL_OBSERVATION
C24f83ad02e94f1a7,D24f83ad02e94f1a7,01010102021,11,3.0122476593202e-06,2.40794906781279e-06,1.94205791964892e-06,0.444440355477853,44.9075344285952,46.4612369732995,D20fbb9256e0c216f,2.06384778363281,0.000110473456763464,233,54522,652,false,NUMERICAL_OBSERVATION
C7c79dc6ef2244566,D7c79dc6ef2244566,01010102102,11,2.54042975669585e-06,2.0328862696606e-06,1.64112875986637e-06,0.442376442918089,45.4389191620944,46.5019666458645,De39e50ae2825caa0,-2.99317946249058,0.016483996937072,234,54990,6575,false,NUMERICAL_OBSERVATION
Ca5e3b26b2505fd15,Da5e3b26b2505fd15,01010102121,11,3.0122476593202e-06,2.40794906781279e-06,1.94205791964892e-06,0.444440355477853,44.9075344285952,45.5404402644169,D331d57ce6b5685e0,1.78563279296878,1.78652987653426e-06,235,55460,6297,false,NUMERICAL_OBSERVATION
Cfbbcd493b3ee6d05,Dfbbcd493b3ee6d05,01010120102,11,2.45811111217694e-06,1.96983016202226e-06,1.59231185329524e-06,0.43952990241192,45.4875206896574,46.4612369732995,D57b1bff0ccc63a7e,0.494751966411855,0.000651490653474276,236,55932,5005,false,NUMERICAL_OBSERVATION
C77c31ee2c0640818,D77c31ee2c0640818,01010120121,11,2.54042975669585e-06,2.0328862696606e-06,1.64112875986637e-06,0.442376442918089,45.4389191620944,45.5404402644169,D72ad92e170ba3bee,1.59083015877324,0.0105013524147554,237,56406,4821,false,NUMERICAL_OBSERVATION
Cac226d67fe5920db,Dac226d67fe5920db,01010120202,11,3.01011132792581e-06,2.40644707643699e-06,1.94098688345688e-06,0.444275070471064,44.9080648548681,45.4927313374148,Da6e7d29d075faf4e,-2.37555384327329,3.97775350375633e-06,238,56882,8027,false,NUMERICAL_OBSERVATION
Ca2502a99e3866591,Da2502a99e3866591,01010120212,11,2.47132949003444e-06,1.97952265324444e-06,1.5995080996336e-06,0.440420011850798,45.4831081406327,44.9080648548681,D1eb63803e08dcfbd,0.149452391447659,1.48387300491078e-05,239,57360,7648,false,NUMERICAL_OBSERVATION
C0c919dd219448369,D0c919dd219448369,01010121012,11,2.45811111217694e-06,1.96983016202226e-06,1.59231185329524e-06,0.43952990241192,45.4875206896574,46.019189044928,Dcb342473c4d72551,1.46888623055611,0.000507449360965509,240,57840,13961,false,NUMERICAL_OBSERVATION
C07a2bc2bdabe4ce9,D07a2bc2bdabe4ce9,01010121021,11,2.54042975669585e-06,2.0328862696606e-06,1.64112875986637e-06,0.442376442918089,45.4389191620944,45.5404402644169,D7df3a1b88615f6c6,0.535401532509209,3.53724154512362e-05,241,58322,13822,false,NUMERICAL_OBSERVATION
Caffebb960c8abb93,Daffebb960c8abb93,01010121202,11,2.88341734003776e-06,2.31037841357795e-06,1.86731161912586e-06,0.439800560349902,44.9658227931634,45.9706701200741,D8385de267b60dc11,0.47392150975963,0.00197538755897853,242,58806,8619,false,NUMERICAL_OBSERVATION
C57a3249edf469b05,D57a3249edf469b05,01010121212,11,3.01011132792581e-06,2.40644707643699e-06,1.94098688345688e-06,0.444275070471064,44.9080648548681,45.4927313374147,D0d0364e78cd49eb1,2.51187424381326,0.000303441844891319,243,59292,14337,false,NUMERICAL_OBSERVATION
C82903ada7b2ec9a1,D82903ada7b2ec9a1,01010201012,11,2.44660255097177e-06,1.96134216407452e-06,1.58597625034069e-06,0.438794574651474,45.4922990924244,45.4389191620944,D2d9b0d23f77bcf81,-0.140372513597862,0.00116990272809049,244,59780,12890,false,NUMERICAL_OBSERVATION
Cb64492c80a176e57,Db64492c80a176e57,01010201021,11,2.45811111217695e-06,1.96983016202227e-06,1.59231185329524e-06,0.439529902411923,45.4875206896574,46.0629976225994,D6cd63ed494074572,0.418391420769545,5.91749969393659e-06,245,60270,4127,false,NUMERICAL_OBSERVATION
C5208f6a060d0c98a,D5208f6a060d0c98a,01010201202,11,2.4449464852517e-06,1.96017390504527e-06,1.58514059277008e-06,0.438637556733398,45.4927313374148,45.5400143280548,Def74998c5433579f,2.08035642148372,0.000129446014379828,246,60762,9951,false,NUMERICAL_OBSERVATION
C2f854fd662839c72,D2f854fd662839c72,01010201212,11,2.45974392493701e-06,1.97098277420232e-06,1.59313698150383e-06,0.439682657188065,45.4878931266221,44.9075344285952,Db5f1f09252439c13,-2.69819970364498,0.000439207773014416,247,61256,13797,false,NUMERICAL_OBSERVATION
Cd8fd937640b98e46,Dd8fd937640b98e46,01010202012,11,2.5267571605001e-06,2.02287384637826e-06,1.63370418771326e-06,0.441477343921251,45.4442183056995,45.9706701200742,Dbad46b25695fa1e8,0.166727737449888,0.000959221643861527,248,61752,4160,false,NUMERICAL_OBSERVATION
C2e410ddab139b867,D2e410ddab139b867,01010202021,11,3.01011132792581e-06,2.40644707643699e-06,1.94098688345688e-06,0.444275070471064,44.9080648548681,45.4831081406327,D8235c47c77a4c28f,-2.88360634561464,1.0492838420463e-06,249,62250,9005,false,NUMERICAL_OBSERVATION
Cdf4baf6cf22eae04,Ddf4baf6cf22eae04,01010202102,11,2.4449464852517e-06,1.96017390504527e-06,1.58514059277008e-06,0.438637556733398,45.4927313374148,45.4831081406327,D668b472c7def0e92,0.501254396713604,1.6860354423858e-06,250,62750,8030,false,NUMERICAL_OBSERVATION
Cef69749659a4af3f,Def69749659a4af3f,01010202121,11,2.88341734003776e-06,2.31037841357795e-06,1.86731161912586e-06,0.439800560349902,44.9658227931634,45.5400143280548,D571d124870e202b6,2.03011922407572,0.0376415027765233,251,63252,6522,false,NUMERICAL_OBSERVATION
C47ff2c30dbce666a,D47ff2c30dbce666a,01010210102,11,2.44660255097177e-06,1.96134216407452e-06,1.58597625034069e-06,0.438794574651474,45.4922990924244,46.0666098804401,D71665d9b4ebec1ae,1.8068811475805,6.32467911229195e-06,252,63756,14587,false,NUMERICAL_OBSERVATION
Cf9da6fa5381a4ba0,Df9da6fa5381a4ba0,01010210121,11,2.45811111217695e-06,1.96983016202226e-06,1.59231185329524e-06,0.439529902411925,45.4875206896574,46.5019666458645,Dbcd96fd08038ffe9,-1.79480016504243,0.000603135440170244,253,64262,9477,false,NUMERICAL_OBSERVATION
Cd58bdc5fa521baba,Dd58bdc5fa521baba,01010210202,11,2.5267571605001e-06,2.02287384637826e-06,1.63370418771326e-06,0.441477343921251,45.4442183056995,46.0629976225994,D3b0b7a46553c54f1,-1.9285794203073,2.93831533040367e-06,254,64770,13496,false,NUMERICAL_OBSERVATION
Cffe97c9297c38a3f,Dffe97c9297c38a3f,01010210212,11,2.14395232782068e-06,1.71725755670195e-06,1.38755510879941e-06,0.440468126676325,45.9706701200742,44.9658227931634,D1b359855705c5114,-1.74612890800667,0.000796068933423941,255,65280,11972,false,NUMERICAL_OBSERVATION
C6103b2d3354a2d03,D6103b2d3354a2d03,01010212012,11,2.14395232782068e-06,1.71725755670195e-06,1.38755510879941e-06,0.440468126676325,45.9706701200741,45.4389191620944,D07a2bc2bdabe4ce9,-1.53178272928958,3.95532332593991e-05,256,65792,6171,false,NUMERICAL_OBSERVATION
C7bab6921eb6be1d9,D7bab6921eb6be1d9,01010212021,11,2.47132949003444e-06,1.97952265324444e-06,1.5995080996336e-06,0.440420011850798,45.4831081406326,44.9080648548681,Dac226d67fe5920db,2.35642969940684,1.70474073448437e-06,257,66306,13731,false,NUMERICAL_OBSERVATION
C2bc559f59df759fa,D2bc559f59df759fa,01010212102,11,2.45974392493701e-06,1.97098277420232e-06,1.59313698150383e-06,0.439682657188065,45.4878931266221,46.4612369732995,D7364d1ab8815630b,1.99661040825219,7.37049935353432e-06,258,66822,11535,false,NUMERICAL_OBSERVATION
C1eb63803e08dcfbd,D1eb63803e08dcfbd,01010212121,11,3.01011132792581e-06,2.40644707643699e-06,1.94098688345688e-06,0.444275070471064,44.9080648548681,45.4927313374148,D5208f6a060d0c98a,1.54202152680273,1.50732785491524e-06,259,67340,2891,false,NUMERICAL_OBSERVATION
Cc1f0b6192e5a37b8,Dc1f0b6192e5a37b8,01012010121,11,2.44660255097177e-06,1.96134216407452e-06,1.58597625034069e-06,0.438794574651474,45.4922990924244,45.4831081406327,D0325a11a0fbd15ed,1.87293179904616,7.04384692967045e-05,260,67860,12144,false,NUMERICAL_OBSERVATION
C0d0364e78cd49eb1,D0d0364e78cd49eb1,01012010202,11,2.4449464852517e-06,1.96017390504527e-06,1.58514059277008e-06,0.438637556733398,45.4927313374147,46.0232172550687,Dad820636f959ac3c,1.93147815615717,0.000512218528566753,261,68382,2608,false,NUMERICAL_OBSERVATION
Cd9c69ac5af5a1595,Dd9c69ac5af5a1595,01012010212,11,2.0843287779461e-06,1.67125666270481e-06,1.35170524225999e-06,0.438366860120941,46.0151561403192,45.4922990924244,D2c52e04b9bca3583,-1.92916312139991,0.000122341998438307,262,68906,2887,false,NUMERICAL_OBSERVATION
C31fe8b922c32b792,D31fe8b922c32b792,01012012012,11,1.85386968966555e-06,1.48520197232632e-06,1.20026003366409e-06,0.44008132777907,46.4612369732995,46.019189044928,Db0e28f3f1225b206,0.789859944153039,0.000112374775441672,263,69432,3809,false,NUMERICAL_OBSERVATION
C8385de267b60dc11,D8385de267b60dc11,01012012021,11,2.14395232782068e-06,1.71725755670195e-06,1.38755510879941e-06,0.440468126676325,45.9706701200741,44.8540760553449,D669bd7406e634883,2.74163570686206,2.68903033943891e-06,264,69960,1697,false,NUMERICAL_OBSERVATION
C84780fc33503840e,D84780fc33503840e,01012012102,11,2.07452218877743e-06,1.66402109737007e-06,1.34630227395093e-06,0.437626611812451,46.019189044928,46.0232172550687,D2f0a7d004cf149ab,-0.0235154023174657,0.00115654298048558,265,70490,5444,false,NUMERICAL_OBSERVATION
C76fa9073a71971e5,D76fa9073a71971e5,01012012121,11,2.5267571605001e-06,2.02287384637826e-06,1.63370418771326e-06,0.441477343921251,45.4442183056995,46.019189044928,Da77a13b89847bab2,2.20394326692187,8.93175363222638e-07,266,71022,14805,false,NUMERICAL_OBSERVATION
C9e1045308bd1b395,D9e1045308bd1b395,01012020102,11,2.37049247047027e-06,1.9027445702393e-06,1.54040454579223e-06,0.436258201789872,45.5400143280548,45.9706701200741,D35b4eb108e09a76b,1.58426656839818,0.000757754699703646,267,71556,11160,false,NUMERICAL_OBSERVATION
C2a74d3bb84971c7e,D2a74d3bb84971c7e,01012020121,11,2.45974392493701e-06,1.97098277420232e-06,1.59313698150383e-06,0.439682657188065,45.4878931266221,46.0666098804401,Df738fdb71918c8fc,-0.394106536780723,7.19252801962657e-06,268,72092,4272,false,NUMERICAL_OBSERVATION
Cd958e5930e0c01bd,Dd958e5930e0c01bd,01012020202,11,3.0122476593202e-06,2.40794906781279e-06,1.94205791964892e-06,0.444440355477853,44.9075344285952,46.0151561403192,D85f29599e8b0588b,0.223747309722202,2.65377543127431e-06,269,72630,9847,false,NUMERICAL_OBSERVATION
Cdf8917465ae7af02,Ddf8917465ae7af02,01012020212,11,2.45974392493701e-06,1.97098277420232e-06,1.59313698150383e-06,0.439682657188065,45.4878931266221,46.5019666458645,Dbc36126406a85687,0.553440156437402,0.0101357085635666,270,73170,9413,false,NUMERICAL_OBSERVATION
C0f2618c75c1b035c,D0f2618c75c1b035c,01012021012,11,2.0843287779461e-06,1.67125666270481e-06,1.35170524225999e-06,0.438366860120941,46.0151561403192,45.4927313374148,D25a3917717950877,0.549094439133225,0.000212436121407996,271,73712,7888,false,NUMERICAL_OBSERVATION
Cc8427bbcbb226eca,Dc8427bbcbb226eca,01012021021,11,2.14395232782068e-06,1.71725755670195e-06,1.38755510879941e-06,0.440468126676325,45.9706701200741,46.0232172550687,D149aa39ac753bea1,0.00544281440386829,0.000649944064456953,272,74256,12184,false,NUMERICAL_OBSERVATION
C150ca15fbbd811fd,D150ca15fbbd811fd,01012021202,11,2.36890170263766e-06,1.90162048437632e-06,1.53959923697255e-06,0.43610303553135,45.5404402644169,45.4922990924244,D82903ada7b2ec9a1,-1.57133243246797,0.0148950866332071,273,74802,7498,false,NUMERICAL_OBSERVATION
Ce369237d4436162a,De369237d4436162a,01012021212,11,2.45974392493701e-06,1.97098277420232e-06,1.59313698150383e-06,0.439682657188065,45.4878931266221,46.019189044928,D84780fc33503840e,-0.615983055027022,0.015829539198801,274,75350,3563,false,NUMERICAL_OBSERVATION
C160d7eb3ff50409b,D160d7eb3ff50409b,01012101021,11,2.44660255097177e-06,1.96134216407452e-06,1.58597625034069e-06,0.438794574651474,45.4922990924244,45.4922990924244,D47ff2c30dbce666a,0.144497692884687,5.42183789161086e-05,275,75900,5154,false,NUMERICAL_OBSERVATION
C93eb60be047b9228,D93eb60be047b9228,01012101202,11,2.36890170263766e-06,1.90162048437632e-06,1.53959923697255e-06,0.43610303553135,45.5404402644169,44.9075344285952,D58684e89f006f117,1.12387703359187,0.0266538927588982,276,76452,7650,false,NUMERICAL_OBSERVATION
C27951a3df6bb544b,D27951a3df6bb544b,01012101212,11,2.37049247047027e-06,1.9027445702393e-06,1.54040454579223e-06,0.436258201789872,45.5400143280548,45.4922990924244,D160d7eb3ff50409b,-2.92992012206812,1.72811370026288e-05,277,77006,4318,false,NUMERICAL_OBSERVATION
Ccb342473c4d72551,Dcb342473c4d72551,01012102012,11,2.07452218877743e-06,1.66402109737007e-06,1.34630227395093e-06,0.437626611812451,46.019189044928,45.4922990924244,D57fc6b99c85875ad,0.163785924358374,0.00035495516669811,278,77562,3564,false,NUMERICAL_OBSERVATION
Ca88c3476a9d86877,Da88c3476a9d86877,01012102021,11,2.45974392493701e-06,1.97098277420232e-06,1.59313698150383e-06,0.439682657188065,45.4878931266221,46.0629976225994,Dbd8a0312a71ab197,0.275927050380106,0.000916654102197928,279,78120,14069,false,NUMERICAL_OBSERVATION
Cfc252aff6353d2c9,Dfc252aff6353d2c9,01012102102,11,2.06477230399304e-06,1.65682399010144e-06,1.34092579435681e-06,0.436887994114518,46.0232172550687,44.9658227931634,Def69749659a4af3f,-1.33636510183222,0.012439814208622,280,78680,4816,false,NUMERICAL_OBSERVATION
C2e4ec98f52b69e9b,D2e4ec98f52b69e9b,01012102121,11,2.4449464852517e-06,1.96017390504527e-06,1.58514059277008e-06,0.438637556733398,45.4927313374147,46.0151561403192,Dbe943580a337c7b7,3.1103730456025,3.30327399574614e-05,281,79242,11790,false,NUMERICAL_OBSERVATION
C331d57ce6b5685e0,D331d57ce6b5685e0,01012120102,11,2.36890170263766e-06,1.90162048437632e-06,1.53959923697255e-06,0.43610303553135,45.5404402644169,44.9080648548681,D57a3249edf469b05,2.630773628755,0.0117569212318046,282,79806,4653,false,NUMERICAL_OBSERVATION
C93c63721ba4474cf,D93c63721ba4474cf,01012120121,11,2.4449464852517e-06,1.96017390504527e-06,1.58514059277008e-06,0.438637556733398,45.4927313374147,46.0151561403193,De97dc9d39681718f,-2.58587895805514,1.76941509613921e-05,283,80372,6039,false,NUMERICAL_OBSERVATION
Cd52094fe17221bbc,Dd52094fe17221bbc,01012120202,11,2.88341734003777e-06,2.31037841357795e-06,1.86731161912586e-06,0.439800560349906,44.9658227931634,46.0666098804401,Db3db37f39954f8bc,2.6343711400685,5.32420791391747e-06,284,80940,10804,false,NUMERICAL_OBSERVATION
Ceea1d16b9cf4c8a7,Deea1d16b9cf4c8a7,01012120212,11,2.36890170263766e-06,1.90162048437632e-06,1.53959923697255e-06,0.43610303553135,45.5404402644169,46.5019666458645,D44bd03c6e4e716e3,2.51382857972162,1.50454720469685e-06,285,81510,5794,false,NUMERICAL_OBSERVATION
C8099e883674202f4,D8099e883674202f4,01012121012,11,2.4449464852517e-06,1.96017390504527e-06,1.58514059277008e-06,0.438637556733398,45.4927313374147,45.5404402644169,D1ffd58f239349264,-0.645585756255885,0.00586470408095398,286,82082,1550,false,NUMERICAL_OBSERVATION
C0c405737172cbf4d,D0c405737172cbf4d,01012121021,11,2.5267571605001e-06,2.02287384637826e-06,1.63370418771326e-06,0.441477343921251,45.4442183056995,45.5400143280548,D27951a3df6bb544b,2.94493683834378,0.00472766287843194,287,82656,7433,false,NUMERICAL_OBSERVATION
C7d014458f2e633e9,D7d014458f2e633e9,01012121202,11,2.88341734003777e-06,2.31037841357795e-06,1.86731161912586e-06,0.439800560349906,44.9658227931634,45.4442183056995,D0c405737172cbf4d,1.49356227016064,2.64949349626096e-06,288,83232,9753,false,NUMERICAL_OBSERVATION
C9db2d3837d0bde7e,D9db2d3837d0bde7e,01012121212,11,3.0122476593202e-06,2.40794906781279e-06,1.94205791964892e-06,0.444440355477853,44.9075344285952,45.4875206896574,Dfbbcd493b3ee6d05,-0.351683404750948,0.000101968673252181,289,83810,4168,false,NUMERICAL_OBSERVATION
