atom_count,free_rank,radius,group_ball_dimension,operator_dimension,height,alpha,singular_min,singular_q10,singular_median,singular_q90,singular_max,root_singular_q10_q50_q90,empirical_tau_gram,root_tau_gram,ordinary_eigen_max_distance_from_loop_values,z_probe,finite_section_logabsdet_per_group_dim,euler_loop_logabs,finite_logabsdet_error_vs_euler,rooted_regularized_fk_log_proxy,rooted_fk_minus_euler,fk_epsilon,warning
2,2,4,161,322,0.0,0.5,0.10202279840508391,0.27272236997136295,0.7071067811865476,1.1718804333450619,1.2708781873773327,"[0.10427343570197613, 0.9300909628517303, 1.2701195225653128]",1.243228964205646,1.658248290463863,0.0,"[0.25, 0.0]",-0.35040711990859563,-0.3504071199085965,8.881784197001252e-16,-0.3504071140994562,5.809140335433227e-09,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,4,161,322,0.0,0.5,0.10202279840508391,0.27272236997136295,0.7071067811865476,1.1718804333450619,1.2708781873773327,"[0.10427343570197613, 0.9300909628517303, 1.2701195225653128]",1.243228964205646,1.658248290463863,0.0,"[1.0, 0.0]",-2.089158679816002,-2.0891586798160064,4.440892098500626e-15,-0.9332938441657783,1.1558648356502281,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,4,161,322,0.0,1.0,0.10334661206557423,0.2730082088415951,0.7071067811865478,1.1784463492074557,1.2744761422775763,"[0.10555939479591842, 0.9088923144677604, 1.2737420831290154]",1.2474120082815738,1.666666666666667,0.0,"[0.25, 0.0]",-0.35040711990859563,-0.3504071199085965,8.881784197001252e-16,-0.35040711428100146,5.627595056623136e-09,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,4,161,322,0.0,1.0,0.10334661206557423,0.2730082088415951,0.7071067811865478,1.1784463492074557,1.2744761422775763,"[0.10555939479591842, 0.9088923144677604, 1.2737420831290154]",1.2474120082815738,1.666666666666667,0.0,"[1.0, 0.0]",-2.089158679815997,-2.0891586798160064,9.325873406851315e-15,-0.9450185445145872,1.1441401353014191,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,4,161,322,3.0,0.0,0.1033466120655742,0.27300820884159516,0.7071067811865475,1.1784463492074555,1.2744761422775752,"[0.10555939479591506, 0.9088923144677604, 1.274476142277575]",1.2474120082815738,1.666666666666667,0.0,"[0.25, 0.0]",0.22610293309385462,0.22610293309385418,4.440892098500626e-16,0.22610293340958953,3.157353545280017e-10,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,4,161,322,3.0,0.0,0.1033466120655742,0.27300820884159516,0.7071067811865475,1.1784463492074555,1.2744761422775752,"[0.10555939479591506, 0.9088923144677604, 1.274476142277575]",1.2474120082815738,1.666666666666667,0.0,"[1.0, 0.0]",0.8446409563684427,0.8446409563684425,2.220446049250313e-16,0.8446556362777765,1.4679909334014418e-05,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,4,161,322,3.0,0.5,0.17392114006174014,0.3200809887830371,0.7071067811865475,1.0731892193736434,1.159555911067192,"[0.17579029263361723, 0.8633186983852968, 1.1588840662662552]",1.1107696174599737,1.3916738551381973,0.0,"[0.25, 0.0]",0.22610293309385462,0.22610293309385418,4.440892098500626e-16,0.22610293314016652,4.631234284957486e-11,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,4,161,322,3.0,0.5,0.17392114006174014,0.3200809887830371,0.7071067811865475,1.0731892193736434,1.159555911067192,"[0.17579029263361723, 0.8633186983852968, 1.1588840662662552]",1.1107696174599737,1.3916738551381973,0.0,"[1.0, 0.0]",0.8446409563684427,0.8446409563684425,2.220446049250313e-16,0.8446431318750536,2.1755066110795696e-06,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,4,161,322,3.0,1.0,0.10334661206557416,0.2730082088415952,0.7071067811865476,1.1784463492074548,1.2744761422775757,"[0.10555939479591672, 0.9088923144677605, 1.2737420831290147]",1.2474120082815738,1.666666666666667,0.0,"[0.25, 0.0]",0.22610293309385462,0.22610293309385418,4.440892098500626e-16,0.22610293340958965,3.157354655503042e-10,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,4,161,322,3.0,1.0,0.10334661206557416,0.2730082088415952,0.7071067811865476,1.1784463492074548,1.2744761422775757,"[0.10555939479591672, 0.9088923144677605, 1.2737420831290147]",1.2474120082815738,1.666666666666667,0.0,"[1.0, 0.0]",0.8446409563684427,0.8446409563684425,2.220446049250313e-16,0.8446556356237844,1.4679255341931707e-05,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
2,2,4,161,322,9.0,0.0,0.10334661206557416,0.27300820884159527,0.7071067811865476,1.1784463492074555,1.2744761422775752,"[0.10555939479591647, 0.9088923144677604, 1.2744761422775752]",1.2474120082815732,1.6666666666666665,0.0,"[0.25, 0.0]",-0.071167430524842,-0.07116743052484298,9.71445146547012e-16,-0.07116742918295482,1.3418881561477747e-09,1e-08,finite-ball normalized determinant is a non-Folner finite-section proxy; rooted hermitization is a separate local proxy
