target_index,target,predicted,residual,absolute_error,percent_error,shifted_energy,original_eigen_index,phase,hbase_expectation,integer_branch,branch_margin
25,88.8091,31.545199687949545,-57.26390031205045,57.26390031205045,64.47976650146263,1.4040188657306896,25,1.4769464690684773,15.909730284043649,12375,0.15966115475566767
26,92.4918,31.649301021101305,-60.84249897889869,60.84249897889869,65.78150601339652,1.408652224756425,241,-2.316708874609472,15.91444861182566,12378,0.22574897956110362
27,94.6513,32.38924316987981,-62.262056830120194,62.262056830120194,65.78045608472381,1.441585689965434,155,0.10036623278928204,15.947125330338666,12404,0.02605403981579002
28,95.8706,32.46658411112013,-63.40401588887987,63.40401588887987,66.1349943453779,1.4450279931262617,273,2.1273972266110732,15.951311455405438,12407,0.39540893127377785
29,98.8311,32.72939050209498,-66.10170949790503,66.10170949790503,66.88351085630437,1.4567250226145312,28,1.5127179664757997,15.96283920904817,12416,0.47293005691608414
30,101.3178,32.75925405612122,-68.55854594387878,68.55854594387878,67.66683242616676,1.4580541945223136,272,1.300244260722415,15.964601516776277,12417,0.1901813564418262
31,103.7255,33.11129236786077,-70.61420763213923,70.61420763213923,68.07796311624358,1.4737227728173217,148,0.1261741555079578,15.9794052969988,12429,0.13718759643779777
32,105.4466,33.157745435632535,-72.28885456436747,72.28885456436747,68.55494114022403,1.4757903134944392,106,2.58847985900197,15.981894333137346,12431,0.46502243164286483
33,107.1686,33.190631155654486,-73.97796884434551,73.97796884434551,69.02951876234783,1.477253996456687,32,1.718651045030966,15.983888529761053,12432,0.1223494983260025
34,111.0295,33.25906163895499,-77.77043836104501,77.77043836104501,70.04484246172865,1.4802997115098613,238,-0.5993784096862455,15.986064744595408,12434,0.2013621734968183
35,111.8746,34.394472238285786,-77.48012776171421,77.48012776171421,69.2562277422348,1.5308347506784354,171,-2.5197319498655637,16.037558165649966,12473,0.05321825167447969
36,114.3202,34.622372452984585,-79.69782754701541,79.69782754701541,69.7145627343334,1.5409781704096925,295,-1.8251104274246657,16.047526655388914,12481,0.1892770006961655
37,116.2266,34.758030633250115,-81.46856936674989,81.46856936674989,70.09459914232188,1.5470160667066768,156,0.08363553155890181,16.052568669034137,12486,0.03613571451387543
38,118.7907,34.84847504467237,-83.94222495532763,83.94222495532763,70.66397029003755,1.5510415812443217,275,-0.7394856739693405,16.057486458719822,12489,0.269861851578753
39,121.3701,34.95504016906512,-86.41505983093487,86.41505983093487,71.19962810522104,1.5557845990903463,41,1.2141419730503202,16.061963830747832,12493,0.4764784369072004
40,122.9468,35.31717681638087,-87.62962318361912,87.62962318361912,71.27442372116974,1.5719026357435748,222,-2.156429742235487,16.077442168673166,12505,0.025970471257096506
41,124.2568,35.678414497452955,-88.57838550254704,88.57838550254704,71.28654971200532,1.587980661061378,66,0.9517191224472845,16.0938329469595,12518,0.26922651379936724
42,127.5166,35.82455516084018,-91.69204483915982,91.69204483915982,71.90596741064287,1.5944851134178624,2,0.5804070579356444,16.100875146862677,12523,0.31251897462425404
43,129.5787,36.22634603882578,-93.35235396117422,93.35235396117422,72.04297771252082,1.6123680870034054,37,1.150964613470129,16.11833064021876,12537,0.35499129914387595
44,131.0876,36.29842794968874,-94.78917205031127,94.78917205031127,72.30979287919777,1.6155763203869515,263,-1.9612914203999354,16.122100633545465,12539,0.208077594257702
45,133.4977,36.3270720642067,-97.1706279357933,97.1706279357933,72.78824124744719,1.6168512172832532,265,-1.9085233125001868,16.123566226283184,12540,0.059756329934316454
46,134.7565,36.36797542276245,-98.38852457723755,98.38852457723755,73.01208073617047,1.6186717506021768,45,1.7609065884743915,16.124712309167773,12542,0.4156630583493097
47,138.116,36.77340345132928,-101.34259654867074,101.34259654867074,73.3749866407011,1.6367166070758952,48,1.5403429689088208,16.14279317809591,12556,0.4436731750411127
48,139.7362,36.836634525632185,-102.89956547436782,102.89956547436782,73.63844549541767,1.6395309059898313,61,0.35324347274901313,16.145365855458294,12558,0.25574241710091883
49,141.1237,37.47415639180333,-103.6495436081967,103.6495436081967,73.4458801804351,1.6679058326434753,162,-0.08485879122967001,16.173451458827472,12580,0.030709741869941354
50,143.1118,37.893155944602455,-105.21864405539753,105.21864405539753,73.52199053844444,1.6865547327196229,79,3.0258036747377757,16.192270126361056,12595,0.1627531243575504
51,146.0009,38.36441528733578,-107.63648471266421,107.63648471266421,73.72316520834065,1.7075296200049994,57,1.0525591318568628,16.213222889819594,12611,0.14554543936537812
52,147.4427,38.61168442772091,-108.83101557227909,108.83101557227909,73.81241361714014,1.7185351150231956,175,-2.4657786135313735,16.22462769180473,12619,0.456122291745487
53,150.0515,39.335834521581695,-110.71566547841832,110.71566547841832,73.78511076424982,1.7507657048897602,286,-2.896939183102005,16.256936125461497,12644,0.48333160878792114
54,150.9252,39.39053053767417,-111.53466946232582,111.53466946232582,73.90062723940457,1.7532001240481048,209,-2.2275674855686955,16.259218823840527,12646,0.39866152937065635
55,153.0246,39.465218326884475,-113.55938167311552,113.55938167311552,74.209886301363,1.756524340287923,60,0.3765539269269339,16.26276236649313,12649,0.43074864233676635
56,156.1129,39.54097558894855,-116.57192441105144,116.57192441105144,74.67155142915892,1.7598961567990319,91,2.7480529604686237,16.266274878973526,12652,0.3213167643552879
57,157.5975,39.829983892461236,-117.76751610753877,117.76751610753877,74.72676667303655,1.7727593852616383,102,2.7173482175477166,16.27910726536202,12662,0.3453054124220216
58,158.8499,39.93744926022692,-118.91245073977308,118.91245073977308,74.8583730551754,1.7775424712857646,296,-1.8080225053506591,16.283827133383465,12665,0.3944757247609232
59,161.1889,40.002097564533884,-121.1868024354661,121.1868024354661,75.18309414324816,1.7804198485026586,80,2.979799833717235,16.28597589349332,12668,0.03881338254723232
60,163.0306,40.1406057360692,-122.88999426393079,122.88999426393079,75.37848371037755,1.7865845926734725,280,-2.0145446825868216,16.293329916879372,12672,0.03617747449607123
61,165.5373,40.27901835734534,-125.25828164265465,125.25828164265465,75.66770851201188,1.7927450840778487,288,-0.7049206352509858,16.299370917909677,12677,0.129115858600926
62,167.1844,40.91125132176472,-126.27314867823529,126.27314867823529,75.52926509784123,1.8208846114342325,158,0.007372740286892749,16.327244414196034,12699,0.3360320889787545
63,169.0945,40.9455005247009,-128.14899947529912,128.14899947529912,75.78543327860996,1.8224089805152435,201,-1.159028948859281,16.328382478317067,12700,0.3635038859447377
64,169.9119,41.19402247052876,-128.71787752947125,128.71787752947125,75.75565780235007,1.8334702356013448,53,1.3333193330922752,16.34020753939244,12709,0.042415670646732906
65,173.4115,41.445454392735286,-131.9660456072647,131.9660456072647,76.09993893557504,1.8446610083882344,101,-3.090470296337073,16.350932471310504,12717,0.40474190767235996
66,174.7541,41.49487164388409,-133.2592283561159,133.2592283561159,76.25528005129259,1.8468604794200179,178,-1.2729078291104514,16.35286707266032,12719,0.3892451776373491
67,176.4414,41.50699003647503,-134.93440996352496,134.93440996352496,76.47548135728064,1.847399846803592,121,2.374390738447506,16.353343198064316,12720,0.34005621630785754
68,178.3774,41.72215690589042,-136.65524309410958,136.65524309410958,76.61017768736936,1.856976528737066,287,-0.44452717686268384,16.362717958148952,12727,0.18300347886361124
69,179.9164,41.81623422004807,-138.10016577995194,138.10016577995194,76.75796413220358,1.8611637370990746,253,-2.0578456032536945,16.36774693183872,12730,0.16228010599479603
70,182.207,41.86543174019181,-140.34156825980818,140.34156825980818,77.02314853974227,1.8633534283076347,174,-0.19248917010762057,16.368953884956774,12732,0.07335631377463869
71,184.8744,42.590297250713654,-142.28410274928635,142.28410274928635,76.9625771601078,1.8956158600550221,228,-0.7792609130280319,16.402253054129623,12757,0.12027997860241157
72,185.9589,42.62690423867771,-143.33199576132228,143.33199576132228,77.07724435954518,1.8972451698145907,176,-2.458507374554343,16.403145995159004,12758,0.3069799959430384
73,187.2289,42.79506271190068,-144.43383728809934,144.43383728809934,77.14291826106938,1.904729594423502,249,-1.3357555063708957,16.41045768520186,12764,0.17262882688009995
74,189.4161,43.00845073679241,-146.4076492632076,146.4076492632076,77.29419477183174,1.9142271032563105,107,2.5154305842022087,16.419786408545857,12772,0.04134920948854415
75,192.0266,43.31424100146749,-148.71235899853252,148.71235899853252,77.44362447626138,1.9278372659691048,200,-1.1655395351189974,16.43416618638004,12782,0.3600520638847229
76,193.0797,43.32187174759259,-149.75782825240742,149.75782825240742,77.56269988632022,1.9281768964556836,136,-2.8253126752986626,16.434738198102355,12782,0.17930832855745393
77,195.2658,43.40234800133879,-151.86345199866122,151.86345199866122,77.77268318295431,1.931758746614209,186,-1.4802474287391072,16.437854040703176,12785,0.45823578552153776
78,196.8764,43.67814428262972,-153.19825571737027,153.19825571737027,77.81443368396125,1.9440339322481979,35,1.3628113177290713,16.44972507861457,12795,0.14389384318019438
79,198.0153,43.71506193854696,-154.30023806145303,154.30023806145303,77.92339180934657,1.9456770692674308,212,-0.3840089191389268,16.45143205026119,12796,0.19354375987859385
80,201.2647,43.728994090617796,-157.53570590938222,157.53570590938222,78.27289430753738,1.9462971637522077,84,2.8687765538630114,16.452061995040314,12797,0.20120521751778142
81,202.4935,43.762632229525124,-158.7308677704749,158.7308677704749,78.38812987600832,1.9477943354962814,64,1.8352881664267617,16.454221442566634,12798,0.2836834899535461
82,204.1896,44.30190714042697,-159.88769285957304,159.88769285957304,78.3035437943818,1.9717964707248203,231,-2.36573712150533,16.478098778962817,12816,0.3807507383153279
83,205.3946,44.33309642909564,-161.06150357090436,161.06150357090436,78.41564655103122,1.9731846486451605,145,-2.8665730285891766,16.478755895245644,12817,0.05063703833184263
84,207.9062,44.52332460756453,-163.3828753924355,163.3828753924355,78.58489808982873,1.9816513552758348,194,-0.26104506331262056,16.48774026873441,12824,0.4532729968195781
85,209.5765,44.53457315288002,-165.04192684711998,165.04192684711998,78.75020665347498,1.9821520073557455,138,-2.7077302333770987,16.487677009341244,12824,0.014668452378828079
86,211.3289,44.577708501085205,-166.7511914989148,166.7511914989148,78.90600457339949,1.9840718824321133,17,0.4762168054305091,16.49021601194992,12826,0.49621947984087456
87,213.3479,44.68900868769383,-168.6588913123062,168.6588913123062,79.05345743375312,1.9890256491954776,24,1.3999151435782138,16.49566666753066,12830,0.11730550805259554
88,214.547,44.8037091865768,-169.7432908134232,169.7432908134232,79.11706563756343,1.9941307576092289,49,1.5840073031640352,16.500366376783052,12834,0.4326208065922401
89,216.1695,44.819127288710945,-171.35037271128905,171.35037271128905,79.26667393470821,1.99481698900051,282,-1.7696033890619296,16.50105935012874,12834,0.427376983790964
90,219.0675,45.08550454903638,-173.9819954509636,173.9819954509636,79.41935497093982,2.006672951321187,94,3.1221983963091793,16.512195932114206,12844,0.013096389655402163
91,220.7149,45.84751193462265,-174.86738806537736,174.86738806537736,79.22772230845192,2.0405884996699886,9,0.7398362292066919,16.547042828697535,12870,0.26251053160012816
92,221.3952,45.93572113638128,-175.4594788636187,175.4594788636187,79.25170864753107,2.0445145291332754,42,0.4028982751629328,16.55124812421096,12873,0.04530026979773538
93,224.007,46.04145148732243,-177.96554851267757,177.96554851267757,79.4464228853016,2.0492203927470793,105,2.538098540425339,16.555965377874678,12877,0.03644120611170365
94,224.9833,46.06660028446693,-178.91669971553307,178.91669971553307,79.52443568724125,2.050339719490628,135,-2.9320478022518546,16.555918996575926,12877,0.05688306683441624
95,227.4214,46.502903547164095,-180.9184964528359,180.9184964528359,79.5520986384025,2.069758775894341,103,2.6980483739278567,16.575348534258364,12893,0.06503529763358529
96,229.3374,46.897367826368445,-182.44003217363155,182.44003217363155,79.55092896912215,2.087315656032631,181,-1.420961706927171,16.594014249982273,12906,0.07252378723387665
97,231.2882,47.173644894705994,-184.114555105294,184.114555105294,79.60395519758207,2.099612240614496,68,1.3175204472843953,16.605971406520773,12916,0.33652742865706387
98,231.9872,47.32726616822706,-184.65993383177295,184.65993383177295,79.59919074490874,2.106449641180502,299,-0.6809084900653025,16.612922960819102,12921,0.24773982962506125
99,233.6934,47.38988699641604,-186.30351300358396,186.30351300358396,79.72134129743671,2.1092367791613906,279,-1.7352725901896084,16.615012047325084,12923,0.20932291201825137
100,236.5242,47.723948019366084,-188.80025198063393,188.80025198063393,79.82280543835849,2.1241052213702485,50,1.0009198892625404,16.63074430383982,12935,0.1188112044128502
