kappa,cutoff,root_index,real,imag,high_precision_real,high_precision_imag,high_precision_residual
1,8,10,0.043054238462004374,-10.976325632856923,0.043054238462007831108981546621088008402818321266649104758686767462316931410744874,-10.976325632856927075951107539950990842277772175768087415297367469605766542745852,1.6603564331702875327e-79
1,8,11,-0.16540457976815848,-10.021097442747946,-0.16540457976817425886632557300849514646556662065274306946763434272749718090289073,-10.021097442747927082834721006898407176152036433170906896063758188566587963741246,5.3754873028690159194e-79
1,8,12,0.20977839642023713,-9.620075538646201,0.20977839642023728628971932239498783678587725339011816683052937613077662037713075,-9.6200755386462013012001223777482217186087106442163577331093602532778476852949378,1.9581817865422730106e-80
1,8,13,-0.14480159445754617,-8.808745706138629,-0.14480159445752980427584335898219224905603719336489757443437723031239668904509069,-8.8087457061386232820806931550943848984377511029416434296112163824936997591373624,4.276144725649672824e-79
1,8,14,-0.20801277202556775,-8.16154105383554,-0.20801277202557268912677480272802846248564909282820790537253351342271972806928874,-8.1615410538355545359041310373170576479925169064880100278703090380181684987839278,8.768530539730040159e-78
1,8,15,0.09426570171152257,-6.745488966075757,0.0942657017115229054486814296980438499201261871211565919644325626453503925217805,-6.7454889660757580007044295611035505247732556299545086747980628290288945698672218,5.0473525110262655231e-80
1,8,16,0.20361515716723527,-5.944425450472696,0.20361515716723503947606647395488657728854657715779231644462587797104832437943646,-5.944425450472696506048493711060130364627050739372730001085801874539814040872776,1.0179543345243634923e-80
1,8,17,-0.13382462451605637,-4.845355519293983,-0.13382462451606904556552148349384018211694807616492474170645598156340090808964103,-4.8453555192939684873793599752185916402779326178400409324185594971737745972171593,8.3637907849689930387e-79
1,8,18,-0.24401280443630013,-3.8259642705566743,-0.24401280443632478503772533924160148298915578476849639789347943506427382467934446,-3.8259642705566525484991463916697890069183935061329439136191097684677968763265064,1.2562903344985108565e-78
1,8,19,0.24410167679356976,-3.111624428445314,0.24410167679356977349552266671274084825234807515552980153241192113443285549817537,-3.11162442844531384174787309223263760419670784233386240715539014648820800416001,1.6285318110166085525e-80
1,8,20,0.044753175653724775,-2.0454422219159314,0.044753175653724971814310520642009231951483853536177242941281620252008424434357225,-2.0454422219159309155949352462184196675570897256868885367769487531514026909871966,4.6381365520419479173e-80
1,8,21,-0.06918960258658424,-0.681474551280698,-0.069189602586584447956434849617005370936558174325002760354829860298372023787851907,-0.68147455128069765323300070687372640334844975106453958446177981569432815602103234,4.2168791772922092897e-81
1,8,22,0.0,0.0,0.0,0.0,0.0
1,8,23,-0.06918960258658458,0.681474551280696,-0.069189602586584447956434849617005370936558174325002760354829860298372023787851909,0.68147455128069765323300070687372640334844975106453958446177981569432815602103234,3.8895567534981166054e-80
1,8,24,0.044753175653724775,2.0454422219159314,0.044753175653724971814310520642009231951483853536177242941281620252008424434357225,2.0454422219159309155949352462184196675570897256868885367769487531514026909871966,4.014349378637441387e-81
1,8,25,0.24410167679356976,3.111624428445314,0.24410167679356977349552266671274084825234807515552980153241192113443285549817537,3.11162442844531384174787309223263760419670784233386240715539014648820800416001,1.3259852568743579337e-81
1,8,26,-0.24401280443628534,3.8259642705566645,-0.24401280443632478503772533924160148298915578476849639789347943506427382467934446,3.8259642705566525484991463916697890069183935061329439136191097684677968763265065,3.1461338331827208843e-78
1,8,27,-0.13382462451606186,4.845355519293971,-0.13382462451606904556552148349384018211694807616492474170645598156340090808964104,4.8453555192939684873793599752185916402779326178400409324185594971737745972171593,8.7002965530040710025e-79
1,8,28,0.20361515716723524,5.944425450472696,0.20361515716723503947606647395488657728854657715779231644462587797104832437943646,5.944425450472696506048493711060130364627050739372730001085801874539814040872776,9.8887997755185459689e-81
1,8,29,0.09426570171152351,6.745488966075756,0.0942657017115229054486814296980438499201261871211565919644325626453503925217805,6.7454889660757580007044295611035505247732556299545086747980628290288945698672218,5.0487801072961516065e-80
1,8,30,-0.20801277202552412,8.161541053835547,-0.20801277202557268912677480272802846248564909282820790537253351342271972806928855,8.1615410538355545359041310373170576479925169064880100278703090380181684987839279,7.4962022561896209366e-78
1,8,31,-0.14480159445754545,8.808745706138609,-0.14480159445752980427584335898219224905603719336489757443437723031239668904509078,8.8087457061386232820806931550943848984377511029416434296112163824936997591373625,1.0358346551746641889e-78
1,8,32,0.20977839642023713,9.620075538646201,0.20977839642023728628971932239498783678587725339011816683052937613077662037713075,9.6200755386462013012001223777482217186087106442163577331093602532778476852949378,2.5281019896171347646e-80
1,8,33,-0.16540457976818748,10.021097442747923,-0.16540457976817425886632557300849514646556662065274306946763434272749718090289063,10.021097442747927082834721006898407176152036433170906896063758188566587963741245,2.4147083313408138708e-78
1,8,34,0.04305423846200255,10.976325632856923,0.043054238462007831108981546621088008402818321266649104758686767462316931410744869,10.976325632856927075951107539950990842277772175768087415297367469605766542745852,4.043559106402922984e-79
1,8,35,0.0964097501970086,12.131777982171826,0.096409750197009756399084197621022229734062386170596352349312729483663337618871642,12.131777982171830035772309104642381530374080086303772988413458424891538659200902,4.4377715323645369052e-80
1,8,36,0.08283840235978532,12.833349758065765,0.082838402359783168212815289172926629657037921436083486382677305333144503306042354,12.833349758065766104415710691846042839257163885982572580770449335881977963647356,2.7727496240751373092e-80
1,8,37,-0.03241013981735934,13.747389974428721,-0.032410139817353834909428021808346737795767119786905078944557997965255963155381764,13.747389974428718200197127545470195278986076999326603061903832738447103025799735,5.1910985890700306191e-79
1,8,38,0.16403523133561973,14.88505998799033,0.16403523133561949100357643036588673740341552888114296117583440983059222626229701,14.885059987990330391154513339212807896002333111464145643431835677883623753626663,6.5036691560849824608e-80
1,8,39,0.23935920339064534,15.841089128741844,0.23935920339064575034014659910969765411924966798760179356560489907361249624292436,15.841089128741844501278558709812489661399126995171940865571453569632207113529783,2.2851764550062248332e-80
1,8,40,-0.009377944980573519,16.307592638195665,-0.0093779449805727428612700781090146560142700941477985123644298233783791564255707981,16.307592638195672585986081077609304441920388203624927203722687245962452023443588,4.5424060479226695643e-80
1,8,41,-0.008696819613393686,17.65584726058634,-0.0086968196134026723592182273561886226695781694450987899773323038145512855737315824,17.655847260586340535809421385026537078915367968652726760165856675895338500735765,8.2808277014809721474e-80
1,8,42,0.22240989361953245,18.69723097259325,0.22240989361953222104870599845153569202961260928288908220082121256245481515455378,18.697230972593248786725691420331776277982069970072157574873249921570828039399388,1.5641232650541298774e-79
1,8,43,0.11917964097827786,19.315848935299037,0.11917964097827729175090176960619735576678364110901428959729771178612046863965245,19.315848935299036886221431372437130215488988360263882634929001294449775972214168,1.4312392674454549155e-79
1,8,44,0.03259146504283334,19.95375323681259,0.032591465042832332780439007479004825182914680996426377304181985463772358525100161,19.953753236812599576951757842723517507088236422304807375382304639031429690340021,7.8961871904910443039e-80
