role,grid_n,index,window,target,predicted,residual,percent_error
D,320,272,postfreeze-evaluation,502.27627032711825,298.4408254471186,-203.83544487999967,40.58233624042152
D,320,273,postfreeze-evaluation,504.49977331342774,300.55167670392626,-203.94809660950148,40.42580540126344
D,320,274,postfreeze-evaluation,505.41523174224443,303.74873558326533,-201.6664961589791,39.90115126997726
D,320,275,postfreeze-evaluation,506.46415270952355,305.2541269498964,-201.21002575962717,39.72838446377246
D,320,276,postfreeze-evaluation,508.8007003364678,307.6805462012283,-201.1201541352395,39.52827777207059
D,320,277,postfreeze-evaluation,510.26422794367284,310.0084756087475,-200.25575233492532,39.24550093231917
D,320,278,postfreeze-evaluation,511.5622897003746,312.55157677445976,-199.01071292591485,38.90253776181914
D,320,279,postfreeze-evaluation,512.6231445314074,315.380666964234,-197.2424775671734,38.47709173324084
D,320,280,postfreeze-evaluation,513.6689855554737,317.08781162479806,-196.58117393067562,38.270010348803865
D,320,281,postfreeze-evaluation,515.4350571672994,320.92920229566334,-194.50585487163607,37.73624866352534
D,320,282,postfreeze-evaluation,517.5896685724674,321.90318360141634,-195.68648497105107,37.807262558149986
D,320,283,postfreeze-evaluation,518.2342231475501,326.51614802874997,-191.71807511880013,36.994483682374394
D,320,284,postfreeze-evaluation,520.1063104117233,327.57154529867347,-192.5347651130498,37.0183482220465
D,320,285,postfreeze-evaluation,521.525193449492,330.51821662750234,-191.00697682198967,36.62468836042684
D,320,286,postfreeze-evaluation,522.4566961777302,331.93733063020215,-190.51936554752808,36.46605870713481
D,320,287,postfreeze-evaluation,523.9605308920159,334.9820900820612,-188.9784408099547,36.067304628504864
D,320,288,postfreeze-evaluation,525.0773856872796,338.6578188458819,-186.41956684139774,35.503255695803986
D,320,289,postfreeze-evaluation,527.9036416012724,342.1561351207654,-185.747506480507,35.18587330011313
D,320,290,postfreeze-evaluation,528.4062138522927,346.1461296628201,-182.2600841894726,34.49241878908343
D,320,291,postfreeze-evaluation,529.8062263187069,349.53968501845236,-180.26654130025452,34.024994865163116
D,320,292,postfreeze-evaluation,530.866917883961,353.78656755313983,-177.0803503308212,33.35682529185744
D,320,293,postfreeze-evaluation,532.6881830282937,356.35238736559995,-176.33579566269373,33.103004962535024
D,320,294,postfreeze-evaluation,533.7796307537687,358.8688771818541,-174.91075357191465,32.768345492112
D,320,295,postfreeze-evaluation,535.6643140758732,361.9464374576421,-173.71787661823112,32.4303620856149
D,320,296,postfreeze-evaluation,537.0697590831223,365.33287957212013,-171.7368795110022,31.976642997771627
D,320,297,postfreeze-evaluation,538.4285261762479,368.8461331696948,-169.58239300655316,31.495803948367044
D,320,298,postfreeze-evaluation,540.2131663762282,370.71755195684557,-169.4956144193826,31.375691110301155
D,320,299,postfreeze-evaluation,540.6313902472951,372.40384467006146,-168.22754557723368,31.11686605919852
D,320,300,postfreeze-evaluation,541.8474371212013,375.5389726303854,-166.30846449081594,30.69285800711756
D,352,1,train,14.1347,14.1347,0.0,0.0
D,352,2,train,21.022,19.086845684470337,-1.9351543155296618,9.205376822041965
D,352,3,train,25.0108,21.454257385381332,-3.5565426146186674,14.220027406635003
D,352,4,train,30.4248,24.939642190909247,-5.4851578090907545,18.028574745243205
D,352,5,train,32.935,34.396633235242966,1.4616332352429637,4.437933005140318
D,352,6,train,37.5861,40.33051102790476,2.7444110279047607,7.301664785398753
D,352,7,train,40.9187,41.93838429405039,1.0196842940503856,2.4919762701414894
D,352,8,train,43.327,47.50567693097188,4.178676930971882,9.644510192193971
D,352,9,train,48.0051,51.86806285933947,3.8629628593394685,8.046984298208875
D,352,10,train,49.7738,59.1556630270925,9.3818630270925,18.848998925323162
D,352,11,train,52.9703,60.04192381896121,7.071623818961207,13.350167582515498
D,352,12,train,56.4462,61.919098379855605,5.472898379855607,9.695778245223963
D,352,13,train,59.347,64.75298019082271,5.40598019082271,9.109104404304698
D,352,14,train,60.8317,65.71009321168135,4.878393211681356,8.019491830215753
D,352,15,train,65.1125,67.15632072488474,2.043820724884739,3.138906853345731
D,352,16,train,67.0798,68.83248970883085,1.752689708830843,2.6128427765599227
D,352,17,train,69.5464,70.41151306518408,0.8651130651840759,1.2439365160296951
D,352,18,train,72.0671,71.22850888381181,-0.8385911161881836,1.16362544932179
D,352,19,train,75.7046,73.10308120708527,-2.6015187929147316,3.4364078179063515
D,352,20,train,77.1448,74.30149816241429,-2.843301837585713,3.685668817063124
D,352,21,train,79.3373,74.96466997843513,-4.3726300215648735,5.51144294243045
D,352,22,train,82.9103,75.6404429673526,-7.269857032647408,8.768340040558781
D,352,23,train,84.7354,77.53019948590337,-7.2052005140966315,8.503176375041166
D,352,24,train,87.4252,79.17232070735314,-8.252879292646867,9.43993184190241
D,352,25,train,88.8091,80.14433693024017,-8.664763069759829,9.756616236128762
D,352,26,train,92.4918,81.43742274074239,-11.054377259257606,11.951737623505657
D,352,27,train,94.6513,82.43278762888099,-12.218512371119019,12.908974700948658
D,352,28,train,95.8706,83.70132797804663,-12.169272021953361,12.693434715077784
D,352,29,train,98.8311,85.12688312341686,-13.704216876583146,13.866300057960647
D,352,30,train,101.3178,86.10256070645596,-15.215239293544045,15.017340776787538
D,352,31,train,103.7255,87.12931719885022,-16.59618280114978,16.00009910884959
D,352,32,train,105.4466,88.58496307995297,-16.861636920047033,15.990688101889518
D,352,33,train,107.1686,89.58172982562081,-17.586870174379186,16.41046927400301
D,352,34,train,111.0295,90.70326022708593,-20.326239772914064,18.307062332906177
D,352,35,train,111.8746,91.12899970178101,-20.74560029821899,18.543619640400046
D,352,36,train,114.3202,91.73274137447605,-22.58745862552395,19.7580643014305
D,352,37,train,116.2266,92.88469636070315,-23.34190363929686,20.083099427581
D,352,38,train,118.7907,93.71356517985645,-25.077134820143556,21.110351921609652
D,352,39,train,121.3701,94.481969563382,-26.888130436618,22.153833964557993
D,352,40,train,122.9468,95.36697541155314,-27.579824588446854,22.432324052717806
D,352,41,train,124.2568,95.83927676152287,-28.41752323847713,22.869994429662707
D,352,42,train,127.5166,96.08226040010025,-31.434339599899744,24.651174513670963
D,352,43,train,129.5787,97.36597826284167,-32.21272173715833,24.859580885715268
D,352,44,train,131.0876,98.01461752023158,-33.07298247976843,25.22968036623481
D,352,45,train,133.4977,98.50744450874461,-34.9902554912554,26.210380771545424
D,352,46,train,134.7565,98.81142656261775,-35.945073437382234,26.674092483392073
D,352,47,train,138.116,100.30716614620171,-37.808833853798305,27.3746950779043
D,352,48,train,139.7362,100.89631178861796,-38.83988821138203,27.795151300365998
D,352,49,train,141.1237,101.33744749267925,-39.78625250732077,28.192466968567835
D,352,50,train,143.1118,101.79968190671778,-41.31211809328221,28.86702430776652
D,352,51,train,146.0009,102.26986153801236,-43.73103846198764,29.952581430653947
D,352,52,train,147.4427,102.8923591878781,-44.5503408121219,30.21535878827633
D,352,53,train,150.0515,103.57822675887486,-46.47327324112514,30.971548595732227
D,352,54,train,150.9252,104.08782321517674,-46.83737678482325,31.033503208757217
D,352,55,train,153.0246,104.58105255345066,-48.44354744654933,31.657359304679986
D,352,56,train,156.1129,105.43550762850175,-50.67739237149824,32.46201458783883
D,352,57,train,157.5975,106.38506209188542,-51.21243790811458,32.49571719609421
D,352,58,train,158.8499,107.05400792345296,-51.795892076547034,32.60681440564145
D,352,59,train,161.1889,107.45397058513328,-53.73492941486671,33.33661896995805
D,352,60,train,163.0306,107.84626349006811,-55.18433650993188,33.84906668437206
D,352,61,train,165.5373,108.34137708610372,-57.19592291389627,34.55168286174552
D,352,62,train,167.1844,109.01442784147542,-58.16997215852459,34.79389952562834
D,352,63,train,169.0945,109.32334738172625,-59.77115261827376,35.347780453103894
D,352,64,train,169.9119,110.18190069299104,-59.72999930700897,35.153511500376936
D,352,65,train,173.4115,111.01870061490123,-62.392799385098755,35.97962037413825
D,352,66,train,174.7541,111.62691620473252,-63.12718379526747,36.12343504116211
D,352,67,train,176.4414,112.33521203642852,-64.10618796357147,36.33284929929794
D,352,68,train,178.3774,112.94237192756707,-65.43502807243293,36.68347451663323
D,352,69,train,179.9164,113.4111308986163,-66.5052691013837,36.964539698095166
D,352,70,train,182.207,113.6372844615727,-68.56971553842729,37.63286566291487
D,352,71,train,184.8744,114.57762105853192,-70.29677894146809,38.02407415059526
D,352,72,train,185.9589,115.04526981207806,-70.91363018792194,38.13403401930316
D,352,73,train,187.2289,115.8829779757473,-71.34592202425272,38.10625497679723
D,352,74,train,189.4161,116.51027677738747,-72.90582322261253,38.48977105040835
D,352,75,train,192.0266,117.62506875410277,-74.40153124589723,38.745429667502954
D,352,76,train,193.0797,118.46193309137489,-74.61776690862511,38.646096357423964
D,352,77,train,195.2658,118.9060897643275,-76.35971023567251,39.10552192737924
D,352,78,train,196.8764,119.52344605173329,-77.3529539482667,39.29010991071896
D,352,79,train,198.0153,120.05210994265174,-77.96319005734826,39.37230610834024
D,352,80,train,201.2647,120.70098899603848,-80.56371100396153,40.0287338037726
D,352,81,train,202.4935,121.5976044607002,-80.89589553929981,39.949872731371535
D,352,82,train,204.1896,122.03605686760852,-82.15354313239149,40.233950765558816
D,352,83,train,205.3946,122.59835090362031,-82.79624909637968,40.31082077930953
D,352,84,train,207.9062,123.01600026903759,-84.89019973096242,40.83100923924462
D,352,85,train,209.5765,123.82131292303207,-85.75518707696794,40.91832198598981
D,352,86,train,211.3289,124.59536442755834,-86.73353557244167,41.041966135460726
D,352,87,train,213.3479,125.10520941782652,-88.2426905821735,41.36093703391197
D,352,88,train,214.547,125.5244312752008,-89.0225687247992,41.493271276130265
D,352,89,train,216.1695,126.06889002286916,-90.10060997713084,41.680537715603194
D,352,90,train,219.0675,126.66851636175176,-92.39898363824824,42.17831656372956
D,352,91,train,220.7149,127.16259076277923,-93.55230923722077,42.386041557330635
D,352,92,train,221.3952,127.51804805393726,-93.87715194606272,42.402523607586225
D,352,93,train,224.007,127.95594703256837,-96.05105296743163,42.87859440438541
D,352,94,train,224.9833,128.84303222880666,-96.14026777119335,42.73217957563666
D,352,95,train,227.4214,129.7310491110515,-97.6903508889485,42.955654520176424
D,352,96,train,229.3374,130.20852783422188,-99.12887216577812,43.22403243682806
D,352,97,train,231.2882,131.454795003077,-99.83340499692298,43.16407192278853
D,352,98,train,231.9872,132.14377000602764,-99.84342999397236,43.03833573316647
D,352,99,train,233.6934,132.66837592826894,-101.02502407173105,43.229729239991826
D,352,100,train,236.5242,133.45863745610936,-103.06556254389065,43.57506020267298
D,352,101,development,237.7698204809252,133.9701363530774,-103.7996841278478,43.65553370814569
D,352,102,development,239.55547757332764,134.53166095641967,-105.02381661690796,43.84112510420903
D,352,103,development,241.04915779621658,135.50234989940608,-105.54680789681049,43.786424670290685
D,352,104,development,242.8232719342226,135.9186391539853,-106.90463278023728,44.02569487211104
D,352,105,development,244.07089849707816,136.80437084914993,-107.26652764792823,43.94892152585424
D,352,106,development,247.1369900748975,137.50714940067655,-109.62984067422096,44.35994815709152
D,352,107,development,248.10199006014847,138.23516955733712,-109.86682050281135,44.282925935489615
D,352,108,development,249.5736896447072,138.32213981068216,-111.25154983402504,44.576633856077784
D,352,109,development,251.014947795016,139.0489989779143,-111.96594881710172,44.60529135839967
D,352,110,development,253.06998674799948,139.62336536261662,-113.44662138538285,44.82816111194966
D,352,111,development,255.30625645491403,140.03796936442993,-115.26828709048411,45.14902560205765
D,352,112,development,256.38071369443446,140.66535583419238,-115.71535786024208,45.134189773009446
D,352,113,development,258.6104394915314,141.54964365133208,-117.06079584019932,45.26530176831189
D,352,114,development,259.874406989678,142.02925573449593,-117.84515125518206,45.346963027360665
D,352,115,development,260.8050845045969,142.37491455024764,-118.43016995434925,45.409455946500856
D,352,116,development,263.57389390487015,142.80888473761914,-120.76500916725101,45.81827410071115
D,352,117,development,265.55785183887633,144.0360541538145,-121.52179768506184,45.76095070944977
D,352,118,development,266.6149737815011,144.42880443547764,-122.18616934602343,45.82869732071337
D,352,119,development,267.92191508282406,144.84847265794832,-123.07344242487574,45.93631035625788
D,352,120,development,269.9704490239976,145.84723782982132,-124.12321119417629,45.97659175028561
D,352,121,development,271.494055641645,146.60636243950262,-124.88769320214237,46.000157501417355
D,352,122,development,273.4596091884033,146.93652540700575,-126.52308378139756,46.26755818049457
D,352,123,development,275.58749264934386,148.99044042544475,-126.59705222389911,45.93715447927841
D,352,124,development,276.4520495031329,150.51367844671083,-125.93837105642208,45.55523147061888
D,352,125,development,278.25074352984194,151.41897649421824,-126.8317670356237,45.58182502107895
D,352,126,development,279.22925092774517,151.7453572890757,-127.48389363866946,45.65563715660214
D,352,127,development,282.4651147650521,152.35620563601776,-130.10890912903432,46.06193909547233
D,352,128,development,283.2111857332339,152.762473250076,-130.4487124831579,46.06057919125832
D,352,129,development,284.83596398090475,153.6588236951652,-131.17714028573954,46.05357359105593
D,352,130,development,286.6674453630029,154.07445119332698,-132.59299416967593,46.25324441768242
D,352,131,development,287.9119205014222,154.78568215659163,-133.12623834483054,46.23852951728442
D,352,132,development,289.5798549292188,155.1486195675313,-134.4312353616875,46.4228547232839
D,352,133,development,291.8462913290674,155.563450240846,-136.2828410882214,46.69678702017751
D,352,134,development,293.5584341393563,156.2642703333296,-137.2941638060267,46.768938596004105
D,352,135,development,294.9653696192655,156.80511022280035,-138.16025939646516,46.83948477572104
D,352,136,development,295.57325487895827,157.58065176702877,-137.9926031119295,46.686430803233385
D,352,137,development,297.97927706194344,158.0807299306789,-139.89854713126454,46.9490860272752
D,352,138,development,299.8403260537213,158.71925190494818,-141.12107414877312,47.0654084479247
D,352,139,development,301.64932546219416,159.09639660613917,-142.552928856055,47.25783113807135
D,352,140,development,302.6967495896069,159.88012048241205,-142.81662910719484,47.181421439385836
D,352,141,development,304.8643713408573,160.67458125130483,-144.18979008955247,47.29637295935094
D,352,142,development,305.7289126020368,161.08570863374752,-144.6432039682893,47.31093396998059
D,352,143,development,307.2194961281701,161.47006140301966,-145.74943472515042,47.441466626305726
D,352,144,development,310.1094631467019,161.935909144442,-148.1735540022599,47.78104882667324
D,352,145,development,311.165141530356,162.90089404285484,-148.26424748750114,47.648090257898346
D,352,146,development,312.4278011806009,163.49089377686795,-148.93690740373296,47.67082405628781
D,352,147,development,313.9852857311589,164.01574309093343,-149.96954264022548,47.76323906102807
D,352,148,development,315.47561608947575,164.40400746424424,-151.0716086252315,47.88693671411495
D,352,149,development,317.7348059423702,165.04022990962886,-152.69457603274134,48.057239300511704
D,352,150,development,318.8531042563166,165.56642822491,-153.2866760314066,48.074387228855066
D,352,151,development,321.1601343091136,166.1057705726925,-155.05436373642107,48.279455378226594
D,352,152,development,322.14455867248296,166.27828978016694,-155.86626889231601,48.383952078725535
D,352,153,development,323.4669695575121,166.5745193403165,-156.89245021719557,48.50339137619437
D,352,154,development,324.8628660517396,167.35541967868252,-157.5074463730571,48.484287627989936
D,352,155,development,327.44390126190547,167.72682961873505,-159.7170716431704,48.776926681990936
D,352,156,development,329.03307168048093,168.1602060425733,-160.87286563790764,48.89261277484254
D,352,157,development,329.9532397282339,168.4062211344559,-161.54701859377798,48.960579604199744
D,352,158,development,331.4744675826634,168.97412587736608,-162.50034170529733,49.02348675310048
D,352,159,development,333.64537852486984,169.47180101072485,-164.173577514145,49.20600975802443
D,352,160,development,334.2113548332444,169.70010818340145,-164.51124664984295,49.22371555326905
D,352,161,development,336.84185042839067,170.1366743341639,-166.70517609422677,49.49063659465518
D,352,162,development,338.3399928508066,170.82524947430772,-167.51474337649887,49.510772275261495
D,352,163,development,339.85821672536355,171.0417969858998,-168.81641973946375,49.6726021121575
D,352,164,development,341.04226111104657,172.3060039677233,-168.73625714332326,49.47664157328032
D,352,165,development,342.0548775103636,172.56694327460244,-169.48793423576117,49.54992469903488
D,352,166,development,344.6617029402523,172.89045208358428,-171.77125085666805,49.83763771585753
D,352,167,development,346.34787056600993,173.07568636735354,-173.2721841986564,50.02836711988177
D,352,168,development,347.2726775844205,173.4311532090052,-173.84152437541528,50.05908486225645
D,352,169,development,349.31626087069617,174.0966699538996,-175.21959091679656,50.160731275449066
D,352,170,development,350.4084193491921,174.51460625447433,-175.89381309471779,50.19679990035699
D,352,171,development,351.87864902535927,174.94705303017696,-176.9315959951823,50.28199252363025
D,352,172,development,353.4889004887188,175.3513659842992,-178.1375345044196,50.39409561605306
D,352,173,development,356.0175749772649,175.60770981761104,-180.4098651596539,50.67442672490951
D,352,174,development,357.1513022520396,175.96740521531368,-181.18389703672594,50.73029158629961
D,352,175,development,357.95268510163226,176.33629912639233,-181.61638597523992,50.737539773915714
D,352,176,development,359.74375495311443,176.8719750376841,-182.87177991543032,50.833899796054574
D,352,177,development,361.28936169580464,177.38133505051115,-183.9080266452935,50.90324989976838
D,352,178,development,363.33133057897385,177.5802784254252,-185.75105215354864,51.12442460097002
D,352,179,development,364.736024114089,178.0921203314288,-186.6439037826602,51.17232503589451
D,352,180,development,366.2127102883313,178.66990044631012,-187.5428098420212,51.21144203169862
D,352,181,development,367.9935754817403,179.417895073703,-188.57568040803733,51.244286034388765
D,352,182,development,368.96843809573437,180.13470666601077,-188.8337314297236,51.17883047241235
D,352,183,development,370.050919212106,180.64891950388053,-189.40199970822547,51.182685915627715
D,352,184,development,373.06192837211285,180.99581195685477,-192.06611641525808,51.4837086843342
D,352,185,development,373.86487391090856,181.20971428856163,-192.65515962234693,51.530692789356934
D,352,186,development,375.82591276673935,181.67906185147476,-194.1468509152646,51.658718656731914
D,352,187,development,376.32409223066804,182.38188424862653,-193.9422079820415,51.5359531813245
D,352,188,development,378.4366802499655,183.05609724867446,-195.38058300129103,51.62834185952534
D,352,189,development,379.87297534653237,183.8133939574336,-196.05958138909878,51.61187926312655
D,352,190,development,381.4844686171865,184.600597133172,-196.88387148401452,51.6099311192625
D,352,191,development,383.44352944953647,185.15920779855333,-198.28432165098314,51.71147937628156
D,352,192,development,384.95611681486366,185.45634426137113,-199.49977255349253,51.824029763225624
D,352,193,development,385.86130084597426,186.21234182272903,-199.64895902324523,51.741120082664075
D,352,194,development,387.222890222388,186.51480410839167,-200.70808611399633,51.83270183194145
D,352,195,development,388.84612835423223,187.01010398230875,-201.8360243719235,51.90639938378254
D,352,196,development,391.45608356363806,187.39227158161387,-204.0638119820242,52.12942665862288
D,352,197,development,392.2450833395191,188.18371398326317,-204.06136935625594,52.023945748129286
D,352,198,development,393.427743844434,189.61319453932103,-203.814549305113,51.80482375582127
D,352,199,development,395.5828700109937,190.17064463100118,-205.41222537999252,51.92647127876995
D,352,200,development,396.3818542225922,190.5904594670399,-205.79139475555232,51.917461045022534
D,352,201,development,397.9187362096142,191.18126884181797,-206.73746736779626,51.95469540768038
D,352,202,development,399.9851198761949,191.6134234677542,-208.37169640844073,52.09486204710236
D,352,203,development,401.8392286005332,192.95962072211347,-208.87960787841973,51.980890120129644
D,352,204,development,402.86191776388614,193.43728379611022,-209.42463396777592,51.984222070480705
D,352,205,development,404.236441800208,193.62896648427912,-210.6074753159289,52.10007152695567
D,352,206,development,405.13438745990993,194.7934781008701,-210.34090935903984,51.918799260123066
D,352,207,development,407.5814603868962,195.80710092671754,-211.77435946017866,51.958781260352744
D,352,208,development,408.9472455023511,196.28578099555446,-212.66146450679665,52.00217554847769
D,352,209,development,410.51386919336665,197.1037106817495,-213.41015851161714,51.98610193876139
D,352,210,development,411.9722678042788,197.39836271926137,-214.5739050850174,52.08455079480202
D,352,211,development,413.26273607018504,198.26718042797393,-214.99555564221112,52.023939464432644
D,352,212,development,415.01880975515513,199.0337380679576,-215.98507168719755,52.04223678792301
D,352,213,development,415.4552149962946,199.5308435286066,-215.92437146768802,51.97295970147199
D,352,214,development,418.3877057895348,200.0469914262719,-218.3407143632629,52.18621659812746
D,352,215,development,419.8613648181523,200.64440256477084,-219.21696225338147,52.211749073013024
D,352,216,development,420.6438276250418,201.59796876068458,-219.04585886435723,52.07395056789298
D,352,217,development,422.07671005882673,201.89281915029497,-220.18389090853177,52.16679472265687
D,352,218,development,423.7165796274818,202.4483816060061,-221.26819802147568,52.22080245620969
D,352,219,development,425.06988249446135,203.35442034265347,-221.71546215180788,52.15976743652188
D,352,220,development,427.2088250840746,203.8991269569902,-223.3096981270844,52.27178958279645
D,352,221,development,428.12791407661666,204.02241132887514,-224.10550274774153,52.34545456609404
D,352,222,development,430.3287454309386,204.54491999861025,-225.78382543232837,52.4677535092908
D,352,223,development,431.3013069307036,205.2109106533124,-226.09039627739122,52.42052195165658
D,352,224,development,432.1386417345886,205.73907510934208,-226.3995666252465,52.39049341120872
D,352,225,development,433.88921848092724,206.14022467673198,-227.74899380419527,52.49012515258122
D,352,226,development,436.16100643264696,206.8866785744529,-229.27432785819406,52.5664432346726
D,352,227,development,437.5816981676686,207.45218577371088,-230.12951239395773,52.591210591668485
D,352,228,development,438.6217386562722,208.72906360440174,-229.89267505187047,52.412512830794014
D,352,229,development,439.91844221437066,209.40964985504544,-230.5087923593252,52.39807433374187
D,352,230,development,441.68319920118904,209.9713862998192,-231.71181290136985,52.46108824615352
D,352,231,development,442.90454630260945,210.4624051312278,-232.44214117138165,52.48131750098773
D,352,232,development,444.31933627755916,210.65216229279937,-233.66717398475978,52.58991786006622
D,352,233,development,446.8606226964295,211.94195962848744,-234.91866306794208,52.57090267887216
D,352,234,development,447.4417041944933,212.21138701897053,-235.23031717552277,52.572282594666945
D,352,235,development,449.1485456850233,212.57078324462125,-236.57776244040204,52.672498823208514
D,352,236,development,450.1269457803135,213.45801322722588,-236.66893255308764,52.57826370354531
D,352,237,development,451.4033084453888,214.1660522426829,-237.2372562027059,52.55549788054048
D,352,238,development,453.9867378066779,214.63159531748877,-239.35514248918915,52.722937160141065
D,352,239,development,454.9746837686168,215.5731780290413,-239.4015057395755,52.618643252099325
D,352,240,development,456.32842668924604,216.13141950945973,-240.1970071797863,52.63687141352635
D,352,241,postfreeze-evaluation,457.903893064103,217.20317449359624,-240.70071857050675,52.56577247243681
D,352,242,postfreeze-evaluation,459.513415281106,217.57019810402622,-241.9432171770798,52.65204651948447
D,352,243,postfreeze-evaluation,460.08794442217584,218.208052186093,-241.87989223608284,52.572534266217225
D,352,244,postfreeze-evaluation,462.06536727488253,218.4946185867025,-243.57074868818003,52.71348296988462
D,352,245,postfreeze-evaluation,464.05728691054827,219.36652194068802,-244.69076496986025,52.72856862110364
D,352,246,postfreeze-evaluation,465.6715392113711,219.7994871731336,-245.8720520382375,52.79945870315144
D,352,247,postfreeze-evaluation,466.5702869308262,220.47064379273797,-246.09964313808825,52.74653145123556
D,352,248,postfreeze-evaluation,467.43904621026167,221.15081709182417,-246.2882291184375,52.68884384289391
D,352,249,postfreeze-evaluation,469.53600455911203,221.3278850585327,-248.20811950057933,52.86242526462767
D,352,250,postfreeze-evaluation,470.77365547810166,222.69500874756758,-248.07864673053408,52.69594928343938
D,352,251,postfreeze-evaluation,472.7991746619088,223.69736596164563,-249.10180870026318,52.68659973410316
D,352,252,postfreeze-evaluation,473.8352323451397,224.70678589943134,-249.12844644570833,52.57702033103443
D,352,253,postfreeze-evaluation,475.6003393693758,224.82060208043117,-250.7797372889446,52.72909132518009
D,352,254,postfreeze-evaluation,476.7690152374845,225.4793471548405,-251.289668082644,52.70679512540754
D,352,255,postfreeze-evaluation,478.07526376667096,226.09720977819953,-251.97805398847143,52.706775080388105
D,352,256,postfreeze-evaluation,478.9421815346348,226.92567600093147,-252.01650553370334,52.61940068134899
D,352,257,postfreeze-evaluation,481.8303393762866,226.95854612755642,-254.87179324873017,52.896584631564146
D,352,258,postfreeze-evaluation,482.8347827909824,228.20524573195473,-254.62953705902765,52.736369900106375
D,352,259,postfreeze-evaluation,483.8514272124825,229.08400587824218,-254.76742133424034,52.654060111382016
D,352,260,postfreeze-evaluation,485.539148129356,229.43207836330285,-256.1070697660532,52.74694548374951
D,352,261,postfreeze-evaluation,486.52871826165125,230.66741127616234,-255.8613069854889,52.58914785126595
D,352,262,postfreeze-evaluation,488.38056709001745,231.53098000872293,-256.84958708129454,52.59209812784228
D,352,263,postfreeze-evaluation,489.66176157795616,231.85778155898996,-257.8039800189662,52.64940010593879
D,352,264,postfreeze-evaluation,491.398821593663,232.14959251241842,-259.2492290812446,52.75739739067128
D,352,265,postfreeze-evaluation,493.3144415817853,232.88718131765708,-260.4272602641282,52.79133110903519
D,352,266,postfreeze-evaluation,493.9579978053695,233.76738372556954,-260.19061407979996,52.67464343847326
D,352,267,postfreeze-evaluation,495.3588288221313,234.18819612199982,-261.1706327001315,52.723524343180756
D,352,268,postfreeze-evaluation,496.4296962157591,235.42279956527966,-261.00689665047946,52.57680969533301
D,352,269,postfreeze-evaluation,498.58078242968656,236.62281365516415,-261.95796877452244,52.54072720130677
D,352,270,postfreeze-evaluation,500.3090849416905,237.17330449597756,-263.13578044571295,52.5946436644021
D,352,271,postfreeze-evaluation,501.6044469651455,238.3385672038451,-263.2658797613004,52.48475793110218
D,352,272,postfreeze-evaluation,502.27627032711825,238.4606145359882,-263.81565579113004,52.52401345166365
D,352,273,postfreeze-evaluation,504.49977331342774,240.45654688047946,-264.04322643294825,52.337630341987804
D,352,274,postfreeze-evaluation,505.41523174224443,240.5750027927682,-264.8402289494762,52.40052382998649
D,352,275,postfreeze-evaluation,506.46415270952355,241.75065531556805,-264.7134973939555,52.26697604909833
D,352,276,postfreeze-evaluation,508.8007003364678,243.27024403170032,-265.5304563047675,52.18751784916437
D,352,277,postfreeze-evaluation,510.26422794367284,243.857880051833,-266.4063478918398,52.209489378755336
D,352,278,postfreeze-evaluation,511.5622897003746,247.04403979429296,-264.5182499060817,51.70792594211973
D,352,279,postfreeze-evaluation,512.6231445314074,247.80680934113607,-264.8163351902714,51.6590672924731
D,352,280,postfreeze-evaluation,513.6689855554737,250.50703013337017,-263.1619554221035,51.23181714728684
D,352,281,postfreeze-evaluation,515.4350571672994,251.39008193352976,-264.04497523376966,51.227593381966294
D,352,282,postfreeze-evaluation,517.5896685724674,253.02655350491085,-264.56311506755657,51.11445052549677
D,352,283,postfreeze-evaluation,518.2342231475501,255.37741550557627,-262.85680764197383,50.72162275302571
D,352,284,postfreeze-evaluation,520.1063104117233,257.498113694842,-262.60819671688125,50.491253703304814
D,352,285,postfreeze-evaluation,521.525193449492,259.8276577929624,-261.6975356565296,50.1792701375747
D,352,286,postfreeze-evaluation,522.4566961777302,261.625507943157,-260.83118823457323,49.9239822444238
D,352,287,postfreeze-evaluation,523.9605308920159,263.0533007394135,-260.9072301526024,49.79520684667245
D,352,288,postfreeze-evaluation,525.0773856872796,264.8777890724143,-260.1995966148653,49.5545235250014
D,352,289,postfreeze-evaluation,527.9036416012724,268.8734029333047,-259.0302386679677,49.067712032116304
D,352,290,postfreeze-evaluation,528.4062138522927,270.1262351602154,-258.2799786920773,48.879057800837145
D,352,291,postfreeze-evaluation,529.8062263187069,272.4603208962392,-257.3459054224677,48.573590237057786
D,352,292,postfreeze-evaluation,530.866917883961,274.81905224137,-256.04786564259103,48.23202520571436
D,352,293,postfreeze-evaluation,532.6881830282937,276.2008981666102,-256.48728486168346,48.149610416279906
D,352,294,postfreeze-evaluation,533.7796307537687,278.4137174713021,-255.36591328246664,47.84107496231274
D,352,295,postfreeze-evaluation,535.6643140758732,279.47772709363795,-256.18658698223527,47.82595746072944
D,352,296,postfreeze-evaluation,537.0697590831223,280.92404304660994,-256.1457160365124,47.69319286824129
D,352,297,postfreeze-evaluation,538.4285261762479,284.4664360424373,-253.96209013381065,47.167279924295705
D,352,298,postfreeze-evaluation,540.2131663762282,285.80874509637755,-254.40442127985062,47.093339650791144
D,352,299,postfreeze-evaluation,540.6313902472951,289.97738959144755,-250.6540006558476,46.363197767927176
D,352,300,postfreeze-evaluation,541.8474371212013,290.7707130274729,-251.07672409372844,46.33716188226008
H,320,1,train,14.1347,14.1347,0.0,0.0
