role,grid_n,index,window,target,predicted,residual,percent_error
P,352,295,postfreeze-evaluation,535.6643140758732,1958.3438191780228,1422.6795051021495,265.59161544232285
P,352,296,postfreeze-evaluation,537.0697590831223,1981.4092299716729,1444.3394708885505,268.9295843717408
P,352,297,postfreeze-evaluation,538.4285261762479,1997.3700026645486,1458.9414764883006,270.96288654118115
P,352,298,postfreeze-evaluation,540.2131663762282,2037.0531735021466,1496.8400071259184,277.0832146070748
P,352,299,postfreeze-evaluation,540.6313902472951,2044.4352273078405,1503.8038370605454,278.15695947153137
P,352,300,postfreeze-evaluation,541.8474371212013,2077.400549375472,1535.5531122542707,283.39215193349634
J,320,1,train,14.1347,14.134699999999999,-1.7763568394002505e-15,1.2567347304153965e-14
J,320,2,train,21.022,27.60248596060002,6.580485960600022,31.302853965369717
J,320,3,train,25.0108,40.48543684851056,15.47463684851056,61.87181876833432
J,320,4,train,30.4248,52.85029330748571,22.425493307485706,73.70793992889256
J,320,5,train,32.935,64.75221181191004,31.81721181191004,96.60607806865049
J,320,6,train,37.5861,76.23739176066191,38.651291760661906,102.83400448746187
J,320,7,train,40.9187,87.34497690158905,46.42627690158905,113.45980420098645
J,320,8,train,43.327,98.10846597253419,54.78146597253419,126.43724691885934
J,320,9,train,48.0051,108.55678040502355,60.551680405023546,126.13593223433249
J,320,10,train,49.7738,118.71508624473294,68.94128624473294,138.50918805623226
J,320,11,train,52.9703,128.60543621205943,75.63513621205942,142.78781923466437
J,320,12,train,56.4462,138.24727778623384,81.80107778623383,144.91866199360425
J,320,13,train,59.347,147.65785993422665,88.31085993422664,148.80425284214306
J,320,14,train,60.8317,156.85256210333765,96.02086210333765,157.84675112373588
J,320,15,train,65.1125,165.84516285428933,100.73266285428933,154.705567831506
J,320,16,train,67.0798,174.64806110293324,107.56826110293323,160.35864910589063
J,320,17,train,69.5464,183.27245977320098,113.72605977320097,163.52544455672898
J,320,18,train,72.0671,191.72851935820793,119.66141935820794,166.0416741595096
J,320,19,train,75.7046,200.02548718431314,124.32088718431314,164.21840573005227
J,320,20,train,77.1448,208.171806901279,131.027006901279,169.84554616938405
J,320,21,train,79.3373,216.17521176133565,136.83791176133565,172.4761389174268
J,320,22,train,82.9103,224.04280451693663,141.13250451693662,170.22312609764603
J,320,23,train,84.7354,231.78112620259574,147.04572620259574,173.53517680048213
J,320,24,train,87.4252,239.39621562736133,151.97101562736134,173.829760329243
J,320,25,train,88.8091,246.8936610610595,158.0845610610595,178.00491285359215
J,320,26,train,92.4918,254.27864532595356,161.78684532595355,174.9202040893934
J,320,27,train,94.6513,261.5559852899203,166.90468528992028,176.33638976952273
J,320,28,train,95.8706,268.73016658458243,172.85956658458244,180.30508475443196
J,320,29,train,98.8311,275.805374232699,176.97427423269903,179.06739298935153
J,320,30,train,101.3178,282.7855197565101,181.4677197565101,179.107441887319
J,320,31,train,103.7255,289.67426524678615,185.94876524678614,179.27005919160297
J,320,32,train,105.4466,296.47504479712364,191.02844479712365,181.16131273755974
J,320,33,train,107.1686,303.191083646114,196.022483646114,182.91037080461442
J,320,34,train,111.0295,309.82541531855554,198.79591531855556,179.04783442108229
J,320,35,train,111.8746,316.3808970143652,204.5062970143652,182.79957829066223
J,320,36,train,114.3202,322.86022345821334,208.54002345821334,182.4174760525378
J,320,37,train,116.2266,329.26593939301097,213.03933939301095,183.2965426098767
J,320,38,train,118.7907,335.6004508752784,216.80975087527838,182.5140780172845
J,320,39,train,121.3701,341.8660355091058,220.49593550910583,181.67236865513487
J,320,40,train,122.9468,348.064851737528,225.118051737528,183.10200162796266
J,320,41,train,124.2568,354.19894729464437,229.94214729464437,185.0539747479771
J,320,42,train,127.5166,360.27026690880916,232.75366690880918,182.52813116787084
J,320,43,train,129.5787,366.2806593359678,236.7019593359678,182.67042294448686
J,320,44,train,131.0876,372.2318837925548,241.1442837925548,183.95659375299783
J,320,45,train,133.4977,378.125615849067,244.627915849067,183.2450415618149
J,320,46,train,134.7565,383.9634528382273,249.2069528382273,184.93130412130571
J,320,47,train,138.116,389.7469188254078,251.6309188254078,182.1881019037677
J,320,48,train,139.7362,395.4774691836059,255.74126918360588,183.0171918111455
J,320,49,train,141.1237,401.15649481049746,260.0327948104974,184.25877071710664
J,320,50,train,143.1118,406.7853260209788,263.6735260209788,184.24303657768178
J,320,51,train,146.0009,412.36523614503557,266.36433614503557,182.4402014953576
J,320,52,train,147.4427,417.8974448575432,270.4547448575432,183.4304071056371
J,320,53,train,150.0515,423.38312126388655,273.3316212638865,182.1585397439456
J,320,54,train,150.9252,428.8233867627507,277.8981867627507,184.12974557115095
J,320,55,train,153.0246,434.21931770535167,281.19471770535165,183.7578518129449
J,320,56,train,156.1129,439.57194786836186,283.45904786836184,181.57311014551766
J,320,57,train,157.5975,444.88227075619153,287.2847707561915,182.2901827479443
J,320,58,train,158.8499,450.15124174662895,291.30134174662896,183.38150779234294
J,320,59,train,161.1889,455.37978009266703,294.19088009266704,182.51311355351828
J,320,60,train,163.0306,460.56877079197943,297.53817079197944,182.50449350734124
J,320,61,train,165.5373,465.7190663345711,300.1817663345711,181.33784128082982
J,320,62,train,167.1844,470.8314883380563,303.6470883380563,181.62405603516612
J,320,63,train,169.0945,475.9068290792535,306.81232907925346,181.44429835343755
J,320,64,train,169.9119,480.9458529299448,311.0339529299448,183.05601487002664
J,320,65,train,173.4115,485.9492977039913,312.5377977039913,180.2289915628383
J,320,66,train,174.7541,490.9178759223643,316.1637759223643,180.91923217959655
J,320,67,train,176.4414,495.8522760020693,319.4108760020693,181.0294386703287
J,320,68,train,178.3774,500.75316337447526,322.37576337447524,180.7267979993403
J,320,69,train,179.9164,505.6211815380487,325.7047815380487,181.0311797801916
J,320,70,train,182.207,510.45695305012885,328.24995305012885,180.1522186579708
J,320,71,train,184.8744,515.2610804619605,330.3866804619605,178.70872357771572
J,320,72,train,185.9589,520.0341472008902,334.0752472008902,179.65004482221084
J,320,73,train,187.2289,524.7767184032944,337.54781840329434,180.28617291630425
J,320,74,train,189.4161,529.489341701568,340.073241701568,179.5376642754064
J,320,75,train,192.0266,534.1725479681769,342.14594796817687,178.17632972107867
J,320,76,train,193.0797,538.8268520196266,345.7471520196266,179.06965466572953
J,320,77,train,195.2658,543.4527532829103,348.1869532829103,178.31435575656886
J,320,78,train,196.8764,548.0507364268527,351.17433642685273,178.37299769137022
J,320,79,train,198.0153,552.6212719605711,354.6059719605711,179.0800872258715
J,320,80,train,201.2647,557.1648168011034,355.90011680110337,176.83186212043313
J,320,81,train,202.4935,561.6818148121243,359.1883148121243,177.38263934996644
J,320,82,train,204.1896,566.1726973155021,361.98309731550205,177.27793056820818
J,320,83,train,205.3946,570.6378835773645,365.24328357736454,177.82516364956263
J,320,84,train,207.9062,575.0777812701822,367.1715812701822,176.60444049777357
J,320,85,train,209.5765,579.4927869122976,369.91628691229755,176.5065677269625
J,320,86,train,211.3289,583.8832862862351,372.5543862862352,176.29126271240477
J,320,87,train,213.3479,588.2496548370049,374.9017548370049,175.72319898016568
J,320,88,train,214.547,592.5922580515655,378.0452580515655,176.20626625008296
J,320,89,train,216.1695,596.9114518205124,380.74195182051244,176.1312080661298
J,320,90,train,219.0675,601.2075827829991,382.1400827829991,174.43942290983333
J,320,91,train,220.7149,605.4809886558133,384.76608865581335,174.32719252565792
J,320,92,train,221.3952,609.7319985475001,388.3367985475001,175.404344153577
J,320,93,train,224.007,613.9609332583494,389.9539332583494,174.08113731193643
J,320,94,train,224.9833,618.1681055669527,393.1848055669527,174.76177368140333
J,320,95,train,227.4214,622.3538205042822,394.9324205042822,173.6566657773992
J,320,96,train,229.3374,626.5183756153941,397.1809756153941,173.1863078657882
J,320,97,train,231.2882,630.662061209912,399.3738612099121,172.67368642667984
J,320,98,train,231.9872,634.785160605409,402.797960605409,173.62939015834021
J,320,99,train,233.6934,638.8879503385477,405.19455033854774,173.3872459977679
J,320,100,train,236.5242,642.9707004488068,406.44650044880683,171.8414016192875
J,320,101,development,237.7698204809252,647.0336745319524,409.26385405102724,172.1260726963706
J,320,102,development,239.55547757332764,651.0771301596328,411.5216525863052,171.7855324182011
J,320,103,development,241.04915779621658,655.1013193655359,414.0521615693193,171.77083934031407
J,320,104,development,242.8232719342226,659.106485527827,416.2832135936044,171.43464474293455
J,320,105,development,244.07089849707816,663.0928771499616,419.0219786528835,171.68043434637485
J,320,106,development,247.1369900748975,667.0607088391272,419.92371876422965,169.91536501151336
J,320,107,development,248.10199006014847,671.0102436703901,422.9082536102416,170.45742096132082
J,320,108,development,249.5736896447072,674.9416910503124,425.36800140560524,170.43783822371606
J,320,109,development,251.014947795016,678.8551222217006,427.8401744266846,170.4441023074322
J,320,110,development,253.06998674799948,682.7514515593167,429.68146481131726,169.78760315785013
J,320,111,development,255.30625645491403,686.6288430389088,431.3225865839948,168.94321062600534
J,320,112,development,256.38071369443446,690.4918677452544,434.1111540508199,169.32285888251806
J,320,113,development,258.6104394915314,694.3338990598912,435.72345956835983,168.48641548464184
J,320,114,development,259.874406989678,698.1600473262871,438.2856403366091,168.6528679040016
J,320,115,development,260.8050845045969,701.9817208087435,441.1766363041466,169.15952276857183
J,320,116,development,263.57389390487015,705.7382666570848,442.1643727522146,167.7572714814472
J,320,117,development,265.55785183887633,709.5909509761107,444.03309913723433,167.2076709698064
J,320,118,development,266.6149737815011,713.219990075582,446.60501629408094,167.50935251674463
J,320,119,development,267.92191508282406,717.0956484652825,449.1737333824584,167.65098638668772
J,320,120,development,269.9704490239976,720.7401648326703,450.7697158086727,166.9700211405745
J,320,121,development,271.494055641645,724.2367691285715,452.7427134869265,166.7597150209868
J,320,122,development,273.4596091884033,728.6001358847935,455.1405266963902,166.43793503808297
J,320,123,development,275.58749264934386,730.9970078220769,455.409515172733,165.25042947148324
J,320,124,development,276.4520495031329,736.3961887378833,459.9441392347504,166.37392996774946
J,320,125,development,278.25074352984194,738.3613402980444,460.11059676820247,165.35826317346618
J,320,126,development,279.22925092774517,743.3551551564468,464.12590422870164,166.21679236205856
J,320,127,development,282.4651147650521,747.3381498634478,464.87303509839575,164.57714981372703
J,320,128,development,283.2111857332339,750.2768917205876,467.06570598735374,164.9178173447212
J,320,129,development,284.83596398090475,756.9747560401524,472.1387920592477,165.7581386355059
J,320,130,development,286.6674453630029,757.4686693215285,470.8012239585256,164.23253898340522
J,320,131,development,287.9119205014222,764.5597368678273,476.6478163664051,165.55334545936267
J,320,132,development,289.5798549292188,767.3084405119487,477.72858558272986,164.97300397484477
J,320,133,development,291.8462913290674,771.9489131161808,480.10262178711343,164.50530160953122
J,320,134,development,293.5584341393563,777.8206548369178,484.26222069756153,164.9628027609915
J,320,135,development,294.9653696192655,779.4597036127124,484.49433399344684,164.25464949286112
J,320,136,development,295.57325487895827,787.0712335139089,491.4979786349506,166.28635051443555
J,320,137,development,297.97927706194344,788.635442054633,490.6561649926896,164.6611703439675
J,320,138,development,299.8403260537213,794.7994141490057,494.95908809528436,165.07422287374527
J,320,139,development,301.64932546219416,799.6877581470021,498.03843268480796,165.10510405475026
J,320,140,development,302.6967495896069,802.6230510337543,499.92630144414744,165.15747265933393
J,320,141,development,304.8643713408573,810.5320012536467,505.66762991278944,165.86642371122522
J,320,142,development,305.7289126020368,810.970129218673,505.2412166166362,165.25791176129354
J,320,143,development,307.2194961281701,818.5384989467038,511.31900281853376,166.43442530913293
J,320,144,development,310.1094631467019,822.4402390846653,512.3307759379634,165.2096555646216
J,320,145,development,311.165141530356,826.6235662244912,515.4584246941353,165.65429603040843
J,320,146,development,312.4278011806009,834.0916823952408,521.6638812146399,166.97101834195885
J,320,147,development,313.9852857311589,834.788634663391,520.8033489322321,165.86871187911504
J,320,148,development,315.47561608947575,843.0263676937345,527.5507516042587,167.22393893499327
J,320,149,development,317.7348059423702,845.9064670988812,528.1716611565109,166.2303440726318
J,320,150,development,318.8531042563166,851.3386579792029,532.4855537228864,167.0002727321221
J,320,151,development,321.1601343091136,857.8629857091344,536.7028514000208,167.11378345714897
J,320,152,development,322.14455867248296,859.7206223052463,537.5760636327633,166.87417159800756
J,320,153,development,323.4669695575121,868.1686807979302,544.701711240418,168.39484785279464
J,320,154,development,324.8628660517396,869.9489704512604,545.0861043995208,167.789600277893
J,320,155,development,327.44390126190547,876.6818316982931,549.2379304363876,167.73497027116122
J,320,156,development,329.03307168048093,882.1481467192425,553.1150750387616,168.10318555937846
J,320,157,development,329.9532397282339,885.2565921453672,555.3033524171333,168.29759055389457
J,320,158,development,331.4744675826634,893.8897995781055,562.4153319954421,169.67078523331105
J,320,159,development,333.64537852486984,894.4483225254589,560.8029440005892,168.08353422428328
J,320,160,development,334.2113548332444,902.5810110234389,568.3696561901945,170.06294010381066
J,320,161,development,336.84185042839067,906.833781329943,569.9919309015523,169.21648250555705
J,320,162,development,338.3399928508066,911.3260426346629,572.9860497838563,169.35214928508867
J,320,163,development,339.85821672536355,919.2927835604886,579.434566835125,170.49302865711232
J,320,164,development,341.04226111104657,920.1230538893341,579.0807927782876,169.79737082781463
J,320,165,development,342.0548775103636,928.9687524463226,586.913874935959,171.58471155499797
J,320,166,development,344.6617029402523,931.8125546913086,587.1508517510563,170.35569857114058
J,320,167,development,346.34787056600993,937.8615216256886,591.5136510596788,170.78599331158384
J,320,168,development,347.2726775844205,944.3791020851534,597.1064245007328,171.94166516471162
J,320,169,development,349.31626087069617,946.7982796392719,597.4820187685757,171.04328818799
J,320,170,development,350.4084193491921,955.7760051483725,605.3675857991805,172.7605709142263
J,320,171,development,351.87864902535927,956.9801713361551,605.1015223107959,171.96312535211175
J,320,172,development,353.4889004887188,964.7923521839656,611.3034516952468,172.93427059522506
J,320,173,development,356.0175749772649,969.6021930207912,613.5846180435262,172.34672138944526
J,320,174,development,357.1513022520396,973.8439090263615,616.6926067743219,172.66984689282344
J,320,175,development,357.95268510163226,982.232321279304,624.2796361776717,174.40283650908282
J,320,176,development,359.74375495311443,982.927690685325,623.1839357322106,173.2299524736518
J,320,177,development,361.28936169580464,992.0398475808719,630.7504858850673,174.58318809180471
J,320,178,development,363.33133057897385,994.8576811794853,631.5263506005115,173.8155500089037
J,320,179,development,364.736024114089,1001.1774204255911,636.4413963115021,174.493703455084
J,320,180,development,366.2127102883313,1007.4641118196438,641.2514015313125,175.1035350538309
J,320,181,development,367.9935754817403,1010.3363774029907,642.3428019212504,174.5527217643296
J,320,182,development,368.96843809573437,1019.512458011539,650.5440199158047,176.31427318642668
J,320,183,development,370.050919212106,1020.0382165817015,649.9872973695955,175.64806993413666
J,320,184,development,373.06192837211285,1028.7019349938664,655.6400066217536,175.7456220426174
J,320,185,development,373.86487391090856,1032.5650569119866,658.7001830010781,176.18669978556088
J,320,186,development,375.82591276673935,1037.899676717497,662.0737639507577,176.16501190051824
J,320,187,development,376.32409223066804,1045.0302085375254,668.7061163068573,177.69420829346572
J,320,188,development,378.4366802499655,1047.1008410126594,668.6641607626939,176.69116014891236
J,320,189,development,379.87297534653237,1056.2998976847744,676.426922338242,178.06660811319458
J,320,190,development,381.4844686171865,1057.4180297040095,675.933561086823,177.18508004715426
J,320,191,development,383.44352944953647,1065.4912517394819,682.0477222899453,177.87435956190964
J,320,192,development,384.95611681486366,1069.7116548176014,684.7555380027377,177.87885634041143
J,320,193,development,385.86130084597426,1074.6683050966499,688.8070042506756,178.51155395488323
J,320,194,development,387.222890222388,1081.8934412426222,694.6705510202341,179.39811115537984
J,320,195,development,388.84612835423223,1083.8240511494778,694.9779227952456,178.72826090276317
J,320,196,development,391.45608356363806,1092.950547474919,701.494463911281,179.20131870865168
J,320,197,development,392.2450833395191,1093.944025070257,701.6989417307379,178.8929859251702
J,320,198,development,393.427743844434,1102.0392632584872,708.6115194140532,180.11223928687818
J,320,199,development,395.5828700109937,1105.8415110229923,710.2586410119986,179.54737043903336
J,320,200,development,396.3818542225922,1111.0800810163437,714.6982267937515,180.30548552618797
J,320,201,development,397.9187362096142,1117.5613188392988,719.6425826296845,180.8516456110259
J,320,202,development,399.9851198761949,1120.0615621392692,720.0764422630743,180.02580758153087
J,320,203,development,401.8392286005332,1128.9697544756625,727.1305258751293,180.9506076366593
J,320,204,development,402.86191776388614,1129.074605374172,726.2126876102859,180.26342416309325
J,320,205,development,404.236441800208,1137.789538503029,733.553096702821,181.46634515088482
J,320,206,development,405.13438745990993,1140.3438945648247,735.2095071049148,181.47299510034
J,320,207,development,407.5814603868962,1146.499105692164,738.9176453052678,181.29324248552697
J,320,208,development,408.9472455023511,1151.3223715960032,742.3751260936522,181.53322568091102
J,320,209,development,410.51386919336665,1155.0713691117085,744.5574999183418,181.3720694458751
J,320,210,development,411.9722678042788,1161.9379813023181,749.9657134980393,182.0427664937718
J,320,211,development,413.26273607018504,1163.4669931710778,750.2042571008927,181.53203558461763
J,320,212,development,415.01880975515513,1171.573730502804,756.5549207476488,182.29412811288884
J,320,213,development,415.4552149962946,1172.1087520881324,756.6535370918377,182.12637843493823
J,320,214,development,418.3877057895348,1179.2940705452372,760.9063647557025,181.86632977654173
J,320,215,development,419.8613648181523,1181.5352725509715,761.6739077328192,181.41081117637736
J,320,216,development,420.6438276250418,1186.4939336786342,765.8501060535924,182.06616994182178
J,320,217,development,422.07671005882673,1190.1395301437854,768.0628200849586,181.97232914791965
J,320,218,development,423.7165796274818,1194.1969880193026,770.4804083918208,181.83862643968354
J,320,219,development,425.06988249446135,1198.5931807570294,773.523298262568,181.97555981224968
J,320,220,development,427.2088250840746,1202.8412226786256,775.6323975945511,181.55814020038252
J,320,221,development,428.12791407661666,1207.4021941757496,779.274280099133,182.01903087301991
J,320,222,development,430.3287454309386,1211.901580861191,781.5728354302523,181.62226988754185
J,320,223,development,431.3013069307036,1216.5457272682215,785.2444203375179,182.06400206055525
J,320,224,development,432.1386417345886,1221.198437425788,789.0597956911993,182.5941305604938
J,320,225,development,433.88921848092724,1225.9340070820217,792.0447886010945,182.5453951988233
J,320,226,development,436.16100643264696,1230.6902709818353,794.5292645491884,182.16421294687228
J,320,227,development,437.5816981676686,1235.5128660416208,797.9311678739522,182.35021510616474
J,320,228,development,438.6217386562722,1240.3531032736298,801.7313646173576,182.78422931646756
J,320,229,development,439.91844221437066,1245.2541310054028,805.3356887910321,183.0647709919365
J,320,230,development,441.68319920118904,1250.1688485103143,808.4856493091253,183.04650273574381
J,320,231,development,442.90454630260945,1255.1413335722254,812.236787269616,183.38867687184782
J,320,232,development,444.31933627755916,1260.1246089453573,815.8052726677981,183.60787074955874
J,320,233,development,446.8606226964295,1265.1636360404104,818.3030133439809,183.12264983345537
J,320,234,development,447.4417041944933,1270.2114004702823,822.7696962757891,183.88310444976958
J,320,235,development,449.1485456850233,1275.313560683642,826.1650149986187,183.94026273392137
J,320,236,development,450.1269457803135,1280.4229817351115,830.2960359547981,184.4581942357274
J,320,237,development,451.4033084453888,1285.5859302594715,834.1826218140827,184.79763134367963
J,320,238,development,453.9867378066779,1290.7550734925437,836.7683356858658,184.31559030303404
J,320,239,development,454.9746837686168,1295.9772506018119,841.002566833195,184.84601381928707
J,320,240,development,456.32842668924604,1301.2048626217374,844.8764359324914,185.14657131098295
J,320,241,postfreeze-evaluation,457.903893064103,1306.4853144087945,848.5814213446915,185.3186736776437
J,320,242,postfreeze-evaluation,459.513415281106,1311.7706781973106,852.2572629162046,185.4695063461507
J,320,243,postfreeze-evaluation,460.08794442217584,1317.108936746384,857.0209923242081,186.27329898864014
J,320,244,postfreeze-evaluation,462.06536727488253,1322.4517731099318,860.3864058350492,186.2044781476136
J,320,245,postfreeze-evaluation,464.05728691054827,1327.8477743795625,863.7904874690141,186.13876170756447
J,320,246,postfreeze-evaluation,465.6715392113711,1333.248173837959,867.576634626588,186.3065619375956
J,320,247,postfreeze-evaluation,466.5702869308262,1338.7022007922808,872.1319138614546,186.92401515717543
J,320,248,postfreeze-evaluation,467.43904621026167,1344.1605763321945,876.7215301219328,187.55847146914834
J,320,249,postfreeze-evaluation,469.53600455911203,1349.6732197238853,880.1372151647732,187.44829078468865
J,320,250,postfreeze-evaluation,470.77365547810166,1355.190274427076,884.4166189489744,187.86450954881727
J,320,251,postfreeze-evaluation,472.7991746619088,1360.762406429963,887.9632317680541,187.80981003256247
J,320,252,postfreeze-evaluation,473.8352323451397,1366.3391121399527,892.503879794813,188.35743289446165
J,320,253,postfreeze-evaluation,475.6003393693758,1371.9718697315238,896.3715303621481,188.4715918307997
J,320,254,postfreeze-evaluation,476.7690152374845,1377.6094542655467,900.8404390280622,188.94693451908626
J,320,255,postfreeze-evaluation,478.07526376667096,1383.3042303440802,905.2289665774092,189.3486308923974
J,320,256,postfreeze-evaluation,478.9421815346348,1389.0041716308258,910.061990096191,190.01500080451353
J,320,257,postfreeze-evaluation,481.8303393762866,1394.7626125737265,912.9322731974399,189.47172865436423
J,320,258,postfreeze-evaluation,482.8347827909824,1400.5266386914238,917.6918559004414,190.06332779005842
J,320,259,postfreeze-evaluation,483.8514272124825,1406.3506475657491,922.4992203532665,190.65753834144476
J,320,260,postfreeze-evaluation,485.539148129356,1412.1807420809448,926.6415939515888,190.84796715603156
J,320,261,postfreeze-evaluation,486.52871826165125,1418.072487090765,931.5437688291138,191.46737568904146
J,320,262,postfreeze-evaluation,488.38056709001745,1423.970899423067,935.5903323330497,191.56993446887157
J,320,263,postfreeze-evaluation,489.66176157795616,1429.9328274757813,940.2710658978251,192.02460548844186
J,320,264,postfreeze-evaluation,491.398821593663,1435.9020882819168,944.5032666882538,192.20706790161216
J,320,265,postfreeze-evaluation,493.3144415817853,1441.9369438138533,948.622502232068,192.29570883640923
J,320,266,postfreeze-evaluation,493.9579978053695,1447.9798856262546,954.0218878208851,193.1382611597659
J,320,267,postfreeze-evaluation,495.3588288221313,1454.090735073477,958.7319062513457,193.54291282766215
J,320,268,postfreeze-evaluation,496.4296962157591,1460.2105186677388,963.7808224519797,194.14245960682814
J,320,269,postfreeze-evaluation,498.58078242968656,1466.4007812243542,967.8199987946676,194.1149825467163
J,320,270,postfreeze-evaluation,500.3090849416905,1472.6009284480049,972.2918435063143,194.3382346574082
J,320,271,postfreeze-evaluation,501.6044469651455,1478.8744140427618,977.2699670776163,194.82880843469135
J,320,272,postfreeze-evaluation,502.27627032711825,1485.158848135845,982.8825778087266,195.6856486906306
J,320,273,postfreeze-evaluation,504.49977331342774,1491.519803903388,987.0200305899602,195.64330507176658
J,320,274,postfreeze-evaluation,505.41523174224443,1497.8928987052734,992.4776669630289,196.36876861463097
J,320,275,postfreeze-evaluation,506.46415270952355,1504.3460656610196,997.881912951496,197.029129823492
J,320,276,postfreeze-evaluation,508.8007003364678,1510.8127055595844,1002.0120052231166,196.93605070914606
J,320,277,postfreeze-evaluation,510.26422794367284,1517.3633877473974,1007.0991598037245,197.36816822575628
J,320,278,postfreeze-evaluation,511.5622897003746,1523.9290408304037,1012.3667511300291,197.89706385960915
J,320,279,postfreeze-evaluation,512.6231445314074,1530.583189956221,1017.9600454248136,198.57863545262637
J,320,280,postfreeze-evaluation,513.6689855554737,1537.2539976324945,1023.5850120770208,199.26938181212788
J,320,281,postfreeze-evaluation,515.4350571672994,1544.0183172068453,1028.5832600395458,199.55632542582165
J,320,282,postfreeze-evaluation,517.5896685724674,1550.8012046681185,1033.2115360956511,199.6198144652479
J,320,283,postfreeze-evaluation,518.2342231475501,1557.6832790770961,1039.449055929546,200.57514720203977
J,320,284,postfreeze-evaluation,520.1063104117233,1564.586092505999,1044.4797820942758,200.82044020335985
J,320,285,postfreeze-evaluation,521.525193449492,1571.5945483985463,1050.0693549490543,201.3458540715253
J,320,286,postfreeze-evaluation,522.4566961777302,1578.626227003282,1056.1695308255519,202.15446343255638
J,320,287,postfreeze-evaluation,523.9605308920159,1585.7709372096815,1061.8104063176656,202.6508379381149
J,320,288,postfreeze-evaluation,525.0773856872796,1592.9417313080335,1067.8643456207537,203.372755088855
J,320,289,postfreeze-evaluation,527.9036416012724,1600.234075648004,1072.3304340467316,203.12995583702886
J,320,290,postfreeze-evaluation,528.4062138522927,1607.5558266579758,1079.149612805683,204.22727525065437
J,320,291,postfreeze-evaluation,529.8062263187069,1615.0090302048839,1085.202803886177,204.8301341089505
J,320,292,postfreeze-evaluation,530.866917883961,1622.4955353904134,1091.6286175064524,205.63131374953466
J,320,293,postfreeze-evaluation,532.6881830282937,1630.1251142889662,1097.4369312606725,206.01863646041915
J,320,294,postfreeze-evaluation,533.7796307537687,1637.7926099254244,1104.0129791716556,206.82935720357867
J,320,295,postfreeze-evaluation,535.6643140758732,1645.616969898056,1109.9526558221828,207.21049109591527
J,320,296,postfreeze-evaluation,537.0697590831223,1653.4847837362197,1116.4150246530974,207.87151124632763
J,320,297,postfreeze-evaluation,538.4285261762479,1661.5260408879735,1123.0975147117256,208.5880409583079
J,320,298,postfreeze-evaluation,540.2131663762282,1669.6174930896577,1129.4043267134296,209.066419889304
J,320,299,postfreeze-evaluation,540.6313902472951,1677.902627898308,1137.271237651013,210.35982337814374
J,320,300,postfreeze-evaluation,541.8474371212013,1686.2463078847645,1144.398870763563,211.20315283646568
J,352,1,train,14.1347,14.134700000000002,1.7763568394002505e-15,1.2567347304153965e-14
J,352,2,train,21.022,27.60248596060497,6.580485960604971,31.30285396539326
J,352,3,train,25.0108,40.48543684851975,15.474636848519747,61.87181876837105
J,352,4,train,30.4248,52.8502933074966,22.4254933074966,73.70793992892837
J,352,5,train,32.935,64.75221181192366,31.817211811923656,96.60607806869183
J,352,6,train,37.5861,76.23739176068148,38.651291760681474,102.83400448751392
J,352,7,train,40.9187,87.34497690161243,46.426276901612425,113.4598042010436
J,352,8,train,43.327,98.10846597256278,54.781465972562785,126.43724691892534
J,352,9,train,48.0051,108.55678040504756,60.55168040504756,126.13593223438252
J,352,10,train,49.7738,118.71508624476508,68.94128624476508,138.50918805629684
J,352,11,train,52.9703,128.60543621209587,75.63513621209586,142.78781923473315
J,352,12,train,56.4462,138.24727778626985,81.80107778626984,144.91866199366802
J,352,13,train,59.347,147.6578599342704,88.31085993427038,148.80425284221675
J,352,14,train,60.8317,156.85256210338162,96.02086210338162,157.8467511238082
J,352,15,train,65.1125,165.8451628543399,100.73266285433989,154.70556783158364
J,352,16,train,67.0798,174.64806110298642,107.56826110298641,160.3586491059699
J,352,17,train,69.5464,183.27245977325452,113.72605977325452,163.52544455680598
J,352,18,train,72.0671,191.7285193582604,119.6614193582604,166.0416741595824
J,352,19,train,75.7046,200.02548718437177,124.32088718437177,164.2184057301297
J,352,20,train,77.1448,208.17180690134276,131.02700690134276,169.8455461694667
J,352,21,train,79.3373,216.1752117613986,136.8379117613986,172.47613891750615
J,352,22,train,82.9103,224.04280451700205,141.13250451700205,170.22312609772493
J,352,23,train,84.7354,231.78112620266242,147.04572620266242,173.53517680056083
J,352,24,train,87.4252,239.39621562743213,151.9710156274321,173.82976032932393
J,352,25,train,88.8091,246.89366106113698,158.08456106113698,178.00491285367937
J,352,26,train,92.4918,254.2786453260352,161.78684532603518,174.92020408948164
J,352,27,train,94.6513,261.555985290002,166.90468529000202,176.3363897696091
J,352,28,train,95.8706,268.7301665846637,172.85956658466372,180.30508475451677
J,352,29,train,98.8311,275.80537423278656,176.97427423278657,179.06739298944012
J,352,30,train,101.3178,282.7855197566039,181.46771975660388,179.10744188741157
J,352,31,train,103.7255,289.67426524687454,185.94876524687453,179.2700591916882
J,352,32,train,105.4466,296.47504479721437,191.02844479721438,181.16131273764574
J,352,33,train,107.1686,303.19108364620695,196.02248364620695,182.91037080470116
J,352,34,train,111.0295,309.8254153186531,198.7959153186531,179.04783442117014
J,352,35,train,111.8746,316.3808970144653,204.5062970144653,182.7995782907517
J,352,36,train,114.3202,322.86022345831503,208.54002345831503,182.4174760526268
J,352,37,train,116.2266,329.26593939311584,213.03933939311582,183.2965426099669
