alphabet_size,label_atoms,length,canonical_label_word,canonical_atom_word,content_vector,primitive,mixed,word_weight,connected_log_first_repetition,shared_included,disjoint_included,de_rham_cancels_word
4,2|3|5|7,6,0|3|1|3|1|1,2|7|3|7|3|3,2:1|3:3|5:0|7:2,True,True,1/7001316,1/7001316,True,False,False
4,2|3|5|7,6,0|3|1|3|1|2,2|7|3|7|3|5,2:1|3:2|5:1|7:2,True,True,1/19448100,1/19448100,True,False,False
4,2|3|5|7,6,0|3|1|3|1|3,2|7|3|7|3|7,2:1|3:2|5:0|7:3,True,True,1/38118276,1/38118276,True,False,False
4,2|3|5|7,6,0|3|1|3|2|1,2|7|3|7|5|3,2:1|3:2|5:1|7:2,True,True,1/19448100,1/19448100,True,False,False
4,2|3|5|7,6,0|3|1|3|2|2,2|7|3|7|5|5,2:1|3:1|5:2|7:2,True,True,1/54022500,1/54022500,True,False,False
4,2|3|5|7,6,0|3|1|3|2|3,2|7|3|7|5|7,2:1|3:1|5:1|7:3,True,True,1/105884100,1/105884100,True,False,False
4,2|3|5|7,6,0|3|1|3|3|1,2|7|3|7|7|3,2:1|3:2|5:0|7:3,True,True,1/38118276,1/38118276,True,False,False
4,2|3|5|7,6,0|3|1|3|3|2,2|7|3|7|7|5,2:1|3:1|5:1|7:3,True,True,1/105884100,1/105884100,True,False,False
4,2|3|5|7,6,0|3|1|3|3|3,2|7|3|7|7|7,2:1|3:1|5:0|7:4,True,True,1/207532836,1/207532836,True,False,False
4,2|3|5|7,6,0|3|2|0|3|3,2|7|5|2|7|7,2:2|3:0|5:1|7:3,True,True,1/47059600,1/47059600,True,False,False
4,2|3|5|7,6,0|3|2|1|1|1,2|7|5|3|3|3,2:1|3:3|5:1|7:1,True,True,1/3572100,1/3572100,True,False,False
4,2|3|5|7,6,0|3|2|1|1|2,2|7|5|3|3|5,2:1|3:2|5:2|7:1,True,True,1/9922500,1/9922500,True,False,False
4,2|3|5|7,6,0|3|2|1|1|3,2|7|5|3|3|7,2:1|3:2|5:1|7:2,True,True,1/19448100,1/19448100,True,False,False
4,2|3|5|7,6,0|3|2|1|2|1,2|7|5|3|5|3,2:1|3:2|5:2|7:1,True,True,1/9922500,1/9922500,True,False,False
4,2|3|5|7,6,0|3|2|1|2|2,2|7|5|3|5|5,2:1|3:1|5:3|7:1,True,True,1/27562500,1/27562500,True,False,False
4,2|3|5|7,6,0|3|2|1|2|3,2|7|5|3|5|7,2:1|3:1|5:2|7:2,True,True,1/54022500,1/54022500,True,False,False
4,2|3|5|7,6,0|3|2|1|3|1,2|7|5|3|7|3,2:1|3:2|5:1|7:2,True,True,1/19448100,1/19448100,True,False,False
4,2|3|5|7,6,0|3|2|1|3|2,2|7|5|3|7|5,2:1|3:1|5:2|7:2,True,True,1/54022500,1/54022500,True,False,False
4,2|3|5|7,6,0|3|2|1|3|3,2|7|5|3|7|7,2:1|3:1|5:1|7:3,True,True,1/105884100,1/105884100,True,False,False
4,2|3|5|7,6,0|3|2|2|1|1,2|7|5|5|3|3,2:1|3:2|5:2|7:1,True,True,1/9922500,1/9922500,True,False,False
4,2|3|5|7,6,0|3|2|2|1|2,2|7|5|5|3|5,2:1|3:1|5:3|7:1,True,True,1/27562500,1/27562500,True,False,False
4,2|3|5|7,6,0|3|2|2|1|3,2|7|5|5|3|7,2:1|3:1|5:2|7:2,True,True,1/54022500,1/54022500,True,False,False
4,2|3|5|7,6,0|3|2|2|2|1,2|7|5|5|5|3,2:1|3:1|5:3|7:1,True,True,1/27562500,1/27562500,True,False,False
4,2|3|5|7,6,0|3|2|2|2|2,2|7|5|5|5|5,2:1|3:0|5:4|7:1,True,True,1/76562500,1/76562500,True,False,False
4,2|3|5|7,6,0|3|2|2|2|3,2|7|5|5|5|7,2:1|3:0|5:3|7:2,True,True,1/150062500,1/150062500,True,False,False
4,2|3|5|7,6,0|3|2|2|3|1,2|7|5|5|7|3,2:1|3:1|5:2|7:2,True,True,1/54022500,1/54022500,True,False,False
4,2|3|5|7,6,0|3|2|2|3|2,2|7|5|5|7|5,2:1|3:0|5:3|7:2,True,True,1/150062500,1/150062500,True,False,False
4,2|3|5|7,6,0|3|2|2|3|3,2|7|5|5|7|7,2:1|3:0|5:2|7:3,True,True,1/294122500,1/294122500,True,False,False
4,2|3|5|7,6,0|3|2|3|1|1,2|7|5|7|3|3,2:1|3:2|5:1|7:2,True,True,1/19448100,1/19448100,True,False,False
4,2|3|5|7,6,0|3|2|3|1|2,2|7|5|7|3|5,2:1|3:1|5:2|7:2,True,True,1/54022500,1/54022500,True,False,False
4,2|3|5|7,6,0|3|2|3|1|3,2|7|5|7|3|7,2:1|3:1|5:1|7:3,True,True,1/105884100,1/105884100,True,False,False
4,2|3|5|7,6,0|3|2|3|2|1,2|7|5|7|5|3,2:1|3:1|5:2|7:2,True,True,1/54022500,1/54022500,True,False,False
4,2|3|5|7,6,0|3|2|3|2|2,2|7|5|7|5|5,2:1|3:0|5:3|7:2,True,True,1/150062500,1/150062500,True,False,False
4,2|3|5|7,6,0|3|2|3|2|3,2|7|5|7|5|7,2:1|3:0|5:2|7:3,True,True,1/294122500,1/294122500,True,False,False
4,2|3|5|7,6,0|3|2|3|3|1,2|7|5|7|7|3,2:1|3:1|5:1|7:3,True,True,1/105884100,1/105884100,True,False,False
4,2|3|5|7,6,0|3|2|3|3|2,2|7|5|7|7|5,2:1|3:0|5:2|7:3,True,True,1/294122500,1/294122500,True,False,False
4,2|3|5|7,6,0|3|2|3|3|3,2|7|5|7|7|7,2:1|3:0|5:1|7:4,True,True,1/576480100,1/576480100,True,False,False
4,2|3|5|7,6,0|3|3|1|1|1,2|7|7|3|3|3,2:1|3:3|5:0|7:2,True,True,1/7001316,1/7001316,True,False,False
4,2|3|5|7,6,0|3|3|1|1|2,2|7|7|3|3|5,2:1|3:2|5:1|7:2,True,True,1/19448100,1/19448100,True,False,False
4,2|3|5|7,6,0|3|3|1|1|3,2|7|7|3|3|7,2:1|3:2|5:0|7:3,True,True,1/38118276,1/38118276,True,False,False
4,2|3|5|7,6,0|3|3|1|2|1,2|7|7|3|5|3,2:1|3:2|5:1|7:2,True,True,1/19448100,1/19448100,True,False,False
4,2|3|5|7,6,0|3|3|1|2|2,2|7|7|3|5|5,2:1|3:1|5:2|7:2,True,True,1/54022500,1/54022500,True,False,False
4,2|3|5|7,6,0|3|3|1|2|3,2|7|7|3|5|7,2:1|3:1|5:1|7:3,True,True,1/105884100,1/105884100,True,False,False
4,2|3|5|7,6,0|3|3|1|3|1,2|7|7|3|7|3,2:1|3:2|5:0|7:3,True,True,1/38118276,1/38118276,True,False,False
4,2|3|5|7,6,0|3|3|1|3|2,2|7|7|3|7|5,2:1|3:1|5:1|7:3,True,True,1/105884100,1/105884100,True,False,False
4,2|3|5|7,6,0|3|3|1|3|3,2|7|7|3|7|7,2:1|3:1|5:0|7:4,True,True,1/207532836,1/207532836,True,False,False
4,2|3|5|7,6,0|3|3|2|1|1,2|7|7|5|3|3,2:1|3:2|5:1|7:2,True,True,1/19448100,1/19448100,True,False,False
4,2|3|5|7,6,0|3|3|2|1|2,2|7|7|5|3|5,2:1|3:1|5:2|7:2,True,True,1/54022500,1/54022500,True,False,False
4,2|3|5|7,6,0|3|3|2|1|3,2|7|7|5|3|7,2:1|3:1|5:1|7:3,True,True,1/105884100,1/105884100,True,False,False
4,2|3|5|7,6,0|3|3|2|2|1,2|7|7|5|5|3,2:1|3:1|5:2|7:2,True,True,1/54022500,1/54022500,True,False,False
4,2|3|5|7,6,0|3|3|2|2|2,2|7|7|5|5|5,2:1|3:0|5:3|7:2,True,True,1/150062500,1/150062500,True,False,False
4,2|3|5|7,6,0|3|3|2|2|3,2|7|7|5|5|7,2:1|3:0|5:2|7:3,True,True,1/294122500,1/294122500,True,False,False
4,2|3|5|7,6,0|3|3|2|3|1,2|7|7|5|7|3,2:1|3:1|5:1|7:3,True,True,1/105884100,1/105884100,True,False,False
4,2|3|5|7,6,0|3|3|2|3|2,2|7|7|5|7|5,2:1|3:0|5:2|7:3,True,True,1/294122500,1/294122500,True,False,False
4,2|3|5|7,6,0|3|3|2|3|3,2|7|7|5|7|7,2:1|3:0|5:1|7:4,True,True,1/576480100,1/576480100,True,False,False
4,2|3|5|7,6,0|3|3|3|1|1,2|7|7|7|3|3,2:1|3:2|5:0|7:3,True,True,1/38118276,1/38118276,True,False,False
4,2|3|5|7,6,0|3|3|3|1|2,2|7|7|7|3|5,2:1|3:1|5:1|7:3,True,True,1/105884100,1/105884100,True,False,False
4,2|3|5|7,6,0|3|3|3|1|3,2|7|7|7|3|7,2:1|3:1|5:0|7:4,True,True,1/207532836,1/207532836,True,False,False
4,2|3|5|7,6,0|3|3|3|2|1,2|7|7|7|5|3,2:1|3:1|5:1|7:3,True,True,1/105884100,1/105884100,True,False,False
4,2|3|5|7,6,0|3|3|3|2|2,2|7|7|7|5|5,2:1|3:0|5:2|7:3,True,True,1/294122500,1/294122500,True,False,False
4,2|3|5|7,6,0|3|3|3|2|3,2|7|7|7|5|7,2:1|3:0|5:1|7:4,True,True,1/576480100,1/576480100,True,False,False
4,2|3|5|7,6,0|3|3|3|3|1,2|7|7|7|7|3,2:1|3:1|5:0|7:4,True,True,1/207532836,1/207532836,True,False,False
4,2|3|5|7,6,0|3|3|3|3|2,2|7|7|7|7|5,2:1|3:0|5:1|7:4,True,True,1/576480100,1/576480100,True,False,False
4,2|3|5|7,6,0|3|3|3|3|3,2|7|7|7|7|7,2:1|3:0|5:0|7:5,True,True,1/1129900996,1/1129900996,True,False,False
4,2|3|5|7,6,1|1|1|1|1|2,3|3|3|3|3|5,2:0|3:5|5:1|7:0,True,True,1/1476225,1/1476225,True,False,False
4,2|3|5|7,6,1|1|1|1|1|3,3|3|3|3|3|7,2:0|3:5|5:0|7:1,True,True,1/2893401,1/2893401,True,False,False
4,2|3|5|7,6,1|1|1|1|2|2,3|3|3|3|5|5,2:0|3:4|5:2|7:0,True,True,1/4100625,1/4100625,True,False,False
4,2|3|5|7,6,1|1|1|1|2|3,3|3|3|3|5|7,2:0|3:4|5:1|7:1,True,True,1/8037225,1/8037225,True,False,False
4,2|3|5|7,6,1|1|1|1|3|2,3|3|3|3|7|5,2:0|3:4|5:1|7:1,True,True,1/8037225,1/8037225,True,False,False
4,2|3|5|7,6,1|1|1|1|3|3,3|3|3|3|7|7,2:0|3:4|5:0|7:2,True,True,1/15752961,1/15752961,True,False,False
4,2|3|5|7,6,1|1|1|2|1|2,3|3|3|5|3|5,2:0|3:4|5:2|7:0,True,True,1/4100625,1/4100625,True,False,False
4,2|3|5|7,6,1|1|1|2|1|3,3|3|3|5|3|7,2:0|3:4|5:1|7:1,True,True,1/8037225,1/8037225,True,False,False
4,2|3|5|7,6,1|1|1|2|2|2,3|3|3|5|5|5,2:0|3:3|5:3|7:0,True,True,1/11390625,1/11390625,True,False,False
4,2|3|5|7,6,1|1|1|2|2|3,3|3|3|5|5|7,2:0|3:3|5:2|7:1,True,True,1/22325625,1/22325625,True,False,False
4,2|3|5|7,6,1|1|1|2|3|2,3|3|3|5|7|5,2:0|3:3|5:2|7:1,True,True,1/22325625,1/22325625,True,False,False
4,2|3|5|7,6,1|1|1|2|3|3,3|3|3|5|7|7,2:0|3:3|5:1|7:2,True,True,1/43758225,1/43758225,True,False,False
4,2|3|5|7,6,1|1|1|3|1|2,3|3|3|7|3|5,2:0|3:4|5:1|7:1,True,True,1/8037225,1/8037225,True,False,False
4,2|3|5|7,6,1|1|1|3|1|3,3|3|3|7|3|7,2:0|3:4|5:0|7:2,True,True,1/15752961,1/15752961,True,False,False
4,2|3|5|7,6,1|1|1|3|2|2,3|3|3|7|5|5,2:0|3:3|5:2|7:1,True,True,1/22325625,1/22325625,True,False,False
4,2|3|5|7,6,1|1|1|3|2|3,3|3|3|7|5|7,2:0|3:3|5:1|7:2,True,True,1/43758225,1/43758225,True,False,False
4,2|3|5|7,6,1|1|1|3|3|2,3|3|3|7|7|5,2:0|3:3|5:1|7:2,True,True,1/43758225,1/43758225,True,False,False
4,2|3|5|7,6,1|1|1|3|3|3,3|3|3|7|7|7,2:0|3:3|5:0|7:3,True,True,1/85766121,1/85766121,True,False,False
4,2|3|5|7,6,1|1|2|1|1|3,3|3|5|3|3|7,2:0|3:4|5:1|7:1,True,True,1/8037225,1/8037225,True,False,False
4,2|3|5|7,6,1|1|2|1|2|2,3|3|5|3|5|5,2:0|3:3|5:3|7:0,True,True,1/11390625,1/11390625,True,False,False
4,2|3|5|7,6,1|1|2|1|2|3,3|3|5|3|5|7,2:0|3:3|5:2|7:1,True,True,1/22325625,1/22325625,True,False,False
4,2|3|5|7,6,1|1|2|1|3|2,3|3|5|3|7|5,2:0|3:3|5:2|7:1,True,True,1/22325625,1/22325625,True,False,False
4,2|3|5|7,6,1|1|2|1|3|3,3|3|5|3|7|7,2:0|3:3|5:1|7:2,True,True,1/43758225,1/43758225,True,False,False
4,2|3|5|7,6,1|1|2|2|1|2,3|3|5|5|3|5,2:0|3:3|5:3|7:0,True,True,1/11390625,1/11390625,True,False,False
4,2|3|5|7,6,1|1|2|2|1|3,3|3|5|5|3|7,2:0|3:3|5:2|7:1,True,True,1/22325625,1/22325625,True,False,False
4,2|3|5|7,6,1|1|2|2|2|2,3|3|5|5|5|5,2:0|3:2|5:4|7:0,True,True,1/31640625,1/31640625,True,False,False
4,2|3|5|7,6,1|1|2|2|2|3,3|3|5|5|5|7,2:0|3:2|5:3|7:1,True,True,1/62015625,1/62015625,True,False,False
4,2|3|5|7,6,1|1|2|2|3|2,3|3|5|5|7|5,2:0|3:2|5:3|7:1,True,True,1/62015625,1/62015625,True,False,False
4,2|3|5|7,6,1|1|2|2|3|3,3|3|5|5|7|7,2:0|3:2|5:2|7:2,True,True,1/121550625,1/121550625,True,False,False
4,2|3|5|7,6,1|1|2|3|1|2,3|3|5|7|3|5,2:0|3:3|5:2|7:1,True,True,1/22325625,1/22325625,True,False,False
4,2|3|5|7,6,1|1|2|3|1|3,3|3|5|7|3|7,2:0|3:3|5:1|7:2,True,True,1/43758225,1/43758225,True,False,False
4,2|3|5|7,6,1|1|2|3|2|2,3|3|5|7|5|5,2:0|3:2|5:3|7:1,True,True,1/62015625,1/62015625,True,False,False
4,2|3|5|7,6,1|1|2|3|2|3,3|3|5|7|5|7,2:0|3:2|5:2|7:2,True,True,1/121550625,1/121550625,True,False,False
4,2|3|5|7,6,1|1|2|3|3|2,3|3|5|7|7|5,2:0|3:2|5:2|7:2,True,True,1/121550625,1/121550625,True,False,False
4,2|3|5|7,6,1|1|2|3|3|3,3|3|5|7|7|7,2:0|3:2|5:1|7:3,True,True,1/238239225,1/238239225,True,False,False
4,2|3|5|7,6,1|1|3|1|2|2,3|3|7|3|5|5,2:0|3:3|5:2|7:1,True,True,1/22325625,1/22325625,True,False,False
4,2|3|5|7,6,1|1|3|1|2|3,3|3|7|3|5|7,2:0|3:3|5:1|7:2,True,True,1/43758225,1/43758225,True,False,False
4,2|3|5|7,6,1|1|3|1|3|2,3|3|7|3|7|5,2:0|3:3|5:1|7:2,True,True,1/43758225,1/43758225,True,False,False
4,2|3|5|7,6,1|1|3|1|3|3,3|3|7|3|7|7,2:0|3:3|5:0|7:3,True,True,1/85766121,1/85766121,True,False,False
4,2|3|5|7,6,1|1|3|2|1|2,3|3|7|5|3|5,2:0|3:3|5:2|7:1,True,True,1/22325625,1/22325625,True,False,False
4,2|3|5|7,6,1|1|3|2|1|3,3|3|7|5|3|7,2:0|3:3|5:1|7:2,True,True,1/43758225,1/43758225,True,False,False
4,2|3|5|7,6,1|1|3|2|2|2,3|3|7|5|5|5,2:0|3:2|5:3|7:1,True,True,1/62015625,1/62015625,True,False,False
4,2|3|5|7,6,1|1|3|2|2|3,3|3|7|5|5|7,2:0|3:2|5:2|7:2,True,True,1/121550625,1/121550625,True,False,False
4,2|3|5|7,6,1|1|3|2|3|2,3|3|7|5|7|5,2:0|3:2|5:2|7:2,True,True,1/121550625,1/121550625,True,False,False
4,2|3|5|7,6,1|1|3|2|3|3,3|3|7|5|7|7,2:0|3:2|5:1|7:3,True,True,1/238239225,1/238239225,True,False,False
4,2|3|5|7,6,1|1|3|3|1|2,3|3|7|7|3|5,2:0|3:3|5:1|7:2,True,True,1/43758225,1/43758225,True,False,False
4,2|3|5|7,6,1|1|3|3|1|3,3|3|7|7|3|7,2:0|3:3|5:0|7:3,True,True,1/85766121,1/85766121,True,False,False
4,2|3|5|7,6,1|1|3|3|2|2,3|3|7|7|5|5,2:0|3:2|5:2|7:2,True,True,1/121550625,1/121550625,True,False,False
4,2|3|5|7,6,1|1|3|3|2|3,3|3|7|7|5|7,2:0|3:2|5:1|7:3,True,True,1/238239225,1/238239225,True,False,False
4,2|3|5|7,6,1|1|3|3|3|2,3|3|7|7|7|5,2:0|3:2|5:1|7:3,True,True,1/238239225,1/238239225,True,False,False
4,2|3|5|7,6,1|1|3|3|3|3,3|3|7|7|7|7,2:0|3:2|5:0|7:4,True,True,1/466948881,1/466948881,True,False,False
4,2|3|5|7,6,1|2|1|2|1|3,3|5|3|5|3|7,2:0|3:3|5:2|7:1,True,True,1/22325625,1/22325625,True,False,False
4,2|3|5|7,6,1|2|1|2|2|2,3|5|3|5|5|5,2:0|3:2|5:4|7:0,True,True,1/31640625,1/31640625,True,False,False
4,2|3|5|7,6,1|2|1|2|2|3,3|5|3|5|5|7,2:0|3:2|5:3|7:1,True,True,1/62015625,1/62015625,True,False,False
4,2|3|5|7,6,1|2|1|2|3|2,3|5|3|5|7|5,2:0|3:2|5:3|7:1,True,True,1/62015625,1/62015625,True,False,False
4,2|3|5|7,6,1|2|1|2|3|3,3|5|3|5|7|7,2:0|3:2|5:2|7:2,True,True,1/121550625,1/121550625,True,False,False
4,2|3|5|7,6,1|2|1|3|1|3,3|5|3|7|3|7,2:0|3:3|5:1|7:2,True,True,1/43758225,1/43758225,True,False,False
4,2|3|5|7,6,1|2|1|3|2|2,3|5|3|7|5|5,2:0|3:2|5:3|7:1,True,True,1/62015625,1/62015625,True,False,False
4,2|3|5|7,6,1|2|1|3|2|3,3|5|3|7|5|7,2:0|3:2|5:2|7:2,True,True,1/121550625,1/121550625,True,False,False
4,2|3|5|7,6,1|2|1|3|3|2,3|5|3|7|7|5,2:0|3:2|5:2|7:2,True,True,1/121550625,1/121550625,True,False,False
4,2|3|5|7,6,1|2|1|3|3|3,3|5|3|7|7|7,2:0|3:2|5:1|7:3,True,True,1/238239225,1/238239225,True,False,False
4,2|3|5|7,6,1|2|2|1|2|3,3|5|5|3|5|7,2:0|3:2|5:3|7:1,True,True,1/62015625,1/62015625,True,False,False
4,2|3|5|7,6,1|2|2|1|3|2,3|5|5|3|7|5,2:0|3:2|5:3|7:1,True,True,1/62015625,1/62015625,True,False,False
4,2|3|5|7,6,1|2|2|1|3|3,3|5|5|3|7|7,2:0|3:2|5:2|7:2,True,True,1/121550625,1/121550625,True,False,False
4,2|3|5|7,6,1|2|2|2|1|3,3|5|5|5|3|7,2:0|3:2|5:3|7:1,True,True,1/62015625,1/62015625,True,False,False
4,2|3|5|7,6,1|2|2|2|2|2,3|5|5|5|5|5,2:0|3:1|5:5|7:0,True,True,1/87890625,1/87890625,True,False,False
4,2|3|5|7,6,1|2|2|2|2|3,3|5|5|5|5|7,2:0|3:1|5:4|7:1,True,True,1/172265625,1/172265625,True,False,False
4,2|3|5|7,6,1|2|2|2|3|2,3|5|5|5|7|5,2:0|3:1|5:4|7:1,True,True,1/172265625,1/172265625,True,False,False
4,2|3|5|7,6,1|2|2|2|3|3,3|5|5|5|7|7,2:0|3:1|5:3|7:2,True,True,1/337640625,1/337640625,True,False,False
4,2|3|5|7,6,1|2|2|3|1|3,3|5|5|7|3|7,2:0|3:2|5:2|7:2,True,True,1/121550625,1/121550625,True,False,False
4,2|3|5|7,6,1|2|2|3|2|2,3|5|5|7|5|5,2:0|3:1|5:4|7:1,True,True,1/172265625,1/172265625,True,False,False
4,2|3|5|7,6,1|2|2|3|2|3,3|5|5|7|5|7,2:0|3:1|5:3|7:2,True,True,1/337640625,1/337640625,True,False,False
4,2|3|5|7,6,1|2|2|3|3|2,3|5|5|7|7|5,2:0|3:1|5:3|7:2,True,True,1/337640625,1/337640625,True,False,False
4,2|3|5|7,6,1|2|2|3|3|3,3|5|5|7|7|7,2:0|3:1|5:2|7:3,True,True,1/661775625,1/661775625,True,False,False
4,2|3|5|7,6,1|2|3|1|3|2,3|5|7|3|7|5,2:0|3:2|5:2|7:2,True,True,1/121550625,1/121550625,True,False,False
4,2|3|5|7,6,1|2|3|1|3|3,3|5|7|3|7|7,2:0|3:2|5:1|7:3,True,True,1/238239225,1/238239225,True,False,False
4,2|3|5|7,6,1|2|3|2|1|3,3|5|7|5|3|7,2:0|3:2|5:2|7:2,True,True,1/121550625,1/121550625,True,False,False
4,2|3|5|7,6,1|2|3|2|2|2,3|5|7|5|5|5,2:0|3:1|5:4|7:1,True,True,1/172265625,1/172265625,True,False,False
4,2|3|5|7,6,1|2|3|2|2|3,3|5|7|5|5|7,2:0|3:1|5:3|7:2,True,True,1/337640625,1/337640625,True,False,False
4,2|3|5|7,6,1|2|3|2|3|2,3|5|7|5|7|5,2:0|3:1|5:3|7:2,True,True,1/337640625,1/337640625,True,False,False
4,2|3|5|7,6,1|2|3|2|3|3,3|5|7|5|7|7,2:0|3:1|5:2|7:3,True,True,1/661775625,1/661775625,True,False,False
4,2|3|5|7,6,1|2|3|3|1|3,3|5|7|7|3|7,2:0|3:2|5:1|7:3,True,True,1/238239225,1/238239225,True,False,False
4,2|3|5|7,6,1|2|3|3|2|2,3|5|7|7|5|5,2:0|3:1|5:3|7:2,True,True,1/337640625,1/337640625,True,False,False
4,2|3|5|7,6,1|2|3|3|2|3,3|5|7|7|5|7,2:0|3:1|5:2|7:3,True,True,1/661775625,1/661775625,True,False,False
4,2|3|5|7,6,1|2|3|3|3|2,3|5|7|7|7|5,2:0|3:1|5:2|7:3,True,True,1/661775625,1/661775625,True,False,False
4,2|3|5|7,6,1|2|3|3|3|3,3|5|7|7|7|7,2:0|3:1|5:1|7:4,True,True,1/1297080225,1/1297080225,True,False,False
4,2|3|5|7,6,1|3|1|3|2|2,3|7|3|7|5|5,2:0|3:2|5:2|7:2,True,True,1/121550625,1/121550625,True,False,False
4,2|3|5|7,6,1|3|1|3|2|3,3|7|3|7|5|7,2:0|3:2|5:1|7:3,True,True,1/238239225,1/238239225,True,False,False
4,2|3|5|7,6,1|3|1|3|3|2,3|7|3|7|7|5,2:0|3:2|5:1|7:3,True,True,1/238239225,1/238239225,True,False,False
4,2|3|5|7,6,1|3|1|3|3|3,3|7|3|7|7|7,2:0|3:2|5:0|7:4,True,True,1/466948881,1/466948881,True,False,False
4,2|3|5|7,6,1|3|2|1|3|3,3|7|5|3|7|7,2:0|3:2|5:1|7:3,True,True,1/238239225,1/238239225,True,False,False
4,2|3|5|7,6,1|3|2|2|2|2,3|7|5|5|5|5,2:0|3:1|5:4|7:1,True,True,1/172265625,1/172265625,True,False,False
4,2|3|5|7,6,1|3|2|2|2|3,3|7|5|5|5|7,2:0|3:1|5:3|7:2,True,True,1/337640625,1/337640625,True,False,False
4,2|3|5|7,6,1|3|2|2|3|2,3|7|5|5|7|5,2:0|3:1|5:3|7:2,True,True,1/337640625,1/337640625,True,False,False
4,2|3|5|7,6,1|3|2|2|3|3,3|7|5|5|7|7,2:0|3:1|5:2|7:3,True,True,1/661775625,1/661775625,True,False,False
4,2|3|5|7,6,1|3|2|3|2|2,3|7|5|7|5|5,2:0|3:1|5:3|7:2,True,True,1/337640625,1/337640625,True,False,False
4,2|3|5|7,6,1|3|2|3|2|3,3|7|5|7|5|7,2:0|3:1|5:2|7:3,True,True,1/661775625,1/661775625,True,False,False
4,2|3|5|7,6,1|3|2|3|3|2,3|7|5|7|7|5,2:0|3:1|5:2|7:3,True,True,1/661775625,1/661775625,True,False,False
4,2|3|5|7,6,1|3|2|3|3|3,3|7|5|7|7|7,2:0|3:1|5:1|7:4,True,True,1/1297080225,1/1297080225,True,False,False
4,2|3|5|7,6,1|3|3|2|2|2,3|7|7|5|5|5,2:0|3:1|5:3|7:2,True,True,1/337640625,1/337640625,True,False,False
4,2|3|5|7,6,1|3|3|2|2|3,3|7|7|5|5|7,2:0|3:1|5:2|7:3,True,True,1/661775625,1/661775625,True,False,False
4,2|3|5|7,6,1|3|3|2|3|2,3|7|7|5|7|5,2:0|3:1|5:2|7:3,True,True,1/661775625,1/661775625,True,False,False
4,2|3|5|7,6,1|3|3|2|3|3,3|7|7|5|7|7,2:0|3:1|5:1|7:4,True,True,1/1297080225,1/1297080225,True,False,False
4,2|3|5|7,6,1|3|3|3|2|2,3|7|7|7|5|5,2:0|3:1|5:2|7:3,True,True,1/661775625,1/661775625,True,False,False
4,2|3|5|7,6,1|3|3|3|2|3,3|7|7|7|5|7,2:0|3:1|5:1|7:4,True,True,1/1297080225,1/1297080225,True,False,False
4,2|3|5|7,6,1|3|3|3|3|2,3|7|7|7|7|5,2:0|3:1|5:1|7:4,True,True,1/1297080225,1/1297080225,True,False,False
4,2|3|5|7,6,1|3|3|3|3|3,3|7|7|7|7|7,2:0|3:1|5:0|7:5,True,True,1/2542277241,1/2542277241,True,False,False
4,2|3|5|7,6,2|2|2|2|2|3,5|5|5|5|5|7,2:0|3:0|5:5|7:1,True,True,1/478515625,1/478515625,True,False,False
4,2|3|5|7,6,2|2|2|2|3|3,5|5|5|5|7|7,2:0|3:0|5:4|7:2,True,True,1/937890625,1/937890625,True,False,False
4,2|3|5|7,6,2|2|2|3|2|3,5|5|5|7|5|7,2:0|3:0|5:4|7:2,True,True,1/937890625,1/937890625,True,False,False
4,2|3|5|7,6,2|2|2|3|3|3,5|5|5|7|7|7,2:0|3:0|5:3|7:3,True,True,1/1838265625,1/1838265625,True,False,False
4,2|3|5|7,6,2|2|3|2|3|3,5|5|7|5|7|7,2:0|3:0|5:3|7:3,True,True,1/1838265625,1/1838265625,True,False,False
4,2|3|5|7,6,2|2|3|3|2|3,5|5|7|7|5|7,2:0|3:0|5:3|7:3,True,True,1/1838265625,1/1838265625,True,False,False
4,2|3|5|7,6,2|2|3|3|3|3,5|5|7|7|7|7,2:0|3:0|5:2|7:4,True,True,1/3603000625,1/3603000625,True,False,False
4,2|3|5|7,6,2|3|2|3|3|3,5|7|5|7|7|7,2:0|3:0|5:2|7:4,True,True,1/3603000625,1/3603000625,True,False,False
4,2|3|5|7,6,2|3|3|3|3|3,5|7|7|7|7|7,2:0|3:0|5:1|7:5,True,True,1/7061881225,1/7061881225,True,False,False
