atom,gamma_code_length,return_marker_degree,digit_marker_degree,return_and_digit_markers_equal,digit_weight_form,return_weight_form,u_equals_one_specialization,first_return_changes_object,whole_codeword_alphabet,original_digit_euler_marker_match
2984,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2985,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2986,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2987,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2988,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2989,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2990,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2991,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2992,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2993,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2994,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2995,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2996,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2997,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2998,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
2999,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3000,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3001,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3002,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3003,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3004,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3005,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3006,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3007,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3008,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3009,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3010,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3011,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3012,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3013,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3014,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3015,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3016,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3017,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3018,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3019,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3020,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3021,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3022,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3023,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3024,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3025,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3026,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3027,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3028,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3029,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3030,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3031,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3032,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3033,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3034,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3035,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3036,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3037,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3038,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3039,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3040,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3041,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3042,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3043,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3044,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3045,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3046,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3047,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3048,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3049,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3050,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3051,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3052,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3053,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3054,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3055,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3056,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3057,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3058,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3059,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3060,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3061,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3062,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3063,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3064,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3065,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3066,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3067,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3068,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3069,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3070,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3071,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3072,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3073,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3074,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3075,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3076,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3077,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3078,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3079,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3080,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3081,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3082,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3083,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3084,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3085,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3086,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3087,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3088,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3089,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3090,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3091,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3092,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3093,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3094,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3095,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3096,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3097,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3098,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3099,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3100,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3101,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3102,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3103,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3104,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3105,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3106,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3107,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3108,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3109,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3110,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3111,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3112,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3113,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3114,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3115,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3116,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3117,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3118,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3119,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3120,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3121,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3122,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3123,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3124,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3125,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3126,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3127,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3128,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3129,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3130,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3131,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3132,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3133,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3134,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3135,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3136,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3137,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3138,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3139,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3140,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3141,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3142,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3143,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3144,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3145,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3146,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3147,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3148,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3149,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3150,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3151,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3152,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3153,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3154,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3155,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3156,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3157,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3158,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3159,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3160,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3161,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3162,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3163,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3164,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3165,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3166,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3167,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3168,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3169,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3170,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3171,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3172,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3173,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3174,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3175,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3176,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3177,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3178,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3179,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3180,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3181,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3182,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3183,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3184,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3185,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3186,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3187,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3188,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3189,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3190,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3191,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3192,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3193,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3194,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3195,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3196,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3197,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3198,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3199,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3200,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3201,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3202,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3203,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3204,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3205,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3206,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3207,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3208,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3209,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3210,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3211,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3212,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3213,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3214,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3215,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3216,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3217,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3218,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3219,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3220,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3221,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3222,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3223,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3224,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3225,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3226,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3227,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3228,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3229,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3230,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3231,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3232,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3233,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3234,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3235,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3236,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3237,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3238,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3239,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3240,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3241,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3242,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3243,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3244,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3245,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3246,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3247,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3248,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3249,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3250,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3251,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3252,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3253,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3254,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3255,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3256,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3257,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3258,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3259,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3260,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3261,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3262,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3263,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3264,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3265,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3266,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3267,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3268,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3269,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3270,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3271,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3272,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3273,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3274,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3275,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3276,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3277,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3278,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3279,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3280,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3281,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3282,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3283,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3284,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3285,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3286,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3287,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3288,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3289,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3290,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3291,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
