orbit_id,trace,adjoint_trace_q,q_is_prime_control,repeat,repeated_length,selberg_amplitude_direct,ruelle_logderivative_amplitude_at_s_half,selberg_to_ruelle_ratio,identity_residual,q_prime_target_amplitude,selberg_to_q_prime_target,ruelle_to_q_prime_target
MOD-005292,535,286223,False,3,37.6935795187367,8.2052030498551e-08,8.2052030498551e-08,1.0,0.0,,,
MOD-005292,535,286223,False,4,50.25810602498227,1.5336881714063305e-10,1.5336881714063305e-10,1.0,0.0,,,
MOD-005292,535,286223,False,5,62.82263253122784,2.8667168780829047e-13,2.866716878082904e-13,1.0,2.220446049250313e-16,,,
MOD-005293,349,121799,False,1,11.710127423976198,0.03355392467523268,0.033553649189188635,1.0000082103154408,4.440892098500626e-16,,,
MOD-005293,349,121799,False,2,23.420254847952396,9.614305064536582e-05,9.614305063888499e-05,1.0000000000674083,0.0,,,
MOD-005293,349,121799,False,3,35.130382271928596,2.754837822268689e-07,2.754837822268688e-07,1.0000000000000007,2.220446049250313e-16,,,
MOD-005293,349,121799,False,4,46.84050969590479,7.893582923124639e-10,7.893582923124639e-10,1.0,0.0,,,
MOD-005293,349,121799,False,5,58.55063711988099,2.26179018091642e-12,2.26179018091642e-12,1.0,0.0,,,
MOD-005294,406,164834,False,1,12.012694185821193,0.02958827571861638,0.02958809621514186,1.0000060667463435,2.220446049250313e-16,,,
MOD-005294,406,164834,False,2,24.025388371642386,7.287752640053299e-05,7.287752639785072e-05,1.000000000036805,0.0,,,
MOD-005294,406,164834,False,3,36.03808255746358,1.7950238552865805e-07,1.7950238552865802e-07,1.0000000000000002,0.0,,,
MOD-005294,406,164834,False,4,48.05077674328477,4.4212678452584436e-10,4.4212678452584436e-10,1.0,0.0,,,
MOD-005294,406,164834,False,5,60.06347092910596,1.0889888344350397e-12,1.0889888344350397e-12,1.0,0.0,,,
MOD-005295,561,314719,True,1,12.659435456180187,0.022565982006362784,0.022565910304361933,1.000003177447747,2.220446049250313e-16,0.022565910304266013,1.0000031774519975,1.0000000000042506
MOD-005295,561,314719,True,2,25.318870912360374,4.022456685626165e-05,4.0224566855855535e-05,1.0000000000100961,0.0,4.0224566855481506e-05,1.0000000000193947,1.0000000000092986
MOD-005295,561,314719,True,3,37.97830636854056,7.17017730247929e-08,7.170177302479292e-08,1.0,2.220446049250313e-16,7.17017730237641e-08,1.0000000000143483,1.0000000000143485
MOD-005295,561,314719,True,4,50.63774182472075,1.278110532133797e-10,1.2781105321337972e-10,1.0,2.220446049250313e-16,1.2781105321090087e-10,1.0000000000193945,1.0000000000193947
MOD-005295,561,314719,True,5,63.29717728090094,2.2782791323535145e-13,2.2782791323535145e-13,1.0,0.0,2.278279132297831e-13,1.0000000000244411,1.0000000000244411
MOD-005296,693,480247,False,1,13.082055833860469,0.01887750406133495,0.01887746475342868,1.000002082266172,2.220446049250313e-16,,,
MOD-005296,693,480247,False,2,26.164111667720938,2.7240265600771946e-05,2.7240265600653833e-05,1.0000000000043359,2.220446049250313e-16,,,
MOD-005296,693,480247,False,3,39.24616750158141,3.930782441849822e-08,3.930782441849822e-08,1.0,0.0,,,
MOD-005296,693,480247,False,4,52.328223335441876,5.6721365465629084e-11,5.6721365465629084e-11,1.0,0.0,,,
MOD-005296,693,480247,False,5,65.41027916930234,8.184918264698963e-14,8.184918264698963e-14,1.0,0.0,,,
