orbit_id,code,sr_block_length,inverse_class_code,self_reverse,matrix_a,matrix_b,matrix_c,matrix_d,trace,discriminant,adjoint_trace_q,geodesic_length,norm,stable_multiplier,unstable_multiplier,trace_multiplicity_within_block_cutoff
MOD-004316,112122112212122,15,112121122112122,False,-755,-287,-292,-111,866,749952,749954,13.527767150296416,749953.9999986666,1.3334151161294933e-06,749953.9999986666,8
MOD-004317,112122112212212,15,112112211212212,False,-680,-393,-263,-152,832,692220,692222,13.447661992397991,692221.9999985554,1.4446232567038998e-06,692221.9999985554,4
MOD-004318,112122112212222,15,111121122112122,False,-499,-106,-193,-41,540,291596,291598,12.583131420370796,291597.99999657064,3.4293788023640786e-06,291597.99999657064,8
MOD-004319,112122112221122,15,111221121221122,False,-592,-243,-229,-94,686,470592,470594,13.061751005508349,470593.999997875,2.124973969078474e-06,470593.999997875,22
MOD-004320,112122112221212,15,111221121221212,False,-623,-380,-241,-147,770,592896,592898,13.2927776564368,592897.9999983134,1.6866307526806376e-06,592897.9999983134,16
MOD-004321,112122112221222,15,111211122112122,False,-517,-137,-200,-53,570,324896,324898,12.691266565888544,324897.9999969221,3.0778890605958592e-06,324897.9999969221,8
MOD-004322,112122112222122,15,111122112122112,False,-473,-168,-183,-65,538,289440,289442,12.575710210488282,289441.9999965451,3.4549236116801865e-06,289441.9999965451,20
MOD-004323,112122112222212,15,111112211212212,False,-367,-199,-142,-77,444,197132,197134,12.191638979506838,197133.99999492732,5.072691671785345e-06,197133.99999492732,12
MOD-004324,112122112222222,15,111111122112122,False,-230,-31,-89,-12,242,58560,58562,10.97784130076587,58561.999982924084,1.707591954324625e-05,58561.999982924084,12
MOD-004325,112122121121222,15,111212212112122,False,-684,-191,-265,-74,758,574560,574562,13.261363290375355,574561.9999982596,1.740456208386613e-06,574561.9999982596,10
MOD-004326,112122121122122,15,112112212112122,False,-733,-271,-284,-105,838,702240,702242,13.462033352945141,702241.999998576,1.424010526288698e-06,702241.999998576,6
MOD-004327,112122121122212,15,111221211212212,False,-622,-351,-241,-136,758,574560,574562,13.261363290375355,574561.9999982596,1.740456208386613e-06,574561.9999982596,10
MOD-004328,112122121122222,15,111112212112122,False,-431,-80,-167,-31,462,213440,213442,12.271120411958387,213441.9999953149,4.685113520403436e-06,213441.9999953149,2
MOD-004329,112122121211222,15,111221212112122,False,-707,-209,-274,-81,788,620940,620942,13.33899295880561,620941.9999983895,1.6104563711306268e-06,620941.9999983895,4
MOD-004330,112122121212122,15,112121212112122,False,-885,-338,-343,-131,1016,1032252,1032254,13.847255318770165,1032253.9999990312,9.687538144690537e-07,1032253.9999990312,4
MOD-004331,112122121212212,15,112121211212212,False,-805,-467,-312,-181,986,972192,972194,13.787310652003754,972193.9999989714,1.0286012873984596e-06,972193.9999989714,6
MOD-004332,112122121212222,15,111121212112122,False,-596,-129,-231,-50,646,417312,417314,12.941594215016657,417313.9999976037,2.3962771438431066e-06,417313.9999976037,22
MOD-004333,112122121221122,15,112121121221122,False,-743,-307,-288,-119,862,743040,743042,13.518507849691309,743041.9999986542,1.3458189442882248e-06,743041.9999986542,6
MOD-004334,112122121221212,15,112121121221212,False,-792,-485,-307,-188,980,960396,960398,13.775103060860344,960397.9999989588,1.0412349879956894e-06,960397.9999989588,4
MOD-004335,112122121221222,15,111211212112122,False,-663,-178,-257,-69,732,535820,535822,13.191557295343271,535821.9999981336,1.8662914176787873e-06,535821.9999981336,4
MOD-004336,112122121222122,15,111212112122112,False,-632,-227,-245,-88,720,518396,518398,13.158498565984347,518397.999998071,1.929019787892162e-06,518397.999998071,12
MOD-004337,112122121222212,15,111121211212212,False,-503,-276,-195,-107,610,372096,372098,12.826912539413826,372097.99999731255,2.6874640551876723e-06,372097.99999731255,28
MOD-004338,112122121222222,15,111111212112122,False,-325,-49,-126,-19,344,118332,118334,11.681266413504977,118333.99999154935,8.450656616622555e-06,118333.99999154935,8
MOD-004339,112122122112212,15,112112122121122,False,-678,-397,-263,-154,832,692220,692222,13.447661992397991,692221.9999985554,1.4446232567038998e-06,692221.9999985554,4
MOD-004340,112122122112222,15,111122112112122,False,-513,-116,-199,-45,558,311360,311362,12.648711501381515,311361.99999678833,3.2116957111346756e-06,311361.99999678833,24
MOD-004341,112122122121122,15,112112122112212,False,-714,-299,-277,-116,830,688896,688898,13.442848498395986,688897.9999985484,1.45159370473148e-06,688897.9999985484,10
MOD-004342,112122122121212,15,112112122121212,False,-781,-482,-303,-187,968,937020,937022,13.750462040132689,937021.9999989327,1.067210801882068e-06,937021.9999989327,4
MOD-004343,112122122121222,15,111212112112122,False,-665,-183,-258,-71,736,541692,541694,13.202456545339778,541693.9999981539,1.8460606910975719e-06,541693.9999981539,4
MOD-004344,112122122122122,15,112112112112122,False,-683,-250,-265,-97,780,608396,608398,13.31858455204819,608397.9999983563,1.643660893038277e-06,608397.9999983563,4
MOD-004345,112122122122212,15,111211211212212,False,-567,-317,-220,-123,690,476096,476098,13.073378994371224,476097.99999789963,2.1004078992232938e-06,476097.99999789963,4
MOD-004346,112122122122222,15,111112112112122,False,-384,-67,-149,-26,410,168096,168098,12.032302421610588,168097.9999940511,5.948910754651391e-06,168097.9999940511,16
MOD-004347,112122122211222,15,111211212211122,False,-523,-152,-203,-59,582,338720,338722,12.7329349909245,338721.9999970477,2.952273545883397e-06,338721.9999970477,8
MOD-004348,112122122212122,15,111211212211212,False,-626,-237,-243,-92,718,515520,515522,13.15293525853736,515521.99999806023,1.9397814254362816e-06,515521.99999806023,16
MOD-004349,112122122212212,15,111211212212112,False,-559,-322,-217,-125,684,467852,467854,13.055911560411793,467853.9999978626,2.1374189383965266e-06,467853.9999978626,2
MOD-004350,112122122212222,15,111121112112122,False,-407,-85,-158,-33,440,193596,193598,12.17353912316606,193597.99999483465,5.1653426173136125e-06,193597.99999483465,8
MOD-004351,112122122221122,15,111121121221122,False,-461,-188,-179,-73,534,285152,285154,12.560784664178716,285153.9999964931,3.5068769858122217e-06,285153.9999964931,12
MOD-004352,112122122221212,15,111121121221212,False,-479,-291,-186,-113,592,350460,350462,12.767007563023352,350461.99999714666,2.8533764003176996e-06,350461.99999714666,8
MOD-004353,112122122221222,15,111121121221112,False,-394,-103,-153,-40,434,188352,188354,12.146078449925165,188353.99999469085,5.309151916222576e-06,188353.99999469085,8
MOD-004354,112122122222122,15,111112112122112,False,-345,-121,-134,-47,392,153660,153662,11.942510664043628,153661.9999934922,6.507789824695444e-06,153661.9999934922,16
MOD-004355,112122122222212,15,111111211212212,False,-260,-139,-101,-54,314,98592,98594,11.498765686709323,98593.9999898574,1.0142605027718446e-05,98593.9999898574,12
MOD-004356,112122122222222,15,111111112112122,False,-157,-18,-61,-7,164,26892,26894,10.19965849100124,26893.999962816986,3.7183014850248255e-05,26893.999962816986,16
MOD-004357,112122211212222,15,111121221112122,False,-459,-100,-179,-39,498,248000,248002,12.421192089614472,248001.99999596778,4.032225546633732e-06,248001.99999596778,18
MOD-004358,112122211221122,15,111212211221122,False,-582,-241,-227,-94,676,456972,456974,13.032381775474104,456973.9999978117,2.1883083063911485e-06,456973.9999978117,4
MOD-004359,112122211221212,15,111212212121122,False,-623,-382,-243,-149,772,595980,595982,13.29796574424632,595981.9999983221,1.6779030239215535e-06,595981.9999983221,4
MOD-004360,112122211221222,15,111211221112122,False,-523,-141,-204,-55,578,334080,334082,12.719141750799515,334081.99999700673,2.9932770996610404e-06,334081.99999700673,26
MOD-004361,112122211222122,15,111212211211122,False,-505,-182,-197,-71,576,331772,331774,12.712209293200948,331773.9999969859,3.014099959638443e-06,331773.9999969859,10
MOD-004362,112122211222212,15,111122111212212,False,-405,-223,-158,-87,492,242060,242062,12.396949170655672,242061.99999586883,4.13117300533362e-06,242061.99999586883,12
MOD-004363,112122211222222,15,111111221112122,False,-264,-41,-103,-16,280,78396,78398,11.269553695646326,78397.99998724458,1.2755427436448644e-05,78397.99998724458,12
MOD-004364,112122212112212,15,111212212112212,False,-607,-356,-237,-139,746,556512,556514,13.229447606610774,556513.999998203,1.7968999881462623e-06,556513.999998203,10
MOD-004365,112122212112222,15,111122121112122,False,-461,-105,-180,-41,502,252000,252002,12.437192302954257,252001.99999603175,3.968222474487293e-06,252001.99999603175,28
MOD-004366,112122212121122,15,111212211221212,False,-653,-274,-255,-107,760,577596,577598,13.266633403947884,577597.9999982687,1.7313079338969273e-06,577597.9999982687,8
MOD-004367,112122212121212,15,111212212121212,False,-717,-443,-280,-173,890,792096,792098,13.58244040051387,792097.9999987376,1.2624700479001257e-06,792097.9999987376,4
MOD-004368,112122212121222,15,111212121112122,False,-612,-169,-239,-66,678,459680,459682,13.038290225051686,459681.99999782455,2.175416918662755e-06,459681.99999782455,16
MOD-004369,112122212122122,15,111212211211212,False,-635,-233,-248,-91,726,527072,527074,13.175096235119597,527073.9999981027,1.897266797458421e-06,527073.9999981027,4
MOD-004370,112122212122212,15,111212111212212,False,-530,-297,-207,-116,646,417312,417314,12.941594215016657,417313.9999976037,2.3962771438431066e-06,417313.9999976037,22
MOD-004371,112122212122222,15,111112121112122,False,-361,-64,-141,-25,386,148992,148994,11.911661315615378,148993.9999932883,6.7116796652552905e-06,148993.9999932883,24
MOD-004372,112122212211222,15,111212211122112,False,-517,-151,-202,-59,576,331772,331774,12.712209293200948,331773.9999969859,3.014099959638443e-06,331773.9999969859,10
MOD-004373,112122212212122,15,111212211212112,False,-627,-238,-245,-93,720,518396,518398,13.158498565984347,518397.999998071,1.929019787892162e-06,518397.999998071,12
MOD-004374,112122212212212,15,111212212112112,False,-563,-325,-220,-127,690,476096,476098,13.073378994371224,476097.99999789963,2.1004078992232938e-06,476097.99999789963,4
MOD-004375,112122212212222,15,111121121112122,False,-412,-87,-161,-34,446,198912,198914,12.200627849468942,198913.9999949727,5.027298229512622e-06,198913.9999949727,22
MOD-004376,112122212221122,15,111211121221122,False,-481,-197,-188,-77,558,311360,311362,12.648711501381515,311361.99999678833,3.2116957111346756e-06,311361.99999678833,24
MOD-004377,112122212221212,15,111211121221212,False,-504,-307,-197,-120,624,389372,389374,12.872295600295661,389373.99999743176,2.568224894334485e-06,389373.99999743176,8
MOD-004378,112122212221222,15,111211121112122,False,-417,-110,-163,-43,460,211596,211598,12.262443527103438,211597.99999527406,4.725942589354977e-06,211597.99999527406,8
MOD-004379,112122212222122,15,111121112122112,False,-376,-133,-147,-52,428,183180,183182,12.118235473090087,183181.99999454094,5.459051653709433e-06,183181.99999454094,4
MOD-004380,112122212222212,15,111112111212212,False,-289,-156,-113,-61,350,122496,122498,11.715849982236387,122497.99999183661,8.163398586643383e-06,122497.99999183661,16
MOD-004381,112122212222222,15,111111121112122,False,-179,-23,-70,-9,188,35340,35342,10.472827336567397,35341.99997170505,2.8294946545204122e-05,35341.99997170505,6
MOD-004382,112122221122122,15,111121221121122,False,-477,-176,-187,-69,546,298112,298114,12.605231242658137,298113.9999966456,3.3544214629680326e-06,298113.9999966456,18
MOD-004383,112122221122212,15,111121221211122,False,-403,-227,-158,-89,492,242060,242062,12.396949170655672,242061.99999586883,4.13117300533362e-06,242061.99999586883,12
MOD-004384,112122221122222,15,111112211112122,False,-278,-51,-109,-20,298,88800,88802,11.394164451122345,88801.999988739,1.1261007636391187e-05,88801.999988739,26
MOD-004385,112122221211222,15,111121221112212,False,-441,-130,-173,-51,492,242060,242062,12.396949170655672,242061.99999586883,4.13117300533362e-06,242061.99999586883,12
MOD-004386,112122221212122,15,111121221121212,False,-548,-209,-215,-82,630,396896,396898,12.891434599699455,396897.9999974805,2.5195390251559546e-06,396897.9999974805,12
MOD-004387,112122221212212,15,111121221211212,False,-497,-288,-195,-113,610,372096,372098,12.826912539413826,372097.99999731255,2.6874640551876723e-06,372097.99999731255,28
MOD-004388,112122221212222,15,111121211112122,False,-367,-79,-144,-31,398,158400,158402,11.972891384505523,158401.99999368697,6.3130516031354055e-06,158401.99999368697,34
MOD-004389,112122221221122,15,111121221122112,False,-451,-186,-177,-73,524,274572,274574,12.52297608464448,274573.999996358,3.6420054339204154e-06,274573.999996358,8
MOD-004390,112122221221212,15,111121221212112,False,-479,-293,-188,-115,594,352832,352834,12.773752970345354,352833.9999971658,2.8341939835957778e-06,352833.9999971658,8
MOD-004391,112122221221222,15,111121221112112,False,-400,-107,-157,-42,442,195360,195362,12.182609526776165,195361.99999488128,5.118702716117777e-06,195361.99999488128,12
MOD-004392,112122221222122,15,111121221121112,False,-377,-135,-148,-53,430,184896,184898,12.127559600629812,184897.99999459164,5.4083873272250135e-06,184897.99999459164,28
MOD-004393,112122221222212,15,111121111212212,False,-298,-163,-117,-64,362,131040,131042,11.783273161427454,131041.99999236886,7.631141161293587e-06,131041.99999236886,24
MOD-004394,112122221222222,15,111111211112122,False,-191,-28,-75,-11,202,40800,40802,10.616486378198003,40801.9999754914,2.4508602534205956e-05,40801.9999754914,30
MOD-004395,112122222112212,15,111112122121122,False,-361,-211,-142,-83,444,197132,197134,12.191638979506838,197133.99999492732,5.072691671785345e-06,197133.99999492732,12
MOD-004396,112122222112222,15,111112122111122,False,-272,-61,-107,-24,296,87612,87614,11.380696081376376,87613.99998858629,1.1413701008175321e-05,87613.99998858629,16
MOD-004397,112122222121122,15,111112122112212,False,-371,-155,-146,-61,432,186620,186622,12.13684045966683,186621.99999464158,5.358425051862657e-06,186621.99999464158,10
MOD-004398,112122222121212,15,111112122121212,False,-404,-249,-159,-98,502,252000,252002,12.437192302954257,252001.99999603175,3.968222474487293e-06,252001.99999603175,28
MOD-004399,112122222121222,15,111112122111212,False,-343,-94,-135,-37,380,144396,144398,11.880328654881472,144397.99999307469,6.9253036748982666e-06,144397.99999307469,12
MOD-004400,112122222122122,15,111112122112112,False,-348,-127,-137,-50,398,158400,158402,11.972891384505523,158401.99999368697,6.3130516031354055e-06,158401.99999368697,34
MOD-004401,112122222122212,15,111112122121112,False,-287,-160,-113,-63,350,122496,122498,11.715849982236387,122497.99999183661,8.163398586643383e-06,122497.99999183661,16
MOD-004402,112122222122222,15,111112111112122,False,-193,-33,-76,-13,206,42432,42434,10.655705206117705,42433.99997643399,2.356600840258653e-05,42433.99997643399,18
MOD-004403,112122222211222,15,111111212211122,False,-246,-71,-97,-28,274,75072,75074,11.226229572572072,75073.99998667982,1.3320190747494837e-05,75073.99998667982,22
MOD-004404,112122222212122,15,111111212211212,False,-289,-109,-114,-43,332,110220,110222,11.610251792717413,110221.9999909274,9.072598937438188e-06,110221.9999909274,8
MOD-004405,112122222212212,15,111111212212112,False,-256,-147,-101,-58,314,98592,98594,11.498765686709323,98593.9999898574,1.0142605027718446e-05,98593.9999898574,12
MOD-004406,112122222212222,15,111111212211112,False,-185,-38,-73,-15,200,39996,39998,10.596584731220968,39997.99997499875,2.5001250078130472e-05,39997.99997499875,20
MOD-004407,112122222221122,15,111111121221122,False,-200,-81,-79,-32,232,53820,53822,10.893437584151966,53821.99998142024,1.857976292863899e-05,53821.99998142024,22
MOD-004408,112122222221212,15,111111121221212,False,-205,-124,-81,-49,254,64512,64514,11.074637533254295,64513.99998449949,1.55005115206043e-05,64513.99998449949,26
MOD-004409,112122222221222,15,111111121221112,False,-167,-43,-66,-17,184,33852,33854,10.429812438876514,33853.99997046139,2.9538606985069104e-05,33853.99997046139,16
MOD-004410,112122222222122,15,111111112122112,False,-139,-48,-55,-19,158,24960,24962,10.125109945873524,24961.99995993911,4.006089262097889e-05,24961.99995993911,22
MOD-004411,112122222222212,15,111111111212212,False,-101,-53,-40,-21,122,14880,14882,9.607907703442002,14881.99993280473,6.719526975643087e-05,14881.99993280473,4
MOD-004412,112122222222222,15,111111111112122,False,-58,-5,-23,-2,60,3596,3598,8.188133337264171,3597.999722067794,0.00027793220601620653,3597.999722067794,8
MOD-004413,112211221122122,15,112112211221122,False,-647,-239,-268,-99,746,556512,556514,13.229447606610774,556513.999998203,1.7968999881462623e-06,556513.999998203,10
MOD-004414,112211221122212,15,111221122112212,False,-548,-309,-227,-128,676,456972,456974,13.032381775474104,456973.9999978117,2.1883083063911485e-06,456973.9999978117,4
MOD-004415,112211221122222,15,111112211221122,False,-379,-70,-157,-29,408,166460,166462,12.022522334090294,166461.99999399262,6.007377059245285e-06,166461.99999399262,2
MOD-004416,112211221211222,15,111221211221122,False,-613,-181,-254,-75,688,473340,473342,13.067573450596402,473341.9999978874,2.1126373742546894e-06,473341.9999978874,4
MOD-004417,112211221212122,15,112121211221122,False,-765,-292,-317,-121,886,784992,784994,13.573431353421611,784993.9999987261,1.2738950870982745e-06,784993.9999987261,6
MOD-004418,112211221212212,15,112121122112212,False,-695,-403,-288,-167,862,743040,743042,13.518507849691309,743041.9999986542,1.3458189442882248e-06,743041.9999986542,6
MOD-004419,112211221212222,15,111121211221122,False,-514,-111,-213,-46,560,313596,313598,12.655867189876863,313597.9999968112,3.188795846944714e-06,313597.9999968112,8
MOD-004420,112211221221212,15,112112211221212,False,-678,-415,-281,-172,850,722496,722498,13.490469930796888,722497.9999986159,1.3840868763677072e-06,722497.9999986159,16
MOD-004421,112211221221222,15,111211211221122,False,-567,-152,-235,-63,630,396896,396898,12.891434599699455,396897.9999974805,2.5195390251559546e-06,396897.9999974805,12
MOD-004422,112211221222122,15,111211221122112,False,-538,-193,-223,-80,618,381920,381922,12.852971678250874,381921.99999738164,2.6183356811256113e-06,381921.99999738164,2
MOD-004423,112211221222212,15,111121122112212,False,-427,-234,-177,-97,524,274572,274574,12.52297608464448,274573.999996358,3.6420054339204154e-06,274573.999996358,8
MOD-004424,112211221222222,15,111111211221122,False,-275,-41,-114,-17,292,85260,85262,11.35348414756544,85261.99998827145,1.1728554340005617e-05,85261.99998827145,22
MOD-004425,112211222112212,15,111221122121122,False,-552,-323,-229,-134,686,470592,470594,13.061751005508349,470593.999997875,2.124973969078474e-06,470593.999997875,22
MOD-004426,112211222112222,15,111122111221122,False,-417,-94,-173,-39,456,207932,207934,12.244976000615281,207933.99999519077,4.80921830976718e-06,207933.99999519077,4
MOD-004427,112211222121212,15,111221122121212,False,-629,-388,-261,-161,790,624096,624098,13.344062686299788,624097.9999983977,1.6023124573425446e-06,624097.9999983977,8
MOD-004428,112211222121222,15,111212111221122,False,-535,-147,-222,-61,596,355212,355214,12.780475703729913,355213.99999718484,2.8152043557064903e-06,355213.99999718484,10
MOD-004429,112211222122122,15,111221122112112,False,-547,-200,-227,-83,630,396896,396898,12.891434599699455,396897.9999974805,2.5195390251559546e-06,396897.9999974805,12
MOD-004430,112211222122212,15,111211122112212,False,-453,-253,-188,-105,558,311360,311362,12.648711501381515,311361.99999678833,3.2116957111346756e-06,311361.99999678833,24
MOD-004431,112211222122222,15,111112111221122,False,-306,-53,-127,-22,328,107580,107582,11.586008626384162,107581.99999070476,9.295235263207614e-06,107581.99999070476,8
MOD-004432,112211222211222,15,111122112211122,False,-407,-118,-169,-49,456,207932,207934,12.244976000615281,207933.99999519077,4.80921830976718e-06,207933.99999519077,4
MOD-004433,112211222212122,15,111122112211212,False,-484,-183,-201,-76,560,313596,313598,12.655867189876863,313597.9999968112,3.188795846944714e-06,313597.9999968112,8
MOD-004434,112211222212212,15,111122112212112,False,-431,-248,-179,-103,534,285152,285154,12.560784664178716,285153.9999964931,3.5068769858122217e-06,285153.9999964931,12
MOD-004435,112211222212222,15,111121111221122,False,-313,-65,-130,-27,340,115596,115598,11.657873933957854,115597.99999134932,8.65066869733762e-06,115597.99999134932,14
MOD-004436,112211222221212,15,111112211221212,False,-361,-219,-150,-91,452,204300,204302,12.227354570259045,204301.9999951053,4.894714687198159e-06,204301.9999951053,8
MOD-004437,112211222221222,15,111112211221112,False,-296,-77,-123,-32,328,107580,107582,11.586008626384162,107581.99999070476,9.295235263207614e-06,107581.99999070476,8
MOD-004438,112211222222122,15,111111221122112,False,-255,-89,-106,-37,292,85260,85262,11.35348414756544,85261.99998827145,1.1728554340005617e-05,85261.99998827145,22
MOD-004439,112211222222212,15,111111122112212,False,-190,-101,-79,-42,232,53820,53822,10.893437584151966,53821.99998142024,1.857976292863899e-05,53821.99998142024,22
MOD-004440,112211222222222,15,111111111221122,False,-113,-12,-47,-5,118,13920,13922,9.541225596569241,13921.999928171239,7.182876060618955e-05,13921.999928171239,20
MOD-004441,112212112212122,15,112121122121122,False,-747,-284,-313,-119,866,749952,749954,13.527767150296416,749953.9999986666,1.3334151161294933e-06,749953.9999986666,8
MOD-004442,112212112212212,15,112112212112212,False,-673,-389,-282,-163,836,698892,698894,13.457254364507163,698893.9999985691,1.4308321433608635e-06,698893.9999985691,4
MOD-004443,112212112212222,15,111121122121122,False,-494,-105,-207,-44,538,289440,289442,12.575710210488282,289441.9999965451,3.4549236116801865e-06,289441.9999965451,20
MOD-004444,112212112221212,15,111221211221212,False,-618,-377,-259,-158,776,602172,602174,13.308301719070036,602173.9999983393,1.660649579694171e-06,602173.9999983393,8
MOD-004445,112212112221222,15,111211122121122,False,-513,-136,-215,-57,570,324896,324898,12.691266565888544,324897.9999969221,3.0778890605958592e-06,324897.9999969221,8
MOD-004446,112212112222122,15,111122121122112,False,-470,-167,-197,-70,540,291596,291598,12.583131420370796,291597.99999657064,3.4293788023640786e-06,291597.99999657064,8
MOD-004447,112212112222212,15,111112212112212,False,-365,-198,-153,-83,448,200700,200702,12.209576499832025,200701.99999501748,4.982511385162208e-06,200701.99999501748,12
MOD-004448,112212112222222,15,111111122121122,False,-229,-31,-96,-13,242,58560,58562,10.97784130076587,58561.999982924084,1.707591954324625e-05,58561.999982924084,12
MOD-004449,112212121122122,15,112112212121122,False,-741,-274,-311,-115,856,732732,732734,13.50453802278187,732733.9999986351,1.3647517380138804e-06,732733.9999986351,4
MOD-004450,112212121122212,15,111221212112212,False,-629,-355,-264,-149,778,605280,605282,13.31344974411455,605281.9999983478,1.6521224817568167e-06,605281.9999983478,12
MOD-004451,112212121122222,15,111112212121122,False,-436,-81,-183,-34,470,220896,220898,12.3054563354762,220897.99999547302,4.5269762515753585e-06,220897.99999547302,32
MOD-004452,112212121211222,15,111221212121122,False,-717,-212,-301,-89,806,649632,649634,13.384164406359028,649633.9999984608,1.539328298707225e-06,649633.9999984608,4
MOD-004453,112212121212122,15,112121212121122,False,-898,-343,-377,-144,1042,1085760,1085762,13.897792602603161,1085761.999999079,9.210121555192098e-07,1085761.999999079,8
MOD-004454,112212121212212,15,112121212112212,False,-817,-474,-343,-199,1016,1032252,1032254,13.847255318770165,1032253.9999990312,9.687538144690537e-07,1032253.9999990312,4
MOD-004455,112212121212222,15,111121212121122,False,-605,-131,-254,-55,660,435596,435598,12.984475078656905,435597.9999977043,2.295694654257527e-06,435597.9999977043,4
MOD-004456,112212121221212,15,112121211221212,False,-805,-493,-338,-207,1012,1024140,1024142,13.839365746841581,1024141.9999990235,9.76427097024586e-07,1024141.9999990235,4
MOD-004457,112212121221222,15,111211212121122,False,-674,-181,-283,-76,750,562496,562498,13.240142857495675,562497.9999982222,1.7777840987935255e-06,562497.9999982222,22
MOD-004458,112212121222122,15,111212121122112,False,-643,-231,-270,-97,740,547596,547598,13.213296720085477,547597.9999981739,1.826157144480686e-06,547597.9999981739,12
MOD-004459,112212121222212,15,111121212112212,False,-512,-281,-215,-118,630,396896,396898,12.891434599699455,396897.9999974805,2.5195390251559546e-06,396897.9999974805,12
MOD-004460,112212121222222,15,111111212121122,False,-331,-50,-139,-21,352,123900,123902,11.727246209471854,123901.9999919291,8.070894739916542e-06,123901.9999919291,12
MOD-004461,112212122112222,15,111122112121122,False,-526,-119,-221,-50,576,331772,331774,12.712209293200948,331773.9999969859,3.014099959638443e-06,331773.9999969859,10
MOD-004462,112212122121212,15,112121122121212,False,-802,-495,-337,-208,1010,1020096,1020098,13.835409259075629,1020097.9999990198,9.8029797137232e-07,1020097.9999990198,12
MOD-004463,112212122121222,15,111212112121122,False,-683,-188,-287,-79,762,580640,580642,13.271889666913061,580641.9999982778,1.7222315988215907e-06,580641.9999982778,8
MOD-004464,112212122122122,15,112112112121122,False,-702,-257,-295,-108,810,656096,656098,13.394065447010194,656097.9999984759,1.5241625488910544e-06,656097.9999984759,4
MOD-004465,112212122122212,15,111211212112212,False,-583,-326,-245,-137,720,518396,518398,13.158498565984347,518397.999998071,1.929019787892162e-06,518397.999998071,12
MOD-004466,112212122122222,15,111112112121122,False,-395,-69,-166,-29,424,179772,179774,12.099455785415591,179773.99999443744,5.5625396332670015e-06,179773.99999443744,8
MOD-004467,112212122211222,15,111212112211122,False,-540,-157,-227,-66,606,367232,367234,12.813754526027221,367233.99999727693,2.7230594117304364e-06,367233.99999727693,12
MOD-004468,112212122212122,15,111212112211212,False,-647,-245,-272,-103,750,562496,562498,13.240142857495675,562497.9999982222,1.7777840987935255e-06,562497.9999982222,22
MOD-004469,112212122212212,15,111212112212112,False,-578,-333,-243,-140,718,515520,515522,13.15293525853736,515521.99999806023,1.9397814254362816e-06,515521.99999806023,16
MOD-004470,112212122212222,15,111121112121122,False,-421,-88,-177,-37,458,209760,209762,12.253728833635675,209761.99999523268,4.7673077107518395e-06,209761.99999523268,18
MOD-004471,112212122221212,15,111121211221212,False,-497,-302,-209,-127,624,389372,389374,12.872295600295661,389373.99999743176,2.568224894334485e-06,389373.99999743176,8
MOD-004472,112212122221222,15,111121211221112,False,-409,-107,-172,-45,454,206112,206114,12.236184692738195,206113.9999951483,4.85168401963738e-06,206113.9999951483,16
MOD-004473,112212122222122,15,111112121122112,False,-359,-126,-151,-53,412,169740,169742,12.042034916146067,169741.9999941087,5.89129384615892e-06,169741.9999941087,6
MOD-004474,112212122222212,15,111111212112212,False,-271,-145,-114,-61,332,110220,110222,11.610251792717413,110221.9999909274,9.072598937438188e-06,110221.9999909274,8
MOD-004475,112212122222222,15,111111112121122,False,-164,-19,-69,-8,172,29580,29582,10.294921346088582,29581.99996619566,3.3804340515946634e-05,29581.99996619566,10
MOD-004476,112212211221222,15,111211221121122,False,-571,-154,-241,-65,636,404492,404494,12.910392182237242,404493.99999752775,2.4722245571160806e-06,404493.99999752775,4
MOD-004477,112212211222122,15,111221121122112,False,-552,-199,-233,-84,636,404492,404494,12.910392182237242,404493.99999752775,2.4722245571160806e-06,404493.99999752775,4
MOD-004478,112212211222212,15,111122112112212,False,-443,-244,-187,-103,546,298112,298114,12.605231242658137,298113.9999966456,3.3544214629680326e-06,298113.9999966456,18
MOD-004479,112212211222222,15,111111221121122,False,-289,-45,-122,-19,308,94860,94862,11.460178482800487,94861.99998945837,1.0541628893667917e-05,94861.99998945837,12
MOD-004480,112212212112222,15,111122121121122,False,-509,-116,-215,-49,558,311360,311362,12.648711501381515,311361.99999678833,3.2116957111346756e-06,311361.99999678833,24
MOD-004481,112212212121212,15,112112212121212,False,-793,-490,-335,-207,1000,999996,999998,13.815508557961275,999997.999999,1.000002000005e-06,999997.999999,4
MOD-004482,112212212121222,15,111212121121122,False,-677,-187,-286,-79,756,571532,571534,13.256079253007758,571533.9999982503,1.7496771845648054e-06,571533.9999982503,4
MOD-004483,112212212122122,15,112112121121122,False,-703,-258,-297,-109,812,659340,659342,13.39899764699849,659341.9999984833,1.516663582787537e-06,659341.9999984833,2
MOD-004484,112212212122212,15,111212112112212,False,-587,-329,-248,-139,726,527072,527074,13.175096235119597,527073.9999981027,1.897266797458421e-06,527073.9999981027,4
MOD-004485,112212212122222,15,111112121121122,False,-400,-71,-169,-30,430,184896,184898,12.127559600629812,184897.99999459164,5.4083873272250135e-06,184897.99999459164,28
MOD-004486,112212212211222,15,111221121121122,False,-575,-168,-243,-71,646,417312,417314,12.941594215016657,417313.9999976037,2.3962771438431066e-06,417313.9999976037,22
MOD-004487,112212212212122,15,112112112211212,False,-698,-265,-295,-112,810,656096,656098,13.394065447010194,656097.9999984759,1.5241625488910544e-06,656097.9999984759,4
