schema_version,row_id,owner_case,degree,cochain_profile,unit_id,t,u,actual_exp_mod24,time_exp_mod24,normalized,factors_through_time,case_kind,negative_reason,oracle,tolerance,status
paper13-circle-twists-controls/1,NF-0257,HETEROGENEOUS_SAMPLE,1,A_ZERO,dense0,2,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0258,HETEROGENEOUS_SAMPLE,1,A_LINEAR3,dense0,-2,,18,18,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0259,HETEROGENEOUS_SAMPLE,1,A_LINEAR3,dense0,-1,,21,21,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0260,HETEROGENEOUS_SAMPLE,1,A_LINEAR3,dense0,0,,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0261,HETEROGENEOUS_SAMPLE,1,A_LINEAR3,dense0,1,,3,3,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0262,HETEROGENEOUS_SAMPLE,1,A_LINEAR3,dense0,2,,6,6,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0263,HETEROGENEOUS_SAMPLE,2,S_ZERO,dense0,-1,-1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0264,HETEROGENEOUS_SAMPLE,2,S_ZERO,dense0,-1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0265,HETEROGENEOUS_SAMPLE,2,S_ZERO,dense0,-1,1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0266,HETEROGENEOUS_SAMPLE,2,S_ZERO,dense0,0,-1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0267,HETEROGENEOUS_SAMPLE,2,S_ZERO,dense0,0,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0268,HETEROGENEOUS_SAMPLE,2,S_ZERO,dense0,0,1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0269,HETEROGENEOUS_SAMPLE,2,S_ZERO,dense0,1,-1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0270,HETEROGENEOUS_SAMPLE,2,S_ZERO,dense0,1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0271,HETEROGENEOUS_SAMPLE,2,S_ZERO,dense0,1,1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0272,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,dense0,-1,-1,2,2,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0273,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,dense0,-1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0274,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,dense0,-1,1,22,22,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0275,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,dense0,0,-1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0276,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,dense0,0,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0277,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,dense0,0,1,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0278,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,dense0,1,-1,22,22,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0279,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,dense0,1,0,0,0,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
paper13-circle-twists-controls/1,NF-0280,HETEROGENEOUS_SAMPLE,2,S_QUADRATIC1,dense0,1,1,2,2,true,true,DIAGNOSTIC,,TIME_PHASE_EQUALITY_AND_NORMALIZATION,0,PASS
