form,index,window,target,predicted,residual,percent_error
Q,104,development,242.8232719342226,238.4221931927356,-4.401078741486998,1.8124616748757048
Q,105,development,244.07089849707816,240.72707042559753,-3.3438280714806297,1.37002325638616
Q,106,development,247.1369900748975,241.01654837982744,-6.12044169507007,2.476538090560707
Q,107,development,248.10199006014847,241.66622794027953,-6.43576211986894,2.593998588366296
Q,108,development,249.5736896447072,242.58883638792864,-6.984853256778564,2.798713785384266
Q,109,development,251.014947795016,244.5362839330065,-6.478663862009512,2.580987275427168
Q,110,development,253.06998674799948,245.96937680074984,-7.100609947249637,2.8057890382395447
Q,111,development,255.30625645491403,248.67451329787028,-6.631743157043758,2.597563901930815
Q,112,development,256.38071369443446,250.9182585089709,-5.462455185463568,2.130603003147092
Q,113,development,258.6104394915314,252.15265957399495,-6.457779917536442,2.497107205043017
Q,114,development,259.874406989678,252.56967291352365,-7.304734076154347,2.810870897511845
Q,115,development,260.8050845045969,254.38702565581403,-6.418058848782863,2.4608641587544433
Q,116,development,263.57389390487015,255.31730856082572,-8.256585344044424,3.1325505048024276
Q,117,development,265.55785183887633,256.616769176235,-8.94108266264135,3.3669057799376354
Q,118,development,266.6149737815011,258.61569752876864,-7.999276252732443,3.000310199864501
Q,119,development,267.92191508282406,258.8118379527284,-9.110077130095647,3.400273220381917
Q,120,development,269.9704490239976,260.6416222573214,-9.32882676667623,3.4554992223785916
Q,121,development,271.494055641645,261.2571039737519,-10.236951667893095,3.770598823498819
Q,122,development,273.4596091884033,261.81446900463476,-11.645140183768547,4.258449801171729
Q,123,development,275.58749264934386,263.09758044915685,-12.489912200187007,4.5321041532458475
Q,124,development,276.4520495031329,265.7054572980899,-10.746592205042987,3.8873259302500487
Q,125,development,278.25074352984194,268.3731457342809,-9.87759779556103,3.549890889869868
Q,126,development,279.22925092774517,268.81265999589226,-10.416590931852909,3.7304798466649043
Q,127,development,282.4651147650521,269.0328967412215,-13.432218023830558,4.755354669196288
Q,128,development,283.2111857332339,269.36542798456503,-13.84575774866886,4.888845655167957
Q,129,development,284.83596398090475,269.971844699109,-14.864119281795752,5.218484026403433
Q,130,development,286.6674453630029,270.8793462381029,-15.788099124899986,5.507461478546244
Q,131,development,287.9119205014222,271.29880660754696,-16.61311389387521,5.770207035867814
Q,132,development,289.5798549292188,275.41663759830845,-14.163217330910356,4.8909539423494195
Q,133,development,291.8462913290674,277.7508340849205,-14.095457244146928,4.829753765229034
Q,134,development,293.5584341393563,283.7730556104252,-9.785378528931062,3.3333665093355167
Q,135,development,294.9653696192655,283.95322474494293,-11.012144874322587,3.7333687302129093
Q,136,development,295.57325487895827,284.7414758480012,-10.83177903095708,3.6646681836598707
Q,137,development,297.97927706194344,287.3020545865886,-10.677222475354824,3.583209738821959
Q,138,development,299.8403260537213,287.782079714611,-12.058246339110326,4.021555905375414
