case_id,length,extended_signs,iterations,fixed_point_increment,recurrence_residual,minimum_disk_margin,crossed_residual,float64_forward_crossed_residual,left_bound_ratio,right_bound_ratio,endpoint_formula_error,endpoint_reciprocity_error,theta_monodromy_error,projective_initial_ratio,projective_left_ratio,projective_right_ratio
N6:+-----++,6,+-----++,22,2.7533531010703882e-14,4.9404924595819466e-14,0.02425775770522834,7.162143894073827e-82,1.118957704271395e-10,0.42483683234267317,0.42419575464118164,2.7755575615628914e-17,3.3881317890172014e-21,0.0,0.001481987863754677,0.0005641252311289673,0.19483970204323775
N6:+----+--,6,+----+--,21,4.2521541843143495e-14,5.3790305543088834e-14,0.047059740462503746,5.493733107470137e-82,3.5444530643857775e-10,0.42565331848660376,0.4357457914833631,2.7755575615628914e-17,3.3881317890172014e-21,0.0,0.0020449710896976,0.0009381688555491445,0.2090063489780287
N6:+----++-,6,+----++-,20,3.680389326632394e-14,6.7390537594747e-14,0.04480662438497077,2.3731797179232398e-82,2.8535113161254344e-10,0.42551810165656617,0.4363318404319919,2.7755575615628914e-17,0.0,0.0,0.0030837222221468544,0.0009164939871234502,0.20896714628708127
N6:+---+---,6,+---+---,20,5.6288307348495437e-14,7.505107646466058e-14,0.06381560854570825,2.614436702762099e-82,3.296174444500366e-10,0.43152737758160375,0.3247812965752268,1.6653345369377348e-16,6.776263578034403e-21,0.0,0.002322744007961641,0.0006651302172558313,0.08748603500952404
N6:+---+--+,6,+---+--+,21,3.3861802251067274e-14,3.3861802251067274e-14,0.0410470757803382,1.5250886811633227e-82,1.3336609594460924e-10,0.4314858097304125,0.48037132707824626,2.7755575615628914e-17,0.0,0.0,0.006144812982953375,0.0022724941528301434,0.28372694493554934
N6:+---++--,6,+---++--,19,2.9753977059954195e-14,2.9753977059954195e-14,0.06817810927441162,1.1131156392231336e-82,1.1205658623225645e-10,0.4304971762954721,0.40231591246053217,1.1102230246251565e-16,6.776263578034403e-21,0.0,0.006125308537326067,0.00154493859273135,0.1634773128832704
N6:+--+----,6,+--+----,20,2.9032332093947844e-14,4.8627768478581856e-14,0.039548054893015855,2.067798847476531e-82,2.0836904424115232e-10,0.4804290981089825,0.3087299217058862,1.3877787807814457e-17,6.776263578034403e-21,0.0,0.0028045668391641016,0.0006180827131948752,0.07482152918080742
N6:+--+---+,6,+--+---+,21,3.3861802251067274e-14,3.391731340229853e-14,0.041047075780338144,3.085423688347057e-82,2.815486732643535e-11,0.4803713270782463,0.43148580973041256,2.7755575615628914e-17,0.0,0.0,0.006144812982953381,0.0017240091131976586,0.20436118094346606
N6:+--+--+-,6,+--+--+-,19,3.608224830031759e-14,3.6137759451548845e-14,0.0356237345015811,5.289348738995653e-84,4.8134329855287206e-11,0.47991804839533353,0.30781023919217865,2.7755575615628914e-17,0.0,0.0,0.008914396963748203,0.0004932770806922162,0.07491109803230735
N6:+--+--++,6,+--+--++,20,2.7922109069322687e-14,2.4646951146678475e-14,0.04208912027019704,3.1805501282830265e-83,2.0806523171046365e-11,0.4800117545747234,0.4306481247342559,6.938893903907228e-18,0.0,0.0,0.013686944894067432,0.001618972688659185,0.20443526885433275
N6:+--++---,6,+--++---,20,7.255307465925398e-14,1.0252909632413321e-13,0.059588561405970825,2.9325941184103105e-83,5.378447687220955e-11,0.46990173872367563,0.32167992480145785,8.326672684688674e-17,6.776263578034403e-21,0.0,0.007692025039006335,0.0011792015509487917,0.08487134012774265
N6:+--++--+,6,+--++--+,20,4.3298697960381105e-14,4.773959005888173e-14,0.05952683175943327,4.04723286883558e-83,8.836587017668762e-11,0.4699954251393378,0.4699954251393378,1.1102230246251565e-16,2.710505431213761e-20,0.0,0.019614791038617897,0.0038473832323335628,0.26510508358126156
N6:++------,6,++------,21,3.752553823233029e-14,7.327471962526033e-14,0.02039092705040349,4.319169946698668e-82,2.1624940726994168e-10,0.4241812712086717,0.3063087366664087,5.551115123125783e-17,0.0,0.0,0.0007022150897088586,0.0002957732309203112,0.07303739595141163
N6:++-----+,6,++-----+,22,2.7533531010703882e-14,4.9404924595819466e-14,0.02425775770522834,1.09813182180848e-82,1.0304851416620409e-10,0.42419575464118164,0.42483683234267317,2.7755575615628914e-17,3.3881317890172014e-21,0.0,0.0014819878637546767,0.0008014274881678849,0.1949334412430372
N6:++----+-,6,++----+-,20,2.4868995751603507e-14,3.630429290524262e-14,0.044849869189660635,9.746434568635858e-83,1.090319501351189e-10,0.4243058960322302,0.30571922991984435,2.7755575615628914e-17,3.3881317890172014e-21,0.0,0.00173378530039659,0.0002656161913349922,0.07307701868989024
N6:++----++,6,++----++,19,6.461498003318411e-14,9.525713551283843e-14,0.04415128774014057,1.6717814285937512e-82,2.607935534193473e-10,0.42428465171063645,0.42428465171063656,8.326672684688674e-17,1.3552527156068805e-20,0.0,0.00280129102545703,0.0007746537749923217,0.1949681416574094
N6:++---+--,6,++---+--,21,3.7636560534792807e-14,3.7692071686024065e-14,0.06055930208998142,1.0777108565310363e-82,6.910133576454314e-11,0.42507293854061695,0.43559767304782604,8.326672684688674e-17,6.776263578034403e-21,0.0,0.00396866094824685,0.001304515520196721,0.20879161457993275
N6:++---++-,6,++---++-,19,4.246603069191224e-14,4.241051954068098e-14,0.06569274159770758,3.21087290693071e-84,2.8200164425840057e-11,0.42494262263312443,0.4361871519725198,2.7755575615628914e-17,6.776263578034403e-21,0.0,0.005956745274623668,0.0012743858005708436,0.20875199187036436
N6:++--+---,6,++--+---,19,6.17284001691587e-14,6.411537967210279e-14,0.045067750632661746,4.4156974332290076e-82,2.1142193551426658e-10,0.4306871493171274,0.32467595454445514,2.7755575615628914e-17,6.776263578034403e-21,0.0,0.005191231936111788,0.0009910443055336847,0.08739625066441022
N6:++--+--+,6,++--+--+,20,2.7922109069322687e-14,2.4980018054066022e-14,0.04208912027019704,5.783777722468703e-83,5.8112237244500875e-11,0.4306481247342559,0.4800117545747234,2.7755575615628914e-17,0.0,0.0,0.013686944894067443,0.0033788614177220526,0.28306629998473193
N6:++--++--,6,++--++--,20,3.730349362740526e-14,3.8968828164342995e-14,0.060809931478155194,6.0832649775401685e-83,8.388362227051971e-11,0.4297177755031668,0.4025606174768719,2.7755575615628914e-17,0.0,0.0,0.013314707260840074,0.0022809594919141214,0.1637875461093293
N7:---------,7,---------,22,4.0745185003743245e-14,7.083222897108499e-14,0.017474778462208268,5.389611681289621e-81,4.98958602213051e-09,0.306268738267064,0.306268738267064,2.7755575615628914e-17,2.117582368135751e-22,0.0,4.121343830605264e-05,4.275089492367737e-05,0.07300822936646491
N7:--------+,7,--------+,22,6.195044477408373e-14,1.1313172620930345e-13,0.01780250673666353,7.080710405649485e-81,3.5733245806746083e-09,0.30626951146923553,0.4247284829469536,2.7755575615628914e-17,6.352747104407253e-22,0.0,8.689604639851486e-05,0.00011577792930415293,0.19478250146859433
N7:-------+-,7,-------+-,21,9.836575998178887e-14,1.8263168755083825e-13,0.018282714322239074,4.70421382554263e-81,7.076798758109959e-09,0.3062753882661651,0.3056832734999974,2.7755575615628914e-17,2.117582368135751e-22,0.0,0.00010107189100756511,3.845629747294219e-05,0.07304735776903626
N7:-------++,7,-------++,21,9.947598300641403e-14,1.765254609153999e-13,0.018190162448307096,4.889204802434511e-81,5.092942345630291e-09,0.30627425542449294,0.42417989206476586,2.7755575615628914e-17,0.0,0.0,0.00016349373201065634,0.0001119625410284196,0.19481679393713588
N7:------+--,7,------+--,21,5.5067062021407764e-14,1.0047518372857667e-13,0.020476394039099316,1.6439368132648333e-81,3.1661231969515313e-09,0.3063161930140909,0.4357721282925736,2.7755575615628914e-17,4.235164736271502e-22,0.0,0.00022427948761153944,0.00018567191184648094,0.2090445453162386
N7:------++-,7,------++-,21,2.4424906541753444e-14,4.3298697960381105e-14,0.02039723948400632,3.7004005250385435e-81,1.2985423292199982e-09,0.30630928720679645,0.43635756857640823,5.551115123125783e-17,8.470329472543003e-22,0.0,0.00033854577464461776,0.00018138061537801146,0.20900541693716465
N7:-----+---,7,-----+---,20,7.338574192772285e-14,1.2839729279789935e-13,0.023840348271517958,3.9924974825134497e-81,4.699736433355639e-09,0.30661047481630305,0.32479978951430083,5.551115123125783e-17,4.235164736271502e-22,0.0,0.00024658667518075785,0.00012954268178199646,0.08750180812937108
N7:-----+--+,7,-----+--+,21,3.6193270602780103e-14,5.517808432387028e-14,0.023817538801749222,2.256336494097891e-81,7.557508507893829e-10,0.30660846889168153,0.48043452269958553,1.0408340855860843e-17,8.470329472543003e-22,0.0,0.0006527524270358294,0.0004427658632071459,0.2838431908550949
N7:-----++--,7,-----++--,20,2.6756374893466273e-14,3.214095656289828e-14,0.023273416970374355,6.2603120694463e-82,9.705919956637388e-10,0.3065606341508278,0.402272906178343,5.551115123125783e-17,0.0,0.0,0.0006540020693449834,0.00030148162200314645,0.1634228203310054
N7:----+----,7,----+----,19,3.5915714846623814e-14,7.205347429817266e-14,0.03957315568187217,2.0392231298851514e-81,6.101991134599416e-11,0.30874612017587383,0.30874612017587394,8.326672684688674e-17,4.235164736271502e-22,0.0,0.0002477180066410933,0.00010982415864394234,0.07483361959582256
N7:----+---+,7,----+---+,20,9.192646643896296e-14,9.18709552877317e-14,0.03957005097800528,8.005992570472744e-82,1.8365091114525e-09,0.3087441159777396,0.43153099840195563,2.7755575615628914e-17,1.6940658945086007e-21,0.0,0.0005430863649104842,0.00030641560442811697,0.20442647978333725
N7:----+--+-,7,----+--+-,19,5.46229728115577e-14,6.289413434501512e-14,0.0353252764423774,7.378544959942149e-82,1.970185736777097e-09,0.30872834239729724,0.3078231502776538,1.3877787807814457e-17,0.0,0.0,0.000791517224441719,8.74383132286261e-05,0.07492378329659329
N7:----+--++,7,----+--++,19,4.5130565951012613e-14,7.288614156664153e-14,0.03955067728880404,7.573162208068765e-82,1.0097547797904838e-09,0.3087316129891974,0.43069054754099184,8.326672684688674e-17,8.470329472543003e-22,0.0,0.0012139598569232944,0.0002875864466017599,0.2045010181907342
N7:----++---,7,----++---,19,8.637535131583718e-14,9.137135492665038e-14,0.03899458141229176,3.25832530481109e-82,9.184645821669335e-10,0.30837311137127665,0.3216486695334768,2.7755575615628914e-17,0.0,0.0,0.0007050738301604926,0.00021315494889662763,0.08484541290619992
N7:----++--+,7,----++--+,20,4.007905118896815e-14,4.118927421359331e-14,0.03899999643018484,3.628834857583376e-83,1.3078144123213065e-10,0.3083765847061088,0.469893475067437,8.326672684688674e-17,0.0,0.0,0.001796868664548962,0.0006951154339957567,0.26492713843681354
N7:---+-----,7,---+-----,20,7.338574192772285e-14,1.283417816466681e-13,0.023840348271517958,1.7470438233928038e-81,2.04001654457997e-09,0.32479978951430083,0.30661047481630305,2.7755575615628914e-17,0.0,0.0,0.000246586675180758,0.00010547709155918182,0.07325776733591419
N7:---+----+,7,---+----+,21,4.629630012686903e-14,7.460698725481052e-14,0.0470707755108504,2.2870885088675692e-82,6.030168031578853e-10,0.3247974430152589,0.4256558115124165,5.551115123125783e-17,8.470329472543003e-22,0.0,0.0005234067358527268,0.0002868594498375837,0.19607720275041102
N7:---+---+-,7,---+---+-,19,2.930988785010413e-14,2.942091015256665e-14,0.06381322988675589,3.506740752347274e-83,9.929350675008664e-10,0.32477948203943335,0.3059890188111578,2.7755575615628914e-17,8.470329472543003e-22,0.0,0.0006331020715402163,9.363782192415215e-05,0.07330139928535785
N7:---+---++,7,---+---++,19,6.394884621840902e-14,7.227551890309769e-14,0.06381782079648637,3.938915263312524e-82,7.356989462081742e-10,0.3247829837122774,0.42507534062757746,5.551115123125783e-17,0.0,0.0,0.0010158231547660998,0.00027640446996563114,0.19611519591205287
N7:---+--+--,7,---+--+--,20,4.901634653720066e-14,5.21249710061511e-14,0.03781695048604902,2.745040393414755e-83,3.6154274019040145e-10,0.3246506751892862,0.43424512444886826,2.7755575615628914e-17,3.3881317890172014e-21,0.0,0.001726516506747843,0.0005055948244572544,0.20683754174466032
N7:---+--++-,7,---+--++-,18,2.6756374893466273e-14,2.969846590872294e-14,0.04455307625218216,2.3582232337499828e-83,2.86850321273846e-10,0.32467415968981295,0.4348665015994932,6.938893903907228e-18,1.6940658945086007e-21,0.0,0.0024948507757588034,0.0004937909642913579,0.20679390995281366
N7:---++----,7,---++----,19,8.637535131583718e-14,9.137135492665038e-14,0.03899458141229176,1.634872673118236e-82,2.6400620023459e-09,0.3216486695334768,0.30837311137127665,5.551115123125783e-17,1.6940658945086007e-21,0.0,0.0007050738301604927,0.00018408501277625757,0.07455559919270555
N7:---++---+,7,---++---+,19,7.6216810640517e-14,9.220402219511925e-14,0.05970774453986019,5.023444585825658e-82,8.952389385363801e-10,0.32165255470226123,0.43049246471229763,2.7755575615628914e-17,0.0,0.0,0.001536993105037498,0.0005112058652636957,0.20292954683881806
N7:---++--+-,7,---++--+-,21,6.999956170261612e-14,7.366329768387914e-14,0.042182254490724186,5.951153640983137e-82,2.1496693314304594e-10,0.32168297364613724,0.30752260776351287,6.938893903907228e-18,0.0,0.0,0.0021556106039678407,0.00015094165412085267,0.07463309231261152
N7:---++--++,7,---++--++,21,3.7914116290949096e-14,2.842170943040401e-14,0.05974030106547115,7.614658374122422e-83,7.686207226242914e-11,0.32167673785147155,0.4297133235678289,2.7755575615628914e-17,1.6940658945086007e-21,0.0,0.0033412106847810165,0.0004829959502870755,0.20299440542716424
N7:--+------,7,--+------,21,5.5067062021407764e-14,1.0047518372857667e-13,0.020476394039099316,6.782831402396362e-82,2.178805746932966e-09,0.4357721282925736,0.30631619301409097,8.326672684688674e-17,4.235164736271502e-22,0.0,0.00022427948761153974,9.987682608556773e-05,0.07304283426052233
N7:--+-----+,7,--+-----+,22,3.3084646133829665e-14,5.706546346573305e-14,0.024870432731768283,6.542010495917045e-82,1.0315875931254936e-10,0.43576876944191134,0.42485703705802147,3.469446951953614e-18,0.0,0.0,0.00047340692404241317,0.000270651872065906,0.19496159806968222
N7:--+----+-,7,--+----+-,20,9.126033262418787e-14,9.114931032172535e-14,0.04921554700525668,1.9970233592612724e-81,5.184637663635527e-09,0.4357432108820077,0.3057259249311426,2.7755575615628914e-17,8.470329472543003e-22,0.0,0.0005543801935752154,8.966678143950595e-05,0.07308255044363308
N7:--+----++,7,--+----++,20,7.227551890309769e-14,7.238654120556021e-14,0.044793467764625255,6.17424590549811e-82,3.2966911978071778e-09,0.43574814559839514,0.42430418054771596,5.551115123125783e-17,8.470329472543003e-22,0.0,0.0008955393682920056,0.00026158845735682585,0.19499637554861812
N7:--+---+--,7,--+---+--,19,7.671641100159832e-14,8.287814878826794e-14,0.06058808820791131,1.6631553603605056e-81,1.3464204751123532e-09,0.43556473553091357,0.4355647355309136,1.1102230246251565e-16,1.6940658945086007e-21,0.0,0.0012755750615879408,0.0004416284778888121,0.20874388447611214
N7:--+---++-,7,--+---++-,20,9.453549054683208e-14,1.673106098110111e-13,0.060561416238314764,8.321192283051724e-82,3.131981063386746e-09,0.4355952529198193,0.4361549750909223,5.551115123125783e-17,3.3881317890172014e-21,0.0,0.001912678696483786,0.00043142797243878164,0.20870416832309938
N7:--+--+---,7,--+--+---,20,4.8960835385969403e-14,5.21249710061511e-14,0.03781695048604902,9.909136751084089e-82,1.3566453516133947e-10,0.43424512444886826,0.3246506751892862,3.469446951953614e-18,0.0,0.0,0.001726516506747843,0.00034111963948667143,0.08737472625061653
N7:--+--+--+,7,--+--+--+,20,4.6407322429331543e-14,4.085620730620576e-14,0.038538869192621034,3.9756617974617964e-82,5.084287990619885e-10,0.43425473031960443,0.4799255903134684,1.3877787807814457e-17,1.6940658945086007e-21,0.0,0.004547984185080684,0.0011624036837199485,0.2829082097885201
N7:--+--++--,7,--+--++--,20,4.590772206825022e-14,8.143485885625523e-14,0.045005847273756866,2.06345341725675e-82,8.30711333055234e-10,0.43448332336365525,0.4026187016009368,2.7755575615628914e-17,0.0,0.0,0.004391542605365835,0.0007828621281737815,0.16386124217704673
N7:--++-----,7,--++-----,20,2.6756374893466273e-14,3.2085445411667024e-14,0.023273416970374355,2.3833140965124776e-82,3.714403784549347e-10,0.40227290617834294,0.30656063415082785,3.469446951953614e-18,8.470329472543003e-22,0.0,0.0006540020693449832,0.00017156642619689928,0.07322131223041584
N7:--++----+,7,--++----+,20,5.517808432387028e-14,1.0952350137927169e-13,0.04487240353168401,4.849624950535685e-82,3.9303432730619647e-10,0.4022783662652287,0.42552030056560985,2.7755575615628914e-17,0.0,0.0,0.0013868604214510023,0.0004663099617411233,0.19588756365445026
N7:--++---+-,7,--++---+-,17,3.9246383920499284e-14,5.179190409876355e-14,0.06433130932655554,8.064770610230782e-82,3.13222559000792e-10,0.40232013203777695,0.30594473884128226,2.7755575615628914e-17,2.541098841762901e-21,0.0,0.0016679709280961997,0.00015262423952059487,0.07326423301796275
N7:--++---++,7,--++---++,18,2.375877272697835e-14,2.531308496145357e-14,0.06576221062881063,7.031119978975567e-82,3.10176218043523e-10,0.4023119994473329,0.4249447424605997,5.551115123125783e-17,0.0,0.0,0.0026795443022753643,0.000449566889290675,0.19592497478388401
N7:--++--+--,7,--++--+--,20,4.5852210917018965e-14,8.137934770502397e-14,0.045005847273756866,3.491672569097095e-82,1.1055606430332432e-10,0.4026187016009368,0.43448332336365525,2.7755575615628914e-17,0.0,0.0,0.004391542605365838,0.0008091307948862234,0.2071807313111098
N7:--++--++-,7,--++--++-,20,8.715250743307479e-14,1.716404796070492e-13,0.07201442344010908,9.448138650107113e-83,1.5705547973254852e-11,0.4025647630287352,0.4350991547719976,2.7755575615628914e-17,1.6940658945086007e-21,0.0,0.006401408956199586,0.0007902329480709184,0.2071378106353525
N7:-+-------,7,-+-------,21,9.836575998178887e-14,1.8274270985330077e-13,0.018282714322239074,2.8906901911748848e-81,4.386220442409439e-09,0.30568327349999747,0.3062753882661651,2.7755575615628914e-17,0.0,0.0,0.00010107189100756511,6.69653764459349e-05,0.0730130776870102
N7:-+------+,7,-+------+,22,3.985700658404312e-14,6.861178292183467e-14,0.02151452902340159,2.223472992092176e-81,9.32186827728998e-10,0.30568396901543365,0.4247464932378638,8.326672684688674e-17,8.470329472543003e-22,0.0,0.00021314341494807346,0.00018137195825573441,0.19480758499471715
N7:-+-----+-,7,-+-----+-,21,3.885780586188048e-14,7.815970093361102e-14,0.025273455852213883,2.390156589164962e-81,7.972241200526753e-10,0.3056892546503034,0.30568925465030344,3.469446951953614e-18,8.470329472543003e-22,0.0,0.0002482042724789143,6.0219500047415985e-05,0.07305228768991166
N7:-+-----++,7,-+-----++,21,4.0523140398818214e-14,7.793765632868599e-14,0.02460641890313678,5.977525857340754e-82,6.048873069097738e-10,0.30568823589928,0.4241973081733456,2.7755575615628914e-17,4.235164736271502e-22,0.0,0.00040140127272805456,0.0001753794971254941,0.19484194483331294
N7:-+----+--,7,-+----+--,20,9.126033262418787e-14,9.120482147295661e-14,0.04921554700525668,1.3492477528824758e-81,1.3564321887926667e-10,0.3057259249311426,0.4357432108820077,6.938893903907228e-18,8.470329472543003e-22,0.0,0.0005543801935752153,0.00029179245433863743,0.2090026055707402
N7:-+----++-,7,-+----++-,18,8.271161533457416e-14,6.938893903907228e-14,0.0451722603313959,1.1349637183976938e-81,4.895416849670653e-10,0.30571972440506956,0.4363293194935767,2.7755575615628914e-17,8.470329472543003e-22,0.0,0.0008358534582601431,0.00028505191792929473,0.20896339559217134
N7:-+---+---,7,-+---+---,19,2.919886554764162e-14,2.942091015256665e-14,0.06381322988675589,8.14009771301728e-83,1.0030856145704092e-09,0.3059890188111578,0.3247794820394334,5.551115123125783e-17,8.470329472543003e-22,0.0,0.0006331020715402168,0.0002074253910910563,0.0874844871069112
N7:-+---+--+,7,-+---+--+,20,2.7478019859472624e-14,3.957945082788683e-14,0.041065009795845014,4.113054600885513e-82,2.4790247632466844e-10,0.3059872379060146,0.48036512743826965,2.7755575615628914e-17,2.541098841762901e-21,0.0,0.0016747408623578714,0.0007086637288474979,0.2837155417623815
N7:-+---++--,7,-+---++--,17,3.9190872769268026e-14,5.2235993308613615e-14,0.06433130932655554,4.7266056062356975e-82,1.5632006800103682e-10,0.30594473884128226,0.40232013203777695,2.7755575615628914e-17,0.0,0.0,0.001667970928096198,0.0004816331355528786,0.16348265913627244
N7:-+--+----,7,-+--+----,19,5.46229728115577e-14,6.294964549624638e-14,0.03532527644237746,2.5570395069602946e-82,9.498226094528661e-10,0.3078231502776538,0.3087283423972972,3.469446951953614e-18,1.6940658945086007e-21,0.0,0.0007915172244417183,0.00019613316423513507,0.07482035016665096
N7:-+--+---+,7,-+--+---+,20,7.216449660063518e-14,1.3444800828210646e-13,0.03536222832168914,1.726410390111284e-82,1.5886642001916584e-10,0.307821554357667,0.4314814045262545,2.7755575615628914e-17,8.470329472543003e-22,0.0,0.0017340787415291955,0.0005470546528039463,0.20435481528427904
N7:-+--+--+-,7,-+--+--+-,20,5.284661597215745e-14,8.393286066166183e-14,0.03565281548713298,2.5516937455647832e-82,9.322148053492185e-10,0.30780897912211913,0.3078089791221192,2.7755575615628914e-17,3.3881317890172014e-21,0.0,0.0025141533083425506,0.00015657348682223665,0.07490986135825811
N7:-+--+--++,7,-+--+--++,20,9.60898027813073e-14,8.465450562766819e-14,0.03559261325080562,1.760691967173361e-82,5.7684579335415265e-11,0.3078115893341465,0.43064398820536787,5.551115123125783e-17,1.6940658945086007e-21,0.0,0.0038606948732057764,0.0005137593254142961,0.20442885950710674
N7:-+--++---,7,-+--++---,21,6.999956170261612e-14,7.360778653264788e-14,0.042182254490724186,5.49745177458661e-82,3.9717462652077984e-10,0.30752260776351287,0.3216829736461373,8.673617379884035e-19,0.0,0.0,0.0021556106039678415,0.00037294582102975586,0.08487386916810638
N7:-+--++--+,7,-+--++--+,21,6.566969190657801e-14,4.934941344458821e-14,0.0421190754680377,2.4015650922171583e-82,3.0671876150023536e-10,0.3075254553095362,0.47000537228270906,2.7755575615628914e-17,3.3881317890172014e-21,0.0,0.005497332673826123,0.0012168789328740248,0.2651224488455414
N7:-++------,7,-++------,21,2.4424906541753444e-14,4.241051954068098e-14,0.02039723948400632,2.8830532740595334e-81,1.061451537776037e-09,0.4363575685764082,0.30630928720679645,2.7755575615628914e-17,0.0,0.0,0.0003385457746446178,0.00012268292226752894,0.07303779716733307
N7:-++-----+,7,-++-----+,21,8.948397578478762e-14,1.4632739464559563e-13,0.024303007802226634,1.764918754965787e-82,1.7533237639533183e-09,0.43635428735264614,0.424838324061988,5.551115123125783e-17,0.0,0.0,0.0007144822309371129,0.00033242337961626576,0.19493551913014862
N7:-++----+-,7,-++----+-,18,8.271161533457416e-14,6.938893903907228e-14,0.0451722603313959,2.153299326168106e-81,9.40790612080633e-10,0.4363293194935767,0.3057197244050696,5.551115123125783e-17,1.6940658945086007e-21,0.0,0.0008358534582601431,0.00011017371814981615,0.07307742678190048
N7:-++----++,7,-++----++,18,1.2212453270876722e-14,2.3869795029440866e-14,0.04419869125108292,5.968701388120353e-82,1.707795016514524e-11,0.4363341402093958,0.42428609366361547,1.1102230246251565e-16,2.541098841762901e-21,0.0,0.0013505014360257806,0.00032131768600398436,0.1949702252157969
N7:-++---+--,7,-++---+--,20,9.459100169806334e-14,1.673106098110111e-13,0.060561416238314764,1.1885946283267139e-82,4.669122311007357e-10,0.4361549750909223,0.43559525291981926,2.7755575615628914e-17,8.470329472543003e-22,0.0,0.0019126786964837857,0.0005410030299302072,0.20878810638459583
N7:-++---++-,7,-++---++-,20,4.235500838944972e-14,3.3861802251067274e-14,0.06603217688763788,8.426525255750939e-82,4.111456175515116e-10,0.4361847878494145,0.43618478784941456,5.551115123125783e-17,1.6940658945086007e-21,0.0,0.0028709620804195043,0.0005285051707836293,0.2087484767990705
N7:-++--+---,7,-++--+---,18,2.6756374893466273e-14,2.964295475749168e-14,0.04455307625218222,1.8224020105445403e-83,4.99092323025252e-10,0.4348665015994932,0.32467415968981295,5.551115123125783e-17,0.0,0.0,0.002494850775758803,0.00041041768764318946,0.08739472166150303
N7:-++--+--+,7,-++--+--+,18,4.4297898682543746e-14,4.424238753131249e-14,0.0421068963897869,3.361606460899349e-83,6.493580118061004e-10,0.43487588311922615,0.4800056347934043,5.551115123125783e-17,3.3881317890172014e-21,0.0,0.006577645713588901,0.001399237093505372,0.28305506715894563
N7:-++--++--,7,-++--++--,20,8.715250743307479e-14,1.716404796070492e-13,0.07201442344010908,9.47029388305236e-83,3.2795099969007424e-11,0.4350991547719976,0.4025647630287352,2.7755575615628914e-17,1.6940658945086007e-21,0.0,0.006401408956199585,0.0009447849440359995,0.16379280414655428
N7:+--------,7,+--------,22,6.195044477408373e-14,1.1313172620930345e-13,0.01780250673666353,1.4744646051903516e-80,7.324276907194616e-09,0.42472848294695353,0.30626951146923553,5.551115123125783e-17,0.0,0.0,8.689604639851483e-05,6.207841725112544e-05,0.0730087930678967
N7:+-------+,7,+-------+,22,8.248957072964913e-14,1.6509016376176078e-13,0.018378408217678582,7.885416977410043e-81,4.841901157792705e-09,0.42473057694368466,0.42473057694368466,2.7755575615628914e-17,0.0,0.0,0.00018321960232807862,0.00016812256168588876,0.19478541771372296
N7:+------+-,7,+------+-,22,3.985700658404312e-14,6.861178292183467e-14,0.02151452902340159,6.944731969012506e-81,2.9399241374683527e-09,0.4247464932378638,0.30568396901543365,2.7755575615628914e-17,8.470329472543003e-22,0.0,0.00021314341494807335,5.5839985575793685e-05,0.07304793094421556
N7:+------++,7,+------++,22,3.5860203695392556e-14,6.195044477408373e-14,0.021150533926015763,2.3714131993104723e-81,2.469321025433402e-09,0.4247434250238946,0.42418191704383057,8.326672684688674e-17,1.6940658945086007e-21,0.0,0.0003447694813856782,0.00016258031423256348,0.19481971800449877
N7:+-----+--,7,+-----+--,22,3.3084646133829665e-14,5.706546346573305e-14,0.024870432731768283,2.8995942692543016e-81,9.068603090689464e-10,0.42485703705802147,0.4357687694419113,2.7755575615628914e-17,8.470329472543003e-22,0.0,0.0004734069240424131,0.0002697398292921523,0.20903967357866995
N7:+-----++-,7,+-----++-,21,8.948397578478762e-14,1.4632739464559563e-13,0.024303007802226634,4.1940604364039796e-82,4.1496947544850116e-09,0.42483832406198807,0.4363542873526462,1.1102230246251565e-16,8.470329472543003e-22,0.0,0.0007144822309371125,0.0002635062104228722,0.2090005357259234
N7:+----+---,7,+----+---,21,4.629630012686903e-14,7.399636459126668e-14,0.0470707755108504,9.986618260518972e-82,2.562165424269125e-09,0.4256558115124166,0.324797443015259,2.7755575615628914e-17,8.470329472543003e-22,0.0,0.0005234067358527268,0.00018871610534838435,0.08749980647411763
N7:+----+--+,7,+----+--+,21,5.362377208939506e-14,9.00390872971002e-14,0.04088751326666992,1.7860779549398587e-81,2.0282909241053915e-09,0.4256503562138715,0.4804265027658359,5.551115123125783e-17,1.6940658945086007e-21,0.0,0.001385414420434677,0.0006449830202024833,0.28382843595805857
N7:+----++--,7,+----++--,20,5.5289106626332796e-14,1.0957901253050295e-13,0.04487240353168401,2.188160998622726e-81,1.9066654366461933e-09,0.42552030056560974,0.4022783662652288,5.551115123125783e-17,0.0,0.0,0.0013868604214510017,0.00043904548927384593,0.16342973805101382
N7:+---+----,7,+---+----,20,9.192646643896296e-14,9.192646643896296e-14,0.03957005097800528,2.109680046158953e-81,4.37336183933823e-09,0.43153099840195563,0.30874411597773965,2.7755575615628914e-17,0.0,0.0,0.0005430863649104842,0.0001625948052820733,0.07483212348612854
N7:+---+---+,7,+---+---+,19,4.324318680914985e-14,3.93574062229618e-14,0.07248394954245199,1.354135247802886e-87,7.243782795818277e-10,0.43152540667328376,0.43152540667328376,1.1102230246251565e-16,8.470329472543003e-22,0.0,0.0011905418596664607,0.0004536326826546078,0.20441839843320392
